label_id	PC 1_NLStdTomato_TFOR_pca_predicted	PC 2_NLStdTomato_TFOR_pca_predicted	PC 3_NLStdTomato_TFOR_pca_predicted	PC 4_NLStdTomato_TFOR_pca_predicted	PC 5_NLStdTomato_TFOR_pca_predicted	PC 6_NLStdTomato_TFOR_pca_predicted	PC 7_NLStdTomato_TFOR_pca_predicted	PC 8_NLStdTomato_TFOR_pca_predicted	PC 9_NLStdTomato_TFOR_pca_predicted	PC 10_NLStdTomato_TFOR_pca_predicted	PC 11_NLStdTomato_TFOR_pca_predicted	PC 12_NLStdTomato_TFOR_pca_predicted	PC 13_NLStdTomato_TFOR_pca_predicted	PC 14_NLStdTomato_TFOR_pca_predicted	PC 15_NLStdTomato_TFOR_pca_predicted	PC 16_NLStdTomato_TFOR_pca_predicted	PC 17_NLStdTomato_TFOR_pca_predicted	PC 18_NLStdTomato_TFOR_pca_predicted	PC 19_NLStdTomato_TFOR_pca_predicted	PC 20_NLStdTomato_TFOR_pca_predicted
1	-2.6519047562481965	1.1006874682018135	-3.3507546627451106	1.909633553018355	-1.0521018258687185	-0.206942596259333	1.2449576321277414	-0.4049834470668009	-0.7694301224524124	-0.1836721522362247	0.5099287239179385	-0.5015477299898681	0.4689310471588618	0.1075808600353559	-0.2860419799540635	-0.8674657795102201	-0.0655895271644699	-0.499919741614752	-1.088649300821166	-0.2896483777515141
2	-3.672867534364177	-1.9202378219732927	-2.802834143047684	0.1686449699024886	-0.7672205545193677	-1.7325609668471411	0.8017752021251608	0.5832771214898927	-1.2027807981158531	-0.5874900823252048	0.2896523507463727	-0.6916704716482361	-0.3500179284806139	0.3254718535163389	-0.4539060441600292	0.7560581071628794	-0.2701529576046515	-0.4364106390439248	-0.4183645668269957	0.0473936289863995
3	-2.097594913757291	2.5153025272065324	0.8029299940299721	-3.938726765558938	1.213058115657302	2.4011913034247696	-1.9283326001941967	-0.2138191953796714	-2.128766929567031	0.3092172975219392	-0.3496920911918105	-0.3645294037657575	-0.0724711162092082	-0.1867542027208925	-1.0713087579465872	-0.8912538649397068	-0.4802668049526279	-0.5503135800649108	0.6870835745801711	0.7903231834405879
4	0.4622251340512908	3.1192928677350804	-3.5374767649890093	-1.2064245647978806	-1.7892722595689832	-3.594779489395717	-2.016980624289877	-0.4183413156280869	1.2281704649295442	0.5356901889091746	0.2617045837230108	0.4495110963095945	0.4413402995263765	-0.6306754618961777	0.1876433193445789	-0.1413778595568298	-0.3733720719203819	0.0600904993187709	0.3793800661342073	-0.4117230385173246
5	-5.712232121147253	1.971708191567162	1.88228745898486	-0.2889729571305243	-0.1660885041059051	0.4885511386238079	-1.636324817081275	-0.7046385593853229	0.5560183234223076	0.5864388630005258	-0.7560431736122596	0.1460344211123618	1.136475784373206	0.4998954922176756	0.9334369207767343	-0.5659314591413853	0.2417982756748844	-0.0891128472376614	-0.0691216178641072	0.0587527417765728
6	-3.9621767821486222	-1.1933792037521314	-2.385121638675892	4.250511845515112	0.5801575758928937	2.225420132885908	1.6260011580567084	-0.4043708690033999	0.3169803372807279	0.1231275458315094	-0.1622367877947893	0.2029144631967085	0.5952127826405618	-0.2099112319665445	0.1833987155580951	0.2491100179877189	0.4343652363859314	-0.5686657367417176	0.2057449990944391	-0.1654439019525683
7	-0.6533882395126647	0.2589712039412872	-0.5306511961816678	-2.572653969746661	0.4379099110311607	0.7212667513928502	-2.1471846056760784	-1.1191608023749993	1.1359519839971028	-0.546747554060525	0.2985041933772	0.412687206219642	0.0574325018131016	0.4551422467684599	-0.3333560106806831	-0.4622358459627906	-0.295719234086429	0.2204085468921004	0.2317875444182538	0.3591282735761326
8	-0.9059701457494598	-0.7711611722358991	0.8255454425005706	-3.0538812244462274	0.7060883453362538	1.103172504203948	-0.6342896659857618	-2.240658016320052	0.7406492119990179	-0.1324491663149244	0.4100788943098844	-0.2251885752834217	0.7737467342986215	-0.4816053510956027	-0.182912507618372	-0.1068128528426037	-0.4812925823511	-0.5984958011101593	-0.3606565706448805	0.2955740111676485
9	-0.6286174678773302	0.8913644725351744	-0.5344928206812181	-0.1135408555609389	1.986963895900568	0.2735844238294548	-1.3454119009921703	-0.0297952818458683	-0.7022199633931913	-1.410480489496736	0.4012263864142779	0.9938352776007456	0.8117030415363344	0.3468704661481446	-0.6442077482181601	-0.1768883981474323	0.1734917733923526	-0.9513944412581816	-0.3206223963478692	0.1397883519962174
10	-5.092367433743666	-1.75820637617008	2.682203102547329	-1.7824492339193894	-0.509970729588565	1.4933590541518191	-0.72957800615934	1.373230857764244	0.5530090556112138	-0.1303542058174957	-0.0235790367890279	0.5560333016225256	-0.499917926237757	0.1614192161714595	-0.5306013203023764	0.2882798672424469	0.7295218507384741	-0.2434561427994905	0.7431260948265366	0.1845391113350355
