label_id	PC 1_mKate2rab11_TFOR_pca_predicted	PC 2_mKate2rab11_TFOR_pca_predicted	PC 3_mKate2rab11_TFOR_pca_predicted	PC 4_mKate2rab11_TFOR_pca_predicted	PC 5_mKate2rab11_TFOR_pca_predicted	PC 6_mKate2rab11_TFOR_pca_predicted	PC 7_mKate2rab11_TFOR_pca_predicted	PC 8_mKate2rab11_TFOR_pca_predicted	PC 9_mKate2rab11_TFOR_pca_predicted	PC 10_mKate2rab11_TFOR_pca_predicted	PC 11_mKate2rab11_TFOR_pca_predicted	PC 12_mKate2rab11_TFOR_pca_predicted	PC 13_mKate2rab11_TFOR_pca_predicted	PC 14_mKate2rab11_TFOR_pca_predicted	PC 15_mKate2rab11_TFOR_pca_predicted	PC 16_mKate2rab11_TFOR_pca_predicted	PC 17_mKate2rab11_TFOR_pca_predicted	PC 18_mKate2rab11_TFOR_pca_predicted	PC 19_mKate2rab11_TFOR_pca_predicted	PC 20_mKate2rab11_TFOR_pca_predicted
1	2.532033524176361	0.8807134574875997	3.2030718314971374	0.1786759677514837	-1.5775090672838576	2.5183842596028088	2.4600777276558885	0.593990419981343	2.567013724604397	-1.1039387985979392	-0.6808838798008439	0.3321465057751265	-0.0909439151901284	1.3949711875336082	-0.493170223672132	-0.428309614012722	-0.1834374150659035	0.0434613351463302	0.1214258234025638	-0.1904692518058022
2	2.2624573898271816	-2.498979391153293	0.8441689125731991	1.8071938299745505	0.4653269954884624	-0.9240569721418752	1.2182167084982316	-0.3229132794519092	0.7028135831601856	-0.567332900713323	-0.6270641331856788	0.2521819571201877	0.950540764677412	0.4504669822158238	-0.1536810658886422	0.6499576237006579	-0.0298460004376122	0.1719074356828376	0.0548040195835137	0.1801043881433157
3	1.414727229350289	2.1190617842374184	5.958285188040296	0.4301009723337465	-0.3153742204209333	0.3428850392735801	-0.527323178367852	-0.0648838835284191	0.19418711367242	0.2675551801735539	1.5371439266665	0.3123438095950615	-0.6911380403662913	0.0515908031386356	-0.9975503890306584	-0.9591144645918064	0.0829339012028742	-0.0978197483913294	-0.1615799909174424	-0.0419118750533096
4	3.704059543514864	-1.869193622251187	-0.4822180040290114	3.644402575659412	-0.869607986813973	0.7155132699505996	0.6622490479318328	0.1172610307520376	-0.3702284883524778	-0.3747000904556774	0.4329954844353394	-0.4967654300296846	-0.1846966693135395	-0.5560349920423402	-0.6533786105564281	0.7714443912028912	0.0461638477675871	-0.3683481277022149	-0.2694695941951761	0.3227804796033764
5	3.312009454082327	-1.4004876643556603	2.1926876824768877	2.46156151106453	-1.00840192012277	1.53614134029822	0.6651131199419558	-0.3111663441209191	-0.6333628771647889	-1.1713967865839816	0.7305206423370669	0.4575802300342335	-0.1672110880100287	-0.2914108828923911	0.2406636662734116	-0.2922450281625117	0.2895900890044873	-0.0735131010442156	0.1863304382588419	-0.3721503445078555
6	3.187710196703515	-0.0824118565001781	-0.6390049955279764	3.1370769848177806	0.3169072452545425	-1.4237760654859837	0.1813075150794842	-0.8387053873965005	0.3298255424688141	-0.1509640173028419	0.2056674820371475	0.8390566479076096	0.0052736337294402	0.0423026160465394	0.1769907659569534	0.1326476104391503	-0.2603965344585508	-0.2912425067941828	-0.0489321230922574	0.2663848939628961
7	2.8534607229779727	-1.4156287155958105	0.5344574310182395	3.275104226245033	-0.5244446255438202	-0.0067500536465511	0.6023918857921045	-0.8121636641703265	-0.7980777703933166	0.3355240997672606	-0.0062246809299701	-0.8705458149486827	-0.3973542464603216	-0.6553931549399348	-0.2790667807027041	-0.409566894054727	0.3213889614372855	-0.1755767753722661	0.0362237195916139	-0.1213523074982356
8	1.9861128350963333	2.560958928905998	-3.8443760674473846	2.548307499469728	-1.2690818471600789	0.6391021946410985	0.0453997273358934	0.0446417565230679	-1.288411959974607	0.2302358050789319	-0.65562792314743	-0.4797416828543444	0.2073572531299906	-0.1042900895356471	0.2858071663256489	0.3602961153788655	0.0203579939918294	0.0588895247302343	0.1538726470628968	-0.0107909356564173
9	2.369186674078117	-3.6041798506891727	2.6519047494820427	2.704675154128245	-0.2093029262371768	0.0743925032877944	0.3415857399806539	-0.7796566416577793	-0.952246867495962	0.5491751571468324	1.0297410557773126	0.0113438396092551	0.6797447800579118	0.018235942452863	0.1210247177846022	0.6685795344621113	-0.0395570284592712	-0.0799742086242385	0.0284349649923352	0.1792460761813457
10	0.0570795526881173	-0.1080135654618585	-3.988255103451512	1.9683872799598592	-0.053997915521359	0.6393252328138542	-2.2097639426512545	0.4879389521763368	-1.1192674345605804	0.3934112227477992	-1.5409160439213232	-0.5413988630105013	0.0959414227955574	0.1479752889346581	0.5352978891025431	0.1780370532833437	0.0014753612985241	0.1249990625554116	0.2120632607371564	0.0275950564485247
