label_id	feature 1	feature 2	feature 3	feature 4	feature 5	feature 6	feature 7	feature 8	feature 9	feature 10	feature 11	feature 12	feature 13	feature 14	feature 15	feature 16	feature 17	feature 18	feature 19	feature 20
1	-6.150688120894158	-2.369547514166038	1.6269837013650612	0.0244821724870745	-0.1395559084371198	1.9782837893105876	0.4267428724741071	2.888124341912907	-1.7440135004272357	1.2583685086824556	0.0485921911155409	0.4697209696005691	0.9856651553193032	-0.4863309407974288	0.1962147269003981	0.4098170460891684	0.3990436141112519	0.5358579519540471	0.3079877978304902	-0.0629056104171663
2	1.160667480722386	4.630414137208962	2.415754567764665	-0.485273733368239	1.0339410595308705	-0.2366185684276073	-0.9229130423605604	0.2109028785512489	0.4572578189563022	-0.9074568255848444	-0.4103919725176377	0.1650643742767921	0.3659208699788014	-0.5793445188279323	-1.0497769972124265	-0.0222905521845232	0.3350187457804315	-0.2380015922242659	-0.3485744822962809	-0.3194347089844117
3	16.385877127991556	0.6286253951356189	9.93087632947021	-5.75615787948153	-3.7409229547241183	3.2125140071253826	-0.7009253853414772	1.2676198369802951	-2.2493451490436422	2.3651895217668817	-0.3354946665039539	-2.509596615224755	0.49385737766179	1.7936415722944403	-0.5745799279587104	-0.7598658151563585	-1.3294019211889545	1.386925431546373	-0.5698330394795847	-0.3477127196166952
4	5.389179858804259	3.2241398412221534	-3.819129880782449	-1.7757320131674608	2.3166781000349346	-0.0348451835697033	-0.6231626247509108	0.7488700961268246	1.029671530919973	-0.8551541698581865	0.6642755827197228	1.3236175701969863	-0.0746708040787382	-0.4101245739080169	-0.8178319090399025	-0.9745060481650004	0.8333282388209566	0.004632494396134	-0.2040669251962593	-0.9871597015683478
5	12.493709609226649	-1.8351135525742104	-2.1272137390348846	-3.895720230865166	-2.308884321486921	1.607210676671715	0.1080153724652388	-0.3794728302718155	2.9861306836470205	-0.6308777145480451	-0.3303162973319052	0.3786472505300559	-1.2644999062287363	0.5428074879165539	0.8006367425424519	-0.2342047661596225	0.3448898942839314	0.4526972016694637	-0.563442065819553	-0.8155163727798738
6	11.136236311226652	-3.4812972666928386	2.721203035364225	-1.01425784427196	-0.7271050391767823	1.7608618042304645	-0.1277671758717385	0.2434733276989885	1.529251414045724	0.2162741366160389	0.4997030779378147	1.0109860535909163	-0.6923411623333355	-0.4662703444416504	0.0131525523634222	-0.2758223657296782	0.2396669430218952	-0.3311188784546372	-0.4691766517555895	0.0730162992210886
7	14.6145925693029	-2.18912108785898	7.578038629161753	-2.9835751798018517	-3.3651410289710477	2.248464479028442	1.3005917823773918	-0.7228194964085723	-0.7025385093587582	0.947205184500362	0.1874275643230114	-1.9379094892000883	-0.873451860189076	0.9894987596190112	0.8147148058097499	-0.0187121710000248	0.3314373482284626	0.3765176820716744	-0.5111896514644684	0.5475497365875368
8	14.27878447199616	3.2955573151372946	17.9929835980224	-1.7022347235540498	-5.813427988465798	4.884371036549016	2.471299780193404	-1.9854025728812448	-3.2461100629748305	0.8021708173902864	-0.5206940392002141	-2.073558054512656	-0.2000500175541084	0.7528996091849578	-1.819028962779914	-0.756257487598125	0.8317516934264279	0.893947563931662	0.5820215391408777	-0.2433849616739725
9	-6.194096260064622	0.5590811641233692	2.022873844740875	-0.438223918565347	-0.0990045890585735	1.0885945405630348	-0.90562105565909	-1.2064879337275949	0.1978595803921285	-0.1101718453845409	-1.056082218149743	0.4493689584027028	-0.6196059979314972	0.2575212050277467	-0.1697459674306251	0.6887989361777359	0.1351161812424273	-0.4185381510778656	0.0781498352485177	0.5097410341530723
10	17.46426078242436	-3.987707793115697	4.514141782119171	-2.47484304901542	-2.2307123180430453	3.0031520004672294	-0.1001226672181449	-0.289817657087675	0.423335656568522	5.021224186490876	0.5086127796247872	0.2086668699914473	-0.3680627128183254	0.8918439498476612	0.1327577398972448	0.7353267103059123	-0.8887216454024165	0.5497212843440724	-0.5099050711130038	0.1873039470534587
11	8.648449571607026	8.87978929482761	18.451896172765952	2.712710647737308	-2.32459619211994	3.9773013599648745	5.318243283902453	-1.9643866989721408	-0.3689337420272283	-1.7988258930298813	3.4010062302951667	1.3639113792636155	-0.1645547562478385	-1.1413784392247726	-4.379750873650346	-0.5790969510305658	0.5505934950100864	0.1918606524278002	0.9552040215689976	-0.3295675162588444
12	-4.247872987935249	-1.0087704615493884	-0.9852701599305836	0.337245026964996	0.4070957520058162	0.2881937242742891	-1.5130412605215946	-0.2238293744606556	1.1426454020820265	-1.1591342825492423	-0.7603079389869439	-0.156287100822972	-0.0324084774218768	0.1883628245496102	0.1119584390880001	-0.1033921999499225	0.220987692330234	-0.2904827703353114	-0.0653734264291551	0.4769679155833511
13	3.3243603692416364	4.195569598449222	-3.3988256468935787	-2.443961750940889	0.1674899804092197	-0.0854935000031978	0.6077932336328244	0.4580363785900667	-0.1166137891587137	0.1302982423488032	-0.9054761400992888	0.3349056205131968	-0.0771086182282815	0.3343246129707705	-0.4346935832974604	0.860359092402162	0.3680151590055918	0.3097620365740065	0.2832572467903274	0.9309873394577052
14	16.84901429828233	3.548594423756882	15.936531266980849	-5.39689756137186	-6.630331416253187	4.111238054259094	2.6038810297767583	-1.4988490667370358	-3.600912325774167	1.023431053424316	-0.940563119527156	-2.452524715911068	0.455860745226649	1.7278121652694596	-0.89815683014002	-0.8846235003895674	-0.7094245168916463	1.2199741625199056	-0.0396570767593006	-0.6654905667494455
15	16.3687949020647	-2.8501217417644678	7.786513813723281	-2.565211020334172	-3.587630323136041	3.214429495015687	1.2967215085507973	-1.648535891967981	-2.1436701467969272	3.322251544257999	0.7837383840112615	-1.794844771147831	-1.1534592655809914	1.2756312415873974	0.6830646200042675	0.1239494991299062	2.020318054881723	0.5353791456332306	-0.5352900288317735	0.502129041183289
16	-4.143485617483555	-3.999234141768907	-2.825653570149217	0.3055908060351811	-1.416953366048837	-0.153535111403376	2.0679154330367298	-0.923352379249034	3.9424871146573497	-0.3160996016402861	0.6979225836656769	-0.6699104257178468	2.235267182027961	-0.0573253997243568	1.0162843259731331	-1.679831699487044	-0.690672511631783	-0.503032054486708	-1.4929634350642556	-0.8742028942346696
17	16.099209188207144	-0.7193579287451104	10.886205617572012	-3.1919270474589463	-4.93037507494111	3.1415791797974952	1.0481364786987148	-1.2183212633795988	-1.7509802232851732	1.7079536657699528	-0.0337326300946127	-1.7916296482230984	-0.5895475567038382	1.2406798229279052	0.1723183711830073	-0.4050574381789517	1.4162260782021423	0.4493793150641972	-0.1442938265335242	-0.1873451033732249
18	3.471489399870101	-0.6933170918611106	-1.7146261277833892	0.2713184287103192	0.7485913550341674	-0.2496467436883346	0.3317276067594877	0.0437832107614509	0.0184930768712926	0.3451763288610679	-0.6126605267764553	-0.1097272073908851	-0.4973405012701711	0.3778467577375778	-0.3475686725560736	0.2999549330891653	-0.8124250319417985	-1.0129457149321344	0.6916280682793062	-0.3599282674200605
19	12.372597220764431	-1.284489283369998	3.4944234234783607	-4.319694768395874	-1.1021560279316236	1.8414720146260264	-2.428840678113971	1.5334099138320452	0.5904086769443492	1.3575338745309573	-0.8316509563968745	-2.1411267095673985	0.0359919942797432	0.4793571823126488	0.1680135214946602	-0.290291702400014	-0.9552674674964255	0.6900532320270295	-0.3619727703511443	-0.199259850091973
20	5.819199422590618	-3.501890770997612	0.5849283645531786	1.823240142381949	0.2344918246806985	-0.8189097260533301	0.745480617085962	-0.125358881751706	-0.5494357716234778	-0.6241520582535742	0.1220703220410757	0.2625141861915291	-0.0795214003250174	-0.0168944605505804	-0.6786377193292639	0.0813159032798305	0.5580109620481604	0.3147241917888724	0.0671414999263303	0.4747900120722029
