label_id	Predicted Archetype
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	3
13	1
14	1
15	1
16	1
17	3
18	2
19	1
20	1
21	1
22	1
23	3
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	1
32	1
33	2
34	1
35	1
36	1
37	1
38	1
39	1
40	1
41	1
42	3
43	1
44	2
45	2
46	1
47	3
48	1
49	1
50	2
51	1
52	1
53	1
54	2
55	3
56	2
57	3
58	1
59	3
60	2
61	3
62	3
63	1
64	1
65	1
66	1
67	1
68	2
69	2
70	3
71	3
72	1
73	3
74	1
75	2
76	2
77	2
78	2
79	2
80	2
81	1
82	2
83	2
84	3
85	2
86	2
87	3
88	2
89	3
90	2
91	1
92	1
93	2
94	2
95	2
96	2
97	1
98	1
99	2
100	3
101	4
102	4
103	2
104	2
105	2
106	2
107	2
108	2
109	2
110	3
111	2
112	2
113	2
114	3
115	1
116	2
117	2
118	2
119	4
120	2
121	1
122	2
123	2
124	2
125	4
126	2
127	3
128	2
129	2
130	2
131	1
132	1
133	3
134	3
135	3
