label_id	Predicted Archetype
1	1
2	2
3	1
4	1
5	1
6	2
7	1
8	2
9	1
10	1
11	1
12	2
13	1
14	2
15	2
16	1
17	3
18	1
19	1
20	1
21	1
22	1
23	1
24	2
25	1
26	2
27	1
28	1
29	1
30	1
31	1
32	1
33	1
34	2
35	1
36	1
37	1
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	2
46	1
47	2
48	3
49	1
50	2
51	2
52	2
53	1
54	2
55	1
56	1
57	1
58	1
59	3
60	3
61	1
62	1
63	1
64	1
65	1
66	2
67	1
68	2
69	2
70	2
71	2
72	1
73	2
74	1
75	2
76	2
77	1
78	3
79	2
80	2
81	1
82	2
83	2
84	2
85	2
86	4
87	2
88	2
89	2
90	1
91	1
92	1
93	1
94	2
95	2
96	1
97	1
98	2
99	3
100	1
101	1
102	2
103	2
104	2
105	2
106	2
107	2
108	1
109	2
110	2
111	2
112	2
113	2
114	1
115	1
116	3
117	2
118	2
119	3
120	2
121	1
122	2
123	2
124	2
125	4
126	2
127	1
128	2
129	4
130	2
131	1
132	1
133	1
134	2
135	3
