label_id	PC 1_lysotrackerdeepred_TFOR_pca_predicted	PC 2_lysotrackerdeepred_TFOR_pca_predicted	PC 3_lysotrackerdeepred_TFOR_pca_predicted	PC 4_lysotrackerdeepred_TFOR_pca_predicted	PC 5_lysotrackerdeepred_TFOR_pca_predicted	PC 6_lysotrackerdeepred_TFOR_pca_predicted	PC 7_lysotrackerdeepred_TFOR_pca_predicted	PC 8_lysotrackerdeepred_TFOR_pca_predicted	PC 9_lysotrackerdeepred_TFOR_pca_predicted	PC 10_lysotrackerdeepred_TFOR_pca_predicted	PC 11_lysotrackerdeepred_TFOR_pca_predicted	PC 12_lysotrackerdeepred_TFOR_pca_predicted	PC 13_lysotrackerdeepred_TFOR_pca_predicted	PC 14_lysotrackerdeepred_TFOR_pca_predicted	PC 15_lysotrackerdeepred_TFOR_pca_predicted	PC 16_lysotrackerdeepred_TFOR_pca_predicted	PC 17_lysotrackerdeepred_TFOR_pca_predicted	PC 18_lysotrackerdeepred_TFOR_pca_predicted	PC 19_lysotrackerdeepred_TFOR_pca_predicted	PC 20_lysotrackerdeepred_TFOR_pca_predicted
1	-0.9024129312180058	-2.8950658595583554	1.9985772353292632	-1.1074660406027077	-0.0821460793707409	1.2104766563297904	-0.499679034375093	-2.0196284944430265	-2.1052127677851247	-0.2624342844794671	-0.4744145931031833	-0.1195934612453699	1.0328680870820373	-0.3371557984185216	-0.8812044867620028	-0.6617363319659226	0.0584504834211401	0.1976759928427379	-0.0842040342039989	0.1669206576817972
2	0.0568133209324015	-0.7158697648828973	-0.5361383805087685	-1.0943334450069937	-1.2969636123425057	0.9005718247453078	-0.5814069255151231	-1.2982086821830667	0.0048961281907007	-0.3876600380173112	-0.520331516362567	0.1716275542598735	0.7654576948953862	0.1213552147336862	-0.1944286792680869	0.2043546425643825	0.1954372619740922	-0.7049998583526378	-0.5139861323931387	0.6057554915130767
3	-1.4338790089690616	0.424448493357654	-3.6675997829746496	1.831123957186973	0.5789056166792719	1.922085713186276	-1.654021558436971	-0.5142926057979449	-1.009475012866917	-0.1664834598465379	-0.5229314600280719	0.1480460544483142	0.2048672049205118	0.291275110611032	-0.3493542206926512	-0.2843868104731726	-0.143663843608568	0.0922490853582918	-0.076324049233388	0.2442828511304151
4	-0.2629646360388848	0.2272019465649275	4.042568973437172	-1.7480305378252634	0.8987322627888865	1.3927959059565698	-1.7940999049268824	-2.009611357211647	-0.912588310068506	0.87237509440772	-0.5769498959782768	0.5136256395627923	0.5240747740020817	-0.2615732333996377	-0.1551686452101406	-0.2678690885803583	-0.1017917863986141	0.1000301762316748	-0.5307072108759452	0.2654179018361704
5	-3.471512552865744	-3.8393234540481815	0.3339911760133758	1.2443440639220693	0.7668020579715744	1.8922433712534623	-1.175435101440017	-0.9702956829384886	0.2984124586205836	0.2176177767530316	-0.3428476709219086	-0.0338612960353694	0.3756127532049556	0.5839425016701121	0.1085237058662635	0.2653400217512853	0.0090169144829168	-0.3021796344206233	-0.0555463834644522	0.0648600864897739
6	-2.05706463295494	-3.911745595057583	2.7107756790051334	-2.189145281267768	1.117991149257417	0.3850899123664977	-1.1325272980600594	-0.6805118375554078	-1.0694247684756175	-0.1226680800752635	0.185019056403267	-1.0021609801550584	0.0639157279823807	-1.213276499860239	0.4412060333351051	-0.4715146142571988	-0.0335029511332223	0.3363168916801111	-0.0927685755648286	0.1311596623178887
7	-3.6676736344344216	-1.273705984218002	1.3858872822425978	-1.97094275159988	-0.1725981521203365	0.7117888183159398	0.2387057741007709	-1.7816345297568827	0.0493850287649961	-0.5487872991592961	-0.4464880513486444	0.1477881611443043	0.8686077851736735	0.0341676698925432	-0.1561001424735457	0.2292820437174043	0.2886895271394145	-0.5992628728809404	-0.8714160256597157	0.6550580750348596
8	1.937356903961784	0.6112323828261371	-2.5076407092029047	-1.596192476198647	-2.070023836505751	1.3270389570195869	1.127456899153901	-0.7472295591531695	-0.1035616350611339	0.4083656841193683	0.3239625531530312	0.3445941089967759	0.0263597439053571	0.0940502980992015	-0.4656346069284267	0.1090836342478702	-0.1888122583848712	-0.1438192303423964	0.0411562983258098	0.2308716485588151
9	1.3850319092981822	-1.7704824666316918	-1.9765894151908416	-2.873559300064356	0.5025675105791478	1.2150813188034617	-0.5730114250651446	1.2433833244601575	0.1154154709618455	0.502409869934483	-0.531632752051951	0.025382672670843	-0.6741390575385493	0.500102016130306	-0.2957163220469474	-0.1825365629216442	-0.3162613580013733	0.214306012782723	0.5024364756543602	0.0039675974585131
10	-2.6875388889194385	2.1097006645934675	-2.8640892528406368	0.982945438457742	-1.0464172146544826	-1.1983317908579796	0.4955804785371804	-0.61783222906335	-0.7508278900837504	0.9312945338747174	-0.4183992582071449	-1.021081409846638	-0.2081669036048863	-0.4918743108809025	-0.1924903681269092	-0.6484796891477451	-0.0649369518233164	0.3649462688421199	-0.1953469736092929	-0.0724688861127083
11	-4.462622283062616	-2.3086041997611177	1.4824851298177484	0.1453018250464222	-1.306470097625315	0.1516703923599909	-1.0213047493613714	0.0821590532209728	0.927090659316448	-0.7062878295758626	0.2878235910569455	0.3803196769092443	0.1586354690614131	0.1119500124276946	0.7790939619218755	0.3247879181704363	0.0758246467953078	-0.109480509282795	-0.4306639467386789	0.2381367463898778
12	0.5169223647910455	-1.6403477148210943	0.6418300388814535	-3.0237007619370697	2.391338483994783	0.1669820001409068	-1.178420753739862	-0.729682352022643	-2.0681153598108897	-0.1276023897732894	0.0644121370987425	-0.8287322685196417	-0.3657649810217291	-1.5112228949598467	-0.3850039720903111	-0.6154206953206582	-0.2155005279755855	0.3199222556444976	0.3681434235582981	0.0963702802321124
13	1.1378424455860836	0.4366119888015969	-3.230476494010931	-1.2362879740069577	2.197005320229324	1.296277248637578	-0.3200440096998966	1.5385983038129711	-0.7844746003681409	-0.4915475137748319	0.8005017735485684	1.6870323745963909	0.0108456397810536	-0.6694813589179205	0.4104390522984027	0.0329509637717038	-0.0293595235797106	-0.3538517089898629	0.2149552822919855	0.4886845383337652
14	-1.188235083271865	-0.9412078379703648	4.351970673474023	0.0770359202870256	-3.2586080770728363	0.5115772102608656	1.7802848497082049	0.5207382248782255	-0.2171598007184081	-0.4014213568479785	-0.6701440856538521	0.1365595553256389	0.43110383071462	-0.8572013814594754	0.7070980875973469	0.0016475072957113	0.0245103811443989	-0.1764735941139275	-0.5435270743388503	0.4363821809038848
15	-2.2850382069984594	-0.9619538903643712	-0.4799256247152763	-1.1237678145294954	0.0405147126454359	0.3823805041953587	-1.2244679343683178	0.0197343183499181	1.8304351199622315	1.4523912511489858	0.2891788283026177	0.3474907387235317	-0.3851089406844883	1.3383861989784298	0.296290745401548	0.2842791586595758	-0.0254039075917447	0.1173521072165169	0.2583306836009815	-0.1560940939952386
16	-0.8514491115113625	0.3504321466124718	-1.3294312742637415	0.8636890970700843	4.27728466987525	1.4799192008197632	-0.6164220583262803	0.4070717434335579	1.2199191948970554	-0.1517176619691571	0.4156927819848914	-0.291194871049421	-1.157252662336023	1.0839344980309171	-0.2339787362682677	0.2969641167779571	0.2453519723492867	-0.4383150235183475	0.6758917219148589	-0.3350008053474544
17	1.4596719762341896	-3.258746063141861	3.3636385481541264	-3.8179709055861135	0.6152636512208076	-0.9290814538688236	-1.525060731995724	0.3810534465782385	-1.0693204750980052	0.8473195691897051	-0.0255325260994143	0.660327300924819	0.0906372759468334	-0.8913353145062608	0.6528895980029525	-0.311453167934669	-0.0592625554294734	0.5863543835115141	0.4375677367146875	0.1554782389445117
18	0.7494107620281598	1.0524103295067655	3.335978618283664	0.948681893114424	-0.5333924178355218	-0.0424750353571763	-1.8462221583600933	0.4408498663096369	-0.5612494443831904	0.2208943492394663	0.3583337722939643	-0.0232522654936539	-0.1406201439026047	-0.2924760066850531	0.093894479008123	-0.6582457535955157	0.0395840702244605	-0.2389616028813517	0.2889747297197726	0.0243865939659935
19	-3.456668115842517	-1.3977482309399474	4.377468875678007	-1.2373819978812275	-0.401593340558982	0.0068017316078776	0.3306582172775472	0.6133982719648503	0.6284015227509019	-0.1096199878545494	0.6424476378542647	0.9311144660706026	0.2664089008576598	-0.0114910045569303	0.855281775232728	0.0233865153609649	0.1897204660496534	0.1202345809992255	-0.2803821324760878	0.0250734573606701
20	-1.7753133710958209	3.4479890390939683	-3.00635430501862	1.10128011119391	-2.2456527273239293	-2.935282539920747	0.4854502912558893	2.573653770295674	0.2714204458914646	0.8262420952310603	-0.6383565240980889	0.6380287297676679	-0.1008803092350723	-0.7647336748940958	1.071715085866034	-0.125485246477865	-0.4801065453685247	0.6501763930493372	-0.1679236873138871	0.2109832402539462
21	1.6328866230439552	5.179709115150722	-0.676954177718956	-0.2791245401979854	-0.3872715618049653	0.6378652251575314	-0.4312352581100724	-0.6763686339241741	0.3040085252004352	1.0195425903684214	0.7108966386835331	0.0913970904327632	-0.1563573466375762	0.0979381891144903	0.690232429813991	0.1349020610050749	0.0583405101464116	-0.0121608148761378	-0.1431604246832729	-0.0682288205494563
22	-1.0986826518458956	-3.5162783720954005	3.3157222864601668	-2.2301927455636044	-0.3907921329020816	0.1717269531928256	-0.4498067774349095	-0.0262490971730788	-0.4083699677876322	0.9711765012507608	-0.955565203179432	-0.0497214735408819	0.3218124173324499	-0.0772154717959026	0.3572945412694168	-0.6230128670875708	0.0977350914873653	0.489547302351573	-0.2044135221056744	-0.0225714830802443
23	2.4161020732259555	1.109571984824952	-3.4430464394701854	0.9133430107873493	2.7863194272370566	0.3570482647308015	-1.0259100750629506	0.9607914174289856	0.3999001150321173	-0.595640691714421	-0.0559657534614248	0.3616900742937217	-0.3698233865530289	0.4098121267774921	0.2101287151855531	0.3394293634623082	0.2125650395450407	-0.3980898103879244	0.2004886758180259	-0.0571739339588459
