label_id	PC 1_b4galT1tagRFPt_TFOR_pca_predicted	PC 2_b4galT1tagRFPt_TFOR_pca_predicted	PC 3_b4galT1tagRFPt_TFOR_pca_predicted	PC 4_b4galT1tagRFPt_TFOR_pca_predicted	PC 5_b4galT1tagRFPt_TFOR_pca_predicted	PC 6_b4galT1tagRFPt_TFOR_pca_predicted	PC 7_b4galT1tagRFPt_TFOR_pca_predicted	PC 8_b4galT1tagRFPt_TFOR_pca_predicted	PC 9_b4galT1tagRFPt_TFOR_pca_predicted	PC 10_b4galT1tagRFPt_TFOR_pca_predicted	PC 11_b4galT1tagRFPt_TFOR_pca_predicted	PC 12_b4galT1tagRFPt_TFOR_pca_predicted	PC 13_b4galT1tagRFPt_TFOR_pca_predicted	PC 14_b4galT1tagRFPt_TFOR_pca_predicted	PC 15_b4galT1tagRFPt_TFOR_pca_predicted	PC 16_b4galT1tagRFPt_TFOR_pca_predicted	PC 17_b4galT1tagRFPt_TFOR_pca_predicted	PC 18_b4galT1tagRFPt_TFOR_pca_predicted	PC 19_b4galT1tagRFPt_TFOR_pca_predicted	PC 20_b4galT1tagRFPt_TFOR_pca_predicted
1	2.150510774463976	-3.7621849457888814	0.9078015145208048	-0.3906173102889245	-2.177668671915426	-1.1212730621844846	0.2317637225119599	0.2602689889030738	-1.334648033129524	2.3078726496613298	0.9003410902808884	-1.294087604186707	-0.0308609548529686	-1.977610959845488	1.054322132639569	0.3393655278660161	0.3652709959636067	-0.1714184010627019	-0.1658585633337967	0.0207087217872925
2	1.8071572406235803	-0.2013924100321488	-0.6472225641819029	-2.230211026452871	-0.7934379547974391	-0.7568271143610543	-0.4778883195304684	-0.1612739680395034	-1.7316989925921242	1.7120492482661291	-0.0646789475596538	0.1890380078350908	-0.7796825976205815	0.1844577783505745	1.6600361520016145	0.3235244321486106	0.3661953155348467	-0.3757292650682406	0.0662359233738907	0.4210457032887
3	-0.4014962828728505	1.6712617285791076	-5.550452102401263	0.3816745338845133	-0.2619523410041171	-1.6868061289192395	-0.8705451187486877	0.0365265755793859	-0.2809548310865346	1.7760860293678102	-0.8599693222277491	-1.1857171140294582	0.1355280833681151	-1.4477557265059058	0.3753975295930529	-0.36031835475413	0.5269701863016227	0.077599304227512	-0.0817835578849337	-0.3357975569430897
4	1.3331934273639854	-1.47891378431261	3.9538791404327713	1.0124509820032652	-2.7427517345262538	-2.1839399364232213	0.2551844764190103	-0.6824092644716029	-0.3309812591821122	1.6232411509247868	-0.1846962841132982	0.0936177071591561	-0.5419641129090953	-1.1279977299617794	1.7902083925988967	0.4663692755443498	-0.4218204272217274	-0.0485958794479264	0.0070926045477957	-0.5221651484664398
5	0.6497229120328123	-5.255110430520387	-4.019371729035055	1.4288674987269014	-1.0932839366221738	-2.0766178537508493	-0.1946051424292467	-1.0280409293187358	-0.2410908737063004	0.5177945560520734	-0.578252329484948	-0.2061376163369849	-0.523269380453012	-0.1986050654179887	1.0097773580712412	-0.5631771163373949	0.4502620729133089	0.4879272486537476	-0.0695185843027712	0.2533489011716718
6	1.7632546285086066	-5.87286719447652	1.3925851417769617	-0.0650015552041733	-4.658560712773503	-1.7095638581070771	0.9306349270808556	-0.0986702565695456	-0.8793463367756744	-0.0182097850443809	0.7001421408076698	0.0815797540172997	-0.1121695733071275	-0.5899906606848642	-0.4522347725975657	0.8551224668514101	0.8951060183562387	0.3107954916594055	0.2276784879746987	-0.8390620178158996
7	-0.9321139726438992	-3.3030130215597717	-0.1237261996851166	-1.2372485380985483	-2.828136113788278	-0.1299012728374178	-0.4993218910465811	-0.0297357645247597	-2.2395942066866845	1.0728499351206893	0.2421594535839542	0.172822778865278	-1.2471345482387013	0.3515806852053285	1.6528383403837092	0.5378704855299019	-0.068983171676648	0.0168536146769791	-0.0635556881783376	0.3102557651380118
8	2.8954021526190363	3.0327593094042804	-1.410077065671733	-3.8019536155459934	-0.7114293524969449	0.5757870859150858	0.1425607961137731	-0.3432622770307507	-0.8985407021319234	0.1569617859017917	0.5485635992497417	-0.0460503491321411	0.3156791547462242	-0.0763044808186161	0.6135057183069583	0.2903440324097857	-0.1835292097980481	-0.5271534146890635	0.1366154996322588	0.1995284258867316
9	4.739742171391906	0.4016927773037225	-1.5644926033960975	-3.0568198359981342	-3.968945606060962	-0.9316764119885468	-1.00574725417458	-0.5818720174049947	1.083996760759328	0.5928171992521272	0.1780878902525262	-1.0636414919640875	-0.4345510372471073	0.1283618775068025	-1.0837662459410518	-0.5925230454265802	0.3204987283516101	0.149989690136316	-0.5140426831866816	0.4137138213072817
10	-2.526402970273024	2.529286095559496	-3.5258334345153464	-1.0764967105842236	-0.157637976933979	-1.9778975512537431	0.9984257901073472	1.2926285627234744	-0.2931595484055109	-0.1836070447991253	2.0654542925186474	-0.6288180687802765	-0.4840467498298401	-0.1917125351334749	0.034345442719784	0.6004605451250824	0.1165164144028854	0.2336389244731374	0.4743729699794154	-0.7332588300291731
11	-1.0930162945266402	-4.886823791914188	-2.135181103224494	-0.9687569803367144	-0.3168191233027702	-2.6925948061933083	-0.3578283759581784	0.0087049135941608	-1.3759454732596184	-0.3784045500614226	-1.2584038435962208	1.3084784201385735	-0.3028025627733795	1.0744635218472756	0.2782952525216102	0.3327135000915908	0.0951659798356925	0.3187738823061183	-0.0298158448271739	0.1101475675543697
