label_id	PC 1_NLStdTomato_CFOR_pca_predicted	PC 2_NLStdTomato_CFOR_pca_predicted	PC 3_NLStdTomato_CFOR_pca_predicted	PC 4_NLStdTomato_CFOR_pca_predicted	PC 5_NLStdTomato_CFOR_pca_predicted	PC 6_NLStdTomato_CFOR_pca_predicted	PC 7_NLStdTomato_CFOR_pca_predicted	PC 8_NLStdTomato_CFOR_pca_predicted	PC 9_NLStdTomato_CFOR_pca_predicted	PC 10_NLStdTomato_CFOR_pca_predicted	PC 11_NLStdTomato_CFOR_pca_predicted	PC 12_NLStdTomato_CFOR_pca_predicted	PC 13_NLStdTomato_CFOR_pca_predicted	PC 14_NLStdTomato_CFOR_pca_predicted	PC 15_NLStdTomato_CFOR_pca_predicted	PC 16_NLStdTomato_CFOR_pca_predicted	PC 17_NLStdTomato_CFOR_pca_predicted	PC 18_NLStdTomato_CFOR_pca_predicted	PC 19_NLStdTomato_CFOR_pca_predicted	PC 20_NLStdTomato_CFOR_pca_predicted
1	0.6133159307419256	0.4255646402336804	0.9454075661395084	-1.0180014896162626	0.1340096524919683	-0.0051745432186535	-0.1720196281565039	-0.0061924349772605	-0.0107702838060237	-0.0086737281046665	-0.1078061764735892	0.1391439747924145	-0.1660559912129981	-0.0610847283231794	0.087063581325034	0.0153654669368229	-0.0403005134823305	0.0264944344634257	-0.1055087240039832	0.0170325399439632
2	-4.754281855989599	-1.2085381736226055	0.5151746598209347	-0.7565150506690959	-0.1330309634538704	0.0354838582175813	0.1025111754476849	0.520685888428114	-0.0317295958924305	-0.0339156533662759	0.2307296584981543	0.1797437851485188	-0.0683665189884215	0.0133297428309278	-0.0616526547576374	0.0575457232919068	0.0013149033083798	-0.1565793156089008	0.0585670436718509	0.0508260783465078
3	4.106962181000942	0.4792658170909475	-1.0298078338483394	1.0750878638663786	-0.3899586176079252	0.1612235142640205	-0.1949463080416709	-0.3978113307452305	0.0989663292468388	0.0489940510385409	0.1374463629204226	-0.107524165257383	0.0470728335986901	-0.03715017219254	-0.0176220987748834	-0.0576256379450877	0.049327351488559	0.0576857202856709	0.0287310855469605	-0.0338457358860326
4	3.6681118419299086	1.0346555589751758	-0.9636870709941072	0.8776913309015943	-0.1389485872707878	0.2019400343288604	-0.4805399086326709	0.3275671030654756	0.1770800959130873	0.0139094756776337	0.3679834791815955	-0.2865963113533744	-0.1275247622942159	-0.1741542580826168	0.0341694007341975	-0.0408071741548425	0.0708488341809431	0.0386187392700125	-0.1043286980299438	-0.0499367342911146
5	1.07687079958868	0.0534883916866648	-0.2338020766472184	-0.0473531533981484	-0.0972781175935241	0.2659240903830616	-0.259417458414435	-0.0208330549463325	0.1596816556924352	-0.0599479671654504	0.1325618908706394	0.0382400794650752	-0.1367044653370408	-0.0906866410323668	0.0020754610399569	0.045160070963922	0.0282565389354521	0.0211928026217829	-0.0217755543711058	-0.0142089323011633
6	7.411315958904438	0.6715189509201409	-0.9810038007691892	1.0224808124084743	-0.802161583200523	0.5285912469385567	-0.6376640116190011	-0.4339977152128925	0.3531997616509926	-0.0102512422843109	0.2375558872054189	0.0273292768675829	-0.1680418582274432	-0.0313328522528737	0.0143257650238394	-0.0736534448970425	0.1031145062969997	0.0708681548166334	-0.0062126752825957	0.0091512856335089
7	-3.618829707055141	-0.7124601689634665	0.8894574013750598	-0.2968223255279152	0.132692724154761	0.3177168114156768	0.2457911177610574	0.1358300937027533	-0.0951179829296039	0.1890851551703523	-0.2809176895183003	0.094708729178498	0.034601220869489	0.2076762686620574	0.0686455686956599	-0.1088953325527348	-0.0673357718579477	0.086347196430591	-0.0023076529125501	0.0809765881421415
8	1.5313656741796144	-0.6514695648176437	-0.4421098278511675	0.3022681107932611	-0.1461977431096779	0.3124868993766447	-0.4116076126298215	-0.192729964954838	0.1593299358559322	-0.1266764752936865	0.2985086994230547	-0.1177054523025721	-0.0942341846865553	-0.0518805813026642	0.0700536422848207	-0.0670150599578209	-0.0139391156901537	0.0270981613153509	-0.0976468390025171	-0.0353475165268865
9	0.3253567430385196	-0.1547482377464286	-1.0097837688716735	0.9997423978829836	-0.0428955561700905	0.0290079117026261	0.0872168228952941	-0.3713647764153562	0.0132958790315348	0.1330583761319233	-0.1820471390331751	-0.0964259886566877	0.1499202327568063	0.0201050916274978	-0.0800419377358672	-0.0025167031843235	0.0390370174619351	0.0608742357233839	0.0371395112687869	0.0245121833361652
10	1.9455312805832128	0.7532804136132972	0.6699851197166816	-0.7209108755560939	0.0896533528197654	-0.2442237148402967	0.0641680558378195	0.0099829949021809	0.0714417049996655	-0.109788510453363	0.0999286319039948	-0.0077278130465915	0.0363847251757506	-0.0598922585742742	0.0508215608224581	0.0387047692323721	0.0015555928077675	0.0315051269597322	0.0067399395839034	-0.0266930814901633
