label_id	feature 1_shape_TFOR_raw_measured	feature 2_shape_TFOR_raw_measured	feature 3_shape_TFOR_raw_measured	feature 4_shape_TFOR_raw_measured	feature 5_shape_TFOR_raw_measured	feature 6_shape_TFOR_raw_measured	feature 7_shape_TFOR_raw_measured	feature 8_shape_TFOR_raw_measured	feature 9_shape_TFOR_raw_measured	feature 10_shape_TFOR_raw_measured	feature 11_shape_TFOR_raw_measured	feature 12_shape_TFOR_raw_measured	feature 13_shape_TFOR_raw_measured	feature 14_shape_TFOR_raw_measured	feature 15_shape_TFOR_raw_measured	feature 16_shape_TFOR_raw_measured	feature 17_shape_TFOR_raw_measured	feature 18_shape_TFOR_raw_measured	feature 19_shape_TFOR_raw_measured	feature 20_shape_TFOR_raw_measured	feature 21_shape_TFOR_raw_measured	feature 22_shape_TFOR_raw_measured	feature 23_shape_TFOR_raw_measured	feature 24_shape_TFOR_raw_measured	feature 25_shape_TFOR_raw_measured	feature 26_shape_TFOR_raw_measured	feature 27_shape_TFOR_raw_measured	feature 28_shape_TFOR_raw_measured	feature 29_shape_TFOR_raw_measured	feature 30_shape_TFOR_raw_measured	feature 31_shape_TFOR_raw_measured	feature 32_shape_TFOR_raw_measured	feature 33_shape_TFOR_raw_measured	feature 34_shape_TFOR_raw_measured	feature 35_shape_TFOR_raw_measured	feature 36_shape_TFOR_raw_measured	feature 37_shape_TFOR_raw_measured	feature 38_shape_TFOR_raw_measured	feature 39_shape_TFOR_raw_measured	feature 40_shape_TFOR_raw_measured	feature 41_shape_TFOR_raw_measured	feature 42_shape_TFOR_raw_measured	feature 43_shape_TFOR_raw_measured	feature 44_shape_TFOR_raw_measured	feature 45_shape_TFOR_raw_measured	feature 46_shape_TFOR_raw_measured	feature 47_shape_TFOR_raw_measured	feature 48_shape_TFOR_raw_measured	feature 49_shape_TFOR_raw_measured	feature 50_shape_TFOR_raw_measured	feature 51_shape_TFOR_raw_measured	feature 52_shape_TFOR_raw_measured	feature 53_shape_TFOR_raw_measured	feature 54_shape_TFOR_raw_measured	feature 55_shape_TFOR_raw_measured	feature 56_shape_TFOR_raw_measured	feature 57_shape_TFOR_raw_measured	feature 58_shape_TFOR_raw_measured	feature 59_shape_TFOR_raw_measured	feature 60_shape_TFOR_raw_measured
1	-1.5829415121371495	-1.1592675877701708	-0.4554924098483404	0.4513026170950975	-0.3970131035364138	0.3212326891577398	0.2257277583912591	0.3081663375318406	2.142457217513324	3.177276519084105	-0.5905501325829838	-1.020801355386998	-1.2587166814914506	-2.21970127542116	-1.3114400866740388	0.0256806914387258	-0.2043688370958	-2.4566775600530275	0.8557136566157459	-0.380179131739962	-0.404837831080286	0.1011296430716299	0.0773452225888424	2.6967636454139066	-1.9921587403573373	-0.412005241188016	-3.239061341709447	1.3065091039251095	-1.0418121736910588	0.8531273197512794	-0.1550830224291592	-1.0697116102205193	0.1549622895060112	-0.9708919911534936	2.783264509797503	0.0871836373318944	1.1011961648131274	0.7870205981253093	-1.121404396881196	0.3080075082854181	2.5629613943527567	1.5359902547807658	0.359373057764075	0.6189158305125688	0.3841222123628574	0.1384780901420073	-2.1908280793656547	-1.5819319348781058	0.5112811047682428	0.7495473561857624	0.4298291945221677	-0.9661199469372144	2.143779748565624	-1.5151458079132831	1.6143620417292688	0.0449918702634851	2.1878572098851303	-1.562129662037417	-1.7864072103656927	0.909429551055414
2	-2.2684674431232423	-1.2238117867129965	-0.3185152846034385	0.1404531465951017	-0.6470966965460373	0.3984786748963326	0.2827587170891597	0.5540189520978054	1.8324729684457808	2.8723717248804665	-0.7523569132123177	0.0793980858027678	-1.5166405240617995	-2.3082635501744675	-1.0119071446970356	-0.3746078579206283	0.0434788450745171	-2.589965574561804	0.3407591463294537	-0.270717139267578	-0.1205145158111027	-0.5204033065151346	-1.0857030626366702	2.594759378890658	-2.485154959975477	0.1093571711558624	-3.2583634392238565	1.1515865130792102	-1.0672791660444951	0.2891230836499514	-0.1881697724539249	-1.5480002867651796	0.4776283007789574	0.1142666574973367	2.7416125424034115	-1.0127484361475307	0.1489337205190959	0.5250152673232131	-0.8977916452192769	1.0677859713938282	0.6928698064662924	0.7776240081569421	-0.4178505850038556	0.1787561407456985	-0.1793063259884837	0.1059075851590813	-1.922353210577585	-1.3804366726836004	0.5526463541494544	1.339730473275381	1.865908310258637	-1.015548180814156	2.1283440869590904	-2.0144909411357044	1.8768059442631768	1.2592800321545146	1.9393834048821987	-1.6080298532910082	-2.381315180284066	1.8174957185101928
3	-1.3021499244516432	-2.044005365696184	0.3039773475306537	0.4566859439428214	0.6327510782900319	0.5065192815405953	0.4181644267091547	0.3412328876511085	1.9112373021885007	2.0654959704257667	0.6518039425243244	-0.4514992336580363	-1.9990865761907053	-2.8577953676821632	-0.9886346094985952	-0.4602795997481997	0.351223587545217	-3.541890682705497	-0.3102315269763473	-0.103688925887595	0.064254382855251	-1.3019154173163616	-0.2754873877728019	3.3025837783250727	-0.5009525168253557	-1.386929148694732	-3.1422708611796644	0.2183613693380389	-0.2182123952922485	0.2820527182864079	-0.5729056948191422	-0.9756815906793012	-0.0053714388144576	0.5729675529913445	1.470468754899091	-0.3081193808299772	1.0434515901851569	2.1363144633408067	-1.3711733013116754	-0.5019325228498839	1.5736660365025532	2.304644558179559	-0.3867596493871357	0.4046271116193582	1.0643477419966765	-0.6667654922163297	-1.3949114275333407	-1.6883088264540211	1.001761182118269	1.3724355801221773	0.6895066824047201	0.1771493154923771	0.4644371402805434	-0.3711372736982059	1.4340697999924386	1.3266097241489068	2.0149476343089137	-2.4575850582293244	-2.350422136753198	1.6777056222044182
4	-2.3519207193829192	-1.3354054077487074	0.6425588540234759	0.4929881876709177	0.0713095552697627	0.7336360854118297	0.1809541138805506	0.6102137958000055	1.5361582045456257	2.5466755288720337	0.3008443650308986	-0.8842031759122829	-1.4963901670800068	-2.3323754952772084	-0.2998134429386112	0.2767181928731466	0.6133210361932886	-3.219093619734257	0.0970090990611804	0.0131279170306164	-0.4858481434709554	-1.7217551321173616	-0.6013908880119192	3.048641515656984	-0.9614881939853216	0.1330451595347287	-3.322311804750632	0.3970896233328993	-0.5627600984140239	0.3332253104687797	-0.6713650903392375	-1.3928524846860046	0.2996494676445984	0.4187944104668208	1.256006614204607	-0.2076681283656704	1.4380815037099135	2.127802499170275	-1.4942147593360915	0.0605863836472639	1.3142854825616928	2.238109117020708	-1.0823664391461811	-0.0614867561128211	1.098247411044807	0.2397361983196486	-1.3887991884842097	-1.4447427697570348	0.7045525253847846	2.0024325110187946	0.7282228960635039	-0.0380842476248677	0.3026522849927602	-1.3788049249898846	1.0715556998144065	1.1878117735763192	1.661848886505835	-2.555008025742396	-2.3825472158125005	2.1134206482567715
5	-1.8584303333291112	-1.3592859015007648	0.5377369612195785	-0.14010454425247	-0.0596774292573451	0.8104066619079576	-0.3207805975283579	0.1393344665992398	1.6732102819131305	2.372020615116049	-0.2682855359282295	-0.7880736600579332	-1.5135620751642995	-2.261494355191347	-1.2073189738679608	0.3236023167217015	0.0167422621941219	-4.409781386556494	-0.0005242652849375	-0.0100073980114174	-0.5893577751915791	-1.596503348048145	-0.0236603533266963	3.664169479355713	0.1606374480180452	-1.5578036105428965	-2.7443662669884508	0.7184336474251256	-0.853791566389468	0.5072382046307176	-0.2228531862933968	-1.2053964637511774	0.5636835105455342	0.3986160551735236	2.554930771137089	0.0067407937406417	0.352360286573782	1.8398322906970708	-2.157782439863902	-0.9405246986659566	2.5694637506829148	2.887887268287989	-0.5604464908489692	1.0944824638049966	1.8753825745506028	-0.6289310163372339	-1.5301728882154095	-2.2742383428244244	0.3171715612115933	1.3335377827077708	0.5443724399813468	0.1336541026262701	0.1460245803258706	0.0082984006078841	1.3298450576279794	0.4787849880257183	1.3366814736297554	-2.2740665398508906	-2.0970920804179167	2.1979853625766888
6	-1.5120277314536177	-1.607254202659136	0.6572097887390544	0.6695904112151065	0.4392918067155442	0.1675382584883386	0.1490481009426705	-0.1626586811581684	0.0127310149943324	2.7322877784057926	0.3023968416708972	-0.8489889086723679	-1.2681611975431035	-2.0915285724386257	-0.3679761416004128	1.0478090883925053	0.476537892648853	-2.139929489696053	0.1539047756502181	0.1952758536683332	-0.2920932562608809	-2.3240036952571947	-0.5468580787205035	2.4142811261273365	-0.4241418401670493	-0.4273949555099505	-0.9600177262297488	0.5391555271263355	-0.5189969361118876	0.2208596973500265	-0.3150341627711862	-1.1007084949920531	0.1558587446379942	0.4000435404764499	1.9711899115006148	-0.311908440676176	1.5941670325840995	2.1533372384757428	-1.4110875704885382	-1.740790385184331	1.5073191440397204	1.3956040836084245	-1.0060908641723367	1.0510240648308915	1.852908383379236	0.0190450326481308	-1.2392189023798452	-0.6735519754815114	0.5432397481073523	1.3754899704040195	-0.4135596463504503	0.1508084161778766	0.354591284030596	0.2108605015076249	0.5988402063982656	0.37365554977967	0.2101711158114128	-2.405268989089331	-1.7472800826403976	1.9759499069532795
7	-1.3480090101867273	-0.695135598895629	-0.065983472857912	0.8164075981316181	-0.3626232932914011	0.355021096041587	0.2462784270395376	-0.2337058431014379	1.6104101043406869	1.8959500471966289	0.9606884264430608	-0.1625013307234879	-0.7413934657467833	-2.059722927912501	-0.1618021915712846	0.1159056435671221	-0.1845453555814263	-2.7656600824703355	-0.1453357146610412	-0.1723670206143541	0.3019201375655722	0.6402716610051065	-0.6644287842787238	1.4638426959257913	-1.4684081373790536	0.2988171979887041	-2.6495293663013064	0.2999502464486596	-0.0479440636813754	0.8525004776867009	-0.6427077516525032	-1.3189560907127968	1.087713116109371	-0.0435288095756052	1.2693404878604682	-0.2204867654270709	1.0358719692750946	0.8402548248549513	-1.2236749384425964	0.3633554760130897	1.308288779563549	0.8287111491528134	-0.5622973585996478	0.4378047275443468	-0.1204230208066792	-0.3112992266120054	-1.0976517504828365	-1.2993542537964644	0.579894618382554	0.9487764621253998	0.6464347974645077	-0.5299609034701032	1.496538863138001	-1.7789730058703297	1.7136201837766365	0.4365877061294453	1.8641207427305124	-0.4691612419004478	-2.8400445478475422	0.594674176668871
8	-2.060800876471598	-1.3244618595824451	0.4891696743195418	-0.3121374216232935	0.5323530588539764	1.452157303092564	-0.1471652027188827	0.2088789314227263	1.9354285921867365	1.7602035356898371	1.5098664481612083	-1.8016063798437063	-1.5589637979997404	-1.6663641246922067	-0.9680238996923712	2.027836899817823	-0.4208010837264386	-2.3889099296047425	0.6084398420389534	0.6214146158476335	-1.384231024747458	-1.8945675058698583	0.2707294652786972	3.732750875830304	-0.445432460970367	-1.331435252010328	-1.1643183773534391	-0.5974022366854141	0.1564710706274645	-0.6303246710007455	-0.1532977504860803	-0.1616735088999839	0.1279207262222266	0.1808249635934029	0.5766724190488528	-0.5499156589527567	2.216681610750689	0.8573825084187798	-2.8439071378337366	-1.1458239814077331	0.2935189447817858	2.408115209818976	-0.958220093360474	0.3505128975330214	1.7323457393628074	0.4784259402811968	-1.3964199227694445	-2.2229542695745192	0.6453004140945371	0.3414150851107957	0.2582896916143575	-0.200246662149877	0.129635213416928	0.0308125962532289	0.4864021330513832	0.8312270939329437	1.4284549653084926	-2.344374736520069	-1.5072537964549302	2.0469908720010546
9	-1.10632846851854	-1.360571604644908	0.3860414140004226	-0.3906010362678245	-0.1158748621502937	0.7949163094372181	-0.0135845743725293	0.6913476783740762	2.1863364447738816	2.023311599049686	0.2985516126061834	-1.465163404769088	-0.9631441503023664	-1.5740601893046018	-0.5758118792125961	1.263097005066344	-0.1361828328875959	-4.565614389962309	-0.0433110169133477	-0.1824118306839144	-1.496369474896558	-1.5174674277868512	-0.0196849288931006	3.812818719779503	0.2514115146045759	-0.5299100442923524	-2.4612174223657988	-0.032958574695427	0.1506693808319901	-0.1397847747250038	-0.3969232422664265	-0.8727836325690275	0.3339431372926897	-0.3457097947373745	0.5228242714353728	0.3508450250685228	1.2472054737124614	0.8488738098775837	-2.2356847166223908	-0.8681445528705876	1.804899527601009	2.8548373707929264	-1.11863470375269	1.1885916843079654	1.5038192317797767	0.3109752778453287	-0.1950555221432717	-2.969621280310326	0.6876387661247874	0.5755125863633053	0.4434528185689548	-0.2849198539463096	0.5512011292171048	-0.1401276301932714	0.9046267031273816	1.3889033628885763	1.90548954451396	-1.7866223974501725	-1.937266237025016	2.418820517658414
10	-2.57524544534986	-0.9961258747028028	-0.7509119159182303	0.5797814741503797	0.4811184645222927	0.9478610049595054	0.9364128842517564	0.9605425111309146	2.3185174736230216	1.4188684220193464	1.0736089517566954	-0.9593762166931126	-1.9225653157753675	-2.0022856837431062	-0.6967805023506848	-0.1766584265497847	1.4455297631295745	-2.9290695786044303	-0.1816039247924821	0.2504874194033299	0.0080439125468481	0.0806134770915432	-0.0819659357651865	2.287918970900729	-1.8086795702772624	-0.4558081422534598	-3.5041006515294035	0.0490071958297946	-0.5642890449770905	0.5280131184095214	-0.4123081887010421	-1.631902037846625	0.5614553217140754	0.4019124147899227	1.085967650072924	-0.0323318866576121	1.4057804804818248	2.4579996686807	-2.4573627375719065	0.8029826893896548	0.5060571153819815	1.3485142641340468	-0.5118446414142159	0.0421589693045554	-0.1272389546519625	-0.2524746291164008	-0.828304967258783	-0.368051176221714	0.5445021147814635	2.0109168882692843	0.7110544365745259	-1.029702731335889	0.2819972729301412	-1.1674354403679656	0.0997417665890534	0.7249240157834447	2.1705158677234624	-1.4646339236838712	-2.4670424564729068	0.6544630803145246
