label_id	feature 1	feature 2	feature 3	feature 4	feature 5	feature 6	feature 7	feature 8	feature 9	feature 10	feature 11	feature 12	feature 13	feature 14	feature 15	feature 16	feature 17	feature 18	feature 19	feature 20	feature 21	feature 22	feature 23	feature 24	feature 25	feature 26	feature 27	feature 28	feature 29	feature 30	feature 31	feature 32	feature 33	feature 34	feature 35	feature 36	feature 37	feature 38	feature 39	feature 40	feature 41	feature 42	feature 43	feature 44	feature 45	feature 46	feature 47	feature 48	feature 49	feature 50	feature 51	feature 52	feature 53	feature 54	feature 55	feature 56	feature 57	feature 58	feature 59	feature 60
1	-0.9497369275109506	-4.0585037559858534	1.3003612203950945	-0.8627766310517604	0.1946218427315191	-1.1555649436876252	0.6162788040765802	-1.3977159668938417	-1.4312810206027986	-0.0104185342315998	1.4446411331147155	-0.6130105901266472	2.113936179369492	-1.0343897069463563	0.0563269567127601	-0.2718255734764147	1.1466009144688	-0.5988770191881496	-0.4293660899067171	-1.413427234988205	3.3868439894404507	0.0391063317438329	0.7270053442890869	1.8202586694756224	-0.4356948489905015	-0.5628968123083943	-0.3382205190227179	-0.6781671375369545	0.6491807741804001	1.9356129576160424	0.7924149391054396	-0.1886325924909677	-0.1044080518219673	0.644292188290073	-0.6578725310907103	1.515133444713761	-1.6045284596783005	-3.5180543020489408	-0.8741115314914446	1.0581246177944026	3.384779679919516	-1.3717974764814982	-2.160346191428414	2.01224838481166	-2.4361501001294754	-1.1259580592604292	-1.2987311735956968	0.0147133971960795	1.1306668047316988	-0.7914256169509385	-1.5893690069237767	-1.8864435305968448	-1.4143673336047031	-2.9653023804087755	1.6399626104939866	3.4247166761292314	0.8175142659885886	0.1130056019099811	-0.9697682209336695	-0.1127165066901121
2	-1.8373604019485348	-4.081882954891832	2.2084098067504256	-1.7926762890851098	0.3045526344294975	-1.4462070563592129	0.0283552819638093	-1.3764384545501993	-0.6644605138470459	0.7905900559619198	1.5651703774969268	-0.2409465273128842	1.5539319879212432	-1.1095822000140343	-0.0446879070519149	-0.8374545548211334	1.7374026188742548	-0.8863781605703265	-1.5143052521006597	-2.3876224248496976	3.179055504576399	0.5106437580161909	0.7349086336048741	0.9181750826749909	-0.2906635468114347	-0.2941364577211948	-0.6118464233371885	-0.4761149621461378	-0.928949414900468	0.9863137884423514	0.3671693726851792	0.4955750077769045	0.4565120957394204	0.6698736561713416	0.9283856857888144	1.230635981591488	-1.7328054084878883	-3.6141993993580193	-0.7718707421732425	0.1818698283277919	2.9071352095992133	-2.200446517919365	-1.3841498393657499	2.3588751978596445	-3.585976874474812	-1.6330121020933643	-1.4606129724265682	0.8150071390466521	0.5423119717817144	0.0040142289388143	-1.515039962599709	-1.99617219975074	-0.35163992997103805	-3.208929671528275	1.1868683286943815	1.3702664622956309	-0.6986211045135686	-0.2335083301301701	-0.7830731538375524	0.3841833733073381
3	0.8995193080851314	-6.768620900220655	3.2659115223698265	-0.1407060969423046	-0.4196660926443272	-0.0428082489363035	3.5249151028241155	-3.8964806095742364	-1.8603486186178249	3.4553482798617545	1.037358884642393	1.1290488034667503	6.614148295067007	-3.3958806897655283	0.6476848099500826	3.757123347524716	0.7018685078249884	-1.8715823091706962	0.9046589664940234	-3.572920910160839	5.746273982768026	2.7554826677373256	-0.2514396125215583	3.64235468206976	1.0679901656757709	-2.407746241455889	-0.5546695071372103	-0.3734243088854665	0.0390128520101402	3.7496035678040402	5.878978742464588	0.7407226418311066	-0.2200038223193431	5.143477994700008	-1.0803261020416046	3.9327075625960686	0.3296065914787887	-6.216370755922247	-0.7288954522758603	0.9290545942698544	1.6993147218471598	0.0457757133846908	0.8173507029995148	0.3845909757368688	-2.120567896931231	-0.3265146619904548	-2.9840328919573422	1.2739298695719317	5.554834309418954	-1.1604663262269321	-3.3495830316726165	0.6869928823031697	-2.8707054169498827	-3.1230956049377214	1.3466944732384674	2.437229538596389	2.4661945539110968	2.3224774506762595	-3.6606999093583688	1.9828258944246449
4	-3.057587033462708	-3.7465854118985487	2.141400413109647	-1.4340218304450223	-0.5600778724090527	0.2495691206762282	0.0657637764146081	-1.1435163011332303	-0.6283270818036968	0.3589160957948159	0.6800098699325511	0.4728970527409907	0.8567784634802464	-0.8734256815135999	-0.1905026004566864	-0.0918222253609881	1.3131564671652685	-1.6229285413782668	-2.2365776826274404	-2.3091596909190284	4.041246849021797	0.1064129180070978	0.2848580013112967	1.8019529729538168	-0.0181132236380956	-0.4115048298978635	0.17782238946275897	-2.389198610076259	-0.0364162938847165	2.7920102271753455	0.7268074491050429	1.2158402164919409	-0.5788892616876311	0.1746260450614731	0.7164845567705347	1.1000252010825933	-1.937808146288577	-3.699646324635802	0.0668914111975036	0.1106100543405208	0.971626335513072	-0.3070499126296517	0.551699038662723	0.6586301119192588	-2.9681398618494157	-1.8155902555742327	-2.0123988338796504	1.4636463564995181	0.9842680908601888	0.5498216212546442	-2.576871841360401	-0.9546593654125424	-0.5047062233516827	-2.7459818080321217	0.2292486552112844	1.7329751093972123	2.0053472185921897	-0.4062066519240499	-0.7361703415938149	0.2686369731297044
5	-2.3836608418219716	-3.5278743047328995	2.5292392933670107	-0.5341563215482124	-0.4315396933930002	0.5785120115488132	0.0235330016392523	-0.8590333026312353	-2.1468735295396946	-0.6136762806816146	1.7019886696508904	0.5776585817016051	0.7653694747989963	-0.7366008861139428	-0.0690772019840335	1.2414735403527266	1.4840830631251136	-1.974985801238461	-2.8671322265756936	-0.8159459880235993	4.297228326524881	-1.2342950330634084	1.5129527286634974	2.0692567443830425	0.3264324860574179	-0.5672819687514652	-0.6129250194790716	-1.7122980149240097	1.2295761608606843	4.2149717716901085	0.500713304622741	1.1388990653767521	-0.5592789390514964	0.6739071533535719	0.570076297177608	0.5189067851705595	-1.9896664196302647	-3.3517142848139176	-1.060915439337228	1.5421323772398177	1.8243631265854727	0.998369049114327	0.9991216356642872	-0.0512282448254137	-0.9442404359533216	-1.56115859930947	-1.4974505513665397	1.71170037812114	0.1701461363529719	0.5821142467157328	-3.4760448436602465	0.3012286000346051	-1.830322526419148	-3.11684547322281	0.4199562527721543	3.4247619142250403	3.158603848309806	-0.3043727421090707	-0.241332520324923	0.5291778190009857
6	-0.9140902263342388	-5.36125310192843	3.454616580534907	-0.2261708369642052	-0.3576013797496429	0.0725295466820793	1.0649608162866435	-2.522534051331836	0.1306620611033064	-1.5358489370058026	1.3017787631734632	-0.520006165707118	1.4492308036906465	-2.490804767731864	-0.6206644886903577	1.4495632424520757	1.095834879586418	-0.3421443720094812	-3.267969440810405	-2.4282663380170377	4.343061699764235	-3.3227440406406763	-0.2821441318489148	1.3373645017584792	0.6880447247272845	-1.0548738418088341	0.7475327190263943	-0.317105275870662	0.5377111209528347	4.972622504175886	1.0220868790329147	0.6913765305719681	-1.2263744236348395	-0.1091046933362225	-1.0153301394226018	0.4312611896632847	-1.1331423602971218	-4.362108264406844	1.5744187340593805	0.7956530341469854	2.7770594650938056	1.0746750693929714	0.1842165626837069	0.1771972051554478	-0.0332494997069146	-0.5952529988096877	-2.5476600979839032	2.265815925614686	2.268461899794078	-0.0961920422379493	-2.187385172843059	0.0398900372663137	-1.1795082280431983	-0.5052332877473384	0.7900621173106809	3.4984706516774686	3.0880914764333256	-1.2044292773137677	-2.786235048651569	0.7832734895798235
7	-0.4467705285029182	-4.963027365480039	1.6181926300672649	-1.1892347175632505	0.8159772721520678	-0.4892913076403896	-0.4005397075206935	-1.4118905273157445	-0.6860011649056057	-0.6590252916295085	0.7627172649092411	-0.308436694238872	0.2314348737330558	-0.4618200532576471	-0.0399389068323724	-1.0034706619864813	1.047720595486601	-0.5064253498424378	0.9465492610839648	-2.2742602722946557	1.7884170115192672	0.7343074940951553	0.6994217159177524	1.0708323819027386	-0.0424320524666361	-0.2519449583039553	-0.2202773568849236	-0.3331564086764471	0.7330142956638634	-0.1034466474562698	0.5134821252794075	0.3830523307028926	-0.0903472581308153	0.1198301757405668	-0.2271780164867979	0.9242369785005936	-1.38783393374771	-3.6809880005615665	-0.3538622412682313	-0.5284712222746113	2.9635087576319328	-1.4049260045072274	-0.8183774811340028	1.9716712971065808	-2.8480650559807597	-0.4817839481360559	-1.436572789207775	0.0548043441898511	0.5593189187873397	-0.2600828800267987	-1.6297707106538155	-1.3093931447744334	-0.5979406060114136	-3.04529049168586	0.2399028414230528	2.6620928251730747	0.446791507431195	-0.523128969155717	-1.5521838522843483	0.1600220968554757
8	-1.9761277585819603	-2.945335849249086	2.578142140716695	-1.1090987141932551	-0.1383772290158496	-0.0031526401736845	0.4669977200050248	-1.1950202163551709	-1.7823771203081211	-0.3128216469507385	-0.1522755700954592	-0.12422330908895099	0.1587137589545229	-0.2020865610841631	-0.0870409107884079	1.5320336684493787	0.8185526528398179	-0.718026384678017	-1.9785248794127752	-0.5115630963149744	5.003802959540753	-0.866701686003351	-0.4524359770500372	2.4052355318592813	0.0014551107118361	-0.4451515437141317	-0.2729615048914391	-1.1288430805427565	-0.1190300231477352	4.073450410526053	1.1635355788068824	0.3899305116815548	-1.6659743139136383	-0.5877047646361095	0.07150702984275299	1.3286975593668924	-2.014916067706242	-2.8836252593810188	-1.2161690697187244	-0.0852925648400058	2.0369772207043275	-0.087357647299733	0.0796933052861978	0.0658364205614323	0.0049253238617614	-1.6945566116851385	-1.2143552552485586	1.3889998604741678	2.0167105066658944	0.7609605662549674	-3.4522298425806803	-0.3348695361897191	-2.1352227895793052	-0.9739948299330754	-0.6429517370807787	2.006055988555743	2.0904971150547835	-0.0168131335724445	0.1947320799416041	0.5981533146634102
9	-2.8571124671348547	-3.3735960366835416	2.450284528867628	-0.0474830622534767	0.0965295067209357	0.274588389457246	0.0806713409149064	-0.5690405920690429	-2.505785144002356	-0.7985817572147961	-0.141615838444256	0.5266385110507508	0.7095949327359499	-0.9271725794761484	0.0809442615569224	-0.6959340367428941	-0.7771764799608727	-2.308419724165581	-1.5524541174456166	-1.4645988974557471	4.838868192747844	-0.3103114657939374	1.1946033862434788	2.627326438960869	0.9101641069207402	-0.2118669209394632	-0.0964578183405426	-0.8921759667724007	1.3816385161760931	4.064966782472827	0.5579543085981675	0.1824196952338366	-0.11934167199290302	0.1141704580586413	0.5658916325501969	1.5058151940905398	-1.2134733949353589	-3.1891191357581947	0.0145870305189075	-0.0753721326266978	2.9570125878095075	0.5338109180537728	1.0509388071747852	1.207544505509481	-1.3637153690920036	-0.8901128260145219	-1.8107485843517024	1.2481589589266917	0.0976270248665458	-1.0476929398680788	-3.5583865841352798	1.0360153647661687	-0.9639595049778223	-2.5130247044035525	-1.1072234419404747	3.035849185188241	2.633065345963725	-0.5379419615052846	-0.4951130623931994	0.0991295671279346
10	-1.199309836849081	-4.472323160528031	1.3563302058466848	-2.1134098561752097	-0.2437155447009358	-0.2905380817350537	-0.0558661756290186	-0.441321493565677	-0.3479365356994943	0.2772891069716949	1.0973831665736884	0.2804986355967573	-0.0524820676128712	-0.4092851227551421	0.0854341702392538	0.9264266072256766	0.943171732034167	-2.003901520771639	-0.3637339531680275	-2.053877998325055	3.0427338750354203	1.1024174515592782	0.9689166367214864	1.3020509837843162	0.20085388630662804	-0.390516597097264	-0.3521089269682667	-0.9300588915369206	0.2126986158199901	1.386285537882899	1.2769816145263508	1.330281314978141	-0.5510149386324406	-0.1039584753459332	0.4435682679166497	2.0689054710272083	-1.6182544916430093	-3.5827850666739125	-0.3904377492069136	-0.1752927071791807	1.3319637632346393	-0.4444893640954327	-0.6318258987686045	0.0187954850499192	-2.7949900307648585	-1.2411719056874326	-1.5475439548102277	0.5206348920238173	0.9277801909864164	1.5011825994258388	-2.3817741757013198	-1.0396312655481394	-0.6654496663013556	-3.307676181004613	0.4447929975777045	1.2606413719060798	0.9903424443480652	0.0149099140277558	-1.060684687771348	0.44603751707267203
