label_id	Predicted Archetype
1	1
2	2
3	2
4	4
5	1
6	1
7	2
8	3
9	2
10	3
11	3
12	3
13	1
14	2
15	2
16	2
17	1
18	3
19	1
20	1
21	2
22	2
23	2
24	2
25	2
26	2
27	1
28	3
29	3
30	2
31	3
32	1
33	2
34	3
35	3
36	1
37	1
38	3
39	2
40	3
41	4
42	1
43	2
44	1
45	2
46	3
47	4
48	2
49	1
50	1
51	1
52	2
53	4
54	2
55	3
56	4
57	2
58	4
59	2
60	2
61	4
62	2
63	1
64	1
65	3
66	4
67	3
68	4
69	4
70	2
71	4
72	4
73	3
74	4
75	3
76	2
77	4
78	3
79	2
80	2
81	2
82	4
83	4
84	2
85	4
86	3
87	2
88	2
89	2
90	2
91	2
92	2
93	4
94	2
95	4
96	2
97	4
98	4
99	3
100	4
101	4
102	4
103	4
104	3
105	3
106	3
