label_id	Predicted Archetype
1	4
2	2
3	2
4	4
5	2
6	2
7	2
8	2
9	2
10	1
11	1
12	4
13	2
14	2
15	2
16	2
17	2
18	1
19	2
20	2
21	2
22	2
23	2
24	2
25	3
26	2
27	2
28	3
29	3
30	3
31	3
32	2
33	1
34	4
35	1
36	3
37	2
38	1
39	3
40	2
41	4
42	3
43	1
44	4
45	1
46	1
47	1
48	2
49	4
50	2
51	2
52	1
53	1
54	3
55	3
56	1
57	3
58	1
59	3
60	1
61	1
62	3
63	2
64	2
65	3
66	2
67	4
68	2
