label_id	feature 1_mKate2rab5_CFOR_pca_measured	feature 2_mKate2rab5_CFOR_pca_measured	feature 3_mKate2rab5_CFOR_pca_measured	feature 4_mKate2rab5_CFOR_pca_measured	feature 5_mKate2rab5_CFOR_pca_measured	feature 6_mKate2rab5_CFOR_pca_measured	feature 7_mKate2rab5_CFOR_pca_measured	feature 8_mKate2rab5_CFOR_pca_measured	feature 9_mKate2rab5_CFOR_pca_measured	feature 10_mKate2rab5_CFOR_pca_measured	feature 11_mKate2rab5_CFOR_pca_measured	feature 12_mKate2rab5_CFOR_pca_measured	feature 13_mKate2rab5_CFOR_pca_measured	feature 14_mKate2rab5_CFOR_pca_measured	feature 15_mKate2rab5_CFOR_pca_measured	feature 16_mKate2rab5_CFOR_pca_measured	feature 17_mKate2rab5_CFOR_pca_measured	feature 18_mKate2rab5_CFOR_pca_measured	feature 19_mKate2rab5_CFOR_pca_measured	feature 20_mKate2rab5_CFOR_pca_measured
1	1.5949587517824957	1.6966755879598627	-5.276251064259607	0.8778077333301255	-0.2226198318279363	1.8615878956250425	-2.0880055102271724	0.0225898586840741	-1.5890985535208717	0.9116709729402628	-1.0620164837334538	-0.4504616704153541	-0.1757166925400111	0.0682426142170021	0.3327630329276241	-0.8883759436406126	-1.4503332310660249	0.2885204993060456	-0.1703134746845023	-0.0790610738230674
2	1.3672470100023006	2.4779267439146686	-0.1609389717047978	0.4989822000616545	2.4824015517020785	0.2482489389074241	-1.4218876954538828	1.700564417941658	0.0286762248319553	-0.7436563926219337	0.8533228834170539	0.7964697566085669	-0.5293568522798752	0.6879114902333705	-0.7531421555115317	-0.9864460219342848	0.5359380867498391	-1.270524190755893	-0.1494600860366205	-0.436296178841337
3	0.2838168653955306	3.842852120760349	-0.8120961747440325	0.0536719409514472	1.8625679653934937	-0.4331885142769334	-1.0835443350504188	0.6355157024603914	-1.0664687472638206	-0.4977649719298529	-0.1030915467921512	-0.2113603547291569	0.3208333376475987	-0.6729925375087463	-0.1474125540890232	0.0878427720791887	1.0745367502642236	-0.3390991016149591	-0.1401922463704623	-0.7800041234641466
4	-4.4927711017295655	1.757472476554523	-0.2318647804275923	-0.0547939717019569	0.9257888355593568	2.5988110443700334	0.1001190845415699	-0.5937106985766925	0.2067944281170948	-0.7061555160998516	0.0900129179807335	-0.1697584533289247	-0.8148146522832458	0.2687843222696738	0.0485021644426631	0.5359316596305261	0.0183143885643765	-0.5519614606752438	0.0075990975379641	-0.2599064064190574
5	-6.406335140841832	-3.3080838883928703	0.7746678023484723	-2.8610614192656336	0.1500894559029422	0.4722794023065077	0.1993756851585626	0.2226993471915979	-1.4376541078708276	-0.4329693314523907	-0.4403258470730581	-0.4009038110464232	-0.6269828318255272	-0.1384107168157307	0.6741594477414431	-0.6815896688145483	-0.0506684098986784	0.1574178117977998	-0.3564991412756193	0.2058745577530057
6	3.3123183381677683	1.2337913604338886	-3.1475063624843505	-0.574282331894423	1.7276902111022283	-0.0800665622902509	-0.1682388501680134	-0.9371171987009372	-1.0947748439738458	-0.5729953073294359	-0.1951807648672522	0.2454867367363111	-0.0525770508357505	-0.5982377926888239	-0.8165994559243843	-0.5680575788246904	0.1606759397798322	-0.2766956438087196	-0.2944470964951613	0.3425657613212372
7	-6.882092351913881	-0.5465238645861198	2.0743003034895997	-0.8472322717125489	-0.4829452247868254	2.020531139698509	0.3018504439217094	1.1957716330779136	-1.5203258436403024	0.6039032398018822	0.2561499518113501	0.5085189607359021	1.1231923137884563	-1.168271960755818	0.3899946475317229	0.0290797718315419	-0.1595237135445783	0.4505909730413034	0.3349017095058365	-0.1783527074382788
8	-1.7839719231986453	-0.6949117329596596	-0.5488859524882291	-0.0274118066007172	1.7743854558892995	0.417923746547773	-0.0414355241707404	-1.2462643448261392	0.1573747585823925	0.8684451702347877	1.026982873065161	0.2199608856836568	-0.313721334127554	-0.2193884608032168	-0.5483419909011181	-0.9774090368964092	0.2642145799907086	-0.1004791353094819	-0.2585780495151891	-0.7294152930202735
9	-7.185346775313785	-2.340510801218665	0.6433103569494774	-1.5662233200664146	-0.0533739193606206	1.5461127610992504	-0.0183052155402495	0.261501830944832	-0.4582841060005991	-0.6785332825781196	-0.1531165319958501	-0.0261165743935314	1.3045866080596034	-0.9661261463068144	0.2416929726278094	-0.0575601903091282	0.4081835638217096	0.2339792527616232	-0.2153385565106181	0.4258066159645309
10	-6.548014272556162	-1.1819480709050414	1.4469144787667598	-0.7089619176704085	0.3108652075974695	3.0466700125089257	0.3655620816233753	0.4772259040826014	-1.028101799623911	0.2730217021447727	-0.1763851774066469	0.3952085644210804	0.7464717536191389	0.417212657009869	0.3508836371215741	-0.2626521048725637	0.1881291968315556	0.6994789483465848	-0.3101074055912949	-0.2445088075409901
