label_id	feature 1_mKate2rab5_TFOR_raw_measured	feature 2_mKate2rab5_TFOR_raw_measured	feature 3_mKate2rab5_TFOR_raw_measured	feature 4_mKate2rab5_TFOR_raw_measured	feature 5_mKate2rab5_TFOR_raw_measured	feature 6_mKate2rab5_TFOR_raw_measured	feature 7_mKate2rab5_TFOR_raw_measured	feature 8_mKate2rab5_TFOR_raw_measured	feature 9_mKate2rab5_TFOR_raw_measured	feature 10_mKate2rab5_TFOR_raw_measured	feature 11_mKate2rab5_TFOR_raw_measured	feature 12_mKate2rab5_TFOR_raw_measured	feature 13_mKate2rab5_TFOR_raw_measured	feature 14_mKate2rab5_TFOR_raw_measured	feature 15_mKate2rab5_TFOR_raw_measured	feature 16_mKate2rab5_TFOR_raw_measured	feature 17_mKate2rab5_TFOR_raw_measured	feature 18_mKate2rab5_TFOR_raw_measured	feature 19_mKate2rab5_TFOR_raw_measured	feature 20_mKate2rab5_TFOR_raw_measured	feature 21_mKate2rab5_TFOR_raw_measured	feature 22_mKate2rab5_TFOR_raw_measured	feature 23_mKate2rab5_TFOR_raw_measured	feature 24_mKate2rab5_TFOR_raw_measured	feature 25_mKate2rab5_TFOR_raw_measured	feature 26_mKate2rab5_TFOR_raw_measured	feature 27_mKate2rab5_TFOR_raw_measured	feature 28_mKate2rab5_TFOR_raw_measured	feature 29_mKate2rab5_TFOR_raw_measured	feature 30_mKate2rab5_TFOR_raw_measured	feature 31_mKate2rab5_TFOR_raw_measured	feature 32_mKate2rab5_TFOR_raw_measured	feature 33_mKate2rab5_TFOR_raw_measured	feature 34_mKate2rab5_TFOR_raw_measured	feature 35_mKate2rab5_TFOR_raw_measured	feature 36_mKate2rab5_TFOR_raw_measured	feature 37_mKate2rab5_TFOR_raw_measured	feature 38_mKate2rab5_TFOR_raw_measured	feature 39_mKate2rab5_TFOR_raw_measured	feature 40_mKate2rab5_TFOR_raw_measured	feature 41_mKate2rab5_TFOR_raw_measured	feature 42_mKate2rab5_TFOR_raw_measured	feature 43_mKate2rab5_TFOR_raw_measured	feature 44_mKate2rab5_TFOR_raw_measured	feature 45_mKate2rab5_TFOR_raw_measured	feature 46_mKate2rab5_TFOR_raw_measured	feature 47_mKate2rab5_TFOR_raw_measured	feature 48_mKate2rab5_TFOR_raw_measured	feature 49_mKate2rab5_TFOR_raw_measured	feature 50_mKate2rab5_TFOR_raw_measured	feature 51_mKate2rab5_TFOR_raw_measured	feature 52_mKate2rab5_TFOR_raw_measured	feature 53_mKate2rab5_TFOR_raw_measured	feature 54_mKate2rab5_TFOR_raw_measured	feature 55_mKate2rab5_TFOR_raw_measured	feature 56_mKate2rab5_TFOR_raw_measured	feature 57_mKate2rab5_TFOR_raw_measured	feature 58_mKate2rab5_TFOR_raw_measured	feature 59_mKate2rab5_TFOR_raw_measured	feature 60_mKate2rab5_TFOR_raw_measured
1	1.003409576818599	1.1629931274214096	-1.5745020300127397	-0.7054989301140131	-0.0177443150974698	0.3246287854435973	-2.8597976042115083	-2.9767379820794	0.2921094794356578	-0.7991413603128725	-1.288592824450594	4.445053859635249	-1.9866900531061136	0.2301170911418306	-4.180380604163736	0.6179387195199489	0.2144893693607854	-0.6839339791633832	-0.2065281149857178	-1.218757509825553	1.5318009521095068	-2.235463845921548	-2.071283571361694	-2.041711631880756	0.3328430139023237	0.0322863930115726	0.5089484303287066	0.91138602430981	1.0884557249688014	1.9160523751357128	-3.1091437441287546	-3.5647060142641327	1.0742451876623906	-0.2553919831443452	1.4051855168266618	-1.8790514586663287	-0.3053061691733285	0.0739603240350104	-0.0708578386778909	-1.8288070769910136	-0.6242874089414999	1.4089344833227655	0.0392850489835315	-1.0490120983869553	2.790622400920467	-3.4153421123390864	-2.803505966194072	-0.8686315448659432	-0.1086473435075761	0.2388707247336259	-3.2173794859676965	-0.2167138278746248	-0.5695370271074258	0.1955859457929565	1.099201868806079	2.34828155932275	0.630071535534374	-2.627816080803504	-3.875448452552512	1.4649027880358434
2	1.3849567254583093	2.218108710987788	-1.5267598900965973	0.4424930273910317	-0.7692601774657879	-0.2720971834618155	-2.4076774598548942	-2.2294049181989326	0.8713757631409572	-0.969619928233728	-0.8692002721794206	4.966292370667505	-1.1508665501449555	-0.3658158720911909	-3.81318976095194	1.4944768899441638	-0.6428810432182154	0.0776961228323891	0.1100856595584711	-1.2979106750778469	1.683759312886734	-2.66472935878198	-0.5497237373456675	-1.4477951992505032	0.4613317085010511	0.7677385669480818	1.3594789451281015	0.6147127553012486	-0.4283735674250697	0.9862947237236036	-2.080317820727488	-3.899051713208717	0.6722980028618462	-0.5158358748943286	0.0788821978722914	-1.318630923010314	-0.1745913534106842	-0.1095849290002988	-0.5516912366086183	-1.5201842077504963	0.0243751345283032	1.5574662294264194	-0.5512865220308937	-1.1020971317732051	2.8730786747200634	-1.8550484757736017	-3.162973642070668	-1.2120316520136176	-0.5671345586045846	2.2024109673000973	-2.3726706312396075	0.1719511895513481	-0.4793911587805932	0.0121961313578319	0.7579033752998376	1.6371073145912045	-0.523376278325312	-2.4185517594087806	-2.7592429892146195	2.2102902839370957
3	0.3289952882871152	1.845655067089555	-1.6463334846781232	-0.1814408038526904	-0.5109862848979265	0.2911749429346703	-1.600630812184055	-2.0261667427770047	1.002591343353281	-0.0082849265324225	-1.4340967156769937	3.146865028733038	-2.4272312723842866	0.7677295035517381	-3.0177974863430146	1.0413163508165122	-0.3117815749269863	0.0147891310532171	-0.1135674128697412	-0.6684475934521428	0.7020713575600991	-1.671067275188733	-0.053812699596324	-2.0562724223314834	0.9633493805604793	0.9466148421835964	0.2698378529947316	0.1573673343414041	0.0418301688016845	0.8423559273095644	-1.6432846712169265	-4.091243545458939	0.9735320387779004	-0.2195114101625308	0.9460407299416872	-0.622178658637214	-0.0570393238692634	0.821759084709067	-1.2633203334581675	-0.7418536129943005	0.1673572603214821	0.2587237945430933	0.2155001610902395	-1.6479094910994108	2.086750225255666	-1.4140230529547442	-2.88098388017684	-0.8899051674759786	-0.8484725592637825	2.2005556742515107	-2.848873173601432	0.3261788268029166	-0.2552389548409111	0.6103496135655518	0.5342818824153412	1.3986262136395609	-0.06524312381183	-1.4858291514281554	-3.4703544705103444	1.4428621975547775
4	1.3088733205587375	1.734705410026761	-0.50998223605797	0.1498143248317875	-0.5864980923569294	-0.1559076652178975	-2.9303322257430087	-1.9781181215844788	0.4867332683353482	-0.7903468190679397	-1.1307044967782511	3.485162145778944	-1.5215723792254678	-0.2140936810265369	-3.877515181714834	0.2620828710975571	0.3499439664131669	0.1879368068953852	-0.1209275697705347	-0.7940862557133568	0.6208015956880915	-3.149880350477874	-0.9858281084397116	-1.4355676510765965	0.2744952330720092	0.1477098157848928	-0.1832476022719253	1.027448460699182	0.88098797515351	1.7601485157700372	-1.7274156945137034	-4.156620372993494	0.6451987501045322	0.0407709930990867	1.2294951659967608	-1.6747734130897456	-1.2267069785980178	0.3395069333806528	-0.6044364807891126	-2.4994723327393777	-0.2432844290149414	0.0462928392948165	0.5251059470333468	-1.2137488106235073	2.528424843635108	-2.7862789706829707	-2.707512663425743	-1.3265749407390937	-0.6444207258256771	1.052473478345595	-2.5416259694338934	-0.0088948257306185	0.0393406366720081	0.3200909950985133	1.3439812282503705	2.613152523973516	0.4615229614382712	-2.0819044238375177	-3.1842336362552435	1.5526713657626825
5	0.2020759418090267	2.4209700520577684	-0.2825545362148025	0.1880678351073039	-1.1793097300759945	0.0328907550604579	-3.1863612026348287	-2.5219603433507225	-0.6305813499579409	-1.505854304817327	-0.1934569119515056	3.23734943503116	-2.426485694072386	0.3819870818136469	-3.5017534897872062	1.8560489212913296	-0.5630751346565075	-0.272088575152587	-0.2815538487418201	-0.5917179357961461	0.2666162339835085	-4.067713092262431	-0.3169081879978793	-1.8254779361054347	0.3257428692998396	1.959461813655468	0.5179449433016052	1.0496553022443695	0.673675978338001	1.0583548989864344	-2.0018772306793418	-4.5871795174426815	0.5274829340238295	-0.2577372843653069	0.2777250795134183	-1.3204720338351348	-2.007445782259264	1.2641251402289866	-1.4565402844724802	-3.1711316860663867	1.0408044746463463	0.3142373069998148	0.2852277158009605	-1.3571440501236902	1.299882801264575	-3.070873906821012	-2.4477773229527697	-0.6410489400895296	-2.077624630120236	1.9638112192208128	-2.619293167812578	0.0691730343551022	0.099031496592903	0.1654943058056273	1.0757661657179691	2.36556074980558	0.4506658395479869	-2.5163926350350145	-3.5145952832117686	0.7802951514971141
6	1.0796613764888368	0.1755349615112122	-0.283499228915548	-0.2379420474256481	-0.496892007891891	0.5380204642784893	-2.702556801124956	-2.811178939293039	1.318574183467732	-1.7019791854762116	-0.9835631124983056	5.2940120073038575	-0.8713098128951184	-0.1858564303878258	-4.224162661206726	1.9740086430010304	0.3839949657786154	-1.4916195276117756	-0.6735578630455918	-1.1906283375273925	2.027815638449509	-2.5202553661141307	-1.4720119011603283	-1.4271865164608115	0.095494962569758	1.4812125522329798	1.7629407550705851	0.6363186221693962	-0.4557053543751207	0.8075330262210998	-2.2950428289648293	-3.631334154893629	1.6750581773275934	1.1536938995119062	1.5884417932900006	-2.8534080190109803	-0.7007889082955101	0.2171842737840497	-0.0754750205996173	-2.524204929527321	0.1801503014650651	2.258559171278586	-0.8318089883408024	-1.2941922814719575	2.6559095140755047	-2.768557516717145	-2.356860626050117	-0.4796662762850487	-0.3385770201527323	-0.2523517753175124	-1.997905508503003	-0.3230557884336298	-0.2657841395522087	0.6638170462403475	0.9902971541680184	1.420654545598436	-0.4544967961058042	-2.747997843971248	-3.3805440657911032	2.078460377647314
7	1.1319467054108414	1.485269924698037	-0.7773734443770846	-0.0943620964087661	-0.2603528715945402	0.2024743662188457	-3.745047766067644	-1.8184985992516445	0.939933064935744	-1.730714843421189	-1.8328042894227417	3.808532883873697	-1.8867347836019512	0.6327441826421747	-3.1916618039052898	1.1540297804316162	0.6393495446875261	-0.2918869569066271	-0.8509905255412107	-1.3064771026097048	1.3220032081857591	-3.8656934919318986	-0.5509553557427379	-1.20366475026981	-0.1958923849059402	0.0972574121942235	0.0922457747705371	0.6245745671914529	0.7557170340937264	0.6159320436997464	-1.996392450744952	-3.7297138519997146	1.2810251596618143	0.223555715639786	1.30084190925301	-1.3870914582552407	-2.0645420703151336	0.3265004113852069	-0.4262438567931053	-3.3187795338532005	-0.4883735387180716	0.3046190126791068	-0.8465912973624117	-1.3076500695809932	2.483766450818832	-2.973414228729064	-2.16845655505848	-0.7881966059640749	-1.195952707717265	1.2859937038018272	-2.730839893053965	0.3440587431240176	-0.0787081254505486	-0.009622122717758	2.2925886575090764	2.4640116189336405	-0.7071745648341301	-2.857871758241589	-2.6659001364999213	2.4726009525754464
8	0.0089210718322739	2.7990361448920567	-0.0664407837122054	0.5065579186060045	-0.9822974895661908	-0.3052815746264175	-2.017183264136176	-1.9459499091252024	0.3205050156058657	-1.821641536835212	-1.7204927506499432	1.1161151963721547	-1.9129218687334484	0.0915342331683023	-1.5732418210017327	1.9968586438912803	-0.9133049629556598	-0.3370847963926142	-0.2150255229491127	-0.7865569830581522	0.3140584269229354	-2.7888194811015565	-0.2891480595296356	-1.6130666942099283	1.4738156110044804	1.525686876048634	-0.3346394305201019	0.6540521166057349	0.0531429517277108	0.0373980689842148	-1.4150520624848382	-3.7067446270329567	0.3993726999166616	-0.1405480225744977	0.0551333240550788	0.2413125915728438	-0.6824383578059328	1.6316709476207891	-1.3279435608573862	-1.5792504432101184	-0.0847672340904623	-0.4994963110801942	-0.5134999769054482	-0.8856666632378108	0.8129792372450844	-2.163834237365675	-2.2842468979913293	-1.0220609229149895	-1.1620333293044522	2.377439899416733	-1.3474199855168658	0.3218121694901792	0.2222598621956011	0.160502999299428	0.9303803174607612	1.5398969310212631	0.2624747710818195	-1.8498502497126457	-2.6081985180737126	1.5249999708693618
9	1.2312661261244244	0.9658653419734912	-1.1071478510355215	-0.2254906242004033	-0.6957189393990357	0.1761661848264921	-4.130816141343709	-2.0132158497095034	1.0780807857677177	-2.233719088256937	-1.4126121089126742	3.4027517511968792	-1.2338643024140976	0.5873304790733237	-3.4964434896516323	1.7179843840377154	0.2738579967103403	-0.6482225038354157	-1.2794107946478768	-1.0311317441461731	0.7178854039773923	-4.080879257130326	-0.1227347406079181	-0.551335924665344	-0.4761775124730201	0.7209694893965675	0.3188583884134912	1.3489697597427248	0.1548252701150677	0.5844204250051988	-2.1738120528864626	-4.111917596831312	1.7605598442754165	0.8493634489586857	1.486750654601917	-2.145502829348679	-2.105898833308038	-0.1870355786388113	-0.6996492010308102	-3.733784479410337	-0.4829444030592364	1.134504817043018	-0.3671760116534308	-1.4632781373688144	1.9525175310199567	-2.768635385521052	-2.2222361777742057	0.0499182706544871	-1.2597684347664615	1.4764269341933518	-2.5484554579610594	0.1292947861354796	0.0690091519987932	0.0598512453554526	1.899588121834716	2.4106273692085205	-0.5921010146963925	-3.0751148514340785	-3.588882700807884	1.5414553152406056
10	-0.0942545968110651	2.758746444972294	-0.6957797546363907	0.4733300156578048	-1.3294483866104545	-0.1458455452056533	-3.19781024218882	-1.173780537566148	-0.1040769489418813	-0.2709750804948854	-1.1110386234525014	2.333549852423011	-2.746249853256101	0.5697145965037376	-2.0679243210905893	2.2661941542238284	-0.749651014958809	-0.4015443995430945	-0.3303059941482544	-0.1989300085433689	0.2737260866561297	-4.244286415335184	0.7820953055615393	-1.620185573926903	0.2288778043549437	2.384044879004396	-0.9512222052462768	0.9008384786963104	-0.2822945596093368	0.8654329183236511	-1.4516411273199434	-4.438169012009878	0.1044308099279522	0.1117407664254135	0.1342045543171668	-0.4191566361696681	-2.582836013634044	2.560184641241926	-1.3294688942901454	-2.2177106540896068	1.0369351024287758	-1.9784567027304387	0.6961058374034059	-1.5383560870201651	1.4953551165350565	-2.465329493210977	-2.495474402548039	-0.9554332277952472	-2.6933043065328546	2.708784964302555	-1.4823320617837623	0.2225392570738644	0.031468558350332	0.1265476526988259	0.7179947970400757	1.5327016207908928	-0.1349124678721042	-1.6016427522408354	-3.267405138861022	1.1599844638034988
