label_id	PC 1_NLStdTomato_TFOR_pca_predicted	PC 2_NLStdTomato_TFOR_pca_predicted	PC 3_NLStdTomato_TFOR_pca_predicted	PC 4_NLStdTomato_TFOR_pca_predicted	PC 5_NLStdTomato_TFOR_pca_predicted	PC 6_NLStdTomato_TFOR_pca_predicted	PC 7_NLStdTomato_TFOR_pca_predicted	PC 8_NLStdTomato_TFOR_pca_predicted	PC 9_NLStdTomato_TFOR_pca_predicted	PC 10_NLStdTomato_TFOR_pca_predicted	PC 11_NLStdTomato_TFOR_pca_predicted	PC 12_NLStdTomato_TFOR_pca_predicted	PC 13_NLStdTomato_TFOR_pca_predicted	PC 14_NLStdTomato_TFOR_pca_predicted	PC 15_NLStdTomato_TFOR_pca_predicted	PC 16_NLStdTomato_TFOR_pca_predicted	PC 17_NLStdTomato_TFOR_pca_predicted	PC 18_NLStdTomato_TFOR_pca_predicted	PC 19_NLStdTomato_TFOR_pca_predicted	PC 20_NLStdTomato_TFOR_pca_predicted
1	-0.0379975815356721	-3.16493437092875	-2.6995269409467566	-2.8815466415361883	-3.537389665094881	-2.7173991749423583	2.013386985838816	-0.0505782255630372	-2.1176347696865543	-1.2704512345809584	0.2152577709425789	-0.3684461686321658	1.2494442526119445	-1.0404591849199645	0.0165086303328073	-0.5053047707487353	0.2596675656167817	0.6085827928401111	-0.0893140885948057	0.2649146958986829
2	2.5507508598761373	1.4839820533995325	-3.5474890628957825	-1.5055515284536582	-0.2150612829221548	-1.0461688862258551	-0.5418964151909444	-0.4179560689367231	-0.3390141291798033	1.0467457779281883	0.4805073879459428	-0.1398657920689789	-0.0613775788920281	-0.2682211995830611	0.888020753725206	-0.2439946728287432	-0.3291083871508555	0.8330892854683896	0.3797427094531613	-0.0409593425519191
3	0.3509280700882111	-0.5635552562981299	-1.4576007313262265	0.6702672474414282	0.1693410738478894	-1.5964626522570515	-0.7865680798437105	-1.0683836371424418	2.275958369895741	-0.4681086015651928	-0.0074896607297064	0.8938893731352193	-0.5377688335625552	1.06640183083347	-0.542011659486297	-0.0314875443686717	0.3295501791673234	1.3417915495240305	0.6639737448470273	0.2759013816253076
4	0.333757316120068	2.1921793398924803	-3.0956692406351807	-0.9315081433031578	1.831141926554933	-3.1622570440073687	-0.0364707561748283	-1.4011890984712965	0.411282262446048	-0.5836207383922402	0.5314817725893738	-0.3990338937099578	-0.1700174920836301	0.6537050455376635	-0.2925840019414208	-0.6500970624152245	-0.7065359324253992	0.2334058518842203	-0.1095236828213343	0.1690406627135346
5	1.0153054462620952	-2.006316271732699	-2.496340956207101	3.094057110231498	0.7251121974172762	-0.3179099726896258	-0.1050717199114557	-0.7420368732047303	1.6736407500597217	1.1860596230987908	-0.3957151624498268	-0.2179125548851805	0.5522206060872767	0.3884170174269018	0.2162470526359136	0.3312389254452346	-0.0592981924071289	0.3318663423296248	1.0354790272376957	0.0604158743863668
6	0.2557280317962573	0.3252979244399747	-3.2137262926184333	-1.2307162496124031	0.2546176566256958	-1.9625838006604832	1.6918223702666662	-2.098067768335901	0.3255632596243095	-1.5139146460319377	1.6344332757923	-0.6081781147392593	-1.0119505202690704	1.5073748999965355	0.2787905419014383	-0.2037132319380401	-0.3825558185523614	0.4805783113776671	-0.7714420046682957	0.3092613264015061
7	-2.04928551032899	-0.1394364684379243	-3.672883619261328	-1.5823968503260335	-2.139681085533274	-2.783127024132268	0.5975209910035992	-0.4591708036680905	-1.8496698424726248	-1.0043215036001525	-0.0205543597666074	-1.1216520895873066	-0.9088800185565236	-0.3108290895424119	-0.7874133759628145	-0.1546820827654309	-0.0414793040873786	-0.2204324243124729	-0.4245572371833079	0.0967276963120778
8	-1.848208175003742	-2.1538271706472365	-3.28392298412738	-0.7695493594545066	-2.57051953246426	-1.7220695617384496	2.9311278798361022	-0.0691320473839666	-1.3720678386308531	-0.8931924004643937	-0.7493136330578268	0.3773869895933062	0.8922809685496598	-0.036306586060434	-1.0765485503757857	-0.7814862946579266	0.5556534303323191	-0.1907325494224889	0.12574664214698	-0.0144174770402835
9	0.4242370458256477	0.4317109036911426	-2.7348718386525155	1.4715622206568633	-1.378021958505354	-2.7854561060432137	-0.8109469361639843	-0.1516209615283451	1.0050161646302564	0.3936182184129272	0.1202675384657424	0.2223873705972774	0.2966931348714376	0.1855850706018099	0.2614053821183334	-0.5012027754332093	-0.1092358242023299	0.1053467271288113	-0.1286751342493603	0.1391254877490838
10	-0.6518531593095533	-2.1017406297740995	-0.7093303363677872	-0.7189986295418347	-1.6012561245865933	3.3022147472654377	-0.3695968691410523	-0.1518451431067607	-0.9766536408635236	-2.0586272169491973	1.0501629436746676	-0.6358612233009437	-1.738244063973233	0.5064125037007688	-0.7224430640980345	0.1647135941626698	-1.0321349528535309	0.1700383170931392	-0.5085208691682308	0.0525628161908819
11	-0.1727956142565514	1.235046161778398	-2.9818953385077287	1.6945252194716556	0.1636621120585776	-0.096500880341307	1.3457879108299042	1.3057649804754003	-1.4578835048529368	-0.2118549148682179	-0.461990480028294	0.2861545964331224	0.4917217904673998	-0.0400074920535699	0.1295094918767009	-1.4181109761837043	0.3248087272493367	-0.4438312801092126	0.062615197126097	-0.0903158875848352
12	0.2259825172564019	-0.4442211901922195	-2.0867089005797386	-1.5510030538912307	1.3711016038580532	-1.2140376655480647	-0.2357216242248327	-3.3820785172970407	0.0319718062707235	-0.1831213832491608	1.0856086586705511	-0.7531823303645668	0.921657092002596	0.2692557690358953	-0.1258776220150846	-0.3248498807455653	-0.2112176010955084	0.0068422745680623	-1.0752101252270951	0.0379859070359796
13	1.0110168741339354	-0.8495061520759033	-0.7621874427581081	-2.7355170580690684	-0.4891306432161361	-2.1430599324650386	-0.2859959987861702	-1.1343470322617764	-0.1400748829264405	-0.0635021808939667	0.4335802135697518	-0.0189044030394411	0.7025847146555992	-0.0712623862504354	-0.5220201168823165	-0.998146439526979	-0.2404927283966311	-0.0954779259973008	-0.4403185916638658	0.1078755880630427
14	-0.2084893005659538	-2.5978495395558268	0.7526591658270354	-0.763943652404171	-1.147563589027198	-1.6958310571868431	-1.7018766063499158	-0.1335847786243186	-0.1745638985684871	-1.4533741772189284	0.1528947355319033	0.7851215336699362	-0.7983177240127001	-0.4961129123132822	-0.6194418281348745	0.7250757861748949	-0.257067004001025	-0.4405108516192202	0.6912363861589816	0.347678434612556
15	-0.0732298591055553	-0.1522950974217569	3.950480825566502	-2.15989225020025	2.292946974109692	-1.4626809522188131	0.5350166342657727	0.2405983688052694	0.1166590555078191	1.074587193078416	-0.0310282427267355	-0.4869051495255798	0.8578192416838337	-0.5596373864503009	0.5048372272807741	-0.2342089168434855	-0.5586751448151044	-0.4963429736569598	-0.4510079663788306	-0.0496930787651707
