label_id	PC 1_mKate2GM130_TFOR_pca_predicted	PC 2_mKate2GM130_TFOR_pca_predicted	PC 3_mKate2GM130_TFOR_pca_predicted	PC 4_mKate2GM130_TFOR_pca_predicted	PC 5_mKate2GM130_TFOR_pca_predicted	PC 6_mKate2GM130_TFOR_pca_predicted	PC 7_mKate2GM130_TFOR_pca_predicted	PC 8_mKate2GM130_TFOR_pca_predicted	PC 9_mKate2GM130_TFOR_pca_predicted	PC 10_mKate2GM130_TFOR_pca_predicted	PC 11_mKate2GM130_TFOR_pca_predicted	PC 12_mKate2GM130_TFOR_pca_predicted	PC 13_mKate2GM130_TFOR_pca_predicted	PC 14_mKate2GM130_TFOR_pca_predicted	PC 15_mKate2GM130_TFOR_pca_predicted	PC 16_mKate2GM130_TFOR_pca_predicted	PC 17_mKate2GM130_TFOR_pca_predicted	PC 18_mKate2GM130_TFOR_pca_predicted	PC 19_mKate2GM130_TFOR_pca_predicted	PC 20_mKate2GM130_TFOR_pca_predicted
1	2.8668655578072517	4.066765217256704	0.0467115503122634	-0.4769980285304568	0.5703883148478908	2.581079896809711	0.3821411960898709	-1.5050012214379938	0.9213720804901544	0.1635014958552985	0.9210445924313008	-0.9111024330941933	-0.2638771759596297	-0.0093993427282133	0.5062209089159866	0.8186640504950571	0.679160642805945	0.0429090584749245	-0.1888476782274311	0.5634961367397724
2	5.548075984556244	0.0440626802605257	1.0586875592275078	-1.4560223348498416	1.9677376108270448	0.4655316445802517	0.5674346416348492	-1.876127247930232	0.2172882662919764	0.5241023253476043	0.2830725464912336	0.3936472582259467	-1.826005281209644	-0.6076999541663508	0.3131585229667537	0.0517066888695846	-0.2845926349271738	-0.0782953369329371	0.4546775988147877	-0.318914247115593
3	2.613663442587668	3.548865000643948	1.5380920508688192	-1.4335492801292955	-1.434762604273479	-0.6941051312946174	0.4952649903656359	-0.4602752880466529	-0.2578144900044523	0.2376806977893244	0.7591838954025472	-1.110900885633349	-0.1224258570739296	0.2009836257310506	0.8197105392618036	-0.3000886626539323	0.4421592403077438	-0.2320853745297789	0.8948632196315081	0.0270665216023611
4	3.75929845301616	-0.2083806336029867	0.0276792426115548	0.468118577048162	0.0899372126057698	-1.8196887638582853	0.6217956396169613	-1.3634372698102024	-1.0621665059379848	-0.3613810488313207	1.4120369987137027	0.6296359946980237	0.1702535394856517	0.201637522682083	0.1367676474992884	0.4377224792845399	0.4743650882776135	0.1817958588684354	0.3816024511160214	0.354844690022752
5	4.74778630789277	-3.431391210700804	0.7230291415692918	0.5802622285590923	-0.7987234186307703	-1.359714703458736	1.0926101505337464	-0.9582160006524708	0.6875174561344157	0.8934288061196071	0.3263322255240199	1.112906675805373	0.1232766054522918	-1.1292271602703867	0.6055258098480836	-0.1282010936396905	-0.5712181352144742	0.512386675148113	0.36143405136862	-0.2145747727190927
6	-0.5670295416709064	-2.9984741657380782	4.891702152970396	-1.5365853145284274	-0.8117213785064075	-0.6756871137445275	-0.0958526177515621	-0.6627262536232164	0.9412569269900222	1.1205397851490189	-0.4591913828971383	0.168161402954613	0.1814894732030636	1.3037690102298416	0.1965413586609032	0.0993636931459728	-0.2489977504019246	0.0132145530591876	0.4207140907120794	-0.3411296160035844
7	6.530155848688241	-1.7185670216000712	-1.7871291635177862	-0.48622115382052	-1.6062442584191694	-0.1256234688474977	0.5499256921598089	0.9943080899398063	-0.2380572078386946	0.1764676934294249	-0.7048902137791904	0.3058234200725918	-0.1970027742792639	-1.3586884230223657	-0.4529875965214123	0.1030124872815551	-0.3876154602819371	0.0417699612844748	0.2472011651315759	-0.2147599813461764
8	2.9854254745601803	-4.380014890219387	1.5547987619298915	0.6728840998055533	0.001079859202862	-1.4158799344724509	0.214713423567487	-0.8662640943795776	0.8692446644023097	0.0280786862112079	-0.7050920996168342	0.9982956373064018	-0.8084610664517748	0.4185706151668131	0.4363420873037442	0.2957648298967558	0.5327795589427798	-0.0564082355706838	0.1528480370843374	0.0867616323452724
9	4.044217157224991	1.5754611337653073	-3.5564109681514857	-0.1685068231667484	-2.5688115004992143	2.264485922806453	-0.4265623587903859	0.1955781817384116	-1.6261451312374755	-1.6134271862706002	0.5893300888140944	-0.1301093785953215	-0.4041856874607263	0.0139009202129958	-0.9676285622282406	-0.0080686112644575	0.3829286646182855	0.1042973057430514	0.1765277274438417	0.2411638147399915
10	4.117561957026947	0.3803143431783324	-3.620121637897647	1.9744927376378665	-2.4068568450613435	1.1848077942272142	0.5140687354653708	-0.977095646192318	0.3132046052695379	0.1272564996546512	0.6643618263391142	-1.3144059778495285	-0.5177602283478266	0.4488819351495354	-1.2140631985886383	0.2075758758586889	-0.6194775130180633	0.4310633582601701	0.0560281445967212	-0.1344565904770467
11	3.198942590471165	-0.5315970328395829	1.5728092993111673	-0.8833145139482715	-3.037995612370628	-1.6356388448370829	-0.4843353230004061	0.9956863661031004	-0.4667524531951667	-0.0780620354273808	-0.7599210386875723	-0.0783181604499214	-0.5385711088485203	0.4219329999909493	0.1816910310965498	0.2686924083740098	0.4892567314137627	-0.2005299119248975	0.5228698935350821	-0.4280809125758364
12	5.622208482024205	-2.623358196503977	-3.1858091945651807	0.4918907259466779	-1.8619916423625955	-0.6510668737685608	0.1556914832854752	1.2513430135551	-1.1459488506210591	-0.7098026388347536	-0.8710909256612849	0.0643554098378726	-0.4210173422209544	-0.0628297071757668	-0.9555795037633656	0.2048282038394528	-0.1777346725920397	0.1735417602198679	0.4841577922919682	-0.253345648568384
