label_id	Predicted Archetype
1	1
2	1
3	1
4	1
5	1
6	1
7	3
8	1
9	2
10	2
11	1
12	3
13	1
14	2
15	1
16	2
17	3
18	1
19	1
20	3
21	1
22	2
23	2
24	2
25	1
26	2
27	3
28	1
29	1
30	2
31	1
32	3
33	1
34	1
35	3
36	3
37	1
38	1
39	1
40	2
41	4
42	1
43	1
44	1
45	3
46	1
47	1
48	1
49	2
50	1
51	2
52	3
53	4
54	3
55	2
56	3
57	2
58	3
59	1
60	4
61	2
62	2
63	4
64	3
65	2
66	2
67	4
68	2
69	2
70	2
71	4
72	2
73	2
74	2
75	2
76	2
