label_id	PC 1_CDMPRtagRFPt_CFOR_pca_predicted	PC 2_CDMPRtagRFPt_CFOR_pca_predicted	PC 3_CDMPRtagRFPt_CFOR_pca_predicted	PC 4_CDMPRtagRFPt_CFOR_pca_predicted	PC 5_CDMPRtagRFPt_CFOR_pca_predicted	PC 6_CDMPRtagRFPt_CFOR_pca_predicted	PC 7_CDMPRtagRFPt_CFOR_pca_predicted	PC 8_CDMPRtagRFPt_CFOR_pca_predicted	PC 9_CDMPRtagRFPt_CFOR_pca_predicted	PC 10_CDMPRtagRFPt_CFOR_pca_predicted	PC 11_CDMPRtagRFPt_CFOR_pca_predicted	PC 12_CDMPRtagRFPt_CFOR_pca_predicted	PC 13_CDMPRtagRFPt_CFOR_pca_predicted	PC 14_CDMPRtagRFPt_CFOR_pca_predicted	PC 15_CDMPRtagRFPt_CFOR_pca_predicted	PC 16_CDMPRtagRFPt_CFOR_pca_predicted	PC 17_CDMPRtagRFPt_CFOR_pca_predicted	PC 18_CDMPRtagRFPt_CFOR_pca_predicted	PC 19_CDMPRtagRFPt_CFOR_pca_predicted	PC 20_CDMPRtagRFPt_CFOR_pca_predicted
1	0.4567427607246264	-1.2934311848749809	-0.2827160896135861	0.0875990149895088	0.1224179375731088	0.2970214336897666	0.3665851880510117	0.0721620958779367	-0.7354021056037486	0.1667873322376324	-0.0627311350855526	0.1877603335154218	0.3936181450844428	-0.1425565620552178	0.2507928707982538	-0.1587069398467782	0.2683557978440026	0.2022223027586951	-0.0296696085446445	-0.0484707874860879
2	0.3753469355795369	2.8675534210091964	0.6556538923952197	0.2125874364110716	0.8742873243967754	0.1988574635812	-0.2383704363867684	0.2061628588764496	0.1674865107818595	0.0479524154876666	-0.1022588028952054	0.0382713325734577	0.2009382627635661	-0.2024838538167083	-0.1103222867073826	0.037898230692762	-0.2413245511138201	-0.122518065570829	-0.1387367916805099	0.0062848524558654
3	0.9696699238661975	-1.8861778936791007	-0.8196507983928459	0.3804125915710376	0.0204129965798605	0.1649806184302216	0.3697999822693039	-0.0049782295116102	-0.328888114169523	0.1003363622342911	0.0929428535849558	0.0064603949735692	0.1489950649873649	-0.0161503265712512	0.0772029135872194	-0.032781304331558	0.0754122764860986	0.0629368017759463	-0.0485735434001011	0.0327430030022581
4	0.8024380447395318	-2.5509050310152515	-0.8897964515399663	0.2236364227853977	0.0393808003464066	0.0120028469441011	0.3273995241727804	-0.0089501383633214	-0.593878629874823	0.1174687245796205	-0.0086163218799802	0.1002628604468512	0.2480312017599742	-0.0316508606416824	0.2047315254433488	-0.0646325995747214	0.2839259572148599	0.1165524744680175	-0.0235189214480381	-0.0404905336502238
5	-1.5621158200159952	3.9669150631440937	1.5921056040185682	0.1765914598755767	-0.6820367985665372	0.4064231399673714	-0.2371611344457939	0.4152851709070944	0.3221339474373857	-0.0992763613519181	-0.071944081743233	-0.0166411796365965	0.1532248553750811	-0.0700174141361917	0.016528133794466	0.0422706129012855	-0.0974089440938797	-0.0623050696427975	-0.0651217154704563	-0.1243122770921507
6	-0.4870450127181344	1.984664307262332	0.670868778044119	0.045713951608186	0.3220124173567248	0.3348973865441912	-0.007203829245448	-0.1620373548357598	-0.1824792880970349	0.3152585817625082	0.0061578875203549	0.0288945498006975	0.201227183374105	-0.1367185975125898	0.0408387684506384	-0.0109641376390377	-0.1103254739935961	0.0370721960055919	-0.0711507273869085	0.0344453647091657
7	-0.2698182217032785	1.84931839782716	0.5303775654158936	0.30393905644574	-0.7120881560380539	0.1008694966149511	-0.109589957686978	0.6265980596485221	0.6594479469746256	-0.4080010487081028	0.2013170942665228	0.0081439226866211	-0.40492292961193	-0.1311583891172276	-0.2945010439023314	0.0432315721394711	-0.2044701475313083	-0.0130571350691994	0.0526956051722341	-0.0478726853992573
8	-0.9436191466086592	2.36772835845321	0.7608334110884024	0.0121878040119089	0.6027760797908304	0.2203287275963651	-0.1587107182979058	-0.2718883809886902	-0.2765843842627424	0.2724996974823139	-0.0764938145181909	0.0652386351185455	0.3311357843893677	-0.1260138814470175	0.0650502287625091	0.0025463007526892	-0.0657430715829055	0.0174380918595497	-0.0536924418624819	-0.0057508275056383
9	-0.3028813076659083	0.9779621443387364	0.0865086584732088	0.3788362426576315	-0.5829484224098522	0.1769635147977371	0.1424429275955745	0.0411560688388237	0.0448740170549933	-0.1823832145847702	0.2488161633901146	-0.0368596415617495	0.0526643721222068	0.0887380233806387	-0.1065843228899501	0.0018727130902503	-0.0063728636037076	0.0698984343251855	-0.0114944066603429	0.0429217192005288
10	-0.9321649129705372	-0.0847976647499435	0.0852510998511999	0.3481464392668292	-1.7988741130848005	0.0939734196906653	0.1639679863700262	0.3566899292292216	0.1016044855977347	0.0762155419272522	0.3798420850697738	-0.1004427248307515	-0.2826289994476192	0.0364381326732538	0.0617603493684975	0.1063099693824702	0.1549663739998467	-0.0195982113351956	-0.1606257856954377	-0.0555971031683687
11	1.1434311114863909	-2.0901330816595656	-1.1285797574198275	0.4733086280354145	-0.3974842305967634	-0.0621482448697979	0.2420588512216029	0.4338568239255849	0.0159309060227209	-0.1867031202991033	0.2728574283173578	-0.0778146628539688	0.0008244119029932	-0.0032639351468506	-0.0209475526700508	-0.045715121558148	0.0631872246601075	0.0293275658480755	-0.0792624145392661	-0.0333699535963792
12	-1.3927404098467528	2.8574463827049628	1.6005515230009866	0.3986339875758922	-1.247558031154364	0.4936925201447437	0.1155981427900943	0.4845733544229953	0.2082088983180939	-0.4714584900567805	-0.0988261343880763	0.142424812441551	-0.0921102468300969	0.0205507513994938	-0.101624354390684	0.1029282634355575	0.0791935338699409	0.0496371562631357	0.1125156590586559	-0.0318245770212716
13	0.7466937622935118	-3.1160712072085146	-1.1142547585310545	-0.2433860342113133	0.4769959866214727	-0.3064875476473532	-0.1448617794754683	0.0780073866823126	-0.0305893066623907	0.1578657259681124	0.2305162604095166	-0.0444179447570756	-0.2339882831701803	-0.2118087144287891	-0.052854139889702	-0.0339192251218003	-0.123733979151694	0.0951957128287322	0.0080188577937219	-0.0080737173944638
14	-0.4867888402486581	5.288604887643476	2.41996947931516	-0.1339975110382993	0.4525450583601702	0.1126250787288874	-0.4189178881849136	-0.0280850373242075	0.3195363257908551	0.0406487922917893	-0.4795514063710874	0.3318515101376074	0.0254147914494294	-0.1073591358613978	-0.1217509830619171	0.0856891764999896	-0.0918642263795861	-0.027725968636242	0.0827323524560973	0.0073811124410913
15	-0.8973272890292132	1.802183087118964	0.783035949799146	0.0884043887728394	-0.2928895969280061	-0.1232865524044999	-0.1121324550510417	-0.1179825303899954	0.0009835056265092	-0.0318253354185045	0.0843696531275041	0.0879396725359195	-0.0164114763869587	0.0621585312093802	-0.0709959258467936	0.0571062015219175	0.0606466833602572	0.0699037678738892	0.0531142980032543	0.0150843437856858
16	-2.015904892088075	2.9474867110674303	1.4694355599308957	0.0530731170338437	-0.6738803370018558	0.4118397944385447	-0.0596666372834497	0.039257818243618	0.0207110066857673	-0.0935363592573699	-0.1844800548279498	0.0355962437138027	0.2428626358865454	0.0507592480803673	0.1101480203256732	-0.0067750352247571	0.0585562627502567	0.056036654767554	0.0950057013767203	-0.0853032852426284
17	-0.2188447876079861	-0.6830338718847944	-0.4678722667648688	0.1168997813449866	-0.7742515073993427	-0.0237850103950782	0.1301227693683939	0.1010093060401789	0.2241823010745301	-0.1756314952812469	0.1576111940049385	-0.1755018218737747	-0.0697423981009081	0.1856260446135372	0.0139550804908139	-0.0355523371302098	0.0308234966066473	-0.0298198494323803	0.0069892686205781	-0.0244087806378927
18	0.4483144604089008	1.9947127396058248	0.1903987128550448	0.2674917926047525	0.2643112707787898	-0.024355443097482	-0.2634193963814346	0.3560239241079678	0.4612252055615113	-0.0403228530677561	0.0591438830798908	-0.0284002811886859	-0.0640879561836979	-0.1250202378157151	-0.1551990211168283	0.0502294084751451	-0.2422799043952942	-0.172652238996801	-0.1420995617303463	-0.0508178218604323
19	1.211684168915218	-2.6842484688121724	-1.2791699813885025	0.4231649313122865	-0.3633986581968441	-0.0595804372933656	0.2961000952234417	0.3508584664466329	-0.0275165493388614	-0.234099962594479	0.2269643846688139	-0.0825181239923833	-0.0327628901557486	0.0190160097899204	-0.0310543885538412	-0.0049281592734272	0.1058074518297639	-0.0272212018972689	-0.1078842828726226	-0.0153041322531194
20	0.8997812649617399	-1.0904904506499795	-0.8242868370675892	0.613440407345684	-0.8070942797250055	-0.0395662215659198	0.2479461841922704	0.5387499585146229	0.1647391199438691	-0.208123130852184	0.4116744981492717	-0.0624665850118866	-0.1170426627261589	-0.0141019135274898	-0.096554725135349	-0.0174978625686054	0.0318770874363793	0.0261483133594711	-0.1127420898228782	-0.0360167556372051
21	1.5233612414679942	-2.7420758323785086	-1.567425212810729	0.2441754693419769	0.2774467841787554	-0.3452305334039233	-0.0278938118565853	0.4249596948289586	0.3985162904691743	-0.3372215290867916	0.2678558792856965	-0.2203438070171046	-0.1459477568782453	-0.0320610108942392	-0.1771517883599619	-0.0414009160878099	-0.1477156391178483	-0.0527982566416841	-0.0251237509584623	-0.0242724939265884
22	0.7868989572967529	0.1435934013047338	-0.4175217338837892	0.4804426247490012	0.1945547059824683	0.0154389445912777	0.1845154872116089	0.1154944013896682	0.112441695804723	-0.339479146026612	0.2595454660807975	-0.0743810167905528	0.0726989477805968	0.0400783274442813	-0.2287409153115928	-0.0359720074527484	-0.0947679244664253	0.0792216013215609	0.0360964330258167	0.0983617107521109
23	-0.4270878560895341	0.602367325780835	0.1313057818649297	0.2871052457058802	-0.6998991411571136	0.2354485313150266	0.0802836922412902	0.207412465599978	0.0345082265733635	-0.0819028125680503	0.2372179106340537	0.0008907820000078	-0.0674162580236282	-0.0407092208707372	-0.0693440242556688	0.0228429952900098	-0.0277347080402448	0.063915195202872	-0.0407506198017483	0.0002549439941585
24	0.4693170233518343	-0.0566879711505686	-0.254958039684333	-0.0661033076238693	0.4383565327342329	-0.2098864345909872	-0.2385304159884143	0.0790629552604217	0.4015794621518899	-0.1181814691065449	0.056540706323727	-0.1214198453883939	-0.1109847502978004	0.0199513654074929	-0.1579592741722591	0.021754903682322	-0.2383209481632039	-0.0877429281232746	0.001763365564407	0.0208724470894733
25	0.0595093614775777	2.539167923186534	0.5946732965970727	-0.0014762380078972	1.038979373679996	0.1601499818293606	-0.1200851168788974	-0.2906121000129154	-0.195407049036538	-0.0641201987728711	-0.0562104766686449	0.0950748512049541	0.2256537519545364	-0.0413553754837733	-0.1663826318480375	0.0232674726313155	-0.1460578293725677	0.0016818116465499	-0.0157588430891627	0.1306752942834819
26	-0.9097904935035196	1.8587748397109776	0.6444811996209989	0.0847534467667741	0.0951609277698644	0.0327434047431628	-0.1072124150477325	-0.2175766261837274	0.0649003567382322	-0.1374740086977766	-0.1159779700403491	-0.0144817064170338	0.0943059022157153	0.0916905374450728	-0.0542626826381511	0.0668953692399629	-0.005684871012705	-0.0352038482497001	0.0901078455145346	0.0081784115280122
27	-0.3629880019398071	3.7193700850103166	1.3815954518389384	-0.0581241500407842	0.7611103677366395	-0.0461815717881486	-0.4328000655628833	-0.1417935764874544	0.2967202523516829	-0.0636184204986099	-0.2457001851294634	0.1082066162407049	0.0569028583476311	-0.0561775305963076	-0.1847322964097771	0.098759959347514	-0.1800861459379457	-0.0634259668539118	0.0633958105542659	0.029324794223637
28	-0.1755673163116462	-3.3751365510221487	-1.0272660909028486	0.1811942246782208	-0.4233498233140777	0.2244279435198825	0.5135016610845626	0.1086984017549059	-0.5711407924046836	-0.0196264824365315	0.0172788873386611	0.0353768808027659	0.0523659946084978	-0.1308606618048342	0.2092737322893719	-0.0318312324981409	0.3337048520139374	0.02718944166127	-0.054775867263137	-0.0873350308172742
29	-1.7227949360034684	4.356483201064993	1.8571534879887623	-0.273875178260656	-0.0340314936424836	-0.0338747426659053	-0.5272069395354319	-0.2483937289499934	0.2731449677466174	0.3726059773573846	-0.374013988333589	0.0832802841723495	0.2174049910261027	0.0333676849513717	0.1710937491744925	0.0252692752969899	-0.0210412542832546	-0.088654672391728	0.0107607003529509	-0.1449216716800727
30	-2.3145340442254656	6.237832086013189	2.6635588944988378	-0.4334773096528422	0.0027894011586359	0.1949205535448249	-0.6450903056056074	0.0465054308669479	0.6698334186947043	-0.2016034226972382	-0.364576899170462	0.1088798277184353	-0.2005216265641451	-0.1210413259187849	-0.2016223808509003	0.0993634521816483	-0.249841839171098	-0.0755545184636031	0.187878361173811	-0.0719814295447698
31	1.7453877020249169	-3.760562188872305	-1.6562374845232135	0.1600471039229732	0.0538671855250752	-0.3975214397400455	0.0018845187919896	0.5056236779230692	0.2564839209444087	-0.1508702899400018	0.2602578798801829	-0.1389150589222514	-0.2937018957837853	-0.0922236638590014	-0.1021439293235602	0.0140237356561684	-0.0646503767561582	-0.060766913489434	-0.0886850418127969	-0.0231125548167705
32	-0.7654945557763351	1.666491663045314	0.5738648078615795	0.3460381600528487	0.0037280411318966	0.9116484589407218	0.3138406330466692	0.1555501727732721	-0.5838420997668716	-0.0478399387454087	-0.0088762152403823	0.0284583923116847	0.5760681086212571	-0.1267156583043539	0.1177832068365555	-0.0556697988214662	0.0151660213432302	0.082590840402529	-0.1382512372824579	0.0296392337454808
33	1.6933524427778692	-1.6206238793704033	-1.1444217985141925	-0.1924276377322642	1.0917765215420816	-0.6828895660701922	-0.3831354794044128	0.228572033658315	0.6106794766643393	-0.2703194541622438	0.1294708187750435	-0.1368951712463584	-0.2416070259142645	-0.0385960427726585	-0.2756852213017541	-0.0513227897441877	-0.3080168352438393	-0.1031564394935086	0.0289060222851566	-0.0108133235225524
34	1.2025252892086384	-1.6311396106214613	-1.1106069777398837	-0.1181064396198514	0.5047447720492773	-0.3668113084322634	-0.0974807087902139	-0.1087439337006591	0.143392915090124	0.0298430763092443	0.0789261418811489	-0.110535115808615	-0.0216127863169617	0.0825243264922559	-0.0264340948824672	-0.0636928441143832	-0.0855104981821665	-0.0604125858813772	-0.0274123958975414	-0.0005074710995949
