label_id	feature 1_tagRFPtUtrCH_TFOR_pca_measured	feature 2_tagRFPtUtrCH_TFOR_pca_measured	feature 3_tagRFPtUtrCH_TFOR_pca_measured	feature 4_tagRFPtUtrCH_TFOR_pca_measured	feature 5_tagRFPtUtrCH_TFOR_pca_measured	feature 6_tagRFPtUtrCH_TFOR_pca_measured	feature 7_tagRFPtUtrCH_TFOR_pca_measured	feature 8_tagRFPtUtrCH_TFOR_pca_measured	feature 9_tagRFPtUtrCH_TFOR_pca_measured	feature 10_tagRFPtUtrCH_TFOR_pca_measured	feature 11_tagRFPtUtrCH_TFOR_pca_measured	feature 12_tagRFPtUtrCH_TFOR_pca_measured	feature 13_tagRFPtUtrCH_TFOR_pca_measured	feature 14_tagRFPtUtrCH_TFOR_pca_measured	feature 15_tagRFPtUtrCH_TFOR_pca_measured	feature 16_tagRFPtUtrCH_TFOR_pca_measured	feature 17_tagRFPtUtrCH_TFOR_pca_measured	feature 18_tagRFPtUtrCH_TFOR_pca_measured	feature 19_tagRFPtUtrCH_TFOR_pca_measured	feature 20_tagRFPtUtrCH_TFOR_pca_measured
1	-2.0545747585614977	3.2886386736105657	0.6672425892366769	-3.075840722917252	2.2655074384216567	0.2924210577754888	-1.4278869666983107	0.3232873621443622	1.684314213967236	-0.0023075752731753	0.2999402898697336	0.5004582899756757	1.5659742269726928	0.2446043595160517	1.9768535706258945	-0.7054182912836051	-0.5755153937180265	0.219264209473101	0.0216556204612114	0.7548459040103738
2	-1.5616680376356025	5.044561108870413	-2.1068300298570453	-1.3608348898205682	-3.2420269890406206	0.3430269250894069	-0.2882470505983626	0.0198135358798911	-0.0886838382264177	-0.1615944207400873	-0.6691398636812662	0.0568589786227582	0.348996946410183	0.4602846498338526	1.1169510781884644	0.8421318440041999	-0.2059818800451512	-0.6087271579563248	-0.0602530635798518	1.5637766084691156
3	-5.0201066253131374	3.9197251359923984	0.4338283426857535	0.8254570109181094	1.5866060869914642	-1.0936591046457993	-2.6330020678408035	0.4560057827940499	-0.4859435554017645	1.1138784282525591	-0.0670307192377249	0.8467234413526424	1.0583236192501109	-1.7159894364328403	0.252741139041867	-1.6701030693281125	-2.056542353233412	-1.6397931660865617	0.1455475981505509	-0.4867433171104015
4	-0.7448524638141559	1.4401347778373057	0.9821324725169752	-0.9138882982708392	0.5155850741382734	-0.6814105420529437	1.2563384007201728	0.8100686476422022	-1.6212215787375186	-1.6788342376874783	0.2723172405591808	1.7118742953949604	1.1239849499350878	0.4629611653125886	0.0766720004903754	-0.9801468521562456	-0.0128628104789353	-0.6365810492403953	-1.036755579650005	1.359332633288874
5	-3.8919410813003865	4.235227963245904	-1.3917598465031822	0.895671585658691	0.8033370280822205	-0.2344736547482325	-0.7283402598380548	0.6348247199515725	-1.2564501165145625	-0.2783359699706683	0.0873603043772136	0.0613525930609622	0.1545131349791369	-0.9347100441320992	0.3452975130332352	0.2136895800324409	-1.0812191963227005	-1.1596910052859462	-0.2784101960117879	0.1930006277045813
6	-2.444207707029164	4.09470459621776	-2.2691114617038046	0.5471749896377217	-3.610050738528368	-0.1285256789673932	-1.2541506266664857	-0.7853136513095393	1.161267846539508	0.563002256974352	-1.2335664133586528	-0.6828081560715858	0.4740253552557131	0.4102710814824792	1.3782955246195534	-0.415479904890225	-0.2055693227326503	-1.082305041640681	0.6234211900913368	0.2678168400553888
7	-2.573477962390473	1.8027076580379395	-1.0401408360437925	-0.5020477503784722	-2.2097803359560757	-0.7340813576921927	1.1378699437885749	0.1469297628331535	0.0525113185893173	-0.4575216357119445	-0.6857743977555009	-0.1436410104224235	1.0295598590990058	0.0207088100063365	-0.2239128835944731	0.2638562949506251	-0.966392462114938	-0.2633603977331564	0.6758593560346081	-1.0699712247486663
8	-2.713270445638817	1.792735658991134	-1.2691044832039693	-2.174733844668292	0.3474323609448521	0.0788086736165188	-1.9364896627144847	-0.2974203929062156	-0.0709387356872157	0.2469702363653806	-0.4686035483024529	0.8691018383115243	-0.2377433825278873	-0.2734277192696995	0.9514390929497858	-1.3862661211494922	-1.4162550696348766	-1.1382882809726154	0.3602251861894167	-0.3133085499887406
9	-1.3049569582812717	-0.4614138025497342	-2.0538912035909607	-2.529254991970636	2.206759638272893	-1.751143402993541	1.527706601792645	-0.6690843379844675	-0.4842597326771996	2.1163396677148545	1.3246440376614104	-1.122349379019281	-0.5743749225036302	-0.0028521677137425	-1.3649065146364971	0.1099311877641212	0.9166374794553896	0.2815523747314509	-0.128617999966795	-1.1097443420184674
10	-1.6869928247243526	0.3729986547466225	1.0769866651740734	-1.5718723646200483	-2.82004652152598	1.5938453179923644	0.99742019579324	-1.8224082912734247	0.4676350094305274	0.4241504542208803	0.0499304698441688	-0.6369313134107873	-0.4998604056878648	1.0348713741607016	1.424703547957742	-0.9441680350623302	-1.506324266008113	0.0381880721399072	-1.1982389044057808	0.5794174071554966
11	-2.816643640812107	2.147593133199005	2.6038591226936307	0.7655098068238244	-0.3292942977127684	2.0934728218231258	-1.079370763602544	0.2714657491763393	0.7556519519743985	0.6283142462292951	-0.9240231113115098	1.8523895538603783	-1.6912400875471572	-1.2991298474140038	-0.1206384212858767	-0.8535630121530366	1.4121252619297089	-0.5342866800416164	0.6343595257856692	1.8855415275293967
12	-0.4519638390481331	2.0692257982962285	-0.4473688218902345	-0.9042138796277016	-2.280741481824831	-1.0456060407070047	-0.3427127089018439	2.995634016473846	2.8593978482581828	-2.619730191783185	0.9728584573453678	0.2048720619117068	-0.2032529096089838	1.616228551437095	1.3031237429383409	0.4164880853697501	-0.6842412944317153	-0.5304164769453644	-0.1497775372745499	-0.5668782324712222
13	-6.905610774418131	0.4167340382215106	3.93600708267706	-0.8862437710755134	-2.9603800165347067	-2.5397362824721874	0.4042284353725556	2.346931980631752	2.3464592125129173	-2.247723814280988	-1.3552964833851011	-2.387717680820533	0.7931887027507876	-1.0541309245919808	-1.19927844670897	-0.9310705293071057	0.2591146005571244	-0.209093082908636	-0.1698906922731038	-0.1309939693202134
14	-2.6312543038741008	2.2253773676521544	0.9914829716393484	1.6508270084945942	-1.0601407403328047	2.290889258008624	-1.0155438779179793	-2.2851913144304943	-0.5215525005337965	-1.6065617096586118	2.7580464834003244	-0.820862391034337	-0.9381771778774072	0.8786980662752059	-0.1819914077797109	-1.0212022999261237	1.154207084489883	0.7665552072336426	0.5050501060074205	1.2927447835717971
15	-2.5524127666402427	1.4823800326888117	-4.026752064601322	0.992455976005186	4.925651240480418	0.3996503856062842	-2.407620993501133	-0.677173537529379	-0.2329127745373702	-1.879036927835576	0.6085985696427181	-0.4242451432778647	-2.3413467402673858	-0.5185843330297975	0.4991696776424769	1.0197489303416676	-0.6769133105283818	-0.2185598966843339	-1.2033133153358064	0.4849146568580971
16	-0.8935523010714568	2.809963154177919	2.053479887444396	-1.2102471469008038	0.4368695253347008	1.5450861549714994	-1.436484691516259	1.0456046756942998	0.7643925145557529	-0.3774883457280421	0.8143294846794478	-0.7982656284253985	0.2561723334354664	0.2652414065930419	-1.8190492779567835	-1.331237172193793	0.2027341494039103	1.1396850561959084	-0.5602297914648856	-0.4688381580388258
17	-0.980952866199088	5.800086740129183	-2.86367942879473	-0.6200389566115163	-0.9818112131149852	1.923590140376588	-1.0875836702736366	0.7590420607084112	2.1886401127785584	0.3631225559974458	-1.054862791259827	1.5938193490138526	1.5558684899282893	-0.6107969588919233	0.6227485335493737	-1.2759324044680629	-0.7584990748553277	-1.4468482689360782	-0.7669201658299796	0.3331327092329001
18	-5.215166535191701	-1.433851331644843	-0.1541326461114436	1.5546515523491848	-1.5576230827988675	0.1137585504872276	-3.5468607486161834	-1.9086859976124928	0.2821615022273177	-0.9453686131054324	0.6250718362245001	-0.9428105934732972	-1.3144748229910512	0.3124569373469124	1.4398386955816111	1.6246920531032267	1.6234733492069435	0.5400437764572601	1.1473161802989542	0.2719289488363858
19	-0.0617327519823484	6.941890518814742	-2.546901870806773	-0.0202484699861967	-1.9299254692458272	-1.6487869156561372	-1.0352051221067464	-0.9543052475559162	1.003877220156394	1.7573476693748775	-0.7971371717718949	0.523166440445221	-0.2783396086039631	0.9520150609574776	0.6032274000882747	1.8995640376160343	-1.7696379518233236	-0.1091246036429401	0.5190308897249083	0.7726172433457927
20	-2.812102652674376	2.1753972509629094	0.6485036437866679	0.3471983328379768	-0.7569572361867287	-0.4881110634155223	-0.6465923123211486	0.0554961879754074	-0.9345611690064668	-1.6210960958655496	1.89825111012834	-0.9707947428560824	0.2261304142456903	1.3623741332564194	-1.7824908800412045	-0.1808518643273159	-1.5202032411014643	0.4167348833262857	-0.0748505599076142	-0.50169741892597
21	-4.314334395051326	-1.7153847485649545	0.2793687740523578	-0.9988612259780466	1.3476021086671095	-1.5844778914090378	-0.7113439776531523	-0.6220506494447343	0.9702110188347296	1.28068362669998	-0.3830938429180018	1.4223842447481252	0.3056939022087847	0.5712619614947031	0.3269133296213743	0.9221184273035172	-0.6204819752043528	0.2422765406034648	-1.0632247454726127	-0.754962143902927
22	1.0577570478040674	-3.3363662478067737	0.4492796843626914	-0.8159852819052444	-1.568555514123243	1.6414273423507777	1.1483658826317122	-0.5879443366587684	1.0705216900328487	1.9644584614750096	0.0688970431114276	-0.6487195405136185	0.6645851551502975	1.2942881030093134	-0.055899657836681	-0.9044449849203212	0.2716787810148228	0.2257410503867833	0.7858589489744803	0.72247436330585
23	-2.451351735878528	-1.7312776199617	-0.4480148434852384	0.304148337954404	0.4080248502508119	-0.0854827878537573	-0.2982737259741034	-0.2978536787673616	1.061206357310151	0.6106038724618492	0.4631010866755132	0.4587701802956605	-0.2351039229821857	0.1041461885990562	-1.0277395148584143	0.0887155779102013	0.8486640839927104	-0.5740925163271058	0.5612960687334895	-0.4534314848607715
24	-0.4792922690705057	0.333996786973928	-3.2200066661509434	-1.1694970958625563	0.3566857244310565	0.6805678361083132	1.7532413998477068	-1.1432935652947724	1.3405522348869747	-0.6126114956390718	0.125237294932581	1.1142745051923686	1.3504015711864352	-0.2700797949728045	-1.0546580085720316	1.760894492050778	-0.4860789779456842	1.6725566131916945	-0.4328033029605723	1.7638856593054124
25	0.1658196347107976	4.176766205664342	1.2414681938654	-0.9408769086124986	-0.326411832781791	0.6276305724072471	1.5368232045677686	1.8793296766827017	-0.8534633663484391	-1.6675454045285965	-0.1381886468113035	-1.0887473564706571	0.2374378233184275	0.4765778521634697	-0.8263876908351785	-0.6523949858937956	-2.173275352837816	-0.3805954714282068	0.4790392936872776	0.5337707400249769
26	-4.415419560448225	1.0642888963439647	-1.1559191459103593	3.456468593596868	2.6024908776909506	-1.5957608289632028	-3.4965107827204416	-2.173145209725082	-0.7681610767219951	-1.6073378440303212	1.7939314166897342	-0.1907284248238804	-0.3535607941290671	0.1575987974199378	1.2510643749592878	0.5813562209227119	0.214777551733702	0.8722637374403696	-0.2445013740417665	-0.5002838725093304
27	-2.7628578103586	-0.4956940104073138	2.186854597205785	-1.1659917106334523	-0.7456270449718357	1.1385426695990009	0.5793708652577183	-0.6882471185709179	-0.3796320117746359	-0.8668081286857676	1.5541728764372922	0.3457093378831842	0.2361894399174159	0.0565235640548538	-1.068596466353828	-0.5689014862415542	0.2307492243288904	0.5840921973239449	0.4574704220968279	-0.3327916245641977
28	-3.3429981384891714	-3.723796954536884	-0.1923945605896017	-0.5687139866062302	0.761148101107337	1.4264161523649836	-1.078395231985225	0.7857860710861396	0.20723368265165	1.2368993073868948	-0.1918927879446409	0.315649468459709	-0.5041224594888647	0.1362351275212661	-1.3787746930565408	0.9645755998298284	-1.3864162227490484	-0.7331487757734458	-0.1102892073677178	0.2705102372382001
