label_id	Predicted Archetype
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	2
9	1
10	1
11	1
12	1
13	2
14	1
15	1
16	2
17	2
18	1
19	1
20	3
21	1
22	1
23	1
24	1
25	1
26	2
27	1
28	1
29	1
30	1
31	1
32	3
33	3
34	1
35	1
36	1
37	2
38	2
39	1
40	1
41	1
42	1
43	2
44	1
45	1
46	1
47	2
48	2
49	2
50	1
51	1
52	2
53	1
54	3
55	4
56	1
57	2
58	3
59	3
60	2
61	4
62	2
63	2
64	3
65	3
66	2
67	1
68	2
69	2
70	2
71	4
72	3
73	2
74	1
75	2
76	2
77	2
78	2
79	2
80	2
81	2
82	2
83	2
84	2
85	2
86	2
87	1
88	2
89	3
90	2
91	4
92	4
93	1
94	2
95	2
96	2
97	2
98	4
99	2
100	2
101	2
102	2
103	2
104	2
105	2
106	3
107	2
108	2
109	2
110	3
