label_id	PC 1_shape_TFOR_pca_measured	PC 2_shape_TFOR_pca_measured	PC 3_shape_TFOR_pca_measured	PC 4_shape_TFOR_pca_measured	PC 5_shape_TFOR_pca_measured	PC 6_shape_TFOR_pca_measured	PC 7_shape_TFOR_pca_measured	PC 8_shape_TFOR_pca_measured	PC 9_shape_TFOR_pca_measured	PC 10_shape_TFOR_pca_measured	PC 11_shape_TFOR_pca_measured	PC 12_shape_TFOR_pca_measured	PC 13_shape_TFOR_pca_measured	PC 14_shape_TFOR_pca_measured	PC 15_shape_TFOR_pca_measured	PC 16_shape_TFOR_pca_measured	PC 17_shape_TFOR_pca_measured	PC 18_shape_TFOR_pca_measured	PC 19_shape_TFOR_pca_measured	PC 20_shape_TFOR_pca_measured	PC 21_shape_TFOR_pca_measured	PC 22_shape_TFOR_pca_measured	PC 23_shape_TFOR_pca_measured	PC 24_shape_TFOR_pca_measured	PC 25_shape_TFOR_pca_measured	PC 26_shape_TFOR_pca_measured	PC 27_shape_TFOR_pca_measured	PC 28_shape_TFOR_pca_measured	PC 29_shape_TFOR_pca_measured	PC 30_shape_TFOR_pca_measured	PC 31_shape_TFOR_pca_measured	PC 32_shape_TFOR_pca_measured	PC 33_shape_TFOR_pca_measured	PC 34_shape_TFOR_pca_measured	PC 35_shape_TFOR_pca_measured	PC 36_shape_TFOR_pca_measured	PC 37_shape_TFOR_pca_measured	PC 38_shape_TFOR_pca_measured	PC 39_shape_TFOR_pca_measured	PC 40_shape_TFOR_pca_measured	PC 41_shape_TFOR_pca_measured	PC 42_shape_TFOR_pca_measured	PC 43_shape_TFOR_pca_measured	PC 44_shape_TFOR_pca_measured	PC 45_shape_TFOR_pca_measured	PC 46_shape_TFOR_pca_measured	PC 47_shape_TFOR_pca_measured	PC 48_shape_TFOR_pca_measured	PC 49_shape_TFOR_pca_measured	PC 50_shape_TFOR_pca_measured	PC 51_shape_TFOR_pca_measured	PC 52_shape_TFOR_pca_measured	PC 53_shape_TFOR_pca_measured	PC 54_shape_TFOR_pca_measured	PC 55_shape_TFOR_pca_measured	PC 56_shape_TFOR_pca_measured	PC 57_shape_TFOR_pca_measured	PC 58_shape_TFOR_pca_measured	PC 59_shape_TFOR_pca_measured	PC 60_shape_TFOR_pca_measured
1	1.2116769824429687	0.1335067694112599	5.028483972747748	0.0202930155654322	1.2976153755427065	-0.6335043945441551	-0.2038443155022397	-1.6570924734679748	0.4975509050180314	0.8085159878513948	1.3521682806652255	0.2294751811310061	-0.7951847002896301	-0.4456497869564114	-0.066152342245157	0.5666120268130437	0.1007774043825849	0.5709801548289251	0.7758137440204125	0.4298876335114762	0.4421130331442163	0.0378320132445997	-0.0038271301844516	0.2994646327760394	-0.6681407402130641	0.1320694391214126	0.5462344954299653	-0.1090879732750356	-0.0454175314634745	-0.0416731295658945	0.399422716026259	-0.948363801173762	0.4701053083709527	-0.0446337306848694	-0.6058763548276096	0.0111045189555356	0.3589616050311445	0.1969489691990582	0.3921076250945354	-0.2820557661965525	-0.0412041050900838	-0.8965434780670699	-0.2310281512072513	0.3074003191999935	0.4295708984844137	0.5111819560101314	0.0372620079348145	-0.1007881957355328	0.2891035557919778	-0.2162552334363043	0.0967628280975729	0.2000182829298347	-0.1612002484585202	0.0399750833216638	0.4237961563083967	0.1229955479368355	-0.4677909135069389	-0.254470834924011	-0.4155887618956935	0.1277489764152015
2	0.4116128423622358	0.8425341194935291	3.019895614268552	-2.128302053225484	3.5322522279057686	0.3336941234944035	0.6815254274716318	-1.1728071364756536	-0.5459187389973118	2.096170312794508	0.2548800940189843	0.5903775085601694	-1.2599430733821233	0.8458017589229606	-0.5328479670807427	-1.2511937491433214	0.0052748584853236	-0.3038085787315867	0.1415701500010937	0.0621217668704971	0.8043442009885562	-0.5095261924011221	0.2834780476715492	-0.6370310428114808	-0.7228768371142456	0.035051539137261	0.0904393924137959	0.0549710169295332	0.5651575502975906	-0.2006286651674391	0.4826582054917503	-1.0781121424218367	-0.0404067911557206	0.0769181826110011	0.2169488312688352	-0.5304454714452712	0.1620992537032492	-0.3350053556061941	-0.1137828208055295	-0.3105117489474575	-0.2663647909187391	-0.3800124246441055	0.1155123240121111	-0.2659671724671725	-0.0792992092869025	-0.2040310367060848	0.0504525678970781	-0.0109892668603615	-0.0339122704608506	-0.1024492065085228	-0.0744789041879662	-0.1041418151775784	0.3580655253405893	-0.2076904836333962	-0.0028413017501741	0.3710543411220054	0.0616343746589463	0.0645418291609336	0.1554598930442463	-0.1031911851688087
3	0.4383313427194686	5.769353564299648	-0.1303163029574543	-3.5041640374970573	1.6922152528719172	0.3127110543268112	1.4287715472707974	2.1864556695471618	0.9180500871073546	1.0350086981311122	0.5398159806130929	1.5205982043399795	0.52615016567161	0.9315312753375876	0.1686650308723184	-1.0568647119999022	0.1313563873269808	-1.794634389082434	0.7343986803798997	-0.1134741584476881	0.4171513282548655	-1.5509533753845566	-0.2783316587646956	-0.3196106967052179	-1.0160590963810618	0.5087812747903938	-0.1839691842314794	0.3263773516762908	-0.3231289488354966	-0.0484808513302058	-0.9008367016122708	-0.6517642402472544	0.3386098637432713	0.3237046252482327	-0.3108016585506062	-0.4569044080368764	1.1841958686138314	-0.0011214708461389	0.1089347034442519	0.0703348457179839	-0.0559562013031186	-0.8678503964369927	-0.2209215677140982	-0.27903984336303	0.4921084306971641	-0.0318835073603364	0.193088642919969	0.4076946983214893	-0.3217582637278924	0.2492970420190137	-0.5893384625117095	-0.2352292964750617	-0.0435279280567856	-0.1702900175358138	-0.4144462798175441	-0.4103279344623252	-0.0224560606583872	-0.0776333279617398	-0.1327494472255863	0.0373146386190409
4	-0.3770006942814827	1.067658105236922	0.6089507586878284	-0.675565813777245	-4.520452272952129	1.7085163460310886	0.5139270475389991	-1.89586729852672	-1.6969678330099298	0.3565819610635621	-0.4077101808467176	-1.310323693425441	1.2247311195631532	-0.3408948613087113	-0.1818153938776355	-1.2990498459980897	-0.7082321223520209	-0.0608540986754995	0.9683466740744116	1.1037777157689102	-0.4296585803611567	0.4681633779873608	-0.5878835126736631	0.7687658569895741	0.4318388535427421	0.3979015439832827	-0.0740968075688148	-0.1560059030837906	0.3518602264405333	-0.4263834490294572	0.9870428133426482	-0.2659697204193395	0.2198838209001604	-0.0469082323196189	-0.300479255489622	0.1035894980591835	-0.4903070615760605	0.8742606675770921	-0.1255784293051726	0.5870147779807182	-0.4188898321448575	0.1130023300690823	-0.0434486201353607	-0.1374880099656097	0.1598684202301664	0.0649554882823765	0.109172931821068	-0.3221582021315955	-0.3891951540230642	-0.3119334909216893	0.0171314447773397	0.0991690290558259	-0.1316325007640633	0.0576107674897547	-0.1304306007167859	-0.135888834926028	0.2068917092864413	0.0757583583006462	0.0020114511590591	0.2080386300397748
5	-0.9903339579772166	-0.5530091496770712	4.73536209630178	-0.6584770220816524	0.005906125196454	-0.2963797773056352	0.7134422388158599	-0.6148539523715599	1.269703217695576	0.8360480849204632	0.2281631980639985	-0.5047240827428822	0.5685769992716003	-0.2632528363153341	-1.2209094898800374	-0.4989992451399109	0.4152670383920765	0.4718245778362505	-0.2928103666717199	-0.1507646291646846	0.4974742024065371	-0.1788552145561903	0.7778317954555669	-0.0645690463723368	-0.0416808310293101	-0.5507015497682718	-0.394669425023805	-0.1223780040188483	-0.0960416911111753	-0.0121831487754123	0.4447728852239658	-0.1393199026843478	0.1046281136883576	0.0899592160547622	-0.1752763285616013	-0.0152062317865394	-0.0872116501293312	-0.0563237895826782	-0.0461791827458162	0.0609935804499776	-0.542265838962942	-0.7033325317324006	-0.1125755109323483	0.0336192665159437	0.0775723060809292	0.1417643682560934	0.2507866833078958	0.1580940780244072	-0.3182943056853045	-0.1163780737677287	-0.1744334297674843	0.4164788532636203	0.1675732253839132	0.0641229338739122	-0.0397148421950766	-0.0874461849717402	0.116394825850121	0.0073477846293849	0.0049535306865287	0.1338464449110247
6	1.5676769315696568	1.4427292750568093	1.9021052661434088	-0.8166209112676845	0.474167420212926	0.4694435331632431	-2.146066134879885	-2.7250958828713627	-2.0842173882639528	0.0199296063817089	-0.5409160851167588	-0.2426332805255111	-0.3923676162185908	-0.4927113355906429	0.2418358625305283	-0.6279742410546585	1.1619357978302665	-0.2274675221711316	0.2312748972624479	0.0345441617275781	1.1036091842446492	0.712801869927466	0.2330893667095223	0.8495323451935729	-0.4434411572696908	-0.2817235129036078	0.5703356287113889	-0.3077180515473476	0.2723229040173409	-0.55752279065198	-0.019545929661027	-0.137675928235839	-0.0240173307925342	-0.3235212124875183	-0.1228711907505315	-0.1706021180705208	0.3908493169225063	-0.5422455117818048	0.0928351201986493	-0.1864419788243319	0.8203708469259294	-0.0441767079111384	0.4523160841060916	-0.1658954633199821	-0.2719734488418038	-0.0384716238177705	0.1879988648838811	0.411102509419598	-0.0149445800684447	-0.035106940024473	-0.1804746328848398	-0.0675463841981425	-0.1940229121010351	-0.0591591567156001	-0.1083580164182127	-0.0768018894956329	0.3108398069090564	-0.0520766387728091	-0.0458189679810479	0.2737172120899525
7	1.5272163723432632	-4.229257964467776	5.2597966862783245	1.5424928609916688	-1.4065013789040404	-0.2005195118567543	-1.2512202902851957	-0.9482602255642611	-0.4494572758183617	-0.0987876709958049	-1.2410226313337758	0.2340935219828835	1.0319340220578628	0.5288530104983163	0.0692051633950122	1.3295738050884576	0.2258175389202397	-1.4600459642929091	0.3514714655056455	-0.0100197477253216	-0.2593597068667245	-0.3563496927955816	-0.325624041867346	0.2382307056390293	-0.1446593185135133	0.0335421502631176	-0.0653422985220211	0.0554310813902496	0.2365343567121794	-0.5093024217575134	0.0431112214042024	-0.2877989498308494	-0.3604941622625964	-1.156475474520788	-0.2643696987250629	-0.5804613552192428	-0.0015217976879616	0.0508309796214793	0.1466099349784948	0.2151603492700634	0.4319779430400018	-0.1969729574877838	-0.0391337427256292	-0.2529100814094673	-0.2248874877050396	-0.1668250383105817	0.0816262388764876	-0.0816183316961804	-0.1998706418737205	-0.0712926803104605	-0.3116179292156112	-0.1047500176077179	-0.0867871977814236	0.1926738485334915	-0.2983593600892065	0.2731433183976144	-0.1987802346957869	0.0032067921561296	-0.0530355013057486	0.0100262964828542
8	-1.3386919723644564	0.724963412776433	0.011861122659079	-0.8316443324803778	0.6490060894984081	-1.7758248049461445	0.963230256440614	-1.3081103359523232	-1.4514640614797054	0.0067591185848525	0.7991997102219383	-0.8963454830301419	-0.7306346433494484	1.5230294520868417	-0.8676428513926551	-1.6337545317165918	-0.2950879603231076	0.7127064011834395	0.4403778070162981	0.457692953200172	-0.0660515583878968	-0.0242336484871444	0.0537663607028284	-0.1355389552092905	0.0816697597563203	0.563819916171437	0.2265597281445235	0.2424453955802655	0.7460961975187342	0.0426401502882364	0.805956781439649	-0.3000105546025881	0.1537808895946318	0.0862099205881423	-0.2497275979103307	-0.1357166420082218	-0.0435250080426652	-0.2207998530466756	-0.2603232841526652	0.0190613158616282	0.0111281147299217	0.3528521217620904	0.2804199917528011	0.0299161513800384	-0.0778631877739677	-0.0591885951645706	0.1562241417142517	-0.3321752542035375	0.1356625816696699	0.0365447711042276	-0.2530915216823809	-0.2425282456819129	0.3840981869908951	-0.062432978553389	0.2044190559320906	-0.0772699621549163	-0.0047965250240163	0.0681562158567287	0.118074389411717	0.0945293441115513
9	0.5166480945130509	-3.0412953732582526	3.9584248568447142	-2.150361527950788	1.8733072759292548	1.5244477042240447	1.0293141376090635	-1.1957456314789543	-0.2806312687386895	1.2535136490803065	-0.7603169306365724	0.6097540551349055	0.276888488045815	1.1460108855054405	-0.4972809447103979	1.141525461170214	-0.7388766223853117	-0.7671380804584734	1.833462340577916	-0.0088462638896605	-0.6370410161614526	-0.7619823201373813	0.2094574921528278	1.0867436035882865	-0.5924420360972356	0.3673834335702284	-0.6933996568597142	-0.1389458529182941	0.1637459387301565	0.2240191819309513	-0.0231813619922946	-1.2380853869610091	-0.0651380779457279	0.3285107135196629	0.3461333235258628	0.1188371465886615	-0.27345369953719	0.3650401604754074	0.3343797301517287	-0.3361030221574245	-0.1758305812421944	-0.6925245321852381	-0.0654971843028007	-0.1466360906758943	0.0642255573817888	0.4910203465369037	0.0860623942538051	-0.1963013103366639	-0.101222090836595	-0.5732413374720811	0.2544595997294112	0.3210796722892179	-0.0222767826715873	0.0815842296431792	0.0605069902404939	0.2297622033656428	-0.2431194579111919	-0.0869740260495689	-0.1702757304085105	0.2250326032298682
10	-1.0014942417769968	0.2643302380801157	4.876670913884242	3.777261940450973	1.38860237182898	0.3617166776272593	1.309398055701063	-0.9246402515366632	-0.3660792722310653	1.0412155136395052	0.5939284300843908	0.3350567201206784	0.2670934568735811	-0.811316455244381	0.1419141149830174	-0.2501443842960594	0.6837453647333029	0.1229537643901109	-0.2987429712061455	-0.304498445696816	0.8124937296089842	0.8278313340030834	-0.0579567430711394	-0.8730863201256978	0.5099360827155884	-0.934795310194338	0.414889673025257	0.5704946449746205	-0.1084741978809081	-0.2846140991721664	0.424157832991287	-0.0043628274928666	-0.4424445334364105	-0.0097848240021863	0.0501225201478629	0.4764893089718718	0.0135810975366991	0.1596541428328437	0.0034363692230781	-0.1502725883184901	-0.7440017498114813	-0.5963253238769431	0.0535405819762637	0.2503749442505389	-0.0674007005917569	0.2428261668753423	0.0470617829204147	-0.2141433236231896	0.209114619209096	-0.2032490888486865	0.4238378460089825	0.4154192087466313	-0.3469597153599049	-0.0207858113419172	0.0810032510206964	0.1636863264646827	0.0033220425270802	0.1351118876488382	-0.1196085580142852	-0.0451758725655792
