label_id	archetype 1_archetype_CFOR_probabilities	archetype 2_archetype_CFOR_probabilities	archetype 3_archetype_CFOR_probabilities	archetype 4_archetype_CFOR_probabilities
1	0.8609573675606985	0.0180151952341174	0.1058431929191933	0.0151842442859906
2	0.8280970463973194	0.0276018570051506	0.1328402395116402	0.0114608570858894
3	0.0481958040444264	0.6860351111196928	0.1498947295761009	0.1158743552597797
4	0.1527963974088802	0.1050712350092293	0.3481908390888991	0.3939415284929914
5	0.8375608572799377	0.0202036787897345	0.1112984293079192	0.0309370346224086
6	0.9316761421581752	0.0085213061371309	0.0506283042910932	0.0091742474136007
7	0.4853553476533516	0.2208154404130974	0.2748965757247798	0.0189326362087712
8	0.7344595160331033	0.0659665502487661	0.1234091202920415	0.0761648134260887
9	0.7316831597247762	0.0627597515662361	0.1575921192861788	0.0479649694228088
10	0.9435231585126624	0.0111363445511588	0.0421435709150969	0.0031969260210819
11	0.3679187419088345	0.2918308183663914	0.3196542119387968	0.0205962277859771
12	0.1909633174850991	0.3291882570744451	0.3620997904128272	0.1177486350276286
13	0.0220099218720269	0.6968131069338108	0.2258716032066299	0.0553053679875319
14	0.5303398143452829	0.2455606240808953	0.2005189004761161	0.0235806610977054
15	0.6850938237970562	0.0754714417983188	0.2339881550079343	0.0054465793966905
16	0.2945474059981885	0.3273527414303395	0.1242967431785259	0.253803109392946
17	0.4268916998776354	0.2593672018417385	0.2827768387269092	0.0309642595537166
18	0.896327519328407	0.0098623360690396	0.0831066453541095	0.0107034992484437
19	0.7089247739582922	0.0776441907887043	0.1378696035139689	0.0755614317390345
20	0.037407861830616	0.7445464045737548	0.140818344545671	0.0772273890499578
21	0.7335748174332036	0.0966571191948193	0.1107332763442082	0.0590347870277684
22	0.8089862131484807	0.0734993536130646	0.1134439863194234	0.0040704469190309
23	0.7767814285143619	0.078998217976919	0.1106615229171918	0.0335588305915266
24	0.2029842069997646	0.1260802100023297	0.3518419511083941	0.3190936318895114
25	0.8075098849231038	0.0681969222491164	0.1078108410041862	0.0164823518235936
26	0.8233987392428196	0.1121439700258837	0.0595570089975937	0.0049002817337028
27	0.2064106774992664	0.3767190859326813	0.2214003028047877	0.1954699337632644
28	0.92348284363902	0.0265288361672062	0.0464289471860517	0.0035593730077219
29	0.0524982771630243	0.6878992220084784	0.2259094829432629	0.0336930178852338
30	0.9242742847084542	0.0152609046260014	0.0533629914525073	0.0071018192130369
31	0.8774016315424602	0.0271731748613827	0.0909813678218887	0.0044438257742683
32	0.2446694347334704	0.3498649569021997	0.2160481760883185	0.1894174322760109
33	0.1017608097329331	0.337935060966106	0.289817323043471	0.2704868062574896
