label_id	Predicted Archetype
1	2
2	1
3	1
4	2
5	2
6	1
7	2
8	1
9	2
10	2
11	2
12	1
13	2
14	2
15	1
16	2
17	2
18	2
19	2
20	2
21	2
22	3
23	1
24	2
25	2
26	2
27	2
28	2
29	2
30	2
31	1
32	1
33	2
34	2
35	2
36	2
37	2
38	3
39	2
40	1
41	2
42	2
43	2
44	3
45	4
46	1
47	1
48	2
49	1
50	2
51	2
52	4
53	3
54	1
55	1
56	1
57	1
58	1
59	1
60	2
61	1
62	1
63	2
64	1
65	1
66	1
67	3
68	2
69	4
70	2
71	2
72	1
73	1
74	1
75	1
76	2
77	1
78	3
79	2
80	1
81	1
82	3
83	2
84	4
85	4
86	1
87	2
88	2
89	3
90	1
91	2
92	2
93	2
94	3
95	2
96	2
97	2
98	2
99	2
100	4
101	3
