label_id	feature 1_shape_TFOR_raw_measured	feature 2_shape_TFOR_raw_measured	feature 3_shape_TFOR_raw_measured	feature 4_shape_TFOR_raw_measured	feature 5_shape_TFOR_raw_measured	feature 6_shape_TFOR_raw_measured	feature 7_shape_TFOR_raw_measured	feature 8_shape_TFOR_raw_measured	feature 9_shape_TFOR_raw_measured	feature 10_shape_TFOR_raw_measured	feature 11_shape_TFOR_raw_measured	feature 12_shape_TFOR_raw_measured	feature 13_shape_TFOR_raw_measured	feature 14_shape_TFOR_raw_measured	feature 15_shape_TFOR_raw_measured	feature 16_shape_TFOR_raw_measured	feature 17_shape_TFOR_raw_measured	feature 18_shape_TFOR_raw_measured	feature 19_shape_TFOR_raw_measured	feature 20_shape_TFOR_raw_measured	feature 21_shape_TFOR_raw_measured	feature 22_shape_TFOR_raw_measured	feature 23_shape_TFOR_raw_measured	feature 24_shape_TFOR_raw_measured	feature 25_shape_TFOR_raw_measured	feature 26_shape_TFOR_raw_measured	feature 27_shape_TFOR_raw_measured	feature 28_shape_TFOR_raw_measured	feature 29_shape_TFOR_raw_measured	feature 30_shape_TFOR_raw_measured	feature 31_shape_TFOR_raw_measured	feature 32_shape_TFOR_raw_measured	feature 33_shape_TFOR_raw_measured	feature 34_shape_TFOR_raw_measured	feature 35_shape_TFOR_raw_measured	feature 36_shape_TFOR_raw_measured	feature 37_shape_TFOR_raw_measured	feature 38_shape_TFOR_raw_measured	feature 39_shape_TFOR_raw_measured	feature 40_shape_TFOR_raw_measured	feature 41_shape_TFOR_raw_measured	feature 42_shape_TFOR_raw_measured	feature 43_shape_TFOR_raw_measured	feature 44_shape_TFOR_raw_measured	feature 45_shape_TFOR_raw_measured	feature 46_shape_TFOR_raw_measured	feature 47_shape_TFOR_raw_measured	feature 48_shape_TFOR_raw_measured	feature 49_shape_TFOR_raw_measured	feature 50_shape_TFOR_raw_measured	feature 51_shape_TFOR_raw_measured	feature 52_shape_TFOR_raw_measured	feature 53_shape_TFOR_raw_measured	feature 54_shape_TFOR_raw_measured	feature 55_shape_TFOR_raw_measured	feature 56_shape_TFOR_raw_measured	feature 57_shape_TFOR_raw_measured	feature 58_shape_TFOR_raw_measured	feature 59_shape_TFOR_raw_measured	feature 60_shape_TFOR_raw_measured
1	-4.4319229506907405	0.6532136386026854	0.145967969139863	0.3828396360068473	-0.0178857970915196	0.2093595898275505	0.1427629513015169	-0.2800900671435681	0.2603320518775778	4.232649314763804	0.335699276534645	-0.1734786136136861	-1.8010323999515094	-1.4803614766276474	-1.0421402583366617	0.0067472677521137	-0.4605165390950664	-0.2680617272601679	1.1615510374435836	-0.1940661401847867	-0.1205668327665812	0.1401096570191007	0.0289028984868904	-0.0387600073714757	-3.390733898269101	-0.911424300118304	-1.240228739370873	2.155130864848653	-1.6258865715165447	1.0988918362973503	-0.4616296447238447	-1.7456175961501224	1.22597861864523	-1.1758581172492149	2.830355403179244	0.5121426596399701	2.085002569461782	1.1702155499054463	-0.1267812876498388	-1.1541031253911411	2.022646740670152	-0.4542057953541967	-2.689926522391778	2.214932531548665	-1.848679579986951	0.2939146265824905	-1.441572058944702	-1.0624373091510448	1.6393498016364694	1.6837489437084734	0.257885346136165	-3.42239481183906	1.8526712247503907	0.073009229139596	3.25515398063496	-0.249219705354351	0.8779888296364541	-1.5043155734836218	-2.275580661307888	-0.5505106747143484
2	-3.7093171774425375	-0.0463179515344129	-1.0057229448707277	0.976935389385064	-0.2888135088260552	0.2923155924298038	0.2093944712958637	0.4962170107182849	0.6393319667715973	4.007969389690922	0.0411776096022249	-0.9067880208206116	-2.0011978444101013	-1.4821428123433231	-0.5887962935696582	-0.297572105913057	-0.1036801556520309	-0.5943126852670142	1.1345325394175232	-0.2543997210378961	-0.21287433955739	0.0685130963267202	0.2927756728616089	0.284551215585755	-3.3614443279539685	0.4085335190947451	-2.318071724207212	1.2357810853419569	-0.4303931926911057	0.4323006792291202	-0.3394479083084429	-1.200284000938796	0.41698705808462	-0.6156313726232256	1.1220490223715114	-0.3152357035727503	1.7568638898101248	0.8868055491582287	-0.2401255200622651	-0.7339042745973671	0.9071701352563688	0.6179549516204386	-2.088053320338366	1.0267766450957363	-0.4151391888622733	0.3819915788644865	-1.1775812246032125	-0.3260724294445443	1.0529245044984925	1.5457486406254248	0.8313264932184786	-2.8843223476603788	1.5890941472642786	-1.5969739566792396	2.0783370125134337	0.7161335252764713	1.0573605741961192	-1.1678336032069887	-2.0652514486888927	0.3485464139578158
3	-4.181670415217427	1.2190791152235965	-0.6968907916406927	0.1834467180991834	-0.1033159022708255	0.0752111553726512	1.1245721647850306	-0.677267221390576	1.7678503560212415	3.5029451679878045	-2.244025733372702	-0.6163554963203872	-1.7586861469591413	-0.707615326425389	-0.7051351601701736	-0.4583876724046828	-0.6802880350652015	-2.2459897829008466	1.422997267891556	-2.028319515926484	-0.4240897528531637	-0.6445703115825085	1.4154842570123825	1.5948741755177984	-3.2274500220114195	0.8183121317972627	-3.1120507884651043	2.584940776291444	-2.8555617520099856	1.4100376128308652	0.9302570730593156	-0.4962785575073813	0.2827430599481753	-1.8131731444445225	1.3590442849371036	-0.2348983416260935	0.7446594923268246	0.3733792354962424	-0.2136710251287668	-2.2348456769306377	2.3587518205129347	1.505253109347919	-3.5715234776131584	2.551484250459493	0.229403796156814	1.6628355693501262	-1.9362987643995315	-1.49787831375117	0.4858785549868479	0.4038929871300603	0.1145132238817281	-3.891880761491904	2.4820783666512702	-1.0744665252749792	2.3980646596264465	-1.5908793192789583	2.2895067051561906	-1.4086695373976337	-0.2682345479919594	0.073284363652418
4	-2.2819336844533407	0.6166273666751079	-0.9526809849943916	0.868448841361251	-0.970541186582438	0.3602611956012652	0.0918625203991616	-1.07770274562704	2.2786527297425323	2.6389133591365725	-0.3926419717218937	-0.8046728023107259	-0.8841838082894853	-1.889844781581992	-0.8120780985260472	0.1267655006308619	0.4634827472068845	-2.166432304386917	0.2956906270466861	-0.2450572859637749	-0.1771119223950128	1.400407005915079	-0.7135934603102466	1.2613308881491383	-2.3901001755112814	0.1196339951062861	-2.491693938052656	0.8138400531689514	-1.040955741759987	1.4124884107457631	-0.1564409440012096	-1.6318232245422903	1.186126898016544	-0.671990012669918	2.417133612372173	-0.591424234907181	0.7742408087804615	1.3860339323731008	-1.625116590942306	0.0291394814993729	1.9942189276998343	0.6614443009527697	-1.4206216289354583	1.5130742996487532	-0.6956645829380137	0.2373637889420881	-1.702342245259473	-1.1306048793673882	0.1313143970613315	0.3347667081093193	0.0121649274963904	-2.35607697172671	2.44973082370938	-1.059549820773085	1.4757627378499318	-0.5904581477460965	2.248009722872236	0.4692279726405362	-1.3292305673862648	0.3871878291337864
5	-2.943118785302332	0.9382477823313048	-0.3748083867943923	1.1339447345103426	-0.6993710916411495	0.3207488047948953	0.2387755312095018	-0.7742696503789587	0.3367129190838032	3.3104467224087326	-0.3211332732264891	-0.4253758590996581	-0.4939068792280872	-1.3856815156879567	-0.5022428986952268	-0.8875057310927107	-0.2716408272991575	-1.0164083093653593	0.5594830958172371	-0.4497500407985343	0.1036522522393696	-0.7668639178577221	0.2495334045981713	1.2759646690487991	-2.2368296140241104	0.7692483269728857	-2.9089077850155034	1.263822598092314	-1.8408933917746908	1.4025664772492077	0.5982230023183353	-1.7552210977149048	0.3230765509642019	-0.8410832577659277	1.9938326740864087	-0.1722432457218009	1.442146374014536	1.3557306492948191	-0.2803356419883438	-1.6874772231349868	2.6208383126946986	0.7334724710843123	-2.6706502848475764	2.399289791516728	0.63501462369976	0.2059297607024897	-2.006345629180164	-0.9537589870364256	0.7349413409247831	0.8720031830922879	-0.0604586619113083	-2.8558750487660265	2.0109923894830097	-1.16642078245824	2.103565439739047	-0.8167757799245138	1.3467375407462243	-0.3368065077682001	-0.3443382915467396	0.5644432860294749
6	-3.6311257358682174	-1.0054089683155472	-0.997768098733324	0.8074141984336516	0.4008325833704017	0.4080367859495714	-0.3942994672221716	0.4871773783819277	1.07489579842715	4.652555459349162	-0.930553399759788	-0.991357134271297	-2.4376529962921447	-1.7436280784375482	-0.8455992753288462	-0.069424434270689	-0.3010726320426203	-1.5829280584354208	1.92610269432994	-0.7047375551301696	-0.5381298606581675	-0.4665060119020121	0.5117234054308355	2.7617754425741894	-3.3916771376892108	-0.2499116440724685	-2.275805844795366	1.891839595319709	-1.2710853382635	-0.2919453123305939	0.0895691532698686	-0.8071388470421739	0.0632903799989372	0.2040817009331605	1.5563511538730337	-0.0134066528674731	2.1337475850738508	0.6812288534732982	-0.4829146706243561	-0.3232424775156257	2.0603666992166527	2.344455205455004	-2.1552211168011435	1.0381504784850968	0.7857138595954998	1.1067794776693358	-0.9536101407737124	-0.3145384733226466	0.9345954231812288	0.7125461464535441	0.0956890374922694	-2.472867184032743	1.0111922282616788	-1.4611355430662558	2.3224448803042743	0.3701338304697826	0.9814872797228168	-1.8474498167309388	-1.3632547224875509	0.794730824283548
7	-2.1859511397587	0.9633727573421372	0.0985030592742863	0.2736239137735397	-0.3965237175504437	0.0568607004142319	0.6296123341680264	-0.7043197306562441	1.258639146881337	1.922135697078848	-0.6443647670223673	0.2070850355146105	0.1844347396325636	-0.98058379227131	-0.8642083058869385	-0.5562542485155088	0.4929973371717629	-2.22321448440934	-0.1799122033125484	-0.4804409667317934	-0.0534526313621888	-0.4607858584273079	0.6595629734612343	1.4791960469266217	-1.7648799025316486	0.5952923216586126	-3.1380275106246382	0.803691773691332	-2.7973686504705286	1.33852874621057	1.0372606037889207	-2.291786167739849	0.1845398117537864	-1.0752958130373882	2.139165236073166	-0.3331279547385272	0.023638206226952	0.8910184275752264	-0.564726424576826	-1.473784259076846	2.662939072457112	1.0529389230468	-2.3626875297584404	2.5564520831626605	0.5281625364237335	0.1036565349723315	-2.273045359657321	-0.7230952907555492	-0.1799859851410339	0.1735668871898319	0.1331262747572521	-1.9754527995658304	2.7214429007165526	-1.2620709867207471	1.6683634053900334	-1.0583222279653357	2.0370388758073017	0.1003352334951479	0.1890958829764613	0.0155457052435958
8	-2.9552914182172887	-0.8005785818090649	-0.4075026200657122	1.5281334702326437	0.6115731828495515	1.0228991386310553	-0.4118691145661162	0.3219516320296522	1.2907635823603545	3.352906437603965	-0.4246333923757784	-1.0164467705753484	-1.61336052067485	-1.3187661393762409	-0.5174114137782881	0.4160331094749562	-0.7074288668255896	-2.023423792762732	0.6835469803921392	-0.5123266692975266	-0.8280112330950309	-0.6739257305641329	0.0799870485007308	2.889982817214372	-1.8778860454589537	-1.2335862401827211	-1.9768077726642383	1.1199345248844097	-0.546032839329269	-0.0386710290647007	-0.0896946931219013	-0.2131139728284581	-0.0406294949169669	0.0031356798405064	0.6956026499120838	0.383645957596292	1.4979918938709424	0.91327902280396	-1.0778957555544983	0.1391166850027256	1.6581146357964731	1.7990162823200713	-1.3270229725294644	0.7244905479284451	0.2685250311446689	0.4472167287859903	-1.089252738200258	-1.7993037960874316	0.2361174832157262	0.6424502371513618	0.1201578935774736	-1.3920687292895386	0.436854386486412	-0.5287910954855413	1.6876271053699572	0.0105179625576999	0.9620289184619764	-1.9299980267570176	-1.7504600940107111	1.0496727589761674
9	-1.0934067377967749	-0.1054307169215791	-1.3013456853480323	0.7727106990039891	0.0512078485421189	0.7768084428855407	0.4001078112832446	-0.6371258842278161	2.5263606776284155	2.9519783453991906	-0.1046245636674199	-0.3195899329894851	-1.9480838583030988	-1.5940441565394632	-1.4256499325337293	-0.6959345322380458	-0.3925584948533693	-2.8214643576282983	0.1182005237687486	-0.0703889091408154	-0.1089382789577197	1.313979111701665	-0.9228358411412892	1.5228565472971494	-2.4207351146613107	-0.4774463007317777	-3.8320732338853536	1.0079838773086842	-0.4387759177817489	1.1627938673291702	-0.6785720538642491	-0.4542813573012081	1.5758182661809648	-0.5935904218693451	1.7656844064627366	-0.2009096081767629	0.4853226546993623	0.7720751703140643	-0.6395441372769333	-0.2043169600613095	1.7222107315255086	0.8610555773521269	-0.917933047153192	1.4716888735074247	-0.1468048099255736	-0.3294499833937645	-0.7964152450180086	-1.6870489405678013	0.6708719305858186	0.7205755806931684	0.7763129017848232	-2.1509631848591284	1.6682020000971558	-1.7936871511421697	1.8536449259079395	0.26208775713548	2.8656139721969547	0.682096618462892	-2.1694087573367264	0.7057506956331197
10	-1.842013475365636	-0.722376219904267	-0.6521954750368187	0.6713378478014504	-0.1497111863534031	1.1717886356730918	1.3618368435273274	0.818259632659045	2.20882709240522	1.9221122737052043	-0.3651617750722208	-0.2313520255558776	-1.162606683372251	-2.1082545146336384	-1.0966548538812098	-0.5569276066991563	0.1202314568237323	-2.7486480921449363	-0.2468153260733419	-0.0154046564331495	-0.0933790230988091	1.039024948006213	-0.1823878798824327	0.7264571397527941	-2.2898446772001235	0.0200521715813976	-3.4783728814209263	1.0685800203702316	-0.4313495386710047	1.0506896069438103	-0.0725203379366819	-0.9350921820319122	0.3227540042480319	-0.330282623442734	1.7559216505233977	-0.2845593183698771	-0.2979871450477018	0.6504859922779591	-0.5716027550705607	0.2823876042756579	1.7399443002128567	1.3010053647166582	-0.7857584308677952	1.2566420862836682	-0.1558926714700024	0.0717331511841625	-1.6707712177426846	-1.5431066904350723	0.4185177359747754	0.7934746286853458	1.4414876937328804	-1.5877530360422312	1.7880196814772842	-1.8384869238848032	1.4345594516062368	0.9960664412518708	3.340045320585951	-0.9144041510562588	-1.8454895377122973	0.4223613328729292
