label_id	feature 1_CDMPRtagRFPt_TFOR_pca_measured	feature 2_CDMPRtagRFPt_TFOR_pca_measured	feature 3_CDMPRtagRFPt_TFOR_pca_measured	feature 4_CDMPRtagRFPt_TFOR_pca_measured	feature 5_CDMPRtagRFPt_TFOR_pca_measured	feature 6_CDMPRtagRFPt_TFOR_pca_measured	feature 7_CDMPRtagRFPt_TFOR_pca_measured	feature 8_CDMPRtagRFPt_TFOR_pca_measured	feature 9_CDMPRtagRFPt_TFOR_pca_measured	feature 10_CDMPRtagRFPt_TFOR_pca_measured	feature 11_CDMPRtagRFPt_TFOR_pca_measured	feature 12_CDMPRtagRFPt_TFOR_pca_measured	feature 13_CDMPRtagRFPt_TFOR_pca_measured	feature 14_CDMPRtagRFPt_TFOR_pca_measured	feature 15_CDMPRtagRFPt_TFOR_pca_measured	feature 16_CDMPRtagRFPt_TFOR_pca_measured	feature 17_CDMPRtagRFPt_TFOR_pca_measured	feature 18_CDMPRtagRFPt_TFOR_pca_measured	feature 19_CDMPRtagRFPt_TFOR_pca_measured	feature 20_CDMPRtagRFPt_TFOR_pca_measured
1	-2.877620496480043	0.8117750262466548	6.044218986965162	0.4585323891744542	0.5867597827087322	0.4695924500602894	0.0273663471879242	2.1927699972428165	2.0968546403880994	0.2258263623922154	-0.44073195367211	1.1938369706168976	-1.910474546333671	-0.7557362858495597	-0.0896744670664092	-0.9756815007516186	-1.3702931151733218	-0.4507770968451779	-0.5308230578747022	0.4611371740988974
2	-2.3139838224461737	-1.0291031678293168	2.6000296627864	-0.7187826468842266	0.3451724850713498	3.333167538114933	-0.7743742986332015	1.0004236386486325	-1.1812909931485054	0.2553482496686357	-1.2366677910315556	0.3612901609335266	-2.25916038627158	-0.6992224845183148	-1.865120047001	0.4028769137127851	-0.7148887453776838	0.8470426806980204	0.4159973198984122	-0.7606092291425594
3	-2.7455048573297502	6.348504827985715	1.2557525620034842	1.333125951501507	3.5569866752870976	0.6058152847634991	0.9831803113423953	-0.1157929045408314	-1.6908980675395835	-0.6428324154340935	1.4275700951857229	-1.0513804793030863	-0.7486392411937125	1.6063068681749668	0.2226560885292885	-0.5592055686986515	0.3529741201038374	-0.3784057125367677	-0.0200827577131662	-0.2587951749028054
4	-2.806658381003846	-0.4234800140518417	-1.722618854893015	3.2318794175013608	-0.9240747789524116	0.5176936979718916	-0.5489818631505897	2.8246590540462213	0.5203450191988774	0.2689785115188305	-1.7179338471814252	0.165925522565392	0.7563727675381243	0.5055098481097542	-0.4288857798493711	-0.4541678321008633	0.275525304683864	-0.4544781275095995	-0.5781969555442554	-0.3835885494505812
5	-2.1727034475780256	3.539237142916205	0.8625926572084686	1.6316892054321588	-0.7137113767326998	-0.3505208606917588	-0.538671294334626	0.0124668676075491	0.7373593784873569	1.5339933249293998	1.5041199435742607	0.5360003135539084	-0.2555211105239847	0.2800299875929419	-1.2693643603161875	1.0928410696732436	0.8336572566276976	-0.2849943606647023	-1.2169435128212998	-0.8961437197240585
6	0.9114196513081791	0.6602419604207062	1.2372756198105035	-2.098598266965344	1.5546775411168308	2.1252981866389944	-2.31095503053882	0.1275639732057992	-0.7726468606432421	-0.1553585305135466	-0.5283497511650871	-1.9647489438510064	-1.0620419912107184	0.3268553972105503	-0.1099361913012758	-1.3147529573402497	0.3389190454038635	-0.3127257401946177	0.6970698185952453	0.5408021979558509
7	-3.2723173358649285	5.753405394148498	-0.3575854510367713	3.1035302458325016	-2.91902680682572	0.5017517559813609	0.9301663551010348	-0.6406212548184329	0.5895012971432145	1.5825098729735183	2.097154184950844	-0.9429599996211668	0.3306440340915867	-0.0607569066900712	-0.1371111178768858	-0.5752138889537356	0.1831136242891684	-0.2500132608340565	-0.0057656351823825	-1.2467265215480174
8	2.4092546600246374	-0.8579814597966315	-1.3482656227603296	-2.9134232649482925	0.4062255050231506	2.169322900233204	-0.9020848733486148	0.7164033831958866	0.6198464862607473	-0.3928427422891037	0.1370913589618286	-0.9017492843421808	0.2129213301702623	0.5837784439551139	0.0900770997862543	-1.61321887749098	-0.7870480115395236	-0.1763440096694585	0.348117403522552	1.0370408220968272
9	-2.992717689460952	-1.829893057411876	-3.2053638751385867	1.885190149560516	0.1651058195384583	-0.4808434169486293	-1.4215718876933443	3.8714453154654818	0.6999151969173774	-0.1852619834269815	-1.9051497091251368	0.8552681102282504	-0.6660014383961166	-1.1764939405272157	0.4101590598905861	-0.7968749005425453	-1.0320091509906395	0.0885636240994775	1.0024382927551012	-1.8357294254878145
10	-5.407226001988602	-1.4181436022110612	-2.2288992920477875	-2.0783564182942857	-1.4895791874679056	0.3994684382582324	2.046932146358453	1.0480070167910909	-0.3150428825602324	-3.2275779385694903	-2.4367812580693577	-1.269024175635744	1.6157891088592091	-0.85218229411179	0.0853534538863953	-0.2922180531036797	-0.7297856899337596	1.8974653497233367	-0.1426916275217493	-0.6947007958568052
11	-0.0073221952851829	7.770716684901307	-3.0259471746576168	0.3749107733830091	-0.6479383815739455	0.6000931695326973	0.6917020623033376	-0.4741859171541747	-4.0912036311809095	1.0195745999620214	1.3201184208334855	-0.3994474126066688	0.8331251936771222	1.1433676196763398	-0.0804030676600053	-0.8242243646847408	1.2686347255721102	0.4169749552204318	-0.7261046434441675	-0.3067820229602299
12	-3.5851583799599287	1.07186778435446	-3.6469339368965583	-0.1168399566445098	1.4971605511971755	-2.319137644475097	-0.4062409891270872	-0.8142896082533074	-0.041568081173145	0.4318746024630457	-0.589798638985943	0.4038500634590188	0.3921283232047298	-0.3229301868859946	-1.6452669277516507	1.7461833781279223	0.3441565722986748	-0.534525177333668	-0.623968222036521	-0.0638157118488669
13	-4.218893991266135	0.0058237595340097	-2.4160562666022845	3.191650029422822	-0.9966684898289978	-1.1129734548280266	2.068990727249598	0.198011659005791	1.2818964754851725	0.5597914063423941	0.4704484529883656	-0.6382234054958149	-1.40233134366458	0.8498772613271385	-0.7609795216020181	0.7998108854957937	0.6589084278034674	0.0697420698372962	0.8364601491592145	0.5032023781464806
14	-2.0751266133635107	5.120931881484041	0.3830249112871695	4.2588347922017125	-2.3669269558127883	-0.0258211038569189	0.6504254555958509	0.0175319416080715	0.4492880686881575	0.9178102628504292	2.1938102887122457	-0.1440327339143284	-0.3434090939223494	-0.2578994113634576	-0.9180622512960838	-1.6567907241699211	0.9075831714717052	0.3826139988421006	0.1886537870619297	-0.1012212934066464
15	-1.3310320559377888	-2.814199167339978	-3.086175450226772	-1.7834542774759807	-2.066731835629278	1.6692725719266943	0.6856740630461368	0.9540480051397294	0.0871262609231283	-1.6898386459801649	-0.5582832527052123	-0.0436822271996784	-0.3931283733132193	2.4688975877611767	-0.0446920742049585	-1.381884987494528	-1.3249188137479777	-0.9004731271925858	0.3902698105193373	-0.2737365799099529
16	2.6223882651141555	1.64657840371206	-1.4806359995405318	3.233893457849114	0.2844514983054971	2.9299028675983028	-3.4916166437283014	0.5883272137759399	1.0596938382139551	-3.5787293979072072	1.477980641758326	1.0156601663899414	3.461257294468476	1.253868769415653	-0.3320495026325112	1.2903489647975082	-1.0804053817735764	-1.1742206499806838	-2.823723784213372	-1.3134073031619804
17	2.105197612416192	5.5737082115550605	-7.636015137601049	-1.2707073245534222	0.9150255602487314	-2.308587378694136	2.9424575105681288	-1.7322262565131443	-3.734569529489221	0.9523730768539878	-0.2040987216190943	0.949633038174097	-2.811269674859288	-0.1549210013862074	1.0474292203536488	1.4237998252199735	-0.9499484354790938	1.2662136136664115	-1.1073431504207885	0.4418671964231348
18	0.6940814975892594	-1.818676423896825	-0.9825568128500888	0.7519802257083806	-1.9706268823630968	-0.7967638550829015	-0.2357331134642687	0.1449969930849832	-0.3506701997988834	-0.1023848825601029	-0.4279050199499151	-0.7601021282015386	-0.6015684263079543	0.4358511930868378	-0.7586920468491293	0.7972549342716654	0.5699428401825831	0.222289369690233	0.108463016379008	-0.2060611111770037
19	-0.6659251118536746	3.0423316933814264	-1.784594585139704	6.3724449100372125	-2.3558439232450765	-1.2494605732814166	1.204145335533782	-0.8995311560942503	-0.0114195941859653	3.29230503215553	0.1715133347863462	0.2211899319250272	-3.1081095651713846	0.2151875810917343	-1.705025824929229	-0.1810395684261511	0.0305136060198256	-0.3111342366339128	0.4929625106039051	1.6097549937966145
