label_id	PC 1_shape_CFOR_pca_measured	PC 2_shape_CFOR_pca_measured	PC 3_shape_CFOR_pca_measured	PC 4_shape_CFOR_pca_measured	PC 5_shape_CFOR_pca_measured	PC 6_shape_CFOR_pca_measured	PC 7_shape_CFOR_pca_measured	PC 8_shape_CFOR_pca_measured	PC 9_shape_CFOR_pca_measured	PC 10_shape_CFOR_pca_measured	PC 11_shape_CFOR_pca_measured	PC 12_shape_CFOR_pca_measured	PC 13_shape_CFOR_pca_measured	PC 14_shape_CFOR_pca_measured	PC 15_shape_CFOR_pca_measured	PC 16_shape_CFOR_pca_measured	PC 17_shape_CFOR_pca_measured	PC 18_shape_CFOR_pca_measured	PC 19_shape_CFOR_pca_measured	PC 20_shape_CFOR_pca_measured	PC 21	PC 22	PC 23	PC 24	PC 25	PC 26	PC 27	PC 28	PC 29	PC 30	PC 31	PC 32	PC 33	PC 34	PC 35	PC 36	PC 37	PC 38	PC 39	PC 40	PC 41	PC 42	PC 43	PC 44	PC 45	PC 46	PC 47	PC 48	PC 49	PC 50	PC 51	PC 52	PC 53	PC 54	PC 55	PC 56	PC 57	PC 58	PC 59	PC 60
1	-5.297930133400451	-5.859157028838848	2.303117940339148	0.2183497654055423	1.300770381205008	0.7438306153608902	-1.971009780697626	0.2613070066722099	1.5953085297683682	0.1499765464465936	1.3640765544116835	1.0059515596785291	0.8880408555967821	0.2943656258426441	1.5701819523662728	0.5279340680888093	0.8654307353122587	-0.2386164452110218	0.0816944644905667	-0.082245270520135	-0.8519675987138885	-0.0321101434535548	0.5120526806011353	-0.259687513012064	0.2576406954503498	0.5203546567125551	-0.4320471189595927	-1.3543339589946537	0.0531094934603763	-1.4110146546056686	0.0073478251528674	0.7241858239517922	-0.3237717310507528	-0.0054485941966865	0.5639267276266406	-0.1679681312696418	-0.2245358793753712	-0.6695443137597634	-0.0738274422070304	0.119551723647173	0.0241577652258181	-0.0965167228284836	-0.3149184695626719	-0.6445696752612842	0.0332451433436063	-0.8830906132359201	0.7542459426212313	-0.1142119921993561	-0.1481938162508396	-0.0883394256465568	-0.3200478231506637	0.0627556840463557	-0.0987882248837017	0.1336711117632916	-0.023145314341364	-0.1957785362331972	0.2061210747742256	0.0341178099611841	0.0420571868798302	0.0151573982186656
2	4.602159190285388	-4.305293797336283	0.7317957907342404	-0.3117769144616706	1.0224021173605975	-1.6182466603409962	0.3549811139440784	-0.4541070482393275	-0.0305541856008933	-0.6854993081263117	-0.0583911983295384	0.1234958996750903	2.5119080839158685	-0.5867503157185456	-0.7109526912655145	0.4621714365305653	0.7335323096006215	-0.2138950004326661	0.8419382359964469	-0.2543656655799746	0.4186995426158424	-0.2336577225225333	0.2776146749621477	0.4510418263815758	0.0781081472033832	0.4071656440460477	-1.073628982276522	-0.2821365474582573	0.0797966787811672	-0.3358840075601377	0.1075091222965559	0.0016788388460617	-0.3928010578078734	0.200818305323725	0.2812402391728308	0.1518088227274688	0.1253355857985107	0.2285523502055706	-0.0298891935812392	0.6089588540236485	-0.3578859224079487	0.2216443349820261	-0.322447159163733	0.1507680905456021	-0.232223990516819	-0.0102420843470264	-0.129650932843466	-0.1940139889993847	0.2122023180432353	-0.3400607047813434	-0.1479014407958095	-0.0183148961742063	-0.1823823671910199	0.1113380893568601	-0.1001673333334467	-0.1177771518618261	0.0672986190288082	0.0642872859549022	-0.0813584762497328	0.0033338197683784
3	-1.7437097039611986	-0.4157062047798814	0.6637413248334575	0.9887017252854028	-2.3872058768059974	-0.6713731339890567	0.2824863291203009	-0.140947201680711	-0.5597480843417512	0.9626640157744376	-0.4797666838544323	0.7017098846286451	-0.1865751671062554	0.0998707867838897	0.6856578431866264	-0.4102296456843192	-0.49285968801003	0.2201600764981632	-0.4849406301873897	0.1636142757398167	0.6048126983725703	-0.0886770255322519	0.3315061477187263	0.339477667294088	0.0905485424302528	-0.339832842472539	0.2933972129250834	0.0210724828744001	-0.0518801770246018	-0.2187015476249888	0.6426360659074069	-0.3037580966643338	-0.071183691162306	0.4463607994792619	0.3430498351004879	-0.2243015647048223	-0.0597721102918671	-0.0986779674543079	-0.4630924617123739	-0.1879864868134202	0.0865955075270054	-0.0700966479087849	0.2001366374294273	-0.1085856527940562	-0.1949335816043297	0.1007846096101169	0.0417058170150945	-0.3400085798141921	0.0498063543479818	-0.1205239222347891	-0.1016689823183329	-0.0127527918583976	0.0725644070780043	0.0710832690975388	0.0198275322071771	0.0554983132701176	-0.0439780806149325	-0.023439239624662	0.0238765232813255	-0.0061205476904105
4	-1.3695948022548732	-0.0399071276468058	-4.519223549264249	-1.1876949061892033	-0.3304863333497763	-1.3936017013077195	0.7773974932458492	1.119088057488009	1.9507554216203449	0.643803911527117	-1.1191970144914498	-0.6500077788584991	-1.2090721200334074	0.0006418089802806	0.0837861485021174	-0.8747357890587126	-1.7131448532174758	0.4936130996666421	-1.4976320016485694	0.1754016261963941	0.4723321120457625	-0.2433470999480166	-0.3651098822611507	-0.0181817021032142	0.5738601223509165	-0.6113572581362211	0.0934302002784963	0.4797944027250815	-0.6687693949685524	-0.4677581528153353	-0.370589890706386	-0.0452326413668465	0.0754081996904577	0.5602056116643528	-0.0272365578958689	-0.0768506308608191	0.007559825079607	-0.1472924503041604	-0.5362607876360622	0.0564028622807342	0.0221255681568455	-0.0786592225144997	-0.1221272310150245	0.1869651206978895	-0.0425672922577319	-0.1028030700325371	-0.1520635948717191	-0.0070901173874784	-0.1011571327039154	-0.3036008683907683	-0.0129999247175092	-0.0130220374027147	0.013496173867006	-0.1831019597993798	-0.0128602298589765	-0.1146857216924269	-0.2254212895682451	-0.0131088783446078	0.0773898193237388	-0.0001624890387233
5	2.3362731357851154	-0.1613707843976156	-1.96438007205418	0.2145435981600198	-0.9320010320052398	-0.5651751588347983	1.8834152642577704	-0.8922138055812285	0.7609459602594888	-1.524079741691292	2.3330554005581647	-0.5200927747478089	0.3080154189974032	-1.0228597320442148	0.3360191510576908	1.06743448191804	0.6168811907728688	0.5052876846045746	-0.3925255944216694	0.6212839900246424	0.2808954661112284	0.0667608115937746	0.1846177550797841	0.0652237603182214	-0.2500229459708432	-0.0019764313839498	-0.0328826821772163	-0.4443016774677177	0.2527838135160725	-0.2810965622565069	0.2119196637551695	-0.0796672387303634	0.0214625516272362	-0.0995532644192093	0.0424737341555544	-0.3897806623288569	0.1808580079735586	0.2263573731382801	0.4435359097764175	-0.0157594440413907	0.0597936103020526	-0.0312941190675247	0.1688545266268564	-0.2667806357775854	0.1199024563512624	-0.0801833052769781	-0.250170091839033	0.0388422548658318	-0.1326234692228012	-0.0669673422669963	0.0871151940578716	0.0343101507220226	-0.1522503358068937	0.0947123053047266	-0.0252042117725837	-0.0452600109236721	-0.1041599051982199	0.0588602841371458	0.0625389838213477	0.040035723986268
6	6.798616994147613	-1.3345487229579127	2.7858633229403647	-0.1382462353035191	0.270310008362927	-0.2466491165851913	0.6923720982518065	0.3011324641214792	-0.184307980900052	1.1457328587465891	-0.1701171981131304	-2.266432894434224	0.4415807557024067	-0.5965993383889306	0.9709592051467938	-0.1095700137614199	0.8127890653296964	-0.4369953476718582	-0.2108080155131499	-0.5239230294503181	0.7204234332272422	-0.3323423231811111	0.9349887325666316	0.4959482802874006	0.1358622885317559	-0.1403597117268845	0.208978584494777	0.1472338739670117	0.0269598392150773	-0.0034262107986724	-0.0262464881347453	0.4321012803921021	0.7112755708982533	0.2756929376207749	-0.0444265021606411	0.1197290579232736	-0.0703964805623405	-0.0876122419149984	0.0798182700886614	0.1085505939682537	0.0146711443533132	-0.0102053083890326	-0.19050933939691	-0.5864525615830949	-0.1563202844500555	-0.0251276135408172	0.2838746518434788	0.0300977338654949	0.1950159546577856	-0.0161363136519989	-0.1510006775076417	0.066936709088947	-0.1106623790088242	-0.0514537543385887	-0.0004781406102264	0.0069984047876565	-0.0662307718379958	0.0196732215024684	0.0365720298616596	-0.0305979773546945
7	-4.280962990338053	1.988401869332844	-1.4213814711503057	0.2472927150794363	-1.3497606275139162	0.44828859372739	0.2364323411561268	-0.1118559186577011	-1.2638464374086364	0.7605514545157779	-0.3167915091487943	0.4909146245298214	-0.3119240568094823	0.3280123204923252	1.5030725143521169	-0.410503602770567	-0.1571355745077854	0.4432167854223224	-0.9308192672428612	0.0370475208106615	0.6143049916002199	-0.6656227037076886	-0.3494685846844504	0.2546398008285579	0.1811781651405482	-0.0311946102877816	-0.1455640867270475	-0.0127759515265989	-0.6661968469283405	0.1328912708814973	0.1053386473730099	-0.3854878837733519	-0.0404569120381971	0.4763647995413561	0.4569274624249578	0.1077736958105238	-0.2421438695591584	0.1829923742370137	0.0397382799996561	-0.2758823241247394	0.4654978875908131	-0.2421214662796145	-0.0974019177505695	-0.2027599589730153	-0.0481796686663822	0.3016965674663966	0.1849871412672473	-0.0569652808521193	0.3181816331044644	0.2985707197975383	0.1282726158679101	0.1444385571168713	-0.0728359900183273	0.0391406879904375	0.0427075156820474	0.0638300183005616	0.0511215297500751	0.0014875118325367	0.0223298496319814	-0.0034147454399971
8	8.93969679603223	-1.9910633179043875	2.74694613176164	-0.9140416406163108	2.148958313442225	-0.8020524761330009	0.5634061211162148	-0.4418773068122629	0.1432683485735805	-1.040424369032232	-0.0066307443352026	0.5884134088066807	-0.9689496262298668	-0.2732438775087298	-0.1269284384748316	-0.8649103052321017	0.5636060968885418	0.5612806456646775	0.04408418459365	-0.0845097531415849	-0.3262024374315609	-0.4120712104695811	0.7788417948225427	0.5829044183957051	0.1057923214215742	-0.0370029350454252	-0.5093105305128077	0.1026880137287572	0.3380629150135908	-0.2278388926597824	0.3405450109662048	-0.3352049984128726	-0.2364854125703179	-0.0808901900162895	0.6849852068824294	0.1630816191292514	-0.2424519027438957	-0.1638032523358111	-0.1323251745272692	0.3686690663776066	-0.0723905581906636	0.1213411060571132	0.0068839537642721	-0.3869035409294643	0.0502285190424641	0.2303574723586165	0.1108983359300503	0.147316254829718	-0.1920001901861552	0.1272686195971568	0.0236890282005308	-0.0376372046309622	0.1126763277650838	0.0874524735977006	0.047886931052568	-0.0104833385758861	-0.0790756300964908	-0.0992275947455831	0.0850595196108279	0.0338367833670172
9	-2.6670078046332657	-1.1886810958634408	-3.906723025895628	-2.1120923039189576	1.0693554198857167	1.1178702711827624	-1.130297173277124	0.5423177389008204	0.7165112420852032	0.4106960440745457	-0.7914282358584062	-1.786305603553645	0.7562967340876897	0.4615177108349279	0.1446903047933299	-1.1063914454788104	0.8194952662961712	1.890003594503988	-0.1254972826791109	-0.1470099081220637	-0.1044261302725241	0.3968518924635554	-0.6271066220746414	0.719574534238095	-0.3786570873987834	0.5420194561581826	0.1542433084952845	0.2144000039780396	0.3585193379685925	0.0365697685495329	0.3673199629750353	-0.1471497482875401	-0.6460986897854055	0.5086211532502437	-0.5578988920424292	0.3343046525976537	0.0180912024498572	0.1641227775583689	-0.4740709965556681	-0.1589245210034936	-0.2047988806404154	0.0249235342619092	0.4437393708511137	0.608431703650183	0.2387338870695625	-0.0488357452050424	0.0723457743180573	0.1244951742073826	-0.1669453970861782	-0.1719227179742489	-0.1659088410893099	-0.267434528282137	-0.0463025649429884	-0.0915153352743574	0.082867413910005	-0.0142174431297789	-0.1253235144446997	-0.097971629545416	0.0027895367334735	-0.0008749270976469
10	-2.9709433134530303	0.5622897360642904	1.5439536054256175	-1.804542408180993	-1.4394034659610964	-0.514749262225062	-1.153955067460534	-0.91462080012433	-1.3366522704424728	1.4399193685601193	0.3285403863901356	-0.2178269207802043	-0.9534328205977256	-1.2916679197946863	-0.141070276318184	0.3647572577763718	-0.5152554536860761	-0.4658325629932088	-0.1253868627610654	-0.1074062937923074	0.3114027564874569	-0.1013452600468895	0.3875637869669278	-0.4758123347430503	-0.2680729364053281	-0.3415579040372784	0.3705741665512267	-0.1421161702218577	0.1493365373725187	0.3609132043911002	-0.157935833914924	-0.3283393199355519	0.4034586881314527	-0.1040159777413979	0.0949259696901257	-0.0198937926438644	0.0856803320734983	0.0789651044531539	-0.1415823119875002	0.1219984057002516	0.6274242301320809	0.277234016923732	0.046412314382229	0.1258497578690443	-0.1363869848611631	0.1984592123701235	-0.2373474991024965	-0.0104240783782789	0.1262296302178779	0.2074819502462943	0.232926948185651	-0.1937100849958576	0.1165740828321488	-0.0450341624251397	0.1649009191347541	-0.1150288043203936	-0.1052513270808784	-0.0401301006402947	0.0159969212720576	0.0496483856766408
