label_id	archetype 1	archetype 2	archetype 3	archetype 4
1	0.0245610303381003	0.5766084667436028	0.1765105203904868	0.2223199825278097
2	0.0235088454296048	0.1958079425063536	0.4130030116199087	0.3676802004441328
3	0.0420412374133594	0.7356597600047995	0.1676524979697322	0.0546465046121091
4	0.7410193223085153	0.0823161731975078	0.1535995728554098	0.023064931638567
5	0.0437182459343179	0.4850664646992917	0.26709489457369	0.2041203947927
6	0.0705389381893766	0.3529676163701978	0.2977281834957295	0.2787652619446963
7	0.5286486651870178	0.2861794869447735	0.1782253566765733	0.0069464911916352
8	0.0438037863463716	0.0772301156783917	0.2195455594952312	0.6594205384800054
9	0.8631483526187381	0.0305811692021816	0.1005631732012487	0.0057073049778316
10	0.5421949918130464	0.2535134695876904	0.1500112478986648	0.0542802907005984
11	0.5497827017570903	0.1866763875294209	0.2567142439300218	0.0068266667834668
12	0.9319477828271632	0.0042758164762376	0.061948817001818	0.0018275836947805
13	0.8254070379473645	0.073387280014089	0.0923096015105376	0.0088960805280085
14	0.132049440238507	0.6688682581549942	0.1779576490780823	0.0211246525284165
15	0.3999975776030541	0.4572294549375	0.0913646016905876	0.0514083657688581
16	0.7013363028043503	0.0556896391260865	0.1793516520597122	0.0636224060098508
17	0.2701430206144418	0.3020490526045573	0.3728430650477055	0.0549648617332955
18	0.557319846086059	0.1922167701747728	0.163653924082931	0.0868094596562373
19	0.1630232974383108	0.525167288066086	0.2919699102768515	0.0198395042187515
20	0.0926688897534131	0.7024292707057027	0.1721821308569344	0.0327197086839495
21	0.0092994023040862	0.7172330315953249	0.1870389469032682	0.0864286191973206
22	0.9683383856895	0.0085309942928029	0.021777638376073	0.0013529816416238
23	0.3218302976758496	0.3102203387553822	0.2960824632219703	0.0718669003467977
24	0.021646102413595	0.6474405535531564	0.16509336507352	0.1658199789597284
25	0.0742815513181972	0.2299946587615398	0.5778981095152966	0.117825680404966
26	0.1370495252974935	0.5081665335646327	0.1319778804480901	0.2228060606897834
27	0.7818610062921361	0.0251513608156669	0.1844880073745932	0.0084996255176037
28	0.6761392014195795	0.0930865232711779	0.1332801318704873	0.0974941434387549
29	0.0228005197508659	0.5075003682011476	0.1727294758326628	0.2969696362153238
30	0.2291256627997156	0.3747431148116326	0.1515018600974981	0.2446293622911538
31	0.5055491456914492	0.2033910261575894	0.2846935660079821	0.0063662621429795
32	0.1188733013810732	0.5363284986053569	0.2943221483822166	0.0504760516313533
33	0.312891768442446	0.1423487558411955	0.4671252460984648	0.077634229617894
34	0.4659006671123695	0.1246972567238015	0.3928843118994806	0.0165177642643485
35	0.1725007624845957	0.3741469509330038	0.2253573711152834	0.2279949154671172
36	0.4816549981543668	0.3768616295874673	0.1284362071485543	0.0130471651096118
37	0.7051356797945164	0.0254932492480152	0.2645609637263823	0.0048101072310862
