label_id	PC 1_NLStdTomato_TFOR_pca_predicted	PC 2_NLStdTomato_TFOR_pca_predicted	PC 3_NLStdTomato_TFOR_pca_predicted	PC 4_NLStdTomato_TFOR_pca_predicted	PC 5_NLStdTomato_TFOR_pca_predicted	PC 6_NLStdTomato_TFOR_pca_predicted	PC 7_NLStdTomato_TFOR_pca_predicted	PC 8_NLStdTomato_TFOR_pca_predicted	PC 9_NLStdTomato_TFOR_pca_predicted	PC 10_NLStdTomato_TFOR_pca_predicted	PC 11_NLStdTomato_TFOR_pca_predicted	PC 12_NLStdTomato_TFOR_pca_predicted	PC 13_NLStdTomato_TFOR_pca_predicted	PC 14_NLStdTomato_TFOR_pca_predicted	PC 15_NLStdTomato_TFOR_pca_predicted	PC 16_NLStdTomato_TFOR_pca_predicted	PC 17_NLStdTomato_TFOR_pca_predicted	PC 18_NLStdTomato_TFOR_pca_predicted	PC 19_NLStdTomato_TFOR_pca_predicted	PC 20_NLStdTomato_TFOR_pca_predicted
1	-0.1248318817332576	-0.4263798001357615	-2.18370401639324	0.5308134882034441	0.4247115799974331	0.49564236515727	0.8347505678599398	-0.6072833125222895	0.8102595341135325	-1.4041067458043253	0.8481430316214348	0.5034132681629573	-0.158028499314156	1.8304563304525057	0.3097723880236743	0.3801217229544207	-0.1057574567764185	0.2249520516012602	0.117406979016462	0.0795309735432204
2	0.4531451489161113	2.2357875399612817	-2.8435200651252552	-1.0430066331722143	1.3650175240777154	1.2911590825577968	0.2093489658443335	-0.8824154913663821	-1.09909196527855	0.0013137200733271	0.2041622920067772	0.0370883753236004	-0.3204398539890941	-0.8940770409531827	0.5800922239232796	-0.3859327040432436	-0.8576356148432791	0.1345688439143044	0.4092929963956799	0.2336573575703769
3	-2.7495704753925545	-2.832678750030241	-0.4184960390772196	1.7459294500315032	-0.3929143170421166	4.117225937459319	1.6622334012900692	0.0770609144973103	0.4940146316829096	-0.1276376269964162	-0.6473272210830808	-0.3408935596900353	1.3925766291305528	-1.3843906279900928	0.3897830616769387	-0.7392790560087104	0.4494807772898546	0.2744775351170605	-0.5946147053546234	0.0652482637172787
4	-4.414508191699968	2.7769894966587856	-3.5357865836380054	0.6744262985454008	-2.4961319113616907	0.5394490232257324	3.497817104878361	-1.7666715385792715	1.2735434696988213	1.271691120593742	-0.5151189861519042	-0.2966258268216188	0.8118816695337909	-1.1264273438636885	-1.5077165945785311	-0.1398948947961	0.199198698849575	-0.275790950798906	0.1383389170560555	-0.8682846331350661
5	-3.2874841656067133	5.084342952942528	-4.233823274237725	-1.0876574263841623	-3.5837854313165134	-0.9238430684720152	0.804974878735093	-0.7545101264795874	-1.802976699952252	0.316404263952894	-0.023765997872405	-0.6974684231807099	-0.2503693267415559	-0.3688024664636747	-0.9269724409035128	-0.7561661412255913	-0.0151822506629115	-0.5107465692684618	-0.8053207308632233	-0.933449645753773
6	-0.6699287599376345	2.389153321336059	-4.148290738515077	0.1772007327075436	0.3919877181363042	-2.810888521656904	0.2052901527131563	-0.4688099339599655	-0.8100288243666468	-0.2631299323743491	0.4003667085442494	0.0119702690775669	-0.4879825956926207	0.7580074551075132	-0.1082096007725244	-0.6174374405068856	-0.4021401110124283	-0.1261143173213517	-0.3838151056494394	0.1247576156221628
7	-4.002856554045724	-2.141805860635713	-0.763073784585609	-0.6892883741270524	-1.017378874669547	2.8544429598461187	0.9581180842697108	-0.7016546573023995	0.8127779619097996	-0.9602186409631508	-0.5544230090449948	-0.1955616816363383	0.98721586510503	-0.9092193620054306	-0.3319055726391527	-0.1586473490831925	0.0394398397805901	-0.3666126264334721	-0.6596399227273204	0.1411636598739126
8	-1.3556671810074168	1.8913693224031367	1.6487929970529065	2.090339319298945	2.520894838094318	2.846773593937213	1.3975755823208018	0.7222586182285636	-1.5390001344040822	-1.4624644644572704	-0.6117533742565219	0.518234696997286	0.8316400052341681	0.2678402175413389	-0.0588998010134059	0.1868535966253506	0.7502885633710039	-0.2599584855665435	0.1253337257996855	0.0525652689384506
9	-5.869275392318103	0.5129342036588196	-1.586262746403867	-0.8071169554605541	-1.7470348538334055	-0.3034547547938427	1.963161257059142	-0.9159421452774872	0.2160410443734691	0.1035515719675398	-0.4984200645669828	-0.8422158390842754	-0.333927899850741	0.252292959366153	-0.6131948491145484	0.8047125661853438	-0.2774239142509489	-0.4431920971069401	-0.8143375225175358	-0.7261498311700832
10	-3.1527706459655507	0.8744469069168646	-1.0119612140520624	-0.6308522768908302	0.3070735921005713	2.8707484438872792	-0.7988562628578866	0.1139933614978857	0.218536297468698	-1.577173296146705	0.0504028542835351	0.2650380333404907	-0.6048419829675722	-0.4045539429416317	0.4570684755206128	-0.5771377175159715	-1.0131406654242734	-0.1755923404749397	0.1480573035100489	0.4110968684722761
11	-0.1524172939217838	-5.119715575365597	0.2581566955910104	1.2729036681966086	-1.3657109423779903	-0.8286772388123217	1.2604710386016416	1.2778255972283403	-1.4389408594760402	-0.3303349437851391	0.2787912280972465	0.4894772451397702	1.5136037878943536	-0.7681242100482318	0.3235691435203939	0.5292230817691905	-0.3842297616521795	-0.0636043106810833	-0.1075481972042239	0.1513946016794403
12	-1.2560410702972276	2.376035491817172	-1.1972679805183677	-0.9656031480302404	2.1302332215603474	2.0245293513902025	-1.083135696293302	-1.3304468403214953	0.1616915209089092	0.163077566464944	-0.1500032243502355	0.1165779844753844	0.4647341926032356	0.2727751283269027	-0.317511307560096	-0.5285378610323104	-0.1011055057275975	-0.5910358678279941	0.3070838588981163	0.510831962008779
13	-0.1360685263652865	1.6605997167653348	-3.8810425601779057	-0.6952424682558869	-1.5504392216081055	-0.8373533943631831	1.5601482203204966	1.7911311479397485	-1.9914220208998072	-0.3152745597965506	0.6860835559067718	-0.5382325249023139	-1.2021957619639008	-0.2468019732584986	-0.1492586811850563	-1.202534839138473	-0.3567814710579644	0.1159507903143373	-0.3844064978400168	0.0971926539817983
14	-2.1505016888678985	4.924711462505584	-1.9910261206688185	1.1775662869312231	-0.5858101988401975	0.644013386171567	1.3622778297932567	-0.035411372188803	-1.300393779981749	0.6568735761123822	-0.2843938854091513	-0.3179834201746467	-0.4353317207732567	-0.3200928828880166	-0.7111001051325542	-0.934566483927494	-0.0625860487729839	0.2692565371083475	0.187691001526393	-0.6542191531632512
15	-0.5883061190430168	-1.2684007925709353	-1.8237941444829904	-1.5924002293149837	-0.6161984647648445	-2.8407088391849085	-0.7177770219001565	-0.9001685533991352	-0.95029493492936	-1.1155407061564746	0.2524677077908098	-0.2047658780522478	0.1056955357324471	0.1705405551816362	-0.8943203981899631	-0.4793757933494551	-0.1610050958397821	-0.4956452268664435	-0.6567533450303575	-0.0644682669711834
16	-2.383620760593911	1.212558680470606	-4.512955535056332	0.813845034942303	-2.7971123225695544	0.5658516373479322	2.330437531471449	-0.6353807844576272	-0.9940202877984132	-1.1321797181393014	0.7350695142003644	0.263689887023558	-0.0378902659286894	0.3470471683446355	-0.5973154395423909	0.5563180319082555	0.0323074303011687	-0.1414428538198668	-0.1373924355879008	0.264029360476771
17	-1.3162282045717613	-3.0093299817193446	2.2987238477281124	1.6406825395052822	-0.909563909491124	-0.5936098093324284	2.338046708062417	-0.7675902360438761	0.3234984993446305	0.2121218353388568	0.0292686819270208	-0.0545864777677993	-0.2917279926072157	-0.965215900963408	0.367202382364563	-0.1976520061319462	-0.1800273217516532	-0.1540592122627626	0.3392734993575124	-0.2523270320941558
18	-3.558791015432992	0.7543736919781474	-0.3845669414502886	2.340990213614524	1.220251008068907	0.6908958332875016	-0.1530670418048825	0.5119025739821838	-0.0354197076802832	-0.5474160707928478	-0.0187048297610202	0.1902906358512464	0.3063700046988689	0.1158671353583443	-0.12988731557557	0.2165431811102265	0.6658784613106836	-0.8777973932621164	0.2495755874421641	-0.0523733803124109
