label_id	feature 1_tagRFPtUtrCH_CFOR_pca_measured	feature 2_tagRFPtUtrCH_CFOR_pca_measured	feature 3_tagRFPtUtrCH_CFOR_pca_measured	feature 4_tagRFPtUtrCH_CFOR_pca_measured	feature 5_tagRFPtUtrCH_CFOR_pca_measured	feature 6_tagRFPtUtrCH_CFOR_pca_measured	feature 7_tagRFPtUtrCH_CFOR_pca_measured	feature 8_tagRFPtUtrCH_CFOR_pca_measured	feature 9_tagRFPtUtrCH_CFOR_pca_measured	feature 10_tagRFPtUtrCH_CFOR_pca_measured	feature 11_tagRFPtUtrCH_CFOR_pca_measured	feature 12_tagRFPtUtrCH_CFOR_pca_measured	feature 13_tagRFPtUtrCH_CFOR_pca_measured	feature 14_tagRFPtUtrCH_CFOR_pca_measured	feature 15_tagRFPtUtrCH_CFOR_pca_measured	feature 16_tagRFPtUtrCH_CFOR_pca_measured	feature 17_tagRFPtUtrCH_CFOR_pca_measured	feature 18_tagRFPtUtrCH_CFOR_pca_measured	feature 19_tagRFPtUtrCH_CFOR_pca_measured	feature 20_tagRFPtUtrCH_CFOR_pca_measured
1	-0.6431512141628808	-2.304368464215793	-4.481176585389923	-3.2632426748748986	1.9091690580759757	1.2151553143024652	-0.4682528552102487	1.034895621344125	1.1130757284635304	-0.5328835294381895	1.9938011744520587	-0.2381433446361578	1.3605239977261487	0.6412624995687292	-0.4867004596819413	0.1466197815138721	0.3631758269620694	0.0127454475423296	-0.954072720293	-0.0778527075930664
2	-5.033049426914063	1.1641745794199143	2.5448546926796154	1.146665549482983	0.1743347000356247	0.0259954115830948	-1.0339729266244349	0.6561706659012787	0.1326541286029129	-0.2823663234484312	-0.6750849870302973	-0.3060904880194982	0.5445287319319682	0.0450488521822271	-0.4168949019249974	0.6664218532759042	-0.6833046290578697	-0.8907055347563849	0.0374755502764983	0.6603173499134558
3	-5.040412549624871	-2.174533060870752	0.2176316716391433	-0.4867375387338564	1.0843793816598588	1.4832242979274708	-1.3169898295473792	-0.6161086228708279	-0.7413668614926052	-0.221612774116594	-0.3923505889987323	0.1163147084693341	-0.2583005449267729	0.2177289615136201	-0.1809609733488212	0.2426857965498212	-0.2017381704276367	0.1904548018898311	0.4839935296278574	0.0671208785091477
4	-1.6900017274383434	-0.3765987123557057	-1.7523425101767969	1.1441860997440745	0.745741502019836	-2.4843798955934284	-1.203910232947531	1.6309489255570548	-0.1796717959313922	-0.3407496056015738	0.9091422684450234	0.3299700041259574	-0.241662052481475	-0.9148956792204348	0.4384853078261549	1.2940665815065435	0.0239648410223827	0.1232889892121874	1.354542387146685	1.087126174880647
5	0.3296232114666392	-3.896505692999567	-0.3463760995346693	-0.4996877133320563	0.586331360610552	-2.410296901052256	1.518484985174375	-1.0863122653503563	-1.1554999002923774	-1.0578734580029712	-0.1540148306817434	-0.175127018264643	-0.7222206426283739	-0.7615236561338011	-0.479607952359895	-0.5447884614028333	-0.6570723325857496	-0.3413595111545863	0.4552604854088558	0.3121918179431734
6	-6.8822790317127085	1.2812073196398797	-2.4415488595869617	-1.8421451964345747	-1.052807206718568	1.6475901862933042	-0.5979442654769876	-1.9209418344418685	-0.5159620589386713	0.5943684824934959	0.6655879963299485	0.7678848638327784	-0.6828101431610958	-0.5520320249313366	0.4073867060315042	0.9333820633303488	-0.0653333161834741	-0.3281319183026692	0.5809187373111588	-0.8511444157080958
7	-7.711700286030013	2.378328368765972	-0.6569301099877889	2.152729797101859	-1.247759178557026	1.994333313603974	-1.398195004608568	-1.3104996438197822	-1.1666084990229093	0.3416121297769724	0.9592341868211997	0.8203310036738516	0.2720627921471885	0.185989412702542	1.1950404019973322	-0.1695324600008863	-0.7363113258502361	0.5966720800206153	-0.0402514819335666	0.9145201194818866
8	-1.1140821836048391	7.98849603539985	0.5776519916618584	-0.0360173058615779	2.7693124555025994	0.1930593755621986	1.2471080922759636	0.1807232669733482	-0.5598653948643139	-1.166797414628732	1.4390616574448731	2.854941017495688	0.382831622610419	1.3191639907883512	-0.6806700056144736	0.188946290856951	-1.4614288217403857	2.556151379452789	0.3993395539827214	-1.8979007876610607
9	-5.987289901059133	5.779526008119127	-0.7845174180409942	3.443035510572076	-1.975860155590952	0.3042270130171248	0.5735703863456245	0.382365816622892	-0.3382638451551898	-2.0704006885682107	0.9044457744285817	0.0320507496932154	-0.5092107837394271	0.1630454226215242	0.8604122904874444	-0.5655363219511861	0.1124351875057909	1.5148020465401295	0.6097825478049642	-0.1923068942321143
10	-1.2181825880586286	0.1434629456937633	-3.4786931291384247	-3.89227388830793	-0.5485436454367164	-0.4137617279788752	-1.3887082068218193	0.8904889705333834	2.0967220838149854	-0.0707151444246085	-0.6451497828721919	0.7710462292701052	-1.12178927562691	-0.711985989567098	0.5092102125379462	-0.2939967684317665	-0.7960025533354903	-0.0967046084309306	-1.4726467827180332	-0.234906493935001
