label_id	PC 1_mKate2GM130_TFOR_pca_predicted	PC 2_mKate2GM130_TFOR_pca_predicted	PC 3_mKate2GM130_TFOR_pca_predicted	PC 4_mKate2GM130_TFOR_pca_predicted	PC 5_mKate2GM130_TFOR_pca_predicted	PC 6_mKate2GM130_TFOR_pca_predicted	PC 7_mKate2GM130_TFOR_pca_predicted	PC 8_mKate2GM130_TFOR_pca_predicted	PC 9_mKate2GM130_TFOR_pca_predicted	PC 10_mKate2GM130_TFOR_pca_predicted	PC 11_mKate2GM130_TFOR_pca_predicted	PC 12_mKate2GM130_TFOR_pca_predicted	PC 13_mKate2GM130_TFOR_pca_predicted	PC 14_mKate2GM130_TFOR_pca_predicted	PC 15_mKate2GM130_TFOR_pca_predicted	PC 16_mKate2GM130_TFOR_pca_predicted	PC 17_mKate2GM130_TFOR_pca_predicted	PC 18_mKate2GM130_TFOR_pca_predicted	PC 19_mKate2GM130_TFOR_pca_predicted	PC 20_mKate2GM130_TFOR_pca_predicted
1	3.1239674987783164	-2.831114411440444	-0.6192427642398428	-1.4201973129832486	0.4246123624228893	-0.4181115732101625	-0.0173106942154616	2.2546813962969163	-0.1475055072216328	0.3259813252375976	-1.1145123114477469	-0.7479586505104729	-0.3062003464670171	-0.0370006112615339	-0.670830758795445	-0.3348284997371902	-0.0443199686267286	-0.275680537094894	-0.3769198652866792	-0.1375542952163966
2	4.048040516205491	-1.7404340088774413	1.4523780614641737	-2.2222696041589503	-0.9394466105651832	-1.3086738142736192	-0.1553773046934713	1.1927955489628626	-1.886959943791368	0.3496000149115927	0.4382334742215266	0.9550519400075144	0.3245046256153208	-0.137392200186903	0.2031922519708311	0.1544563950483368	-0.0380655419581346	0.1441301853683028	-0.1538196409787944	-0.4725027502444694
3	4.913681814564582	-1.1472010500303769	-3.04468921017228	-1.649357219572654	2.694862267961601	0.3581607092620826	0.9245438628427628	1.9154837496550023	-0.0234343835829399	-1.6652473427183574	-1.5709998191243562	-0.5189166091068176	-0.1410241802252458	-0.869656010260756	-0.2383232269097901	-0.7794931020571862	-0.3397779399124746	-0.5761755193416087	0.0475428037294043	-0.3804234448345693
4	5.362995495530013	0.1392095145823495	3.25990115196694	-2.0347044274346016	1.1044981143094872	-2.2211341410875933	0.861290448208385	-0.5855104089649186	0.0629308777891349	0.344989063161867	0.2445318334391333	0.3981393764577026	0.0183990205397377	0.1977229068335571	-0.376597532268397	0.6765225333362945	-0.2716563447556924	-0.0215753475402331	0.0513308141728194	-0.2386571127710401
5	4.63060198170109	-2.0753082527699664	1.208654879284918	-1.4449962871786686	-0.0200328357269392	-2.197152752250667	0.1774674900363693	-0.0922829429930059	-0.8752349717694039	-0.2554294936540893	-0.1092157906075035	0.6973708451450589	-0.8148685365391317	-0.4644728243152596	0.1070067161502572	-0.0355916165011241	-0.1410743323730424	-0.3891303117894809	-0.1402458312486545	-0.3252765378488893
6	4.613518325978304	3.737556491097424	-0.1035860410374134	-0.9971850250034612	-1.4600145083015248	0.6594969550021466	0.3206048175003518	0.2269542239889008	-0.5153914030501618	-1.0867187728299343	0.3680073960628223	-0.3350008286880952	-0.0345061988068289	0.0483576715204978	-0.1162723063374662	0.085794900747798	0.4293513286660425	0.0962893449520143	0.4304809040762385	0.1695015045558109
7	3.4908637377058085	-3.34558565964951	2.2353178418353856	-0.2156282315070902	-1.0867947443067814	-0.4442301991373378	0.8893085954165572	-0.272297901202546	0.1485004926618898	0.2623324500752579	0.088790793430608	0.0220283785526829	0.7230341426840232	0.8983548651914777	0.5109182398258889	-0.2632650886143413	-0.1446786904687956	0.3158256783980688	0.3955862254416273	-0.0952942667548162
8	6.351330541022293	-0.0642302353936068	0.0028524196225383	-2.1810446544231827	2.956299978225485	0.0505164648204923	0.9224622541019608	0.6366334914381464	0.7989741527210268	0.3357185145373	-0.5314672933672531	-0.9565866569957928	-0.5893057066477796	-0.232367151242941	-0.7782717496090561	0.0410571004437744	-0.5037001303055088	-0.5562360483940816	-0.7497168164541628	-0.3021590123904187
9	3.471168654964357	1.7530624081011883	-0.2046646740976676	-1.40617524008745	0.7508725651889789	1.1178855384799702	-0.2725740150586352	-1.2103827737335109	-0.2288825493298225	0.4561434963128603	0.3879929628980323	-0.0771963669221735	-1.388572924674017	0.1732076288737036	-0.3543075516156071	0.909113364583904	0.0323432843892367	-0.0941726745040918	-0.4220479003183919	0.0056960376866082
10	5.061676836030926	-2.2620599070771004	-0.6239187694008805	-0.347654593621329	-0.1634748679180142	-0.2908341796691731	0.5815587849743182	-0.612953188572011	0.0429122424080766	1.1321571279784044	0.2759217023734559	-0.4697220203732331	-0.6259859801154783	0.2082384329041875	-0.4037373207774755	-0.678750724523935	-0.9004024301842594	-0.3700726801893539	-0.1425600028729676	-0.4469072493572026
11	5.499991870460842	0.6451620963299105	-3.831378863172233	-1.175877764305199	-1.7444153945906344	-0.193104022504511	-0.3431368042474409	1.4696607838854372	-2.570484309172373	-0.3632614730631169	0.4954773912181276	0.4329635729167014	-0.5910887874799842	-0.9480235974943564	-0.2308795576952873	0.1896573469291932	-0.1212705554978848	0.3297718499371547	0.3868402927071819	-0.5635352349363101
12	5.482021368146092	-0.7515546685213914	-4.382709951225087	0.202480508187182	1.0764363091440905	0.5633406968496422	0.932075047206697	-0.316056158644106	-0.8168501661878351	0.0012657937462086	0.9151737625348028	-0.8052504823018973	-0.5804441135866492	-0.6689028798315857	0.0582488799635656	-1.246569386171542	-0.825436934983509	-0.2184081609614894	0.0359165208777212	-0.4382567857380157
13	-1.9608078207121529	0.7984541567877825	-1.5375894485193555	0.8891417330429116	-1.2241546635707068	-1.7292986950725409	-0.3824350313753028	1.2324340435468772	0.7325363938767455	0.3390485263287124	0.3599964572021543	-0.6228879826819239	0.8964228179205966	-0.7054825785496714	-0.530484059172869	0.6354283662234135	0.294905446036685	0.1258294650587628	-0.6799215283223661	0.0119905307575225
14	1.92956015196028	-2.814949639858716	0.921463411307478	-3.095906102694077	0.7399863261962536	3.276615699035129	-0.2705858815261001	1.1401651294059785	-0.4993180667141889	1.3634102558323085	-0.5772411391648509	0.9709247651768604	0.4590501001300089	0.1827893973470782	-1.2343353607242007	-0.3807690707262506	-0.4601089060050344	-0.0509755782749559	0.2042772845779317	-0.1484328603799161
15	-0.4531608970313573	1.4909768751732548	5.387112009234915	-4.3333494102327474	-0.7788445755172035	2.9824065697726065	-0.0210996324839149	-0.7670093188082565	0.4049997336773772	-0.7484849766814939	0.1937358021884672	0.3486915191089179	0.7719613780294152	0.4238541651614713	0.1121257322045942	-0.2558415844253066	-0.6901794456869385	0.1407166871689915	-0.3721484191419457	-0.6986359234454225
16	1.8371577309202525	1.7379224316657214	-1.2428534586256994	-1.494587641073164	-1.4966513289360486	0.7410409083184772	-0.3229066347462547	0.6800415283617229	-1.085998342812427	0.3081707134806369	1.0651035275557954	-0.8580141127452701	0.0059074614702991	-0.7679762440694955	-0.0618039200637581	-0.4679593084433744	0.5457211307863422	-0.4102028506674189	0.2394713872780385	0.543111658221193
17	3.7060897380370994	-0.1666869700830007	-1.8526132508828788	0.2982640876018608	1.4432108763828828	1.0659033092012562	0.3104520185063273	-1.041841434628744	-0.3265001063182206	1.984170332499224	0.2078588428409278	0.905728461699702	-0.326401670686552	0.3936984678564481	-0.0817594585473797	-0.4604461942084104	-0.6111171323511914	-0.2802212807734479	-0.0162595431740215	-0.0900861600435722
18	4.711460314542823	1.7052667766373717	-0.6108580815618332	-0.4650285192080196	1.8662911793273105	-1.975438247466518	-0.0687080033554336	0.0975451230414807	-1.332262830820453	0.5019205162983111	0.0419369173162993	1.0228061028738649	-0.7212057980243092	0.6034465595907352	-0.7870966381965856	0.4781889975946871	0.1148859864493002	-0.2039493323421106	-0.019927347836417	0.0188059032636369
19	4.208430315809607	-0.2424066544831491	-3.085109670277532	0.3062075073658507	0.3437322066209752	1.2763831927504432	0.8497306314793875	-0.9682332878440368	-0.5692950225799849	0.6534685324785505	1.805874995824628	-0.6141596547508359	0.1007275320585903	-0.325321179427154	-0.5804405108721211	-0.8243057917027503	-1.004766264721814	0.3213308185296049	-0.1329561794708333	-0.2316511324397721
20	6.291929868737736	0.5378446761974038	-1.9080735208306905	0.2420282897692155	1.9016087940871969	-1.7386521390385967	0.7787707420859804	0.6386740571794713	-1.2122599034234642	0.2114161147348048	-0.6182561513899036	0.7679931431753066	-0.3421603786929645	0.7148528534426031	0.1508049958167221	-0.5694589898287372	-0.8986979884608051	0.003658886228637	0.0046777542387963	-0.7875742913166552
21	-0.4337048629848656	-2.19260301334972	2.9355022062454275	-3.5291017207165467	-0.9998502629258492	1.886640400628511	-1.0689130563310036	1.2139149285002264	-1.5061716785656771	0.2763031346084352	-0.458172599792906	1.2007399723947	-0.1477168408797469	-0.0900151312172969	0.1486316066418369	0.021829704494836	0.3462249774817484	0.1277742392367271	0.0882216487626563	-0.1471239026970392
22	2.1423364975679027	0.110811377324085	2.159361544731393	-2.453541796190095	0.7109132526203701	0.3417993891613049	0.1966968473150552	-0.4415870558394351	-0.1015972594983795	1.3468535405447304	0.261825688039121	0.1860459660747684	0.2538783964055915	0.4871936745035004	-0.7480667720079757	0.5732219148769301	-0.3784929059819663	-0.0288938822911128	0.1574651564449332	0.1282673855413103
23	4.377411596523074	0.5165505419978074	0.4847140713732649	-1.049961584363285	-0.9102666323347592	0.6933437696745939	-0.1394891710020557	0.4644714117758214	-1.3481612497548263	0.1232442068926309	0.1643803464515907	1.9864251824247137	0.4297830740547452	0.0735323430032071	-0.2289124894642625	0.7596978510425938	0.0160235792631359	0.7539418309790789	0.1358363932179656	-0.289837447405844
24	3.974732161999067	0.1170073247102598	-4.944375917929484	1.900952385677829	-1.3663751525902392	-0.9597361260807888	0.82190658071343	1.3466289734279715	-1.1209130209987872	-0.1719821946958164	0.398419397160531	-0.0312886605858759	1.6666187459820334	-0.0994710004746235	-1.1410307839344629	-0.1991393725117217	-0.4751026117891203	0.4196776488497298	0.1553026568975233	-0.0124625315296567
25	1.9428242041695285	2.1236281342190946	2.2969052508743	-2.076583609078817	0.4960353512480835	2.36000847870742	0.2963128898819094	-0.2512302395931632	0.7097008517922396	-0.1774428632820297	-1.538087930927407	0.3787541540669001	0.3491948292586875	1.151235221919914	-0.0397129383409107	-0.0222412142231274	-0.4628377719421922	-0.1847549926000746	-0.1849576345027892	-0.1069267863552736
26	3.3118699809080168	-0.7303296290068262	-5.313963275674055	0.6334515182788744	-1.4523933263552091	-0.0995109664015716	-0.1760751830808699	1.9523105042538835	-2.2211938287718165	-0.7358446527129467	-0.1831589819805932	-0.2223032821331261	0.0186917852756158	0.3748105388191749	-0.3712622992121608	-0.4020112902932543	-0.4810137970769882	0.433236329028601	-0.0272938902614314	-0.6871992812044636
