label_id	PC 1_mKate2rab11_CFOR_pca_predicted	PC 2_mKate2rab11_CFOR_pca_predicted	PC 3_mKate2rab11_CFOR_pca_predicted	PC 4_mKate2rab11_CFOR_pca_predicted	PC 5_mKate2rab11_CFOR_pca_predicted	PC 6_mKate2rab11_CFOR_pca_predicted	PC 7_mKate2rab11_CFOR_pca_predicted	PC 8_mKate2rab11_CFOR_pca_predicted	PC 9_mKate2rab11_CFOR_pca_predicted	PC 10_mKate2rab11_CFOR_pca_predicted	PC 11_mKate2rab11_CFOR_pca_predicted	PC 12_mKate2rab11_CFOR_pca_predicted	PC 13_mKate2rab11_CFOR_pca_predicted	PC 14_mKate2rab11_CFOR_pca_predicted	PC 15_mKate2rab11_CFOR_pca_predicted	PC 16_mKate2rab11_CFOR_pca_predicted	PC 17_mKate2rab11_CFOR_pca_predicted	PC 18_mKate2rab11_CFOR_pca_predicted	PC 19_mKate2rab11_CFOR_pca_predicted	PC 20_mKate2rab11_CFOR_pca_predicted
1	-1.8620505352777443	-1.0010737092769622	-0.6720862853987577	0.4398735909397266	0.4465690640397406	0.1907360391997401	0.2928245750799736	-0.0497595277515959	0.0134033588259585	0.0531337985827467	0.2036353953465725	-0.0495221568013399	0.0175157018175836	-0.0631830797661131	-0.1560650817842788	-0.1328076479504153	0.0133336111947304	0.0199167376028522	0.0049828886675192	-0.0562336119146425
2	0.8497073662000779	0.7649909228310174	-0.0559367231850033	-0.3489012899188974	-0.6731129374470037	-0.2445321999583326	-0.1704489052430711	-0.1109742301654367	0.1312004427979916	-0.2048078731738374	-0.0811988975991306	-0.1548466233232743	-0.0292624802928101	0.0239767851746396	0.0551154479019298	0.0275682907011039	0.0568014615202316	-0.0058503384006436	0.062706950718902	0.0434952821355962
3	0.9872776822024344	0.7576768629326138	0.3402791917893349	-0.5082076301031072	-0.5357718733672419	-0.306907974173357	-0.3545356051538932	0.0409888146355766	-0.0858714670231188	-0.1508600553363199	-0.1634631903051674	-0.13696974664376	-0.0267146928050442	0.0777569583790257	0.2366367731887862	0.1177681331456143	0.1025517728381302	-0.0838349111108886	0.0073781800706919	-0.0233074140847121
4	1.8164799289202087	0.8914180375519889	0.1427862308123402	-0.1750313922184066	-0.5935651200923221	-0.125623964895971	-0.1559742636381869	-0.0754177077382271	0.0551306086447164	-0.0984442076216299	-0.0971195771601772	0.0122846916634722	-0.0641310240465616	0.0059317462546104	0.0937687265419359	0.0854876993683467	0.0021999973341015	-0.0205349658018944	0.0378646043042197	0.0323487449277129
5	-0.1071171534216313	-0.3015436596350242	0.2952329314862817	0.0825085765339857	0.1192969551023633	0.2425354397181962	-0.0526502049647864	0.0605133289371918	-0.1225343738289468	0.1691047614981706	-0.0158722489792688	0.1542061044247342	-0.0456267921516349	0.0089685987091609	-0.0428159477488524	0.0711419790374	-0.003057553365969	0.0069992207998827	-0.0643662423907362	0.0089308092635039
6	1.790767900278324	-0.0236362274206738	0.7256203966663693	-0.6930934915215903	0.323800770273821	0.0750364648408918	0.1045691719713813	0.0356972565777566	0.1186167621080225	-0.0194118315539227	0.0004784962169021	-0.0439305658275101	-0.0262129893673999	-0.1085029258087845	-0.009523083181721	0.0017691743829941	0.0731255873772845	0.0277067258611942	0.0133281040710764	-0.0404282428052387
7	-0.2306341991776831	-0.0681495795731932	0.5139668554473096	-0.5163684054057919	0.2428621131931192	0.028866104377249	-0.0091654902235737	0.0430958519314373	0.0733487817524568	-0.0005963578848293	-0.0392755142969111	-0.036200981595907	-0.0355825340178769	-0.0717949124229014	-0.0572578181056735	0.009940987259652	0.0655861570916685	0.0290575132014799	-0.0168395475761351	0.0023231986569544
8	1.7170440896437584	0.0482339194822621	0.7895462982732552	-0.4171264900159465	0.2452915685226677	0.0927917400620191	-0.0942697877652494	0.1341478877112658	0.0597019998794344	0.0184729842420866	-0.0481031152640134	-0.134078443956179	-0.0162351072624717	-0.1126460827510391	0.0057935084347865	0.0087619801416143	0.0465244592325424	0.0194208395550056	-0.0060355982816939	-0.027583347689317
9	2.238424326615156	0.7702637443336484	0.9754226913239172	-0.7647285454989325	-0.2454011281170396	-0.2937593641200178	-0.1440619657968337	-0.0716239358780199	0.3787498175191878	-0.3617061102161627	-0.1886292347744333	-0.5529752131612962	0.0597683160537738	-0.1433327978666935	0.1385996931588201	-0.0727416774221382	0.1183665937946445	-0.0188434271694039	0.1121000865521321	-0.0229952723803282
10	-0.0524052717882833	0.1552069394845481	0.4503539213869273	-0.0550333998062956	0.126888111269813	0.0170279070698462	-0.119716105240225	0.0311206415326442	-0.0009460286783069	0.0025760430428887	-0.0442291506603774	-0.1412394993985116	-0.0124243886669287	-0.0303782611893527	-0.0081692184891508	-0.0069690126257353	0.0285669818151089	0.0353800897276749	0.0221501853724992	-0.020776066812639
