label_id	PC 1_NLStdTomato_CFOR_pca_predicted	PC 2_NLStdTomato_CFOR_pca_predicted	PC 3_NLStdTomato_CFOR_pca_predicted	PC 4_NLStdTomato_CFOR_pca_predicted	PC 5_NLStdTomato_CFOR_pca_predicted	PC 6_NLStdTomato_CFOR_pca_predicted	PC 7_NLStdTomato_CFOR_pca_predicted	PC 8_NLStdTomato_CFOR_pca_predicted	PC 9_NLStdTomato_CFOR_pca_predicted	PC 10_NLStdTomato_CFOR_pca_predicted	PC 11_NLStdTomato_CFOR_pca_predicted	PC 12_NLStdTomato_CFOR_pca_predicted	PC 13_NLStdTomato_CFOR_pca_predicted	PC 14_NLStdTomato_CFOR_pca_predicted	PC 15_NLStdTomato_CFOR_pca_predicted	PC 16_NLStdTomato_CFOR_pca_predicted	PC 17_NLStdTomato_CFOR_pca_predicted	PC 18_NLStdTomato_CFOR_pca_predicted	PC 19_NLStdTomato_CFOR_pca_predicted	PC 20_NLStdTomato_CFOR_pca_predicted
1	-0.4509324792492599	-0.3620681219227348	0.6201810776711945	-0.4024905474011437	-0.1028643807740152	0.0631803486701308	-0.4000951264558159	0.2217568409373624	0.1077780878490998	-0.078638506663632	0.2165862819833371	-0.0189624677117864	-0.2321206977619279	-0.0472405384437026	0.1516689598934031	-0.0225912516989616	-0.056562519360355	-0.0470148299582193	-0.1158990847152611	0.0335317416180266
2	5.098909351002443	1.2219100988868028	-0.3709989938742015	0.4763283824243626	-0.4298482641961578	0.0446323126170175	-0.2755761179812309	-0.2895519371617899	0.2228940871751661	-0.0031742599782261	0.0609886931466869	0.0239860287498519	-0.1037444111195089	-0.0930984700610035	0.0348707342141614	0.0168622662516395	0.0943359279171121	0.0453033843911859	0.0568783594122239	-0.0056689676915514
3	0.7390889184056043	0.5479715574479245	0.9505218117360288	-0.918037947630594	0.0821374343172454	-0.1084756861522143	0.0222745174540058	0.2683175113609149	0.0025544458646835	-0.1191916090686483	0.0312529122079685	0.0372427640039924	-0.0477669772629314	0.0129944678278889	0.0671324723432186	-0.0709781742715081	0.0438424398310661	0.0273840572467897	0.0072253001602195	-0.0120413070357054
4	3.3087400540385925	1.213825085740039	0.5413867204125477	-0.4865017013233835	-0.2885169318951032	-0.1094700442034837	-0.1715816343057442	0.2767436724486738	-0.0225902849464432	0.0622058051496459	0.1726576054091719	0.0476929189966794	-0.0672652438187999	-0.0786500480423184	0.0370816914315333	-0.0315304315783764	0.0261288621158607	0.0026876071058395	-0.0475113306326717	0.0072489806819809
5	-3.925822862231757	-0.9321123701025348	0.3730738147923078	-0.5089579686015436	0.0138631032806527	-0.0118006159218528	0.0751534008764597	0.3162861941571413	-0.0163097265436707	-0.1385901885031086	0.1847402064639737	0.0416796997853416	-0.0249659968822338	-0.0455071806313802	0.0287666056953812	0.0143074795658192	0.0077694255621413	-0.0660311284871487	0.0696715027821816	-0.0047971930919609
6	-4.522196607021472	-1.0520733005541716	-0.0937203883973235	0.3009534455182395	-0.1388834160145777	0.3510906948860518	0.1177033835984024	-0.0067032250854578	-0.1487713126700622	0.1260845072931265	-0.1724335697844649	0.1875809396796926	-0.0691431297460105	0.0746874764663394	0.0516012105110018	-0.1017959851219199	-0.001446085581597	0.0023109345780248	0.0642877316693722	0.0490623374292103
7	4.267466996213783	1.4444674838338378	-0.072725654545144	0.3324530495215674	-0.3267350411833676	-0.024171960008134	-0.2625791272108252	-0.1153789028289556	-0.0927249634371381	0.2118198296041204	-0.1285091084111191	-0.0292067554150833	-0.1030853247847339	-0.0850858977599694	0.0217016399084471	-0.0079501520237257	0.0364619344136405	0.0488176278188388	-0.0565847585062445	0.0025505740875577
8	0.3915022614960305	0.5997164821588755	-0.3494278193006785	0.3484839055936422	0.1768676956101858	-0.4454719453972395	-0.0697841551270339	0.1794554514591093	0.0178774323757316	0.0123877748192283	0.1216669367913075	-0.1847270219194145	-0.0124217899981938	-0.1017664644540011	-0.0182702959766018	0.0971967778444232	-0.0328121696594711	-0.1268209169349244	-0.0539068958846362	-0.0059903424870025
9	-4.907841112633111	-1.3232052879810978	0.6456698871182313	-0.2538322524292663	0.1008736247934174	0.495552244065736	0.2691255957375832	0.1459168100786152	-0.1133612861858547	0.1979635897987492	-0.2457701718546959	0.0815091288397042	0.051524501459109	0.1882100038116863	0.0335728594742955	-0.1231925276209474	-0.0131755383328748	0.0928208427689939	0.0104640911362567	0.0719638774246683
10	-2.7512589456555125	-0.7031659065691558	0.5479050082980084	-0.7133444296165841	0.1695518395524619	0.0239600104184174	-0.1702496449680287	0.1627014941132489	-0.0134545997051307	-0.1694882602421726	0.1595131333671506	-0.0212855553821557	-0.1299588083476664	-0.0817184110884565	0.1145444867952637	-0.0039631059544508	-0.0658174696032292	0.0237030888238119	-0.060532076289532	-0.0204633862658871
11	-2.069634720256866	-0.451741054086305	-0.6688379572789048	0.5260556286812714	-0.0638276913383314	0.1160734709925823	-0.0956716283622174	0.1451187838726027	-0.000159854110157	-0.0126519205858833	0.1394885563855604	-0.0183996503826225	-0.0690960150938974	-0.0555461166591217	-0.0173190691795988	-0.0163559840121502	0.0124247596770495	-0.0576663772155076	0.0340380886003119	-0.0129131846498341
12	1.4222543562978631	-0.1074372866004631	1.5168494388589446	-1.1935103961775386	-0.4670969286829037	-0.1004694473013071	-0.2577303222545359	-0.0425128520694837	-0.1804659268990655	0.0002096061121249	-0.0782030732559449	0.21085812324765	-0.1989474881693998	0.0189625144576164	0.1586809755167977	-0.0405661458154666	-0.0213941859643968	-0.0137241415731063	-0.1102912807883083	0.0672044031348736
13	-2.373098319742391	-0.8835346330998669	0.5633821129631278	-0.8928039666403116	0.2499412655696275	-0.1607236005222511	0.2290861605921312	0.2404108070854402	0.1208729442949261	-0.2238792706687558	0.2122961638317908	0.117167958865109	0.0471652943187866	0.0797558735048081	-0.0655105732099392	0.0948349392690736	-0.0447353538967064	-0.1495200530098837	0.034521673009107	0.0042529659011355
