label_id	feature 1_NLStdTomato_TFOR_pca_measured	feature 2_NLStdTomato_TFOR_pca_measured	feature 3_NLStdTomato_TFOR_pca_measured	feature 4_NLStdTomato_TFOR_pca_measured	feature 5_NLStdTomato_TFOR_pca_measured	feature 6_NLStdTomato_TFOR_pca_measured	feature 7_NLStdTomato_TFOR_pca_measured	feature 8_NLStdTomato_TFOR_pca_measured	feature 9_NLStdTomato_TFOR_pca_measured	feature 10_NLStdTomato_TFOR_pca_measured	feature 11_NLStdTomato_TFOR_pca_measured	feature 12_NLStdTomato_TFOR_pca_measured	feature 13_NLStdTomato_TFOR_pca_measured	feature 14_NLStdTomato_TFOR_pca_measured	feature 15_NLStdTomato_TFOR_pca_measured	feature 16_NLStdTomato_TFOR_pca_measured	feature 17_NLStdTomato_TFOR_pca_measured	feature 18_NLStdTomato_TFOR_pca_measured	feature 19_NLStdTomato_TFOR_pca_measured	feature 20_NLStdTomato_TFOR_pca_measured
28	-1.0535044410527483	-0.2472567916174373	-2.8112748618486303	2.1180712758013254	-1.2353934785115537	-5.158733195162697	1.921851610140994	1.1059945897873422	-0.5941119477576992	-0.6895026796455589	-0.4584091311883566	0.9854055909405928	0.1162142894985805	0.250740480580276	0.0992622885974607	0.2038992273302687	-0.9577881546472528	-0.2792507065863159	-0.3914214915778103	0.6147958697994997
29	-3.776763129753789	0.874039498431066	-5.582651371360321	1.6754898713534798	-1.125360215739647	-2.035289398757408	5.892433147449959	0.6317282172492935	-0.0446774411624537	0.7385888481708642	-0.4498059903032002	-0.1111837534646806	-1.1523821806052708	-0.4686607826861406	-0.702982954746801	0.3943094169240947	-0.9659906393225024	-0.3717756435580245	-0.1250286333371914	-0.9040421036394924
30	-2.0719375466803904	-4.565932200647398	-5.721484980321372	2.65372209754618	7.518572717265616	-0.0244614139303099	-7.76797538396081	0.7880013957289542	-5.253037432028641	-0.1848812171442039	0.1101386097486063	-2.0288178343541112	0.797719878793948	0.7921927163184026	-0.3892414389473856	0.5187946411788616	0.9060168473154976	0.8367774109244909	-0.3810356734177226	1.1087258049406157
31	0.6963903558412097	-2.4457608050649515	-3.3154043176330803	2.927816116058604	3.791317570117025	-0.4693648037378246	1.6691852561953522	0.2782860305390279	-1.4732299856766191	0.5193786908369751	1.2424362934376052	-0.3497456398997984	0.7172461703680949	1.1535915705744637	0.5334548483673385	-0.515220670047736	-0.0497478283844677	-0.5758254362570754	0.1241174460966554	-0.4563856820540679
32	-1.8191096303918708	2.9175147323659294	-2.0144783909710537	1.4766682134435607	-1.7171487933834713	1.3679348947198129	1.416812428710042	-1.193606206276543	-0.9441744915178022	0.0465868457616747	0.5746324355747834	1.0179686964365011	-0.2111539812327838	0.4057280520507499	-0.7975588694920599	-0.1374857232860428	-0.4319920667577311	0.0162811675473346	1.0887178371146338	-0.6625476283995357
33	-5.008903794118043	-4.737135090964376	-1.8688738280324144	3.06449708076838	-1.6227315071800634	-0.4227825046465246	2.8696545638643287	-0.6300663127514547	-1.0474013303831955	0.5020765740665122	-1.3033568374891815	1.0207062017983848	0.7977203422048331	0.2094354891611108	0.8265399904426045	0.6461801805144717	0.7842511894041444	-0.331892479834923	0.7221594618113406	-0.2892527842187962
34	-1.5389981792124	-3.3353731288352497	1.918302045632772	-0.6107866222708598	0.1945107668935606	-0.0921570614301271	-3.2308903903844217	-0.2549361409238019	-2.2879161537045274	-0.1363859482555764	-0.6638913026742761	0.4487499128067274	-0.2601361428937848	-0.3609061620645974	0.4328890953372643	-0.1401265478799893	-1.325140966064167	0.3020646918287432	0.5559962678251218	0.4615448803791729
35	1.1295654650394618	-3.851411859135152	-2.6738989169354186	0.3699297821532916	7.182527259198164	-0.4346785986057119	-3.44136578846264	1.8572749702286635	-2.3625365470824	-0.5678377823423815	0.2937916868039016	0.129044970968136	0.6721738791314411	-0.085678297743143	-0.4294113787561638	-0.3326583434171939	0.1338541079853025	0.4318406362930221	-0.0297357665123639	-0.2354964113999025
36	1.5385747545471238	-0.8527265143887919	-2.8412926254273687	3.3037558850132167	-0.609450075258198	-3.297162365538758	-0.29932128666283	-0.2399958685276956	1.3104904475964108	-0.8745649384105887	-0.0651005421054525	0.1063881819792117	-0.5861840334754336	0.7494386731869749	0.2601815008267145	0.5628950213428445	0.00489055052828	0.4895815851160889	0.1963969771073525	0.7988808380810021
37	-0.5106608784267251	2.9341300639561587	-3.4831826649098563	4.2875029956200565	-0.3240021104632926	1.940790539850369	-2.1088513728498777	0.4561840380634454	-0.7019336423162306	0.085978183735674	-0.4948825641059406	-0.8941902705612719	-0.9381652062945016	0.2313729529867667	0.2497203818882463	-0.1887294351675811	-0.024376185955841	0.9082732310380908	0.2049638770491678	-0.0447693574146639
38	1.140483150895657	4.548196163331902	-2.389758241452975	0.1337540018129976	-0.6558367060427536	-3.380664278391065	-0.951523987200214	-0.5960314214653002	-1.4167239011660346	-1.0362423123907705	0.2054341948644788	0.115310746124599	-1.0833126691783534	0.7120318383675796	-0.6265392655680491	-1.0973988257039742	-0.0031525464260624	0.0805809707627649	0.0359928742312521	-0.128463767232958
39	-8.41461872442675	3.058357548983534	1.840840960415275	-1.2226779844819304	-1.5927710815748677	-0.4401852352112443	4.1540257827276585	-0.9571971740682148	2.6052485824917704	0.6901669520219279	-2.895816963541587	0.6795012318658938	-0.614627496651083	0.3834364860881453	-0.0379584056507639	-0.1594002951969574	-0.4528128425889657	1.7114392135988212	-0.5514105445543837	-0.1597220003096908
40	1.0449378562870817	-3.693424026986986	0.4605397750997325	-0.2928978901198572	0.314136594067733	1.3247711182535282	-3.8141906257335743	0.6267748018768606	-1.086316791417861	1.0166677801859632	0.7093362606225012	0.1213117851610492	-1.0502714271896367	-0.4167568222629692	-1.419123519082196	-1.5582297952901585	0.6341532647436388	-0.5414267782317003	-0.3141387523024713	-0.76368829003306
41	0.1544757119146368	-7.8844216982273885	-12.757475170810332	2.2670348533454083	-6.116731189076215	-1.9890751778622424	0.9847648212657168	-1.2777239803241636	6.04682372556546	-0.8219760178158722	18.084380599528547	-3.759628227046348	1.3364937072398646	-6.031313762416711	4.9202157933889	-4.55509239957446	11.162603739491091	-0.8639905680957832	1.2440081389154467	1.221352294458752
42	2.1415020604863684	-1.4602563901187762	-0.3183152606953878	-2.385970689695571	-1.3808486583874622	2.8721304284125915	1.611821207408152	2.701012957596649	-0.3017324833162241	0.6328626260618136	-0.7249499600474009	0.3280609284291618	-0.0752522643793127	0.7436306454778142	-0.3456792967060793	0.7378279388873007	0.1442068765609873	-0.3273561231921451	0.4108311165706308	0.1685289997106736
43	2.5491054923447183	4.9449505404563805	2.7439683924258693	0.6115728067354789	-4.351290602527729	-3.6059799309640574	2.802673176111686	0.4907039481714428	1.0239359310477354	-0.7364266101942637	-0.030407468728891	0.8475510519053512	-0.5426261109505953	0.3116492494260127	0.7176104205724874	-1.3775373318896609	-0.2221861861691185	-0.1987073365961781	-0.3551229320175488	-0.0878230925632178
44	0.5288204903399116	1.6420755128554425	-0.5868070158047776	8.729258221814575	-2.3752293718782203	2.7959875660654485	0.5925810109954568	-0.2305136382974549	2.4734462166770115	-1.5497069682396531	0.8111590207550379	-0.3871944674310811	0.0690038994040207	-0.0558894446049713	0.2566918936791696	-0.101423560107825	0.7716290394128981	0.7795526603240241	0.2308869914637358	0.4498310019112757
45	-1.7798494486270011	-1.5735174110283112	-4.968843466371959	0.6080289209058274	1.909544329881461	-3.0670001949704333	0.0328856646379543	-2.0390074202256607	-1.6165692361863149	0.5954564526545629	-0.0705409095784037	-1.1106610995084312	0.6621123411798382	1.7781462400694483	-1.4650960508986373	0.5710402303650616	-0.5398705304828112	-0.7019531869842467	0.3744988407999115	1.27592454375456
46	-0.6503120770075088	2.978989144710768	-2.915154942661125	4.356261937690857	-1.9130725396373207	0.4869935152858718	-1.354292594827352	-0.2977927668702682	0.1767035815932717	-1.2055882297348877	0.3822999572402138	0.264100510843348	0.642133341664427	0.2209797484434836	0.6960607454800846	0.0054861209960259	0.5197668059185108	0.6814952447741564	-0.010193638940164	-0.4112797854042987
47	1.7459135798975658	-1.6056827983350446	-2.3595895736814647	4.586448441070949	-3.9907162568942094	0.5024763642653536	1.645585165836282	0.8499335031550004	1.074302722280088	0.3364292437093305	-0.0871436930883787	-0.1807459445527366	-0.049112344786002	0.4840153879201619	1.0350104364099315	0.2830500710412581	-0.2043398128263918	-0.4251732510886264	-0.2617674946322765	0.6713976786121711
48	-0.6715162858538702	-0.3540516298727146	-2.0531670535381896	1.6185737294386722	6.588024609400118	1.8461699993223373	-1.1069091719476998	1.2866590265582007	0.1116313475023798	-1.3200474111765317	0.1490163100050428	0.5126241046987519	-0.292257699655466	0.3073464356192195	0.8768567763479873	0.2050907857906906	0.693639301299227	0.7311694040852512	-0.9492643438464172	0.6343652965403229
49	0.401840536553927	-0.7610632288503734	-2.0083792789078494	2.696248305197024	-2.1692393520517594	-3.55538624309326	0.8622393038913793	4.345299775111334	1.7264016814291725	1.4606360430558791	-0.0868570740410429	0.3669713897866086	0.1556586149313587	0.0534743336721116	-0.569282623030061	-0.92692602314268	-0.4773806762639767	0.91436843477982	-1.2744887603719148	-0.3135884409545811
50	-3.277100166297391	1.9564269685803195	-5.667211893169903	4.056846938452866	-0.9215066351493	2.257940220404686	-3.042136323161424	1.6539055503250744	1.7762128090342624	0.7356318559634957	-0.0189996364399133	-0.2938168156103137	-0.5983695296074015	0.4552844052190719	-0.272495298905149	1.3635216946158597	-0.2822423485298975	0.5786924377554055	1.1525941644753828	0.4417378467324791
51	-3.4586901012346707	3.678302438368727	-4.872745091495278	2.1860750657704555	3.8459327914774186	-0.3660652765412978	-1.2795998186221649	-0.2018744287489129	1.1830511185137824	-0.1293593905189125	-0.6234951299619483	0.4724357488574428	1.0085596858428665	-0.0329528451938259	0.8255768859666214	-0.5878955112249015	0.4072985941004831	0.841598085622632	0.0417718887240763	0.6215981869617629
52	-1.4599748815350178	-0.2879010863133723	-2.3052489409852384	-1.853715886788664	-0.4496154909341973	-3.0566199653410147	-1.4615016462075372	0.8161720872814215	1.1395504563496357	-1.241658063990602	0.235185583076545	-0.9292922906536282	-2.2033693046724965	-0.5592770909601099	1.7227595677717549	-0.1154252859313414	0.3085456104464752	-0.7080947429022543	-0.3391307016256216	-0.1443031915437694
53	1.0991924590430666	-1.9826938662053355	-2.074064793257483	0.8500055581096584	-0.1586553786882562	-5.587304781915373	-1.0330474797176552	-2.228648544658811	2.7569766822649946	-0.9942544970920232	-0.6760008605258457	-0.8939443803193539	-0.1914196129926855	0.3162242934440461	0.4961115503810221	1.0111374398166844	0.6834297373390024	1.028544762469183	1.320345849786461	0.4055004754888378
54	-6.553431675310247	-0.3497050991413879	0.1887323664651567	-1.5371611276022223	-1.1370287417252216	-1.8690025637892531	1.9149546582144084	-1.2632860886770656	1.6729748029294855	-0.1295665551408284	-0.955727594677046	-0.7318130506802464	0.0313440315108449	1.4391278262332052	0.1970381115847666	-1.0345065862457554	0.4157756085708703	0.4009390753009272	0.5360822153054531	-0.2142406255897688
55	7.1859429348159	-2.1297504311513937	-1.583310806037271	-1.295530969618682	-2.835462963081469	1.4716865462198898	-1.1774602830499394	1.5105323963671768	2.5028790875606197	0.9223941293255004	-0.9213401688887278	0.5690922473106808	0.4216965647268058	-0.2184856055375989	0.1863333575245878	0.1595940778673298	1.1115766081659528	0.5922418414940576	0.1792245227398219	0.3600339218523249
56	-0.3396680253393335	6.9234409973194575	0.8576227631514518	2.981939585797332	0.4320480459203545	3.240129719454357	-2.9118380600597944	-2.91047889907529	1.1088109191956157	-0.2231548114937728	0.5251466973436437	1.0204502562949964	0.7277302499431835	1.5456513959439244	-0.3181834846324685	1.0508993879358552	1.2097601472964383	1.6927919072791902	0.7738600273450782	-0.2619193859416622
57	-2.326963145062728	-6.114615102770307	-0.3751340986993579	-1.4246923354657286	-0.4457301498895955	0.1412390015741333	-2.0690135447501827	-0.4883069259402313	-0.2058593502373569	-0.4090178760525364	-0.9809023258674764	1.5036085737682403	-1.4008093380577304	0.6783475767603062	0.0829949633311723	-0.4156933877362885	-0.6972421894546241	0.0940444522945271	-0.2060454861605515	-0.6417468794502323
58	-2.7769089949677634	-3.465539580569019	-5.259955497660761	1.792921615670786	1.5939593459845076	-1.0484278926235178	5.816972901076558	-1.4544742543730362	-0.9166135603833548	-1.3507866201423249	-0.7268995153200221	1.8356211588892533	-1.5574027810462252	-0.7242507517046743	0.6209082668554511	-0.1960212093380576	0.6273987620286181	-0.0388929185372818	0.7735843583150853	-0.1676639987161707
59	3.886500320320069	3.415389945379367	-4.377825871964425	-3.4445412231106225	-3.1651448271436022	-2.308927893137521	-0.1092074781846564	2.8833691366531418	1.4775568606152216	0.0620231667729722	-0.972456952193174	-0.0210579131273428	-1.603984628133529	-0.9007934104452696	0.6766052521818643	-0.4368300379297833	-0.0964328845412813	0.9114298664543966	0.0661881256955451	0.0180708686254471
60	-6.653450066973216	0.0699706308039182	-3.74147737775109	-0.9576140801822308	-0.8225054923169985	-0.7239804735880178	3.637895524245807	-0.2353665783576324	-0.5318153501492034	1.018072697753692	-1.316385546179532	0.1362127001613763	-1.0325640568519392	-1.0532953393785514	0.0803759925171582	0.2278508334074946	0.4005568284009776	0.3063549479219363	0.015996446052437	-0.4891208575724757
61	4.199917258917648	0.3834220342907266	-0.5036957595489404	-3.5341019687270028	1.2676268225948613	5.443547126355265	-2.525767068778783	1.125978087980853	0.1514840195390889	-0.1557236065762137	-0.967338004347289	-0.3594245378473233	-0.9399497447800578	-0.0203977719965128	-0.2212076894811317	0.4159912255394783	-1.260117658847529	0.0112865139401161	-0.7249952536073636	0.9898960991667553
62	-4.157501682321805	3.7686963633390858	3.2568036523043222	1.7123515308137376	-3.76451593406004	-1.150561871529406	-0.2458641540117043	-0.35922811140153	1.1796075695514066	1.3428668749006345	-0.9296436709492416	0.2571742242576864	0.3930649273816649	-1.2322595641658274	0.8560941567994158	-0.7158713079839636	0.7961671775753627	0.5877194806068211	-0.3172879083405245	-0.1522661915274711
63	4.991983116097232	-1.7668159957553322	-0.4528369780605119	-3.870628610198669	0.0407183377760656	2.6926497474506736	-4.548839954812207	2.461367708630315	-0.791890399352548	-0.6590271866211599	-2.291043376251616	0.7174815839074885	-0.8505672094187726	-0.5864957808320823	0.1206601225182649	0.980489606610116	-0.2506425192570704	-0.3212589890459664	0.5318797488298039	0.2010550272788397
64	1.2450208059443184	8.255106609654927	7.613198413242106	3.90715081751997	-9.69255509565402	-2.058951965419186	5.296719303174054	0.9758536756276948	-7.406258375209878	-0.7669462369272161	-3.5540115650069164	5.513647281093077	3.0974357140313606	0.0473732535027988	-0.9427733573981104	-0.171381281685421	-1.663437609402479	3.3490123523496367	-1.0673724743397113	-1.5731895014502209
65	-0.4488440559319259	-0.5073618511521671	-0.9018791601933938	3.251161881204641	2.1479599931515647	-3.44336913910584	-1.72106074323764	-0.8314331820142135	-0.3418048441534671	-0.7182241831682527	-0.4258946157820683	-0.5689968346990872	-0.8641289805936654	-1.1452869059392958	0.8871648387254031	-0.6050908072480761	-0.0192916122550218	0.2782302936376776	-0.3914365187872805	-0.0341854808786599
66	0.8969184207660804	2.940984155440576	0.3951449335687572	6.804900888987597	0.2948876426878974	-1.447534829708421	-0.6639902254149149	-2.108867927385001	0.4764337261409348	0.9164530117811812	0.0870805636321347	-0.5073203446471225	-0.1224578220586874	-0.1252478125506005	0.299328327953455	-1.142552181616312	1.392103331914122	0.0931456698785703	0.669239252111106	0.0715238058653294
67	-1.2732953951947894	-4.604698040801612	-2.304146046954583	2.00969714075619	2.907360860579063	-1.3196848090737536	-0.9709771139533504	1.8109976363603564	0.8698969310180984	0.1988606760411639	-0.8100504118379387	-0.1349404029918852	-0.1724988927649088	0.199821708353896	0.6259689066001157	-0.7256882831246716	0.246967236081585	-0.4512664138359323	0.1290516678510423	-0.6897779812525463
68	6.364530885069453	-0.7831789731713634	-1.520955128364598	-0.7008136741510954	0.0153005611753447	1.0767730190006468	-5.160177556491933	-0.7762773105818109	-0.6217002851319836	-1.3722164063271438	-0.7053219631955113	-0.9746641772111996	-0.1077132331885096	-1.0409474952025168	0.0885798328492996	-0.384032073340336	0.6839357403127215	0.533792313576227	0.3561816965869536	-0.5875436234332598
69	0.9661115333731204	1.065953322065966	-0.6975089820802323	4.897475519355123	0.3988517018036359	0.0743408803422924	1.7760068962016196	0.5111359667198352	0.7037689492291329	-0.4515562128074141	0.7366650311373841	-0.1580605353759391	1.4060192816098869	1.7521109509585762	-0.1477937919209845	0.6179105762212905	-0.5087172579274847	1.1821856137031952	0.0227820607203276	-0.2463960632228574
