label_id	PC 1_lysotrackerdeepred_TFOR_pca_predicted	PC 2_lysotrackerdeepred_TFOR_pca_predicted	PC 3_lysotrackerdeepred_TFOR_pca_predicted	PC 4_lysotrackerdeepred_TFOR_pca_predicted	PC 5_lysotrackerdeepred_TFOR_pca_predicted	PC 6_lysotrackerdeepred_TFOR_pca_predicted	PC 7_lysotrackerdeepred_TFOR_pca_predicted	PC 8_lysotrackerdeepred_TFOR_pca_predicted	PC 9_lysotrackerdeepred_TFOR_pca_predicted	PC 10_lysotrackerdeepred_TFOR_pca_predicted	PC 11_lysotrackerdeepred_TFOR_pca_predicted	PC 12_lysotrackerdeepred_TFOR_pca_predicted	PC 13_lysotrackerdeepred_TFOR_pca_predicted	PC 14_lysotrackerdeepred_TFOR_pca_predicted	PC 15_lysotrackerdeepred_TFOR_pca_predicted	PC 16_lysotrackerdeepred_TFOR_pca_predicted	PC 17_lysotrackerdeepred_TFOR_pca_predicted	PC 18_lysotrackerdeepred_TFOR_pca_predicted	PC 19_lysotrackerdeepred_TFOR_pca_predicted	PC 20_lysotrackerdeepred_TFOR_pca_predicted
1	3.2746177978203725	-0.0230045943254115	1.296547430557647	-3.0508917916587435	2.6293451296802246	-1.087130420103163	-2.411766461678917	-1.00693268656033	0.2911863718289065	1.786399654118186	0.6080775699113734	-0.1227580386473485	-0.8289346959135591	-0.5725071637047243	0.4941057851396757	0.1542735465678397	-0.3117532121373223	0.5681314818014531	0.2850852914742074	-0.4818169142527955
2	0.4158379462608055	-2.792796720895276	-1.0724940810306884	-0.0733103291243519	-1.9272742411641663	0.146186026320974	-0.9146685129294504	-1.064155622118037	-0.8620336523687198	1.9731736804328688	-0.320146048092695	-0.6406407878342053	-0.0973502360111195	-1.1431924070945776	0.4016244374975231	0.3439861346729174	-0.2020693425298816	-0.212025654294381	0.403661423857756	0.3878206767470731
3	1.7093015567571763	-1.720685684123308	3.630983756048556	-1.7324750359342946	-1.735752222064182	1.4991033514245	1.3957961421167249	2.0275058682760583	0.683488588054606	-0.4109092280779503	-0.9698165945554816	1.1951740103745108	-0.2448265536482514	0.8014486409550905	0.039621419052763	-0.4466060977294646	-0.1385421426904045	0.3666755789616527	-0.2600439983162839	0.0973208019712617
4	2.625059287988908	-1.7240393276075754	0.0387907886998509	-3.1150077264701133	1.2370052378532144	-2.23425711084319	0.2109323915390413	-1.2756250369447248	-0.707148489058016	-0.0243479167021252	1.0588049789155822	0.2511869687902175	0.3718450292035777	-0.2344747210747435	-0.5769792347254294	-0.0035240922042659	0.2220179809574318	0.1771249395239831	0.4814290931780935	-0.3351724253738011
5	0.8026096800302893	-0.445004772163782	-1.8827267764485869	-2.7717772068115263	-1.3568968253515583	1.036138441275634	-1.2467338258075291	-1.5124026063817202	-1.177401507769224	-0.009896351211849	0.4236436306779052	0.3268206119548322	0.5305705619180516	0.1938539169237678	-0.7269840958621443	-0.2236208782637589	-0.3025550298489676	0.7507861535335376	0.061921851451022	-0.0177261677900331
6	-3.5511270803265287	-1.0207014166438928	-2.1968853899983305	1.472203454482452	0.8784988638186668	-2.051286199415509	-1.0993827655155228	-0.6342966973007269	-0.6762638817320146	0.3614207792947514	0.0112601560296679	0.8037351168203299	0.4941856603795296	0.5598142075654522	-0.8073349831010588	-0.0050697200264941	-0.0521538704170794	0.2499435565643164	0.6938285553639685	-0.1668639038186681
7	1.1816652152894642	-3.294027931746037	-1.2734987644683229	-1.1564249726486882	0.4453597237589832	0.0798525019529261	-0.6323056470234873	-0.8164718854718029	-1.5114236681999178	0.3339273237450701	-0.4800550100565099	-0.2701102528385144	0.3718678512465532	-0.3085906812980745	-0.7960132654156502	-0.2882982277693529	-0.0929182509738346	0.2400133138100972	0.6289538901478697	-0.0482166978634728
8	-0.9676366416721792	-3.193091367641018	-1.8138398089266528	1.8929507064043007	1.9371132272204576	-1.4280314038630717	0.6820556039805603	-0.8757022692619683	-1.0456685616532195	-0.8673926914808934	0.6378312283633396	-0.2491751415902223	0.4356432185655423	-0.3470038826253798	-0.8118176822737673	-0.0182156357845038	0.2856083139305205	-0.1716442795387376	0.6288786476384733	-0.4384917488169355
9	-5.364453801295992	1.3916503404782352	-0.1487046826263325	0.0694726725111873	2.3266994421447684	-2.041082392256273	-1.0121871364635535	-0.7266105410230854	0.8741970707254842	-0.7190788032594699	-0.086145762981324	0.0965062821764162	0.2494667032719428	-0.0722866472699053	0.0537653092851813	0.4639033933277723	0.1922092503358925	-0.4267708524225586	-0.7423960026505898	0.1495319867350533
10	-0.8953986856131042	4.0424544704565575	-0.4599625781607928	-0.7399589355767535	-0.1053270663601146	1.5771423736957626	-0.138358916377514	-0.7658245186248398	-0.2005920144712853	0.484332628755671	-0.3490911064429549	-0.6710701245282324	-0.2971996296005903	0.3691144430002495	-0.4145007694249414	-0.2090012036468174	-0.1138158935939941	0.0179917126982099	0.1933298500442331	0.123943335808339
