label_id	PC 1_mKate2GM130_CFOR_pca_predicted	PC 2_mKate2GM130_CFOR_pca_predicted	PC 3_mKate2GM130_CFOR_pca_predicted	PC 4_mKate2GM130_CFOR_pca_predicted	PC 5_mKate2GM130_CFOR_pca_predicted	PC 6_mKate2GM130_CFOR_pca_predicted	PC 7_mKate2GM130_CFOR_pca_predicted	PC 8_mKate2GM130_CFOR_pca_predicted	PC 9_mKate2GM130_CFOR_pca_predicted	PC 10_mKate2GM130_CFOR_pca_predicted	PC 11_mKate2GM130_CFOR_pca_predicted	PC 12_mKate2GM130_CFOR_pca_predicted	PC 13_mKate2GM130_CFOR_pca_predicted	PC 14_mKate2GM130_CFOR_pca_predicted	PC 15_mKate2GM130_CFOR_pca_predicted	PC 16_mKate2GM130_CFOR_pca_predicted	PC 17_mKate2GM130_CFOR_pca_predicted	PC 18_mKate2GM130_CFOR_pca_predicted	PC 19_mKate2GM130_CFOR_pca_predicted	PC 20_mKate2GM130_CFOR_pca_predicted
1	0.2116104823123552	0.2121169799909927	-1.0438211503510342	-0.03492704199444	-0.7276176363489677	0.2733835659901557	0.1285829871412205	-0.1562406022013099	0.1170560614603	0.0018376292210006	-0.0541842907627317	-0.1608437539531772	0.1161320179043056	0.0741850873808021	0.0981253062579133	0.0536900386026556	0.0090522020254566	-0.0223845913348388	-0.0048496315037814	-0.0633772579392558
2	0.3478966576005123	-0.0088358624535262	-1.1010857373228915	-0.1321934708834293	-0.912588875080848	0.1404036828476534	0.140745839804063	-0.148460115263611	0.169872011674233	0.0315771658339409	-0.0609673557252157	-0.1553823020576572	0.0256199071248601	0.1215749173008272	0.1268058448277627	0.0592233904603271	-0.0308950798322326	0.0218898748442651	-0.0228095199915348	-0.1166637801228231
3	-0.0369916289987827	-0.1751467631626061	-0.7415389082927091	-0.1718965742049472	-0.2556953949086905	0.0224348844950765	0.1428231179852553	-0.0497780568431499	-0.0259802351421635	0.0891825123496865	-0.0075108504077013	-0.0498532447595849	-0.0804372011253927	0.0065164743744806	0.1065030326715534	-0.0241418681326038	-0.0558071027820172	-0.0027424169338938	-0.0238861112468606	-0.0419435125349219
4	-0.9906330679162848	0.2651359844114676	0.5699172980838347	0.1193562972856602	0.7748375583703451	-0.0830527015242898	-0.0471479615867439	0.1871517535256291	-0.1794538247405627	-0.070162405157706	0.0538351055304245	0.2479000592512476	0.0247662664533196	-0.1651159511763166	-0.0922051723771263	-0.0161729139586439	0.0289803633096076	-0.0469604634787082	0.0248682487445803	0.1654145872831598
5	-1.0507339836396934	0.2622295236318515	-0.2078853061925	0.147109535940949	0.4085853370432466	-0.0614744698974479	0.1167890435951552	0.0584444207025927	-0.088424081461498	-0.0473926298062057	0.0517999390850245	0.1294307047720638	0.0339265840257122	-0.1022002550892858	-0.0495520123488137	0.0096853759897023	0.0050865782799514	-0.0411208412239596	0.0051192795570281	0.1151918460324431
6	0.5949738395078223	0.5917779510279809	-2.3541641822443418	-1.093219908804714	-1.6782780426194694	0.4571617681911433	0.5813792015077806	0.0525022851497271	-0.1635317093756303	-0.3498036571469671	-0.0941950784190703	-0.4015941140641821	0.0674727792624628	0.4086459568344198	-0.1062464569421698	-0.0748748704645112	-0.0091346298110522	0.0436142594139684	0.0040391623216912	-0.1398495289993215
7	-1.3918656902159812	0.3776816188296765	-0.3538469495112381	-0.1041954861579307	0.5544288495748525	-0.1142414430574636	0.1597233295590352	0.1262010125201454	-0.2278666261200664	0.0590704544581854	0.0158768658694357	0.1326977939141277	-0.0065306574437062	-0.2104713674534379	0.0600489779845118	-0.0287295222453821	-0.0306573942313343	-0.0616359099618187	-0.0013687952217169	0.1082047460124604
8	0.8391704599544326	-0.4903975278507993	1.1381666832938488	0.1644487687329916	0.5970159982209108	-0.0787793219546925	-0.1825229026034679	0.0389998162356392	0.0282702404411267	-0.1494750133644896	0.1343317175933296	0.0216367439059816	-0.1415972229102329	0.0340747914851584	-0.1905121611463947	-0.1163404492191807	0.0311828702364595	0.064734030737403	-0.0226045652671503	0.0204534564150192
9	-0.9030278275365564	0.1541908053732957	1.8390318540902315	0.0005950125082324	1.2280921412492711	-0.3970055916758976	-0.2399318617948299	0.3735683220766027	-0.2196870900454402	-0.1339845167065251	0.0604371159880115	0.3836296442434879	-0.089236678583208	-0.1875794771916698	-0.2013573343581933	-0.042217123666418	0.0271658258410239	0.021202671587792	0.0262189527522215	0.1735696077114364
10	-2.304537929702142	0.2388825352173796	0.4926673153543162	0.0700466289328288	1.2182424679474744	-0.3931275400863216	-0.0724780202806539	0.2760722750288668	-0.3066605043267874	0.0628429170507819	0.0591911883297275	0.382576261191227	-0.0775169473138085	-0.2705592997482336	-0.0234939913478109	-0.0178555878547206	-0.0133564709040002	-0.0805581085889596	0.0258569970994117	0.1782784281074119
11	-0.1650701305206388	0.4610035454472759	-1.4288204089490293	-0.3491275509746966	-0.7791631786536942	0.2579690358164886	0.2875203325545236	-0.0479628484951561	0.0090526738735234	-0.1502231412914906	-0.0314069957586422	-0.1653612959650636	0.0829176226290283	0.0930999590507209	0.0377597528941855	0.0073226893250594	0.0118501595101391	-0.0065747347720585	-0.0131352969703563	-0.0445199331824592
12	0.9685225547508008	0.2744729078446525	0.3130122170810267	0.1033886928131918	-0.2628134576826431	0.2121302663705928	0.0310858667179848	-0.0934809722521836	0.1763942823786354	-0.1111421082557287	-0.0198612018212188	-0.0832848271967457	0.1322683929155169	-0.0336274501281978	-0.0079584037340791	0.0539149940668828	0.0465028909336378	0.0350644026571715	-0.0135073916464274	0.0205416742949571
13	-0.7876682550048977	0.2483184287420475	2.0427143874235325	0.0378381049833094	0.8060899429209495	-0.5869493256452497	-0.3264695304770673	0.2594875962815307	-0.0113726820939673	-0.058678892412622	-0.0187131407859825	0.3538472923837991	-0.1052084485991633	-0.1727339817214703	-0.0732481862618518	0.0264765931931563	0.0374366469634415	0.0557772411999443	0.0076863905766834	0.0729760073979263
14	-0.9824400315782637	0.0759325417730855	-0.2193226528983986	0.2777709012165257	0.4619702528883069	-0.0298201388265358	0.0550969270904428	0.026387070034839	-0.0650068754967777	-0.1018997382833399	0.1003383767703048	0.094297233222797	0.0218582615021083	-0.0100650760520073	-0.1376762394219672	-0.0150774847740616	0.0254350969154609	-0.0429507574959712	0.0111684960124116	0.0998783148174325
15	-0.5956571188380563	-0.3817787633948651	0.5658539948048895	0.2910489492762737	0.4648115302523337	-0.3067035636009392	-0.1764804575675801	-0.0401250292409992	0.0126665717492393	0.1440663649452783	0.0218183205531465	0.1483220404551772	-0.0986947250018688	-0.052964350800659	0.0200713008492895	0.0361260515720588	-0.0023324780440675	-0.0264748363411416	0.0133972715870249	0.0245205634996334
16	0.963579185672514	-0.2556253439075084	0.0754859735221937	0.2766753944164093	-0.2099948737940624	0.143969965919907	-0.0672152836076432	-0.0949061324482759	0.2018728904870289	-0.0138681900630115	0.0267593547388779	-0.1145987044093128	0.069525228899527	0.0899759854915989	-0.0406370733916792	0.0334722150108562	-0.0064346626553165	0.047582643871907	-0.0118689426841823	-0.0520800797271957
17	0.2863323317418998	-0.3751374356721247	-0.2580544540058582	-0.0387317657972492	-0.2839576238890481	0.0158015267670092	-0.0787985926519991	0.0116410395705215	0.0771031964087951	0.1302508886128902	-0.0244690481751592	0.0025487966001112	-0.0335577071981391	0.0386573367177345	0.1000433503818848	0.0495207781489125	-0.0634497387586159	0.0245315456114324	-0.0057594006127817	-0.0768106699158555
18	-0.5438936925533504	0.1023079431212657	-0.2173563393532377	0.1677403645620017	0.5060552065085655	0.0962447410968637	0.1127707808749129	-0.0148109357141451	-0.1323282589821856	-0.0573189884511689	0.0952509395424738	0.015478641132827	0.0097964086234669	-0.0663207180507	-0.0800261564090411	-0.0801738504629212	0.0255638478426408	-0.0591613672718389	-0.0008403256374179	0.1000257985768565
19	1.1104304726919516	-0.2016189193293421	0.1166146785616443	0.0971853812851372	-0.1758128724377021	0.2631271749410915	-0.0443537042095162	-0.0656963461559432	0.0953829527292595	-0.1504651855606768	0.0602912068715403	-0.1384313317737655	0.0394187825301465	0.1366115458732924	-0.1261879602448212	-0.0410826280104742	0.0422256715117798	0.031811758579948	-0.0032461239393687	-0.0265460738104826
20	1.2574892920410583	-0.0436415778965154	-0.9327902337771802	-0.3061943209426855	-1.0216342536653882	0.3527544043216801	0.1994756491826339	-0.1083776809987368	0.0830528456220895	-0.0808801009305044	-0.0534752384475535	-0.2614738746842848	0.0624710221699528	0.2289934095937657	-0.003499076566983	0.0060217198796579	-0.0122601044286499	0.0383817808600041	-0.0044274586377353	-0.1065504521863413
21	0.5576218212865978	-0.0137649799956873	-1.0457562080262306	-0.1799727150748364	-0.8232112927643265	0.3529171337677328	0.056949671499934	0.0256300418179247	0.1064626054105985	-0.0150252110838143	-0.0548729061707753	-0.0953936210534633	0.1157076978026725	0.1160875642317137	0.0642885618005723	0.0749631898441719	-0.0539490561467102	0.0280853023538933	-0.0014184479692473	-0.0812720677112254
22	-0.6548237553222875	-0.106580588934844	0.177870930988529	0.2268656917657835	0.5376970757421505	-0.1611035258517396	0.0285574161068999	-0.0398245339109441	-0.0443176662815983	0.0499993538376544	0.07734169897759	0.0933887624195715	-0.0853935612243275	-0.0998031821972611	-0.0021779845420401	-0.0402097079737104	0.0018725151853269	-0.0328548656546845	-0.0145038103475924	0.0653197607870415
23	0.9473662427849084	0.2217964931107182	-1.1275692182661683	-0.3490804235692757	-0.8275285273796359	0.438519947155391	0.29167173460619	-0.1076046522171328	0.0092276555442438	-0.2469525108159567	0.0072808837371818	-0.2870554434594538	0.069965355985731	0.2031227982522246	-0.0831093548098723	-0.0629054599260248	0.0403962739461814	0.0161501908515047	-0.0122003962197685	-0.0498510287480311
24	1.1518148200143064	0.1459993916403801	-1.6196662266922823	-0.5500556386855096	-1.4070493042241403	0.4690367416136293	0.3108044340104523	-0.1210855504930768	0.0631732290856553	-0.2169941619676271	-0.0442529272158949	-0.3578556773457771	0.0538160432745837	0.3263616662519389	-0.022539646122956	-0.0384726843375863	0.0159372844634937	0.0368563576975547	-0.0128650473633427	-0.1491107292695998
25	0.8831274659991952	-0.2123186165253493	-1.4124329127295208	-0.2445571341345428	-0.899522648969221	0.4726548189129497	0.1547703000713169	-0.0337856972025939	0.0534567735212985	-0.1404089347908231	0.0231761182307002	-0.2067835898844584	0.0474619379384696	0.2487192489686786	-0.0410470379809859	-0.0269949069350348	-0.0251696036485106	0.0253443776072597	-0.0085523740920813	-0.0931691406248359
26	0.3719352695258939	0.3761016754069461	-1.981820921943228	-0.7213052713153797	-1.2735587110382929	0.417937878123009	0.4255703998402743	-0.0024648402661009	-0.1046996739670296	-0.3509299950998829	-0.0122957212913282	-0.3285458779217987	0.0422584654722234	0.3796056876596582	-0.1431093245808577	-0.0915347482827066	0.0293608919040153	0.018666214878834	0.0032243749997009	-0.1068810076325589
27	-1.1836881361810423	-0.0704223754030554	0.3187255951873586	0.3319070164802458	0.6164778688924212	-0.3714956334213032	-0.0349842762908599	-0.0607414080753627	0.003405152260835	0.0038421745928093	0.0842851674685876	0.1203383699855929	-0.1062667063412491	-0.0574017735810485	-0.0569898977219749	-0.0129135701881408	0.0313816596846492	-0.0286267201797255	-0.0067216262970804	0.0545123307400837
28	0.1809327118071933	0.236856681062881	-0.932830551605398	-0.1920022028725254	-0.6602954755801981	0.2378396440246463	0.1510698089004907	-0.0926931668568961	0.0433077263589772	-0.0868012206847116	-0.0272268479191407	-0.1541317656720522	0.0631198510500005	0.1051492373900377	0.0386243726057509	0.0010448121338393	0.0268863556104577	-0.0124350102614631	-0.0047944814164767	-0.0565688541067548
29	0.5096501416817083	0.2910442700934498	-1.4321712074076922	-0.4597152286680854	-1.0183454965264658	0.3203462805577382	0.3661041929757926	-0.1110993234899119	-0.0371188801418667	-0.2138542796674091	-0.0246245590941885	-0.2942032974854714	0.0291142675578807	0.2753675482745896	-0.0744336407059289	-0.0730581319241139	0.0276502763275927	0.0059783006538177	-0.0064982584935869	-0.0858121169512809
30	0.7620630711543173	0.0730671663608626	-0.8117637279784808	-0.1552398937058242	-0.6420255800673652	0.4468911535235313	0.0931865076481024	0.0401237362007477	0.0395237219434656	-0.1157217463176358	-0.0180630086355873	-0.1112845184105567	0.1485196227964054	0.1272515938530044	-0.0390113938212498	0.035345375055178	-0.0143603934572471	0.0165109717634717	0.0109290053166879	-0.0241990761507956
31	0.8275882339499209	-0.0013977125018819	0.1181224982766068	0.1292044588006126	-0.2991664005612443	0.1004791652506079	0.0061354409491861	-0.0836440264466868	0.1800576144385988	-0.0540235836476788	-0.0060599745543768	-0.0899163600273095	0.0608584653439586	0.0519118249499718	-0.0200270007886151	0.0335244262899178	0.0062705398401935	0.0502636058431412	-0.0175733534187419	-0.0341496129054761
32	-0.0718950205366695	0.3192120691831859	0.2969448372635336	0.0081701556712725	0.1877967667946959	0.0230734226472315	0.0340652609223688	0.0936267211323481	0.0162202811418485	-0.1238929225120612	0.0285418714605717	0.0534945288818581	0.0557866917195742	-0.0775450510550071	-0.0584345678782549	0.006191883881649	0.0150919640426766	0.0264065784174217	-0.0114537007494258	0.0569088196850689
33	-0.4891336122355197	0.440464049696585	-1.4635789153914347	-0.5340274930424269	-0.3417990960665101	0.2500234724416247	0.4240427282062222	0.1214179693392829	-0.2260416413614022	-0.1375287785947903	0.0008202032979491	-0.0797582320657697	0.0329535000672692	0.0180607020880114	-0.0204875264943757	-0.0593626849879201	-0.0468524889188257	-0.0160992952540401	-0.0102380103710066	0.0403333848157936
34	0.1006023411424176	0.0678961134365953	-0.8097125071726299	-0.090183031718226	-0.5131156090332561	0.157611032348179	0.1269802618979394	-0.0999069928222804	0.0241413261629562	0.0511619415643475	-0.0405608371298708	-0.1194154338757059	0.0489544320246566	0.0701855263050705	0.0838834869959146	0.0195652859321458	-0.0084505091883612	-0.0244840620869626	0.0012951277636524	-0.053552973093713
35	-1.2010052650315055	0.3960527498118957	1.444495807881146	-0.1482044434726454	0.8377380812876181	-0.5431230619516011	-0.1947501286836911	0.32579225237748	-0.1395195122969359	0.0008516912239349	-0.0425511766124896	0.3137039487413589	-0.0590372276373717	-0.226030098757951	-0.0261003711304629	0.0350599436272385	-0.0067888669566679	0.0327509200845293	0.0152327088541263	0.0854419381600222
36	0.4355028424494631	0.3448391784030257	-1.552249273239657	-0.4568843419775842	-1.0020352566465784	0.4729331845019219	0.3092000726172293	0.0038005548462165	-0.0659758841175336	-0.1873892180308245	-0.0452168233229409	-0.2192376056439616	0.1314632894044261	0.2210486333592213	-0.0518137568956339	-0.0124113797518118	0.0024789703360568	-0.0065644173203327	0.0140849607306682	-0.0494063037786548
37	-0.8215907609451251	0.1107587924852282	0.1890606166185705	-0.1418718433481315	0.4374313899299619	-0.1572720050224796	0.0568378687063152	0.239247282413642	-0.1703049450991162	-0.0556171827845243	0.0317428806944814	0.1996488367491916	-0.0365663493669225	-0.0811310550656796	-0.0794508998678399	0.000393822721653	-0.0349506207009895	0.0062406724577186	0.0118378118514803	0.0985187900570919
38	0.122501931604732	0.2367192409578305	-1.8596259434397664	-0.6578330509058329	-1.0494294903610122	0.2115767559333898	0.4305849637385037	-0.0407663666575636	-0.0717910175569506	0.0185171919902432	-0.09471014010751	-0.2348522072575903	-0.0156688539111426	0.1240616549285653	0.1347916222074064	-0.0244526908254006	-0.0891314426385589	0.015921284979088	-0.0307024875119462	-0.1159946027677186
39	-0.7778129544862433	0.3576067239743718	0.5846667356280779	0.0338601108673527	0.6125271785555331	-0.1983912967862627	0.0217636812676239	0.1223829708999424	-0.087394441484842	-0.0306583526449288	0.0212736077009017	0.1614079896940412	-0.0016145005071302	-0.194384672641795	-0.0185993136836788	-0.0009086038744988	0.0080179810116534	-0.0059547881697551	-0.0055397727833127	0.1081755959673883
