label_id	PC 1_lysotrackerdeepred_CFOR_pca_predicted	PC 2_lysotrackerdeepred_CFOR_pca_predicted	PC 3_lysotrackerdeepred_CFOR_pca_predicted	PC 4_lysotrackerdeepred_CFOR_pca_predicted	PC 5_lysotrackerdeepred_CFOR_pca_predicted	PC 6_lysotrackerdeepred_CFOR_pca_predicted	PC 7_lysotrackerdeepred_CFOR_pca_predicted	PC 8_lysotrackerdeepred_CFOR_pca_predicted	PC 9_lysotrackerdeepred_CFOR_pca_predicted	PC 10_lysotrackerdeepred_CFOR_pca_predicted	PC 11_lysotrackerdeepred_CFOR_pca_predicted	PC 12_lysotrackerdeepred_CFOR_pca_predicted	PC 13_lysotrackerdeepred_CFOR_pca_predicted	PC 14_lysotrackerdeepred_CFOR_pca_predicted	PC 15_lysotrackerdeepred_CFOR_pca_predicted	PC 16_lysotrackerdeepred_CFOR_pca_predicted	PC 17_lysotrackerdeepred_CFOR_pca_predicted	PC 18_lysotrackerdeepred_CFOR_pca_predicted	PC 19_lysotrackerdeepred_CFOR_pca_predicted	PC 20_lysotrackerdeepred_CFOR_pca_predicted
1	-1.595256880936882	2.8884441400197844	-0.188772408362111	-0.7527693789502038	-0.5502820217932011	0.1133893516919519	-0.117096807154908	-0.1455607499530998	-0.1320144724946437	-0.1870584025552103	-0.0555827142058312	0.1879856550858975	-0.0669478379717574	-0.0741846542222975	-0.0334127507033325	0.0351470667491756	-0.0321399645314945	-0.0549796928482998	-0.0764409444114853	-0.0084485733930791
2	-1.9192677950842256	3.132981145545485	-0.5369924929955943	-0.936783182726102	-0.5334257586440186	0.1331527657697181	-0.0981874861714882	-0.1542268448499022	-0.0875874323205659	-0.0831391057291435	-0.0145220058396117	0.1753370068211689	-0.0217538559477536	-0.0703966861210549	-0.0507834595554488	0.0625980554548067	-0.0372432805662373	-0.0511686789904887	-0.0884362474577901	-0.0177529511977703
3	-1.0594555011862958	1.5299637798490442	-0.5749701792747527	-0.6573553889932707	-0.1653855988818601	0.1916436243165917	0.0837093937578232	-0.0729559350256805	0.0745449576832822	0.0792094199909838	-0.0177809223753421	-0.0127495025968484	0.0372526978861297	0.0840334939315617	-0.0319648894839965	0.065653301817119	0.0372555598551128	-0.0090516005232612	-0.0971586961612602	-0.079706191209816
4	0.2759686756640063	-1.6964818621254203	0.1203796845388297	0.3150272839895391	0.2245890325769421	0.0239859583110376	0.1359246686969218	0.1759313864619628	0.1432077021926447	0.0740338370836929	-0.0362031447150158	-0.1148117122672819	0.0733088576912113	0.0720554985825252	0.0784667908898885	-0.0833738730758768	0.0529145298413995	0.117928669971303	0.0155822971831509	-0.0050415916406548
5	-0.4735202688307324	-0.6441905841389157	-0.0118344329803378	-0.0337452817514597	0.1270523938071032	0.0867970248145651	0.0318953226152955	0.1268593144604747	0.1011374599539616	-0.0542956123081497	-0.088974703104018	-0.048770794054924	-0.0028688513663929	0.105560485823196	0.0907122353995243	-0.0822311800358826	0.0159733792436854	0.0946842023591049	-0.0191076859426235	-0.0092513047742079
6	-3.4697257303946225	5.159242782154016	-1.2255635794256292	-1.6086384930525244	-1.3015263135971102	0.8469330818975224	0.1125421165359569	-0.2571144655093831	0.4024457825783589	0.0155112228102092	0.1335633567118636	0.2270658193655299	0.4026705041995277	0.1699274282329322	-0.0710936652669319	0.1108861320130007	0.0329636824610035	-0.0402526509978899	-0.2422668349688904	-0.1401145495566623
7	0.0276693752766894	-0.7378140750351838	-0.3864501228357788	-0.1310261186388659	0.2390349865506855	0.0306414576931886	0.2581606806875673	0.1419717550783293	0.1185761391134997	0.138855128106427	-0.0706317602312266	-0.2076263657064712	0.0565054047575232	0.1404980145688469	0.0335258474454391	-0.0130187136700799	0.0904418922806214	0.0786186417642033	-0.0443487522749094	-0.069685885518039
8	0.7882559436215192	-0.6862229873349822	0.4234851324856677	0.3027112371878853	-0.0253989732865288	0.3158171059803836	-0.1566498013772189	-0.0773147798095719	0.1439010389122207	-0.1790006173175209	0.0071363714923022	0.0359271855484725	0.0068095471464162	0.2096177631814557	0.0807647574250067	-0.0201634159511082	-0.0213340390263144	-0.0822740270353096	0.0302135893662163	-0.0198953808565115
9	1.5765522116412405	-2.4834550427748514	0.1751083960523805	0.8684890567612458	0.4100085140173304	-0.1711259433437302	0.1601124714987781	0.1798691102717227	0.1635720143535869	0.0963866511849635	0.080032460381182	-0.1714015984786184	0.1286431583893196	0.0049765956412108	-0.000611829966069	-0.0622966196301978	0.0187701842762448	0.0394739599357732	0.078730020306753	0.0842278113978932
10	1.0183356336635954	-2.3730565321536594	-0.1447714039163606	0.4526895534789144	0.6609462831884493	-0.1437740637519184	0.2196775716558268	0.1765574491655812	0.1321184991327689	0.1538115198065277	0.0154959252961742	-0.2666245997309176	0.0320751355738822	0.0769924826234509	0.0265964844984171	-0.0446876231813806	0.0860978522677754	0.1243294884626692	0.0055228357925125	-0.0311265501809275
