label_id	Predicted Archetype
1	1
2	1
3	3
4	2
5	1
6	1
7	1
8	3
9	2
10	1
11	2
12	4
13	3
14	1
15	1
16	3
17	1
18	1
19	1
20	1
21	1
22	1
23	2
24	1
25	3
26	2
27	1
28	1
29	1
30	1
31	1
32	1
33	3
34	2
35	1
36	1
37	2
38	1
39	1
40	1
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
49	2
50	1
51	1
52	3
53	4
54	2
55	1
56	3
57	1
58	1
59	1
60	1
61	1
62	3
63	2
64	2
65	1
66	2
67	2
68	2
69	2
70	2
71	1
72	1
73	1
74	1
75	2
76	1
77	2
78	4
79	3
80	2
81	2
82	3
83	2
84	2
85	2
86	2
87	3
88	1
89	2
90	3
91	1
92	2
93	1
94	1
95	1
96	2
97	1
98	3
99	2
100	2
101	2
102	1
103	1
104	1
105	1
106	2
107	1
108	2
109	2
110	2
111	2
112	2
113	2
114	2
115	2
116	2
117	3
118	1
119	1
120	3
121	2
122	2
123	2
124	2
125	4
126	4
