label_id	PC 1	PC 2	PC 3	PC 4	PC 5	PC 6	PC 7	PC 8	PC 9	PC 10	PC 11	PC 12	PC 13	PC 14	PC 15	PC 16	PC 17	PC 18	PC 19	PC 20
1	-1.532971990256234	0.6425647933528722	0.6846722362348918	-0.1561567591681959	0.3429217766082487	0.2093339538199391	-0.0386845386436132	0.0333478465160079	0.0834912340549591	-0.1664385859107583	-0.0388674670760913	-0.0274819287658207	-0.0335186110956446	0.0667106060048256	0.0291261681943624	-0.0177474992393344	-0.0770532174003813	0.1248156403337276	0.0403318159588512	0.0120509548570975
2	-0.1472709822617262	1.1293062812585055	-0.2750103266637876	-0.4628133977115899	-0.5004882458117553	-0.1697281934163347	0.0242938312772789	0.1348463003067762	-0.0821735440324485	-0.0851023616499258	-0.0897349322034903	0.0987073999326931	0.0114000272562068	-0.0618859385983336	-0.1313313142676955	-0.0020212713705534	-0.1859215942596359	0.0974509749204877	0.0201319968740866	-0.0815017495321903
3	-4.124577476530796	-2.30078251706334	1.6922261780561887	1.7921837879091518	1.6809230809273683	1.4297993725671083	-0.0114149964020642	-0.4881467182008039	0.0168633777339029	-0.1575085565490334	0.0802106153161686	-0.0799787290824909	0.0516712419968443	0.0680827846438533	0.2853500178503341	0.1165955859312967	0.464645111607903	-0.124328374256153	-0.0444101984594317	0.1979345395980234
4	-1.7410486749360523	-0.4805303122451198	0.9777531284408584	0.8130390050520454	0.5482938790734893	0.4535747909969167	0.2382397135872084	-0.1303864919884395	-0.1328838070173157	-0.1443244839309762	-0.2671369975209748	0.0482004707899286	0.0123968400278691	0.0476743169559977	0.0285046381073533	0.1664809140802772	0.1204780487913909	0.0022578324097485	-0.0069019190620589	0.0708532900957039
5	-0.6427823102711453	0.357828705364689	0.2522459802044016	-0.1676808492722875	-0.1433341626648765	0.0484501417117573	-0.0680680031275282	0.0041234465458284	-0.0340599953538718	-0.0500058417351749	-0.0360202700077439	0.0443605997057701	0.0283915954349245	-0.0578971240915844	-0.072634095669501	0.0305179726943207	-0.0312025405638653	0.0448350750831759	0.0144715891096235	-0.0252820515878977
6	-1.470267929877333	0.926455046162604	0.4337113302062655	0.0620760312898036	-0.1627016422820456	0.1256444562956397	0.211458706923178	0.0749416959593612	-0.1836394479601315	-0.2085264962406108	-0.3061835216189968	0.1066268823384963	0.0177561260315653	0.0100983379230835	-0.0813710797183167	0.0985581872434638	-0.1345522856744659	0.096778360864048	0.0296227138803861	-0.0264546404205579
7	0.4566731416715272	1.087045908750056	-0.5717282823223143	-0.787296300480414	-0.8057921939753511	-0.3604150526486407	-0.1505887997884883	0.1402729177798981	-0.012447779895055	0.0451914752990818	0.0761207064838649	0.0104598727593681	0.0367139152934396	-0.0675660351634298	-0.1006840891566225	-0.0693464554129814	-0.1600204631483297	0.0418395486375882	0.044139891965902	-0.0787897971387958
8	1.903711396343537	1.1716876479120568	-1.0814798415035685	-1.3494993055386035	-1.0003747501807676	-0.6864926827047841	-0.1455107467029258	0.3157877536770647	0.0323716470043355	0.0987549551900999	0.1156407176289259	-0.1517100305017262	0.0517583775905796	0.0848714716453875	0.0388912322547216	-0.1958659446585751	-0.2464411819635887	-0.0266910079868173	0.0975325633843509	-0.0519693505865584
9	1.4486994563548954	0.5825892342243426	-0.8622407253306982	-1.463442343811871	-0.5002839138272798	-0.3805197312984667	-0.3515094390354378	0.2517660710832743	0.1194643202010012	0.2032182103453279	0.2768009281958092	-0.2801424129557103	0.1126593094098664	0.1252743623257351	0.0663578835491112	-0.1579911224525269	-0.0604027130795993	-0.0209188431948071	0.079657843602189	0.0074391961443359
10	0.8483382721634807	0.6226710039489275	-0.5378994909751486	-0.4441969653836913	-0.4399163060797401	-0.2778552216148376	0.1265297423565557	0.1554573502896409	-0.0810254074297443	-0.023911081521425	-0.0692328560028545	0.0162379105476598	0.0448304001808045	0.0153074600623588	-0.0054712504728872	-0.0266603441082649	-0.117082468130091	-0.0097833669247553	0.056086584169643	-0.021581384110933
