label_id	archetype 1_archetype_CFOR_probabilities	archetype 2_archetype_CFOR_probabilities	archetype 3_archetype_CFOR_probabilities	archetype 4_archetype_CFOR_probabilities
1	0.6969067543942042	0.1311188111749079	0.151113944263167	0.0208604901677206
2	0.6590099013502421	0.0821103814780809	0.1815172217056286	0.0773624954660484
3	0.5169520996450137	0.0782686713965809	0.3974874065990348	0.0072918223593707
4	0.2945407071378461	0.3853703838815837	0.217343961083388	0.1027449478971821
5	0.4962475377072706	0.2931454196638281	0.1821367021515238	0.0284703404773772
6	0.9041204677232132	0.0085033284666705	0.0747719210154087	0.0126042827947073
7	0.6874985677370216	0.0988513425276408	0.1179535227911259	0.0956965669442113
8	0.3338931772799848	0.1368485801880633	0.1835609860630455	0.3456972564689063
9	0.3126269369645069	0.4229915824732174	0.1364939431045893	0.1278875374576861
10	0.6127478977355694	0.0855617375927604	0.2072215521045479	0.0944688125671225
11	0.0823883700394151	0.6696965035482704	0.1630748339066624	0.0848402925056521
12	0.1041274751676166	0.1453325612037634	0.2061808640190937	0.5443590996095263
13	0.067293705940578	0.6784762408636156	0.2224369139139045	0.0317931392819018
14	0.9360272050181516	0.0154705462458335	0.0447654043190444	0.0037368444169705
15	0.881036591108534	0.0337941093118889	0.0817203699656943	0.0034489296138827
16	0.0115561737665871	0.7917298738527596	0.1632101430899613	0.0335038092906918
17	0.1791874546173323	0.4825994628043784	0.1194087616662861	0.2188043209120033
18	0.4869207331535907	0.2148565668361329	0.1669752580804935	0.1312474419297833
19	0.8076704562601482	0.018474765649121	0.1640572144161458	0.0097975636745847
20	0.134627349092705	0.1341475123489009	0.2160014574115192	0.5152236811468749
21	0.0941718565880321	0.2734054757140942	0.2506125638129985	0.3818101038848751
22	0.1185971946554866	0.1116733657777135	0.263458363900915	0.5062710756658849
23	0.6470052941367819	0.2497013791628299	0.0865641200052111	0.0167292066951775
24	0.7844143095748196	0.040399349311641	0.1486710863509565	0.0265152547625829
25	0.8959868068621996	0.0335308565505473	0.0696705776899505	0.0008117588973027
26	0.0747097921886408	0.6422015448964407	0.2291115230319465	0.0539771398829719
27	0.7905588441019923	0.0470831589454643	0.1570118023634418	0.0053461945891015
28	0.2065458785057357	0.3655829796947587	0.4073667937947368	0.0205043480047688
29	0.4579279005237259	0.1302017709540936	0.2310905414046948	0.1807797871174856
30	0.8481756736158523	0.0235459139672479	0.1221034331777946	0.0061749792391049
31	0.7655169725621934	0.109356518800436	0.0951214730591221	0.0300050355782484
32	0.4851945094187478	0.3835874391714436	0.099336489593299	0.0318815618165097
33	0.7528892659101621	0.1622199497455522	0.0622137216669478	0.0226770626773376
34	0.086003225643755	0.7537161544810821	0.1460563255996566	0.0142242942755063
35	0.1828185651551945	0.3815384676695489	0.2918910260209473	0.1437519411543092
36	0.2616940082230455	0.2578720370453629	0.4615273454127147	0.018906609318877
37	0.0709111552737864	0.6049044975860548	0.2577040188536112	0.0664803282865472
38	0.1882471052790059	0.4290577460924596	0.2861462240171991	0.0965489246113353
39	0.4173941114500487	0.1589955621801678	0.2320319049393813	0.1915784214304022
40	0.6823152948028425	0.0695548765976758	0.1737108280225169	0.0744190005769647
41	0.7782320198178905	0.0799592886884801	0.1293803298029423	0.0124283616906871
42	0.5696449275077757	0.0727204784363314	0.1690676528951598	0.1885669411607328
43	0.3644798134894757	0.4235416564268654	0.1922112948225689	0.0197672352610898
44	0.4266004597083453	0.2595125734827641	0.1650026208890002	0.1488843459198902
45	0.0483551501040279	0.5835627718537583	0.2544814137540073	0.1136006642882059
46	0.4073771974926066	0.2900346746384186	0.2386036203412981	0.063984507527677
47	0.5322488355056606	0.2284014571687849	0.2171406756011569	0.0222090317243974
48	0.4312906904378469	0.3174367346220548	0.214619324735946	0.0366532502041527
49	0.1905781008644521	0.6008133772307448	0.1541939899014027	0.0544145320034002
50	0.4934015370797422	0.2504886107436268	0.1958839827948937	0.060225869381737
51	0.6335579754335295	0.1394891476870085	0.1502419995434991	0.0767108773359624
52	0.2228436385888108	0.3759776725585336	0.3295816574578677	0.0715970313947878
53	0.0141728417799271	0.612557607221214	0.2078128359695122	0.1654567150293469
54	0.6208529550880856	0.1653653988003025	0.0907304619213594	0.1230511841902524
55	0.8936077489648344	0.0271523264165341	0.0720349888843522	0.0072049357342793
56	0.745409504775748	0.085501464362041	0.1298600748200919	0.0392289560421186
57	0.3776482807286251	0.1421993000186318	0.4282853632448103	0.0518670560079326
58	0.9147221176994326	0.0116023706683391	0.0677020942185803	0.0059734174136481
59	0.5096964003936568	0.1585982917158887	0.3210988947718765	0.0106064131185776
60	0.2389999339535017	0.1628052155684418	0.1662477587590267	0.4319470917190296
61	0.33647370409939	0.239084581328629	0.1818865572874844	0.2425551572844964
62	0.2562682722337454	0.2497048271750176	0.2274651297708149	0.2665617708204218
63	0.0231446336164189	0.7373157131561395	0.2068218657109329	0.0327177875165087
64	0.3248385555755663	0.4317768533491429	0.187032650804816	0.0563519402704748
65	0.1235259089099024	0.4370777837696379	0.3063040038731749	0.1330923034472846
66	0.0641556109123783	0.5166726888136726	0.3510296070805556	0.0681420931933935
67	0.0558986113227722	0.1456586107917054	0.7313590656716327	0.0670837122138898
68	0.4755668684719741	0.2004054447872069	0.1903334189401719	0.1336942678006469
69	0.330436738663832	0.4768662531168569	0.1734478120995596	0.019249196119751
70	0.0142627058969798	0.569897210840796	0.1144050537923344	0.3014350294698898
71	0.8267301759037442	0.035426883499823	0.1318365204283425	0.0060064201680904
72	0.2641655797082639	0.3269991164688405	0.1662633572164603	0.2425719466064351
73	0.7975500789775588	0.1061102535618893	0.0864190845939011	0.0099205828666507
74	0.0540079265829365	0.5508779868523741	0.3644349695774071	0.0306791169872822
75	0.0599351429676623	0.4585366079571927	0.20014962391417	0.2813786251609746
76	0.9379668986514464	0.0100833264830978	0.0408650791080041	0.0110846957574514
77	0.3299058732394244	0.4802031388771042	0.1241574342727977	0.0657335536106736
78	0.0626300692339267	0.5501958147578072	0.1448517440740499	0.242322371934216
79	0.6150930176895606	0.1557766424792472	0.207110540975003	0.022019798856189
80	0.6616774213800845	0.1075426260038341	0.2180661204899609	0.0127138321261206
81	0.0804874557253745	0.6535739149401321	0.2095908275110946	0.0563478018233985
82	0.2204382401874643	0.506683175063645	0.2243906772448625	0.0484879075040281
83	0.2183874009105069	0.1744861240658758	0.1369287880072955	0.4701976870163219
84	0.0558841503374364	0.7335936394892688	0.1851362526985407	0.0253859574747543
85	0.0820447298630325	0.4721041257293707	0.35225526725752	0.0935958771500766
86	0.1616413987626095	0.5156275996001949	0.1597425493585557	0.1629884522786398
87	0.1277078912615128	0.5815216314234294	0.1573569639748485	0.1334135133402092
88	0.916860064458895	0.0084558991605003	0.0649349928459898	0.009749043534615
89	0.2293976917178062	0.6725296369330731	0.0766099424595299	0.0214627288895909
90	0.1142373445123819	0.5126517732828713	0.2969462964396845	0.0761645857650619
91	0.493611455501831	0.0728917852228434	0.1519262157089872	0.2815705435663385
92	0.0504445146026176	0.5288552156695728	0.1817820627763797	0.2389182069514302
93	0.0247341491783228	0.7125398218484548	0.177786788285158	0.0849392406880645
94	0.8183334786175396	0.0119806513743378	0.1406922781790537	0.0289935918290687
95	0.1259606313856905	0.250358488907927	0.1635472275010924	0.4601336522052901
96	0.3222739076722222	0.458529224786163	0.2078707667861751	0.0113261007554395
97	0.352365311669106	0.2908603559594333	0.3127544104955315	0.044019921875929
98	0.0930322620915604	0.6654012656380537	0.1233375700043814	0.1182289022660043
99	0.383367367655596	0.3837480184462677	0.1592991820554893	0.0735854318426464
100	0.3600019310089423	0.2643925392348034	0.3438375661003925	0.0317679636558618
101	0.0254848090087852	0.4871639412810262	0.2777953531850882	0.2095558965251006
102	0.1264459692548809	0.3928777761403711	0.346525893767528	0.13415036083722
103	0.0873160843234462	0.6319560052632986	0.2077795536475706	0.0729483567656842
104	0.8783543691340842	0.0043461231031458	0.0989607745108015	0.0183387332519685
