label_id	PC 1_lysotrackerdeepred_TFOR_pca_predicted	PC 2_lysotrackerdeepred_TFOR_pca_predicted	PC 3_lysotrackerdeepred_TFOR_pca_predicted	PC 4_lysotrackerdeepred_TFOR_pca_predicted	PC 5_lysotrackerdeepred_TFOR_pca_predicted	PC 6_lysotrackerdeepred_TFOR_pca_predicted	PC 7_lysotrackerdeepred_TFOR_pca_predicted	PC 8_lysotrackerdeepred_TFOR_pca_predicted	PC 9_lysotrackerdeepred_TFOR_pca_predicted	PC 10_lysotrackerdeepred_TFOR_pca_predicted	PC 11_lysotrackerdeepred_TFOR_pca_predicted	PC 12_lysotrackerdeepred_TFOR_pca_predicted	PC 13_lysotrackerdeepred_TFOR_pca_predicted	PC 14_lysotrackerdeepred_TFOR_pca_predicted	PC 15_lysotrackerdeepred_TFOR_pca_predicted	PC 16_lysotrackerdeepred_TFOR_pca_predicted	PC 17_lysotrackerdeepred_TFOR_pca_predicted	PC 18_lysotrackerdeepred_TFOR_pca_predicted	PC 19_lysotrackerdeepred_TFOR_pca_predicted	PC 20_lysotrackerdeepred_TFOR_pca_predicted
1	6.202379756666902	1.136699917221615	2.624633435321764	3.4456392656197803	0.0181992666861958	-0.8316565642926843	-2.043005199331988	-2.2830945057248084	0.5511919201122626	0.0339965927724617	-0.6118572666102362	-0.3513460008233773	0.8380044274369824	-0.0994876571303855	0.0523978461001299	1.4803491437038048	0.0925262968784501	-0.3444780136547631	0.0840264899076115	-0.0954770398276556
2	-1.1171420132987917	-1.6024831499730938	-0.9896970647873732	3.1723737678047232	-0.6573779909208355	2.540444437795708	-1.3992122837984922	1.8138963814904048	-0.0336854344440955	0.1045194545880623	0.054101736163759	0.8234956653234908	-0.5169670969586866	0.4101025747560278	-0.0783458402448977	-0.2093361729911009	-0.2225788995686848	-0.2786969505069034	0.8386762834738559	0.3923342307037751
3	1.9549556631171128	-1.8723960184199708	-3.3647010542900464	2.7154660394467047	1.1809688125393158	-1.8810018738703047	-0.7530552786561997	0.1182802201286601	-0.3318357569020738	-0.6217123967184992	-1.112524697805504	-0.2601262694574489	0.2667324824482309	-0.2969988590900811	-0.4156681672917712	0.3366302985645824	0.1708934418614589	-0.5197130566177837	0.1780322819898541	-0.0544453364204953
4	4.341076608633812	-3.0692750044196773	-2.7370415342477816	1.3396688280792493	1.3595575955470909	-3.0864730652564045	-0.0522303070197422	-0.7468947271732991	0.179367266969137	-0.8281483575621981	0.2116625814503696	0.5236841523493423	0.6126460827614837	-0.3710586208296718	-0.7641100808510983	0.8002173949347053	0.0188006182687274	-0.0591731354037552	0.3198213588198659	-0.2103375932067619
5	0.0005876428736169	-0.0143434464692557	3.3713701515989576	4.973005278021288	0.6186423487275086	1.038222096627285	-1.5247802933103798	1.1643914203555703	-1.1447920239142708	0.8357765262169903	0.1386036485333801	0.3686223911903523	-0.1638830001082523	-1.173758566604164	0.6526849997799489	-0.3731267053722966	-0.0398987211683845	0.0265533427842665	0.3036963811473652	0.3172060774826919
6	1.6169653760450169	-3.5740795543016337	-2.2347640257066512	1.6317317501406574	2.8993806871671386	-0.5230916462395054	-0.357805549108265	0.8215510924412786	1.2078058130995486	-0.250401607190805	1.5054495666663397	0.3929536102862832	-0.6438322333247504	0.1330169530149554	-0.1915279842666328	0.5009866309440802	0.2714523506078556	-0.9685780567525608	0.6414004983085461	-0.3541809757808982
7	-0.7311925836417874	-0.4382329661340354	-1.9735532665520468	-0.2307425299085589	-3.1479306271441416	2.110103127434316	-1.326945619145826	0.9700459116546328	0.8892158297164943	-0.1600821392860563	0.2236519055038006	0.4222477707700696	-0.3990801123092486	1.254287555329352	-0.0863683192747735	-0.2073786345452113	-0.345400913584438	0.2281346398889585	0.2376377896933132	0.0295985209183351
8	1.1255869638621352	-2.8519655704894333	-4.53422459427108	0.2247467148627588	1.0482468359363537	-0.6758705137084942	0.759630074764774	0.1465069066671165	-0.6496510665393579	-0.4728346053080468	0.4242140145433031	0.0157809347150452	-0.1169229761410006	-0.0345701953715931	-0.9959888813928806	-0.0222189674789525	0.0300216752304187	-0.1581975714185173	0.6171695665439789	-0.1414278227973531
9	3.634847069260205	-3.207838721773368	-1.3673680497803262	-0.8804698900115806	2.2368780625673708	-2.2130431865066966	-1.2646392213475557	0.7891206252423291	-0.1181144471959148	-0.0774741971848473	0.1512711995977018	0.3144793243621597	-0.2354282210401121	-0.2268124522638999	-0.4874430513152936	0.001985173864309	-0.0988078846809266	-0.0309995967712577	0.7881189928246042	-0.4568550782754803
10	-1.1902307296226962	-3.3824251599186974	-1.879306323928352	3.860580092254851	3.0141662385895778	-0.914932067187726	-1.3420255071725768	1.361467358444933	0.1741295997504699	-0.7006976585737934	-0.6094270251210676	0.012097169041044	-0.0725832432111373	-0.7400468136592231	0.5139953437974669	0.4136899519143036	0.162518983095147	-0.8045310382548879	0.3557955283517811	0.0809537074822417
11	-1.37781970552445	-0.8034641620522589	1.169911253088744	-1.9536993169656487	-2.481399213938136	1.1583748535456468	-0.3147850659439881	-0.4273754360819528	-0.1138723610276692	0.7845158436635356	0.1218104254624212	-0.0010923544077003	0.0932926018093214	0.1708787113831746	-0.0571923120909132	-0.4972003201779351	-0.0185517374514248	-0.1206114839713965	0.0722394137657009	0.3126602132600924
12	0.4755570771011452	-2.869340626766044	-0.8961644477163709	0.5228484749101856	-0.0655248733489131	0.9401343624124808	-1.2217786408963227	-0.1538013309016901	-0.8551974813231529	-0.1128291584968212	-1.418181323160265	-0.642618589228193	0.0194717474862153	-0.6296028048961588	-0.0615398175262859	0.1234322169183457	-0.1516637606674642	-0.5119382139387252	-0.0141824936314658	0.3395098580674096
13	-0.7187518032851363	-2.27697865617309	0.3369124476031989	3.540599139968128	3.2848604083891715	0.7627392586902051	-0.4475597478733752	0.5340284034009843	-0.7344844368254919	-0.400757411000568	0.552485387073411	-0.4688253891716849	-0.397869166770131	-0.8322162909639559	0.1395088604114982	-0.2526665611065688	0.3077771478612767	-0.4709352815942988	0.4671177374023263	-0.196838523232123
14	-0.7018453234540809	-2.370548225111194	-2.8521549564708994	-0.1580188022677529	-0.9720724670624428	0.0409364855188929	-1.7943449188052312	1.2605955746399709	-0.4441081870562091	1.0482629454992578	-0.3265063863079898	0.3415302385754186	-0.4271939811660692	-0.5501942278075661	0.3461796727818353	0.0916926597767293	-0.4743330938868126	0.0792486403696184	0.7202770045376643	0.3006208911555506
15	2.8947792576861016	-0.7414262250188071	-2.7844418973638256	-1.0567037920528737	-0.4835489849644183	1.705045380145334	-1.2065400246879796	1.3538729910157552	-0.2142791211959918	-0.8863833806235231	0.0918008435578241	-0.5552647429721961	-0.9331277302945074	0.114647360041868	-0.7076249254256637	-0.5248235714738776	-0.3316306575481818	0.1804748558389075	0.2612487314299163	0.0612974955128011
16	-3.4052142147005964	-1.1375645944425667	1.3476591656981702	0.6846078036851022	0.3836007568473398	0.9996980983892154	-1.1020760113097423	-0.9939790154464636	-0.3203279208357537	0.411237602962861	-0.6293621048796639	-0.3229051683547057	0.2785603070793181	0.7364051409882819	-0.310767746413171	-0.2800749982909742	0.0480676925368044	0.0852980398476201	0.161119861031278	-0.0059988436764752
