label_id	PC 1_tagRFPtUtrCH_TFOR_pca_predicted	PC 2_tagRFPtUtrCH_TFOR_pca_predicted	PC 3_tagRFPtUtrCH_TFOR_pca_predicted	PC 4_tagRFPtUtrCH_TFOR_pca_predicted	PC 5_tagRFPtUtrCH_TFOR_pca_predicted	PC 6_tagRFPtUtrCH_TFOR_pca_predicted	PC 7_tagRFPtUtrCH_TFOR_pca_predicted	PC 8_tagRFPtUtrCH_TFOR_pca_predicted	PC 9_tagRFPtUtrCH_TFOR_pca_predicted	PC 10_tagRFPtUtrCH_TFOR_pca_predicted	PC 11_tagRFPtUtrCH_TFOR_pca_predicted	PC 12_tagRFPtUtrCH_TFOR_pca_predicted	PC 13_tagRFPtUtrCH_TFOR_pca_predicted	PC 14_tagRFPtUtrCH_TFOR_pca_predicted	PC 15_tagRFPtUtrCH_TFOR_pca_predicted	PC 16_tagRFPtUtrCH_TFOR_pca_predicted	PC 17_tagRFPtUtrCH_TFOR_pca_predicted	PC 18_tagRFPtUtrCH_TFOR_pca_predicted	PC 19_tagRFPtUtrCH_TFOR_pca_predicted	PC 20_tagRFPtUtrCH_TFOR_pca_predicted
1	-1.5147475971328168	2.998718561300836	0.2061527874897829	-0.26041318036442	2.0603237955139533	0.0003132097348097	-0.1391214218171157	1.0845012654862494	-0.3310603642438021	-0.4572927907966151	0.8503212374731124	0.0500442718903224	0.8708400680338819	0.4669479674662198	-1.3141853988668188	-0.2327265874229935	-0.2738716105574417	0.3589457763305554	-0.3603842692967776	-0.3198694546885576
2	1.854706898917432	3.0693882175210323	1.4163789893465566	-0.5049460593804689	-3.961880968502804	-0.5954464724053028	0.5474143767493942	-0.5998005265763915	1.153983016521428	-0.6088949656423891	-0.4067909057403138	-0.8593415461274772	0.5444677908225053	0.8300446573545961	0.6146735694637471	0.1701638287133613	0.4235748376364308	0.2939764878823234	0.7244871170305727	0.2082932551531371
3	0.7365327512072861	3.9169613590905614	-0.4583532493010606	-3.2688067666656018	-1.6407658019481406	1.1276896627095043	0.4171989931319793	0.7180336837080041	0.6188138946218604	0.5222588969846167	-0.5724194493061763	0.8432953408205757	-1.1555156527950423	0.2828878266905597	0.6630510286553744	0.6121236822160527	0.2618666426006415	-0.3533184433224348	0.4381727903219703	0.6203104558579682
4	0.3878921148012866	2.685475711080107	-4.542232641987541	-1.026117607382183	1.0141692266136255	0.3910633017282525	-1.215964218245322	-1.2854174979619408	0.4342186682647462	-0.9455985442820888	-0.980502758777229	-1.2473949017892378	-0.4245470719777628	0.5650182169102513	-0.6387629528003202	0.5499068256745951	0.1135199959025117	-0.6210137711407866	-0.024317750622175	-0.0385094522188893
5	3.45658097024428	4.000067411602388	-1.3624919128037778	2.9918453391090662	-0.2804683749612902	-1.4718408438756785	0.8746195501209826	-0.8032644462016911	1.0113263859181156	-0.0884090453860761	-0.8122703561262892	0.413564369015007	-0.5079603468330127	1.1274581708855904	-1.1090032903218905	1.121473475096051	-0.1658352596222547	0.5239063283539893	0.241223222521973	0.3410397850020317
6	3.3981838663452075	2.9577030499538366	-1.8720696688143563	-2.7568330998703097	1.5969491175099553	0.3589799875707453	-0.8999957057309871	1.0308895305359762	0.3215990411952578	0.9951635591804826	-0.2860007050278437	-1.2114459886353783	0.5408662482647841	0.1861635242525792	0.6724151240467116	0.919689145098788	-0.1147504692781486	-0.2379787193492843	0.4870046660201401	0.0512747712429906
7	3.514182964210204	2.627579191701832	-2.389413707294919	-2.240355472163749	0.3756376734345298	0.0668117403659569	1.6824760668896666	0.1891305324679669	-0.3716748289866931	0.022909934543573	0.1018177261422987	1.2307025497360238	-0.0192586531604739	0.1734980364591236	-1.1946942449148563	0.4529570436350647	-0.2718998025989085	0.6472949556005909	0.2354910777474569	0.1156513133950305
8	-2.605601327568272	3.1773194477174003	-4.065394462372112	-2.340352064891845	0.7755958839290369	1.4942693313583324	-1.827883936216676	-0.2858411711414987	-0.21795015833092	-0.3749748897224454	-0.8987947454715215	-0.7275172172328537	-0.4381742913659039	-0.5571642434236446	1.2398667979942033	-0.7172050278669159	-0.3463029183019648	-0.8582554510183	-0.1896528215124187	1.06301300596823
9	3.722225072966052	0.8717998574648701	2.366766701969921	-0.6441664720322393	-1.2386799120693464	-0.0170613483475139	-0.493808389750658	0.1179940772211374	-0.6365644337435032	0.3011933848653174	1.0351621168101683	-0.3052347630803984	-0.2825120454087582	0.0241363268104009	-0.2879650595170133	0.6573071127151573	0.1187662222611374	0.4503172731308724	-0.2174985160115641	-0.1980966476812753
10	-0.5746039565160208	1.3111042449665131	3.554911426852021	-0.3000932904432289	0.6411458520255107	0.934744573595062	0.4705933258461918	-0.4819170865702453	0.5923878771789024	-0.086051630806772	-0.2340095264435095	0.1150622781559613	0.1866711819489594	0.1693626020515615	0.2209947622029631	-1.2491049067500184	0.0453788110833537	0.1586934447369168	0.1336491407384832	-0.1319440806445584
11	-3.035101374750133	4.188122456853447	-1.2850461613429742	0.4053685052549979	2.7027948431964046	0.1434218888888385	-2.213911513042913	1.0485001628051729	-0.9847508858344208	-0.2944703641616262	0.8894853512267016	-0.8901814196709692	1.1155470840293449	-0.2951594141184501	-0.2076274976266496	-0.4680613884065876	-0.3468347844245008	-0.2559946075833024	-0.3905025125975685	0.0125934432463203
12	-3.5311566375963666	1.9644798986779524	3.1792903839698656	-0.0248637581944315	-0.6837948346609533	-1.2289792214925757	-0.563998227639047	-0.3831737555693664	-0.9334855654206377	0.3845002059585378	0.3331761927995291	0.8555977906886918	0.8891764607019361	-0.3045330013320524	-0.6212515617348444	0.6154058542434997	0.1280468921083697	0.1695573680140378	0.193066646275283	0.2002628031035556
13	6.1146587187273065	2.825044095697015	-1.822585781172778	-1.789960276344722	1.4666499272417586	-0.5279013915245545	0.1207837770850481	0.7248755291413289	-0.4211288463448763	1.0011135872594177	-0.5733109542854624	0.8025423570046053	-0.1990234262565415	-0.2728364266607017	-0.1217506692688275	1.2994729697939265	0.0791223685379279	-0.2408833542864228	1.1327741553118384	-0.1193240276008786
14	2.2450798614525285	4.122634482844875	1.1767309405499002	-0.5853931304220801	-0.8502787330090651	-0.8734806257890706	-0.2280472650103604	-2.413165888449253	-0.6952556292204353	-0.7937145916277228	0.5006617979957202	-0.271127835968918	0.5414524238754588	0.0855169057477573	-0.2120613493280103	0.6425902578728946	-0.2696889649506557	-0.0128562062167765	1.1046735416652416	-0.1950009920742417
15	3.3206108189358554	0.424690395620642	2.2673209427724514	0.5737538030470333	1.3376392135902588	0.0801040675253905	-0.0732427904727437	-2.2828443998894663	-0.4174878031914542	-0.9930378362784044	0.8143161058135728	0.1914108345709246	-0.453279880055895	0.4908078218833345	1.5191722716766662	-0.9144233113430628	-0.1454602384792904	-0.2355349762476513	-0.0539830907153424	0.0841189904368597
16	-2.4264320082137223	-2.5458125780208984	3.8114570565194414	-1.783572391388649	-2.141799278897476	-0.3592973453117625	0.4514642630492957	0.1069114870200209	-0.4636555401250373	-0.298862621025187	-0.3082300312817931	0.756857073883773	-0.0935587707431331	0.4110741437721485	0.7532570215386443	0.418451605658811	0.4204713704304987	-0.4129089265440042	-0.2031890845951105	-0.040147648112967
17	-3.890735010846704	0.3054285039678657	2.9635714670010262	-0.7699440262153628	-3.1279544722765618	-0.5874857659897041	0.6115899313296858	1.3062290083030632	-0.1075765737723113	1.655602719412108	0.1149269602848033	1.0152945941745104	0.2578052962257651	0.2329877493142205	0.9532966798516256	0.9269782307626656	0.3967389407914305	-0.0316775410678842	0.0614494456160049	0.2722283085997325
18	4.983183605705265	1.8920563829403232	-0.1611651425202201	-0.9778254098787684	-2.1484696183457634	-0.1061817800084976	0.0192359305212228	0.6815768061602725	-1.291166129442372	1.3559968824946649	-0.3111234137426439	0.6887908319142584	-0.136478139311226	-1.4095139503855507	-0.1275277541556008	1.1357432715517974	-0.0959344977337464	0.8400138487495192	0.0304197196508146	-0.0526671545913544
19	-4.276251563847505	2.35570047488852	-2.8647639734090777	0.724715409852351	2.518744337135961	0.4575249753141652	-2.07439914609861	0.6216032074654265	-1.0584605239715843	-0.1617161410328873	-0.1850653269872086	-0.6542195191871896	0.1763558192206424	-0.7871655264385908	0.1030340564804142	-0.316476293546531	-0.4013934925884355	-0.7319863108053879	-0.491300011391421	0.323106536134766
20	-3.0103322500854928	-0.9870095583033152	3.0278320217219434	-2.7116917022778537	1.8335726570839488	0.8704872444104912	-1.920457415225126	0.1133437725715467	-0.6026474797319938	0.5214198401855046	-0.2833615358254722	0.4259914469368135	-0.5004084323190483	-0.6962661109617145	-0.6323810696230545	0.5523756301571205	0.0750027526069141	-0.3915832397514249	0.4034460910909407	0.5659609913723678
21	-1.0589294141708896	-4.722414050036628	3.1858283704527484	-3.565961966925766	1.175688354912194	0.6431817014372965	-0.9677264672437964	0.8858144652532722	-0.8240005651419421	-0.7800937150529568	-1.8928564883279664	0.1056622654392258	-0.0282496323099969	-1.2718383643515971	-1.1481036208672712	0.1543638987714304	-0.0938377679048896	-0.6550794526594095	-0.2355420544986417	0.3728891123593882
22	-4.117797267935013	1.8948105701076392	1.08208447568777	-1.3796364599448732	-0.0712760382687516	-0.303391100759558	0.0798762754877415	0.7231306061390619	-0.8571750651018649	1.199220443927	1.2472052273564334	0.7557072245497745	1.023692789563068	0.0662082367273213	0.5250423680526204	0.3724609156106646	-0.3820425377014684	-0.0464068615913382	-0.2710788804324773	-0.0357630651400953
23	3.74105052201868	-2.310126146519254	2.8037174356316523	0.3204080459112148	2.6646528246130936	-0.0254278710695561	-1.5142821910464512	-0.324025117972802	0.457676789532611	1.353878983886364	0.7495220269697764	-1.600903901787354	0.3996638319227088	-0.0897433736673805	0.480314743096617	0.090020149181816	-0.3853609470501942	0.0102944166912253	-0.2497053335310122	0.0257121771184536
24	2.759928854416871	-1.8781775303239725	2.71669566514195	-1.232826509564351	3.8893028033303	0.1701336361546989	1.3143067055207212	-0.8341429777617471	1.452179039912183	0.9777752018692208	-0.8364820842420198	1.2616758735423632	-0.2507466973908236	0.0059504878721496	-0.7547991769596223	0.1066162438612907	-0.1354312295791393	-0.3713760819510752	-0.0216237358562389	0.1685852188496426
25	-4.313733598749393	0.8407640643248211	-1.4309314943130906	0.7882212182004125	1.2929967260073358	-0.0861041146303587	-0.6988952557096901	1.3332854265078922	-0.0450392796541745	0.640464525732781	0.0891630244485508	-0.4072795788291534	0.7883093768727534	-0.2324607055592431	-0.6381577251624826	-0.1155263581228835	-0.1479116863687677	0.0701541914568915	0.2912287040852233	-0.3006910641037805
26	-1.9527396491231483	3.7317576290442016	3.8750113572697473	-2.1000088692375414	-0.5481326029789517	-0.6760552682983376	-0.363358009249108	-0.1982086631940056	-1.3011298142871102	-1.503992308347304	0.0589846230310708	0.9220759865715396	0.9975189301462672	0.1629913285689581	0.2384983183285207	-0.0530685137822593	0.5056868383296704	-0.5221164624735783	1.346843709714448	0.1008199031087464
27	5.284191937890482	-1.3259067323875031	1.5906472173821928	1.2984467048354702	-0.4837825433809424	0.1977087114014968	-1.2172254648472425	1.340747222058024	-1.3415571359497864	-0.5797014821747024	0.2750641013053805	-1.0555672788558246	0.3150169478863418	-1.2180320775598743	0.5891007217718247	-0.4566575271995055	0.2411557135649511	0.190917536308939	-0.1696658123017984	-0.212994036331775
28	4.21989380798846	1.0800456567165408	-3.3854226540934937	-1.026285133580032	3.019028354564913	-0.2606188127182274	0.2077866001924739	1.6224344007898992	-0.6837639780394742	1.1106096789212745	0.5485598825378073	0.487530192477668	0.1550817958868222	0.1741534871140877	-1.0899570740161373	0.96898394185259	-0.002196681778904	0.0792688531060237	0.3885994880110699	-0.2938594283877656
