label_id	PC 1_b4galT1tagRFPt_TFOR_pca_predicted	PC 2_b4galT1tagRFPt_TFOR_pca_predicted	PC 3_b4galT1tagRFPt_TFOR_pca_predicted	PC 4_b4galT1tagRFPt_TFOR_pca_predicted	PC 5_b4galT1tagRFPt_TFOR_pca_predicted	PC 6_b4galT1tagRFPt_TFOR_pca_predicted	PC 7_b4galT1tagRFPt_TFOR_pca_predicted	PC 8_b4galT1tagRFPt_TFOR_pca_predicted	PC 9_b4galT1tagRFPt_TFOR_pca_predicted	PC 10_b4galT1tagRFPt_TFOR_pca_predicted	PC 11_b4galT1tagRFPt_TFOR_pca_predicted	PC 12_b4galT1tagRFPt_TFOR_pca_predicted	PC 13_b4galT1tagRFPt_TFOR_pca_predicted	PC 14_b4galT1tagRFPt_TFOR_pca_predicted	PC 15_b4galT1tagRFPt_TFOR_pca_predicted	PC 16_b4galT1tagRFPt_TFOR_pca_predicted	PC 17_b4galT1tagRFPt_TFOR_pca_predicted	PC 18_b4galT1tagRFPt_TFOR_pca_predicted	PC 19_b4galT1tagRFPt_TFOR_pca_predicted	PC 20_b4galT1tagRFPt_TFOR_pca_predicted
1	2.442151919885754	-4.224701782556672	-2.176097881783865	-1.7241277172448517	-2.840756940158502	-1.6337786970791293	-0.6925966746747254	0.1960416436437408	0.946045418306818	1.0504209185847089	1.2681158967131327	-1.6084932239634495	-0.6012774186974281	-0.0586536634009735	-0.4605630513042436	-0.2243904332189701	0.6179572343523331	0.4570293522058579	-0.1270204390592166	-0.2557887212174363
2	6.0840341577466095	-0.7161449408406247	-2.8694848662251164	0.5867958013199543	-1.5166807191060367	-1.71131541311109	-0.786219983612821	-0.7517115276534814	0.0929664329205279	-0.3206700062078915	0.1368253760986018	-0.9568710378135528	-1.4970470525078312	1.3589657773245003	-1.2713855181910376	-0.4600032476504681	-0.291268917601253	0.1945531845619224	0.1704116208914985	0.396549972997454
3	5.291797220801274	-4.248066003861531	-2.049957818813735	2.634895883454156	-0.4951001040037669	-2.0824335041612256	0.4024805286876076	-0.2536187851752391	-0.9152132025539276	0.219814494006971	0.8621484301368045	-0.5239585950731023	-1.487276170760072	0.8135033963338227	0.126136593795024	0.2101654389321239	0.5000191519111551	0.3685510623936852	0.4406715234616729	0.0009853279558158
4	4.881536141667555	-5.542727210948208	-0.2504316344580644	2.3627369979466866	-1.9167579768829472	-2.5918404348466764	-0.1746799642099685	-0.2026653295734963	0.3892948778461416	-0.5293563913133965	0.95706239066343	-1.3309862215907025	-0.6504880621936022	1.886955613796798	-1.4873838249983344	0.1500732473948942	0.0965090689767873	0.42417669335741	0.3449000114761442	-0.3487461069865047
5	3.1468698736529124	-4.798820566038863	-4.2535950094465855	2.441388668997138	-1.0291812599172931	0.1693134782382097	-0.0419130288608902	0.3463121410488365	1.2221353141869868	0.3374984396485871	0.2498958968750517	0.4564948233309014	-0.2066724013210324	-0.1717308341050614	-0.1586948429865331	-0.2878954342796569	0.2720592005129216	-0.0138401760428406	-0.1635077885004865	-0.150533854876508
6	3.380189301717904	-2.349124219080192	-5.230149927637126	2.7035726385575742	0.0437035917325421	-1.0953256754673246	-0.4181605038184881	1.012318754077184	0.5953299963223251	0.5675251491626689	0.7109254062368382	-0.4317679327824706	-0.5909498737966066	0.4232353705686915	-1.0422257343543555	-0.0777047302876448	0.0237351920112065	-0.1037711136750514	0.2787497659831632	0.0927036298733647
7	3.5469841424227315	-7.397135251551153	-3.16870150793567	1.4993123117558684	-3.0753786584445377	-1.5527545157866056	0.2289758711174871	0.3845041549332629	-0.3817242064715942	-1.0548492396751292	1.947274155116996	-1.4243840992368924	-0.2825730092495211	1.1473277495696843	-1.8150783782020723	0.6429839964569175	0.6149015733655692	0.5355354978521059	0.2434829814465319	-0.1281801914479756
8	5.934131631682866	-3.2331488297104936	-4.557665481191852	0.5679389784719642	-0.2119858301334527	0.8014256984111129	-1.4136954934478472	-0.6865235253435042	0.7516681592795371	-0.3394315415691593	0.8373528815565148	-1.5278132937905902	-1.060631247039584	1.1885172271905386	-0.8431567701989366	-0.4247957592950784	-0.075971875583124	-0.0579180424114473	0.3580628810253354	-0.0308569023762124
9	6.330686722048331	-4.734664465338174	-2.622871795238709	0.5292974127594685	-1.3068364848533267	-2.462719519389516	1.3063732026215464	-0.4713061495428914	1.7568215114816588	-0.9317716509390128	1.884028622605952	-0.3727938791386638	-1.4236018425570869	0.8341823615945902	-1.1881695782025248	-0.0151185431849314	0.2344284699858658	0.1619764467123519	0.1176967478718917	-0.1273862717282603
10	7.758721485741716	0.0232251140865963	0.3644985054280376	2.524115304945169	-0.5470119821172037	-0.2839694449991539	-0.677115216144625	1.0122745867506058	-1.111248485861632	0.8971767875872481	0.5471528350001964	0.8923834246829099	-2.133265004414028	1.290151812941326	0.615072505276538	0.8297001510451998	0.2732843875125195	-0.194012656556026	0.5635394886671701	0.2360493369656375
11	4.928306679002292	-4.528135672878388	0.6255578155839381	-3.677470770612677	1.1373590661984967	-1.373267800408569	-0.1254977594746908	0.5164078394130367	-1.6764904247005092	0.4785232609530105	1.2886450637740148	-1.4118833450828845	-0.724996794298473	0.5368183588619797	-0.4187668607760835	0.5625412535818568	0.5431740140892576	0.2026593378984282	-0.1865207328536844	0.5219909412982761
12	6.7215504030067255	1.4232223377043312	0.9939838458766446	2.489563849820868	-0.0818415095675024	-1.2489559698485513	-1.484341172027396	0.769049167242694	-0.0711779113142712	0.8465743183909382	-0.4855160251261676	-0.24780992681724	-1.2096986750573355	0.5138899045415937	-0.706339520115693	0.1691372319962574	-0.1410478312482392	0.0213758196791007	0.3091171888380717	0.0080388232766623
13	5.74725218767396	-0.6035574233348447	-3.5891096697472675	0.6590831880994688	-0.4431665272542122	1.094968699559499	-0.5625808970896321	1.0235639389630318	-0.5072134100058165	0.913596440176	1.324391726098798	-0.6230404359295925	-1.2946185136531871	-0.7972858781857919	-0.4169370684514448	0.5848499279143744	-0.0808285428156618	-0.7331457233394862	0.1379032000611697	0.1295814925181759
14	6.886444912621817	-6.068020246153399	0.0222851055858541	2.230547034719617	-1.4083601531236265	-1.6220417813926735	0.3313918095760502	-0.1829387517303626	-0.7867899665240281	-1.5400242462973714	1.4101845528273518	-0.4797323599904164	-0.0755467080595549	2.6650255988811304	-0.9901023744516492	0.5795539563363525	0.675850758873968	0.8829994828848913	0.5889170220827846	0.0020894875526047
15	-0.2113088427810565	-5.46416589744808	-1.977699481984268	-2.4997738024596363	0.7060576727772958	-1.0907673739501744	0.3585062308274156	-1.1103872202992993	-1.617698257272052	-0.100079665209116	-0.110773701317304	-0.8205721405772337	0.5940301198704179	-0.6329886930184319	0.7071356347075279	0.2136068386726406	0.2469767641009472	0.1691390361231308	0.3015952950900444	-0.0425041578493305
