label_id	Predicted Archetype
1	1
2	1
3	1
4	2
5	1
6	3
7	1
8	2
9	2
10	2
11	1
12	2
13	3
14	4
15	2
16	2
17	1
18	1
19	2
20	2
21	1
22	2
23	4
24	2
25	1
26	3
27	3
28	1
29	1
30	4
31	4
32	2
33	1
34	1
35	2
36	4
37	1
38	1
39	4
40	4
41	3
42	4
43	1
44	1
45	2
46	2
47	2
48	2
49	2
50	4
51	4
52	2
53	2
54	4
55	2
56	4
57	4
58	2
59	2
