label_id	feature 1_mKate2GM130_TFOR_pca_measured	feature 2_mKate2GM130_TFOR_pca_measured	feature 3_mKate2GM130_TFOR_pca_measured	feature 4_mKate2GM130_TFOR_pca_measured	feature 5_mKate2GM130_TFOR_pca_measured	feature 6_mKate2GM130_TFOR_pca_measured	feature 7_mKate2GM130_TFOR_pca_measured	feature 8_mKate2GM130_TFOR_pca_measured	feature 9_mKate2GM130_TFOR_pca_measured	feature 10_mKate2GM130_TFOR_pca_measured	feature 11_mKate2GM130_TFOR_pca_measured	feature 12_mKate2GM130_TFOR_pca_measured	feature 13_mKate2GM130_TFOR_pca_measured	feature 14_mKate2GM130_TFOR_pca_measured	feature 15_mKate2GM130_TFOR_pca_measured	feature 16_mKate2GM130_TFOR_pca_measured	feature 17_mKate2GM130_TFOR_pca_measured	feature 18_mKate2GM130_TFOR_pca_measured	feature 19_mKate2GM130_TFOR_pca_measured	feature 20_mKate2GM130_TFOR_pca_measured
11	3.643825867256608	-1.1583186662559837	-4.231894066169899	1.5929965523863283	-0.4558533983150493	-2.1582486545878083	2.341506596582152	1.159662457326882	-0.1553154817534255	0.1021679405457589	-0.8657489093523547	1.3904650172602724	0.0572882282265532	-0.8585650707734759	1.765358181607402	-0.7499373361542687	0.3894788175210454	0.1475975632030046	-0.2969099656632521	-1.0537477400770223
12	3.4479048455623102	-3.532648409907858	1.2103557897049384	-0.3852774899646898	0.7668666493960888	-2.1377908015739373	1.9768863554285787	-1.306807540545635	1.696687681074751	0.0813838722190636	-0.3579114365714816	1.2250599688548127	-1.2984590530875009	-0.4484577091849864	-0.2906672114815685	-0.7803624141989058	-0.1345778103075339	-0.5097050321823706	0.023956324054735	-0.0876820576755812
13	2.0769837178927446	3.861322936034112	-2.451655866880497	-1.5889971022079747	0.8928682239354817	4.623610288838292	0.3647172089433907	-0.6242968744316804	-0.6307500308483225	0.6274167078552627	-0.5408879577365221	2.033188924541212	0.3043114770939417	-0.7963730401637105	-1.10479816020775	0.4001591034463319	0.0156124931899155	-0.4769344637968316	0.1088017577645377	0.7662379152425794
14	-3.367761470530393	-4.088680075483376	-2.2393144938177607	1.6346079736927162	0.2492073595209868	1.9252617966034788	-0.3088479338502176	0.1930739074515377	2.16671685194034	0.1083082857268078	-1.0017797586929496	0.3698523023290082	0.5161053110826659	-0.5852012061684051	-0.1504929089452975	-0.0637752343949815	0.1405366946504328	0.5358567588181796	-0.34428883947799	0.9553429595505588
15	2.224269453944072	-3.8895812537556185	1.5114781977100868	-0.5119385055062411	0.141294174112654	-1.3481626407797558	-2.607500512456898	0.5296834783825297	-0.8850613720230794	0.7938166276188895	1.0608481887173995	-2.3338554205695585	0.3769607997413802	-1.177873151128008	-0.0162870119587598	0.0204829721162444	-0.1955219118630271	-0.3028836172997949	-0.3274799732471584	-0.3081731194929054
16	1.8873587090893864	-2.7424827364867466	1.396250678200055	-3.648606610564031	3.6987957698222345	-1.1678356397975451	0.6493147373334758	0.0324089178080134	0.0353982167870596	1.2839332231483729	-0.8372349565744472	0.6677155500220608	-0.3101271244641739	-0.4013860161265562	0.8372962993119822	-1.0446763580996736	0.1353753292203421	-0.1937180138296467	0.2210809729108172	-0.8709411969462375
17	2.0533867872351004	3.9776494791649206	1.7157153402952852	0.2065410161177165	3.092925355528223	1.9946043314645965	0.6072922573744869	-1.8048027581363144	0.7309556006992618	0.7882335730852191	-0.2084105856601397	-0.7798765907418318	0.6862074680465273	-0.5004417892491438	-0.9898359603663331	1.0373758621516709	0.1222891548786982	0.5685957595923634	-0.0182852502821979	-0.5607602576949614
18	6.173008919004878	-2.4431981224807986	-2.513498994452448	1.3460731578459706	-0.0383983674149802	-0.8763042846495793	-0.4678698736282833	-0.463088249597558	0.3245217193151107	0.0692178813640181	-0.5044830593061399	-0.0408779558905751	-0.4990137861428213	-0.1052190313895058	-0.4861712717557178	0.233804894415212	0.0018091509562022	-0.0261485243186046	0.216570389524613	-0.3415282329213234
19	2.8646567581864364	-0.8600887428649161	-3.2228337077277684	2.1160051722744133	-0.9974822566554852	1.0077944552108715	0.9436372645874956	-0.3863393913996628	-0.1147804846855269	-0.5950169168567285	1.080631890210034	0.90306816213911	0.3221374992892128	-0.053725700328957	-0.9393402717169904	0.1571685464591847	-0.4650748259233763	0.7199395503312028	-1.2933122177665937	-0.5821220505593573
20	2.434240550308059	-1.9274459142680072	-3.397526572119572	3.273052728655597	-1.814149027600604	-0.4595811211711399	0.5807479817881481	-0.4186238537988352	-0.4661005676728122	-0.7321370234034609	-0.1585005474833209	1.3278610380885172	-0.3479359152364898	-0.6223668365392406	-0.1286803636179478	0.1028195946475645	0.0872123661613083	0.2391991120727655	-0.9671835930098096	0.3301595129683548
21	4.057068231912015	-4.501419733411492	-2.4002827792124	1.5993064631049645	-2.6630574069200392	-0.1773675211465714	1.31982450553599	1.187788618587056	-0.7259944421814739	-1.817045864886467	-0.3999104342545093	-0.9728158949370554	-0.5320517968361873	0.639744648716785	0.1910447264292327	-0.9011756979794152	0.5054700383547914	0.2145342970027575	0.5129499086848779	-0.3066271743051096
22	5.4073195978325375	-3.15379295366808	-2.127228270520326	1.62974975164954	-1.397513840357738	-0.605556098588182	1.186117920461833	0.8780071295301104	0.8396264414410678	-0.9527051056373368	-0.5759559471762504	-1.2142358025834048	-0.3786436808314162	-0.215973462383032	-0.3214266614301295	0.7943903929457208	0.0503878602713492	0.5404100655703024	-0.0861869145076704	-0.7595241693593555
23	1.056490654853131	-4.275666069426942	-1.3913881108267987	1.0143120563105892	0.2094462102850421	0.1567999482205312	0.1195805825734612	0.0311731991716513	1.3662717702800746	0.9403500472896452	-1.0928004543775949	0.4328304091020191	-1.207746526497387	-0.2264030913814253	-0.6578295497725986	0.0810636504577725	-0.4885223444176757	-0.5290078212206888	-0.0112942153046125	1.2676599795774286
24	2.6312635621076943	-3.3882746863885704	3.0095694749606468	-2.2940949860764546	2.502896217654428	2.2288347503598533	-0.6653827781575429	-0.6096977312825498	-0.1106478703235793	-0.6051691042540129	2.538574688573549	-1.0936218256429069	0.5691893384201776	0.0463477767449515	0.7180005786903442	-1.260206289070496	0.7600965955625898	0.1072120402611118	-0.931244531365816	-0.8162743291116852
25	4.644674267659836	-1.6819824238236725	4.039676979106324	2.7413082518565943	-0.5972974892082427	0.7045912126775496	0.4258901017508484	0.9180563828577916	0.0762975831190604	-0.6836797234575676	-0.6273335611887663	-1.7181224158169104	-0.6684146657795914	-1.377180048289154	-1.4200957607832478	0.4974360665492107	-0.7241091732370425	0.0388499148214091	-1.1395156284666152	-0.1504252993080859
26	3.5891490530945287	0.0091997434803632	0.9688524346720148	0.5123881933893798	1.3894371244953945	2.6498019656597407	-1.4014681878745263	-1.3733553007421666	0.0209441021399626	1.1310682368309115	-1.216031858339121	0.1415422594773521	-0.0111128641784035	0.2266739669090498	0.0095495423090644	0.0604669552921283	0.628316102765102	0.5480785802448922	-0.7251094459702709	-0.0897538612000092
27	1.6512914517215478	-2.9716780181149147	1.4400485429414902	-0.1520693923426717	-2.236272732292089	0.8910924313840618	1.0059439643393708	0.1097633081634374	-0.0353484043732399	-0.8168056946309449	-2.2390306062412426	-0.1177212433977444	-0.8395383708179077	1.2544742327101497	1.1218006903131732	0.7441977582257331	-0.1053557641447647	-0.1350898258817147	-0.2607250754311542	0.367820814482567
28	1.889297311363828	1.6471161214453462	-0.1084062606128734	-3.34772218183526	3.3375248799073933	-1.8500948137590616	-1.4219993222630722	0.021110947282084	-1.7583351955228936	0.4972121519820967	1.6053729464506383	-0.3711727671881531	-0.8318713929320154	0.2979638800585905	0.5094104465888851	-0.2070883307907993	0.7535047089179748	0.145801513674731	0.6124711700944819	0.1193986630873813
29	3.6367937910609687	0.7181602406206271	-4.435303847109375	2.4538317763138933	-0.4106891420967811	-0.1594083323050492	1.1885173443458736	0.0940398293230929	-0.9208403836650884	-2.015802728119704	0.4397154399624101	-0.1415515266021487	0.5469079370972185	0.1401279214243901	-0.2351035179936857	-0.4383570924862691	-0.3103777583820511	-0.0863446931846154	-0.8070239952065578	-0.0569333406011269
30	2.8872259554667625	-3.8168479911481343	-5.708760178003892	3.3472806011519887	-0.9877720826158342	-2.104660701732667	1.7886347749474154	0.3126126728492789	-0.9853080531300478	-1.5160393063713218	-0.0231699800593653	1.5461043059461737	2.0257906663448453	0.0227547683053104	-0.3612875067710138	-0.8029353133212591	1.3026966532317672	-0.8125303675509168	0.4826282989162754	0.3838930158199867
31	1.1957022034763387	-3.3716236448436083	0.9865981664602208	-2.2773430467107385	-1.2885755745349423	0.3072221391926679	-0.0581965560829188	-0.1845265412213077	0.8785597140474373	-0.2080388875352377	-1.7384066203982729	2.181075993695127	-0.6092596927275911	0.7810499227911809	-0.2012896535652723	-0.5312466275627891	0.063232889057954	-0.3665364675230161	-0.0552625630005701	0.287654630615636
32	0.9853048877042268	-3.646980379193547	0.6575922127599007	-2.780181230382264	-0.1142887144317983	0.258501849008748	0.5972528632272673	0.3942594634086678	0.6302852761102563	0.5581289730170602	0.3218303264955076	0.3004456133470805	1.1090955697908935	-0.6818429579042773	-0.3749070714086273	0.5665608482860578	0.4788466116869644	0.3595626697435359	-0.2918711758893266	0.9203373207752852
33	2.9522640263383666	-0.0487040472313279	1.6545561455894653	-2.1927253147803216	-0.2782855762105513	0.3134344313396302	0.3497088771271344	-1.9101141358530955	0.3618227236837685	0.8937366393417718	0.6437781632657618	-0.7489903158603736	-0.4375486851707072	0.0658182265733009	-0.2042058680496557	-0.9329662771212456	-0.27905198412536	-0.375246718528517	-0.6005107977891092	-0.4379093263355122
34	0.839084201126955	3.49815359578363	-1.0521959694687135	-0.9486588978614492	-2.837072776338083	0.5977061300538834	0.6491053090019308	-1.113486360472128	0.6707347264225427	0.4875816457342219	0.3316762997487777	-1.7503801950049307	0.3639236555769901	0.4901495711883629	1.0562436868150735	-0.4024575987442677	0.2212760281139622	-0.3585463625292475	-0.3564485283358411	0.1079616829624797
35	3.2602030036175265	-1.2804046650981271	-4.119166552784364	1.2880692850521236	-2.466232052873676	2.0755717584329285	-0.1277664727084434	0.0564059614881487	-1.4023986452123742	-1.8317438052692343	0.8333724925626131	1.1558437648426192	-0.0915678161010539	-1.4590258959819389	-0.5346997178375347	-0.6025275281174085	-0.3288082451123667	-0.2613979533690512	-0.4414919431470615	0.5691362804640017
36	2.708170169765977	4.471704124938012	1.0062304240152085	2.0591261484680565	5.861999136477696	0.5488199641945575	0.7857026103361389	-0.7804326543743306	2.4414036294884456	0.7802320523624383	-1.4079811056626588	-0.1031826511170033	-1.6035648202114567	0.6203869827879163	-1.1754185398977086	-0.8429615054870945	0.7445555520220747	1.0719044607393282	-0.1478798177775211	-0.2629304713964965
37	0.9662509463683484	3.051763043749897	1.6400706405824608	0.7952025482384328	-1.3389776547944086	2.022010569145865	2.1345665796045985	-2.3250763235903475	-0.8604445195201029	1.0372413131584326	0.4454810196426644	-0.2417335476219602	-0.8542145937438597	0.3232148217950302	2.1925435256309544	0.1166182518497562	-0.2784474407601773	1.3499410062749426	0.5692988652378181	1.4286596628855717
38	4.168983971681473	0.7320387142498536	-2.2529578027610904	1.1617224675410576	-3.445419934461792	0.8850504160658232	0.1293404757343324	0.888099877218006	0.644260223609124	0.6169273791859771	1.2237693905518636	0.1662859184762327	0.3577834581798965	-0.302902930822877	0.5994163653394436	-0.1045596914209284	0.0083431626819813	1.336876669935504	0.0970161620248112	-0.4928975544578544
39	1.5917626313803468	-4.960596762156674	10.014659254127736	2.5917493762283352	2.1145313902441933	0.5495288298493094	5.11277151117863	-2.382071604809246	-5.069156377796621	-2.131041440956172	-0.9940095289871996	-3.2060048204958296	0.0239714588308467	-1.149694958969908	-1.5666510726672018	-0.119666965511026	0.8850314982049424	-1.1162115469723644	0.5395834063586409	-0.6732915097955228
40	-2.1645737838480863	1.9118529611379096	2.38261093099738	-3.4093594390436257	0.3954047274574634	2.110525800167597	0.4100179488802053	0.0747581518177662	0.6893321762030489	-2.1227895358360644	-0.6583097990825386	-1.2525631799890429	-1.2340330047289791	2.84768936058212	-0.0733358415071798	0.1908833700237956	-0.5276598758291974	-0.6995237901891039	-0.0574498227388219	-0.7048768781674436
41	0.0594055421474895	-0.6234423722825295	3.6617650525418375	-3.0974259224916003	-0.9051596460586604	-0.7706677403238138	2.3520241588289017	0.5191436767146955	-1.2625808731637662	0.7191166670006075	-0.4370474843380826	0.9311474372849904	0.8300504028177799	-0.7357978564675761	0.502874456080615	0.5284519364388273	-0.7769050366222092	0.28253049156064	-0.3884165232715529	-0.4087859840185419
42	0.9571172416209892	3.0102515324310715	0.7335590664650293	-3.058712748259385	-1.4016145242081173	0.6227067716192903	0.2219133741316602	-0.7215885604940491	-0.1587174536594296	-0.0853673186288649	0.617976692134969	-0.5226306955106191	0.010863895124951	-0.0134783518109296	0.6818876248534719	0.56800003898583	0.8980106270984753	-0.4074388162547526	0.1278614545221726	0.6279055927586036
43	0.1016623923369069	-5.002921371493732	-3.0794632137456937	0.1563940437802393	1.215487147015083	3.5279093097358323	-1.5609429249418505	1.174965759564424	0.7058614530276616	1.0450350692760482	0.3234846661337767	0.3513163545252663	1.1782514342106598	0.1477781642883407	-1.1072024273019792	-0.7140493237885699	0.7541726619878039	0.0250852960441349	0.6792735361917239	0.5864606964177563
44	-0.2177794390750928	3.1053512594283035	-1.7016408584528453	0.8684747309780179	2.8687338954719515	1.0580579986546617	2.121648962091885	-1.41032132172861	0.4533643222482123	-0.0457922096911825	-0.0075534772622565	-0.562160320096686	0.7482084417771929	-0.2339485427830339	0.3951304108887179	0.4655114011459511	0.2673863670194544	0.5029044702704624	-0.320117292444236	0.0245664287147957
45	2.2223747357251016	-1.474421484854179	-2.924808274841064	1.143231317362598	1.6014013763125623	-2.6655426092151995	2.144872973501436	1.076702038039569	0.3726197177869121	0.5852358749196338	0.5513378166643803	-0.5776283993641635	0.8635965715784943	-0.1342487603459365	0.1329492848184039	0.4376973780064656	0.4371261181872689	0.2968365725005538	0.1897428407675856	-0.27358836672143
46	1.0353138944625009	3.3964497847918933	-2.0314453381016087	-0.0731668652950551	1.2597571005464472	1.9758676656926053	1.0847890611877045	-0.8768124866631639	0.5548549143467021	-0.4748235561239276	-1.2419446090511843	-0.586831190354177	0.8736169337178609	-0.1499833563507676	1.273922355402824	0.6755257696633938	0.0508857808571186	-0.1404691573942432	-0.1662463942788038	-0.2296448245363507
47	-1.5772980118355335	-7.500938860034249	1.6815079667816375	-1.295556395658126	-1.0491083371355856	1.4263463869311028	1.6783018546814654	-0.8367736256234606	2.4097727842146988	-0.8609173476380311	0.5227804979151702	0.4633406382508925	0.4723015730662916	-0.4022347834772634	-0.7459567322349929	-0.4797169987183238	0.6022105673971054	-0.884548543604253	1.2954191537140816	-0.5870134752671438
48	3.696460523081024	-0.862760848124264	-3.128911093827482	1.1510372133591495	3.1750694111283586	-0.9451984003229904	1.3139906114352429	1.7513851100148463	0.221892873778022	-1.3755282424799338	-2.352491985503612	-0.2950340094938697	-0.871590549241348	-0.6344893819381213	0.6006419141142768	1.1792628133619587	-1.4739282321230327	-0.5164194285829721	0.1206645068839813	-0.3300860252686289
49	0.5266520678945974	-5.508840872726954	-1.263839320586936	1.3263184523065994	-2.8638117026381145	-1.8549685898923085	0.2601584289855736	0.3456374168043582	1.4284664899126134	0.1390447228608792	-0.7800703680228127	0.3067943692769924	-1.2783814935829143	0.782664911956268	-0.36210230783453	-0.2435749492894622	0.7087917686550759	0.7742604821611742	0.8737162256902199	-0.3044409226900499
50	1.2994084645484558	-1.478268806827194	-4.590138468182385	3.1359260990639863	0.2198150431935539	-0.9033937577422912	0.5100306720570426	-0.0489525217454415	-0.5694636834874195	-1.0062407778969804	0.7661906718722059	0.46942498327236	-0.1599862916794464	-0.3409134373134153	0.2157818508794267	-0.0646657912328648	0.3436578786459279	0.2826150434716999	-0.5990906963081594	0.3163184936154939
51	-3.7554405192485687	-3.616599281213954	6.697406694640594	1.9936814052680432	-1.2687921479741715	1.1146539215375046	4.059159022433533	-0.9635649992157108	0.1271482396652294	1.1875374159167442	0.7624680194924497	1.115903086316964	-0.5822317177727769	-0.5798721362515045	1.019324382541166	0.7152905525611614	-1.0943941898122016	-1.122660472240193	0.5609032257099819	-0.8459510546178544
52	-3.954381330266258	5.361992791859163	-0.9138281296660824	-1.7383975948050756	-2.478218628030713	3.2783928720730406	2.189130847533051	-0.3977774692200447	2.8199168434300232	3.652394400381532	2.393527907774545	0.5888456851102211	0.0373071936178442	-0.0183400575747533	0.7713303871630868	-1.2579431493433837	-0.1332985934197648	0.8539287359427398	-1.3244579831036487	0.5927592825318668
53	0.564002504036566	2.045188635011147	-4.505398381788411	-0.9798580764584932	0.8323030831261128	1.7986474519391409	-0.1005521151372876	1.5514642878151206	-1.0789185680082756	-0.0787891893679461	-0.0606852273896095	0.310855654754618	0.2113337171298124	-0.439263329422942	0.1689236699116407	0.2966638976158626	-0.9012484075128095	0.9587200404029356	-1.0157445452109035	0.802213523944294
54	-1.520001830101856	-0.8497903169113225	0.7503705250602319	-0.9304249069631026	-0.0108365670614109	0.6982716046606973	-0.1025747729934308	-0.9795381719987812	0.1492825670486504	-0.4531967080233474	-1.6161295719720683	1.1167538127795726	0.7236569540590378	2.3098181232794035	2.2921085851489265	-0.449810827637487	0.5230932991222192	-0.1485496727980517	0.0343268315719693	0.5126535055070901
55	-0.84274079368224	-0.631494566960277	3.7462098524472114	1.9445406141679944	-1.5411215294691605	1.8105151650542868	1.6283806921819424	-0.9964772803347348	-0.7986801163733719	0.499747741067841	-1.7408574209588836	-0.0143924875082427	2.5250816558199105	-0.0840542523205993	0.7168368558611566	1.1018732228173544	-0.2937449574069318	-0.0271807261272725	0.1343733394545715	-0.1016684019899524
56	-0.604077196056815	-0.6952279765755229	2.0219885877786656	-1.5076377223335085	-0.8148089062550372	-1.4078168285988746	-0.4665986272409614	0.8442978204371989	0.9899097600938984	-0.7624141226294232	-0.6984294018638886	0.3184916117516823	1.1041473141303662	-1.6527548736656468	-1.9450108190781024	1.831681924919472	0.1673031479286448	-0.7502331708009146	-0.7883129388815521	0.3516048817326788
57	0.1498290847951628	-2.7382276695362484	1.4865072165585196	-0.037309576873406	-2.59302889939967	0.4037716495045167	0.3379901148409967	-1.8835569461146853	0.9118866467692042	-1.1020928496643438	0.9354898851891998	-0.5985051500551097	0.3416243973537542	-0.2747944459632779	-0.1257024475632656	0.1465994857540637	-0.0065379878166944	-0.1238894275721176	-0.4153630817081236	-0.4297280026523158
58	-0.7181684279983259	-0.082613054987112	0.0546793032950919	-2.0532216745065925	-0.0787702823180356	0.0668133303730832	0.3321627400852057	1.6069978754339709	-0.5911976341103771	0.1848812305973054	0.1225508760040228	-1.1371062103012757	2.0780078131246285	0.0972491194688049	0.056892912076722	0.5097392932782452	0.0520956780929966	-0.5614098555479775	-0.5421744222894184	-0.1266267264349821
59	-1.4089444554388737	4.147528690056607	2.571190103445174	-1.7392002007535623	-1.4368836799670863	-0.1953136724181189	0.5491810058641668	-1.2836783833087044	0.3993419349047489	-1.6574261410907358	0.2472489202637268	-1.6522512607084126	-1.5489506408416052	0.9062576575709244	0.9356846499242522	-0.8788571717828232	-0.8728340249999037	-0.9166105835860824	0.024933216843802	-0.2282814096603824
60	-1.182034924637286	7.532508160086419	0.5653431541915908	-1.1318766943713288	-1.6086690129783034	0.0437745203069541	-0.138393748222678	-1.6612214550406263	0.4565830511743199	0.1881381976276336	-1.7938318127062554	-0.1639096372074157	2.2632776876652474	-1.1861971557206177	-0.9162881024273484	-0.3568938763800235	-0.303856949052203	-1.476432210811767	0.874178533857602	-0.2673244042030848
61	-1.6521365689871284	4.685194248485906	-2.8168685232127744	-3.4660388241404565	1.5670364217119006	-0.2516468106821323	-0.3924402226892952	0.1020901284084839	-2.0282371702812427	2.266248465809894	-2.495065070300776	0.1025253369510754	0.1475355765852131	-0.2390898666401524	0.9581120208255348	-2.013984023171917	0.4452556139699118	0.5671966868000627	0.6291721530340894	-1.1072083740843182
62	-5.770584544204117	1.3827870809553118	5.85793013323344	1.522868406658633	-2.688221435071252	0.87705108890229	2.927866871447668	-2.112716084009382	-3.297912670827693	0.7051372635708739	-0.1881013431267494	-0.6730770487937754	-2.0703700624200296	0.1716370217830756	0.5826173474415582	1.4507615142941053	-0.1977531289651501	0.3277455564541264	-0.5355607564402759	0.7545199023026222
63	0.459880758971983	2.9733713570824234	0.4762308803684185	1.6755682345170642	2.0829752224091207	-0.5411754410847825	1.825266636392305	-1.3809186178989263	1.5207704841397849	-1.364018261926912	0.2029692690779282	-0.5201826379866467	-0.4449961080003178	0.5099733187694538	1.0701980591528686	0.2513685742357747	-0.9552833931837492	0.7676557991667282	-0.6549388541346789	0.4341434850763809
64	-5.120356153905324	-1.9396314260873275	2.81039167386384	-3.2865406902219845	-1.0051077909645	0.840388870677188	-0.1349789751130336	-0.4632302231625265	-0.2257156938735522	0.7693446222531308	-1.389393011400299	0.1866507756469958	0.1141669990181024	-0.3120863746949918	-1.3252431812312984	0.728107220383015	-1.4196865832270509	0.4456247944465189	0.8932619081820116	-2.009800498452894
65	-2.637577729747125	-4.0675213375834165	-5.387285852033419	1.9183212600919588	1.4217135545595982	1.6922043145282502	-0.4827488434191088	0.6624528273439676	0.3521351458808225	-0.5573887601752956	-0.2138985753522045	0.3385148693198124	0.2008598691077298	0.3901150850613245	0.8086726303475651	-0.0665688556403197	0.6549429161444423	-0.7384571292078457	-0.0788735265750907	1.0210966839279627
66	-3.0553913324546347	3.741152810517405	0.9519509964514432	0.2522903459286957	-1.2120821270080655	-1.4244407487567732	-0.9370547397383728	-1.3049276160633665	1.4261111229024768	-0.1179107533582392	-2.029053308319047	-0.6701991016434752	0.4621544236376874	0.1221209936602704	-0.5764174552063874	0.3719701398874173	-0.7956479196474933	-0.7732862463788979	-0.4997935248302526	-1.2738544858600072
67	-4.00416836739705	-0.5771403233997945	1.7012880424507213	-3.1245994669938986	1.2957821636003213	-1.6980830437302072	-1.1278338912263866	-1.2622430703500394	0.2430756499479836	-2.2226230815986265	0.2679120081925847	-0.8124183770563262	-1.4956726747660622	-0.1722229351899728	-0.9981762506397952	0.7520157788217178	0.4471574889334524	-0.2559332015465299	0.6793344179788292	0.2210311348706476
68	-3.791063771343696	-2.562592789083056	0.2907464629527108	-2.276853951545668	-2.707231850350228	1.79170590111002	-1.218233295421609	-0.8629053581488029	0.2190683707687346	-0.3512905274066399	-0.8798681157897122	-0.2823471362505134	0.2371457559496941	-1.0075923673474847	-1.5122773913608718	-0.1048281585809289	0.1130624715234229	-0.0741975853495104	1.1895504276283977	-0.2315949888414177
69	-2.3858402500408844	-5.808344014676586	-4.5101641900027305	1.3919789291750488	1.6255786707212554	3.7083154144773967	-1.6056355718838355	2.3392304737324885	2.9948690822543926	0.7747983110849495	1.9802556400661044	1.9712471933420104	0.4657510404012669	-1.580266018852614	-0.1873366314613014	1.1455388921774798	0.0230415380446783	-1.834957639496844	-0.3730870974844313	0.2013741549084144
