label_id	Predicted Archetype_archetype_CFOR_classifications
1	1
2	2
3	2
4	2
5	2
6	2
7	2
8	1
9	2
10	4
11	2
12	1
13	1
14	4
15	1
16	1
17	2
18	2
19	1
20	1
21	1
22	1
23	2
24	1
25	4
26	2
27	1
28	4
29	1
30	4
31	1
32	2
33	2
34	2
35	2
36	2
37	1
38	1
39	2
40	2
41	3
42	1
43	2
44	2
45	1
46	2
47	1
48	2
49	1
50	1
51	1
52	2
53	2
54	4
55	2
56	2
57	2
58	2
59	1
60	2
61	1
62	2
63	4
64	4
65	4
66	2
67	2
68	2
69	2
70	2
71	1
72	4
73	2
74	2
