label_id	PC 1_b4galT1tagRFPt_TFOR_pca_predicted	PC 2_b4galT1tagRFPt_TFOR_pca_predicted	PC 3_b4galT1tagRFPt_TFOR_pca_predicted	PC 4_b4galT1tagRFPt_TFOR_pca_predicted	PC 5_b4galT1tagRFPt_TFOR_pca_predicted	PC 6_b4galT1tagRFPt_TFOR_pca_predicted	PC 7_b4galT1tagRFPt_TFOR_pca_predicted	PC 8_b4galT1tagRFPt_TFOR_pca_predicted	PC 9_b4galT1tagRFPt_TFOR_pca_predicted	PC 10_b4galT1tagRFPt_TFOR_pca_predicted	PC 11_b4galT1tagRFPt_TFOR_pca_predicted	PC 12_b4galT1tagRFPt_TFOR_pca_predicted	PC 13_b4galT1tagRFPt_TFOR_pca_predicted	PC 14_b4galT1tagRFPt_TFOR_pca_predicted	PC 15_b4galT1tagRFPt_TFOR_pca_predicted	PC 16_b4galT1tagRFPt_TFOR_pca_predicted	PC 17_b4galT1tagRFPt_TFOR_pca_predicted	PC 18_b4galT1tagRFPt_TFOR_pca_predicted	PC 19_b4galT1tagRFPt_TFOR_pca_predicted	PC 20_b4galT1tagRFPt_TFOR_pca_predicted
1	4.011689051460804	-1.310601609614082	-1.1520100168000065	2.0395850153007262	-5.180646621939515	-1.6549486053325095	0.8703654979289648	1.6523367074221291	-1.7360088079458669	1.0441030713162889	0.7598651580179048	0.3863129790974948	0.4214440231849929	-1.2939646110893566	-1.033232833955156	1.2106887203777013	0.2877758702270736	0.051610002356629	0.1216343594866866	0.3202456592002839
2	6.444374196900144	-1.582452820053252	-3.669615271458904	-2.052759627206719	-2.160103346696157	0.7146834603842267	-1.7807731272537848	-0.6095255774293638	-0.0785348024638126	0.4299090820629196	-0.7110641320696491	-0.9608635033606951	-0.4416376193541749	-1.001813893771266	-1.2268578679398332	-0.4750350801644232	0.2251216051313893	-0.1584808004592408	-0.1969314936928914	0.400879564246607
3	7.414273750920367	-2.168651345887067	-3.9646363687956745	-0.810596386690769	-0.5699295156191357	0.1094589788107791	-0.5999856034650404	-0.2046271723735035	1.2459434386371495	-0.7871916003993042	0.7706574713714243	0.1846958104644045	-1.707151478416712	1.0409384540271929	-1.432498633607845	-0.393351226874794	0.0754381362031193	-0.1528938219266853	0.1805048096109539	0.6093712458707103
4	7.792634651116072	-0.8869972413503183	0.0778013921235072	3.5884117047604778	-1.5656760483011236	0.2399697246813064	-0.2068853418416059	0.1805974860287438	0.948539529002422	0.1080204090988765	1.3875453294327602	-0.3942568869591429	-1.4493699554003958	1.5648312924730992	-0.5699424316228971	0.0388186832871553	0.0437713376896564	-0.064596825794055	-0.0814043034162861	0.3611358406374614
5	5.10548049596172	0.3379765837275174	-2.6649900298817792	-1.918145147534958	1.4705078392666462	1.6001018339342012	-2.2381248302488044	1.0229058105157296	0.0945315277326606	0.2771227766462119	-0.914450061799511	0.1673744880418297	-0.3911733472663242	0.2410639506881875	-0.9127377784421128	-0.0571759496619129	0.2118449741649019	0.0513623244371397	0.1790808574753508	0.0454965619015461
6	8.248155483179621	-0.5526568698209963	1.3694011106953312	0.167559795511369	-0.7717875250079291	-0.0786870631310057	-0.3262488181630165	1.153870986498794	0.7823283541426682	0.4781111661048876	0.8930024025673251	0.3315142068883839	-1.309101472319831	0.6863774785830696	-0.4282286241495421	0.1641681401349521	0.5447268227732647	0.2160909772626739	-0.391635474605182	0.1998224009859961
7	5.285301316763997	-1.2687706355440973	-3.9035761003715352	0.3215600559287526	-1.7109571056345438	-0.0983723847183588	-1.3804284161475917	0.4432719739402617	-0.2338123573634427	1.2582410887660622	0.1993737136306055	-2.3115058971240785	1.1558232602798957	-0.0444671323969554	-1.8711518962335512	-0.2525937810998813	0.3567502562135349	0.0578681028247276	-0.0584691005556099	0.5254924399157113
8	8.620315086818055	-3.6700348455479737	1.1753683534952617	-0.4545996310940627	-1.93307047900912	-2.478680057980891	0.555581482788909	-0.5445870814433296	0.2704114675194957	-0.1455541589950015	2.8092010983540296	-2.101993107934472	-2.6230016102361366	0.1226763427671155	-0.8777462016764219	0.5154609903457277	0.4474226765927274	-0.0871211029624345	-0.2281653837640622	0.0073312326891028
9	5.529826154654279	-3.0713026123747365	-0.3518390849343091	0.2860723538796281	-4.336858667280537	1.246997386066	-0.1672969954079524	1.1381743267553248	-0.9454137446979254	-0.6474500542637684	0.7569553222733301	0.9204660873840976	-0.7806753981215946	0.3371685677763818	-1.2608175893836973	0.685857545008433	0.7355080724699523	0.4077842743877904	0.0075635427378191	0.071490201429301
10	5.814494933524367	0.5149232191646399	-2.881661031389595	3.4129483641635328	-0.9440615651283925	1.4131605232559616	-0.2991315821220301	1.705603099906052	0.1741664047134263	0.449088261549931	1.0021333159953894	0.0464722009864981	0.5324248249692867	1.3349353009525384	-1.4874408389472706	0.4803318810242571	0.1174658283024439	-0.1280567994245519	0.4282843150427833	0.479492124997384
11	7.642974059813378	-2.102693805713578	2.6313662342864808	1.844396864164988	-0.5891365369616632	-1.6972741976580457	0.3136547295894654	1.2604315733667544	1.3021224650414225	0.7536157368963956	1.5895183616597766	0.1919724756515357	-0.9298162175179774	1.7588962589577808	-0.0103568527752568	0.3092021587306148	0.4313595985007137	0.4799703541134266	-0.0001694264444271	-0.0231741203384685
12	3.307352148761444	-2.0086236397145067	-1.7004594889714972	4.047172295242446	-1.6208619328299416	-0.0374409453483002	0.5652846476424567	1.4966710127736167	0.3647161186985506	0.530329786161434	0.5063594425354576	0.3896609121472849	0.1619660781063567	-1.1539795425314905	-1.0829374893502135	0.256747419520591	0.1983004367931198	0.0131778323356679	-0.1653908317271384	-0.1962917695409678
13	3.4969293817731195	2.9188503859215023	-1.7447478823570648	2.335708411404944	-3.574106853668243	-2.57017618904663	0.9194444029496044	1.4127517678531436	-0.7235359759891247	0.6525491044935976	0.4608654947033439	0.3120597119998081	1.3971068559813953	0.729711028840428	-1.3277596613865248	0.8343702882894077	0.0829069287205268	0.2200896771059428	0.7462098564615036	0.3072078486063909
14	7.438241997053845	1.1548773833182793	-3.19117885478934	-2.6326380512665826	-1.5156535956543873	-0.2887292716519054	-2.088285661034551	1.045795343275503	0.3493421761762447	1.2441889047021593	-0.3240219351220343	-0.3447754272882601	-0.8652960086933629	0.623855123403293	-1.1199901156771532	0.2991948474051339	0.3814303837976294	-0.084120888508792	-0.2953163151950104	0.2674880489611113
15	6.628804547023027	3.5676152786859383	-0.2732471894066115	1.805698805970408	-0.713893038280246	0.6910580752721289	-1.6545240688718583	1.1567884929827403	0.2511518121730325	1.3809958171014278	0.389530634366422	-1.2328381067750769	0.2656088670889362	1.4855337926972123	-0.3277988978660251	0.3317102464224937	0.1272563297322275	0.2454224756942837	0.3283052219069222	0.0686739390342361
