label_id	PC 1_mKate2GM130_TFOR_pca_predicted	PC 2_mKate2GM130_TFOR_pca_predicted	PC 3_mKate2GM130_TFOR_pca_predicted	PC 4_mKate2GM130_TFOR_pca_predicted	PC 5_mKate2GM130_TFOR_pca_predicted	PC 6_mKate2GM130_TFOR_pca_predicted	PC 7_mKate2GM130_TFOR_pca_predicted	PC 8_mKate2GM130_TFOR_pca_predicted	PC 9_mKate2GM130_TFOR_pca_predicted	PC 10_mKate2GM130_TFOR_pca_predicted	PC 11_mKate2GM130_TFOR_pca_predicted	PC 12_mKate2GM130_TFOR_pca_predicted	PC 13_mKate2GM130_TFOR_pca_predicted	PC 14_mKate2GM130_TFOR_pca_predicted	PC 15_mKate2GM130_TFOR_pca_predicted	PC 16_mKate2GM130_TFOR_pca_predicted	PC 17_mKate2GM130_TFOR_pca_predicted	PC 18_mKate2GM130_TFOR_pca_predicted	PC 19_mKate2GM130_TFOR_pca_predicted	PC 20_mKate2GM130_TFOR_pca_predicted
1	2.9021374217437166	1.2595700200266775	-0.5224319904647601	-2.03719476737964	-1.7328900133821483	3.555079363141924	-0.6895964243953201	-0.4026136039286113	0.5917913116067557	0.9899559242517936	-0.3916634104571128	-1.023662761884559	-1.4266090867677743	-0.3291322248909811	-0.4991337236201423	0.2306229654488997	0.3297173959215326	-0.4830904448554329	-0.0039652386552639	0.1826463700568477
2	6.385915140996896	1.2331937762495022	2.496958585834811	-0.2609576643831174	-0.6676339809209204	-0.5784252541890861	0.5640499523394902	-1.6101899137903115	0.2948731298305538	0.3861481833515141	0.1045463766253507	1.0692261115501116	-0.5591857617565681	0.0190136385274708	0.921056466756246	0.3367774127736477	0.2015494147976523	-0.0641874497948984	0.0887104579019228	-0.1403071965875388
3	6.388903273892517	1.2545200589269732	1.1338774889028225	-1.4194929890846564	0.8856551311717644	-0.5280325721872012	0.8014216004619734	-0.7705893952453704	-0.735487179805125	-0.8715213823623402	0.3700633305844862	0.9003980994994512	0.3306423050757578	0.7715048216402625	-0.5945045136120994	0.4789483809992542	-0.4050368727898837	0.0419147820139989	-0.4260346969995106	-0.312451047445865
4	5.5114160480292425	-0.063205980381882	-2.805465439614768	-0.4210736593596748	1.0456355345433272	2.649880844672505	0.7184071999230022	-0.3620568989835431	-0.4312579399729803	-0.5405609679522081	0.3251472817811029	0.5661230852416101	0.3981458471167463	0.0043856808649873	-0.5938628258517531	0.0870190109145507	-0.8449535577643504	0.3671006738684765	-0.3579021103610302	-0.3650152600552088
5	4.93737030529219	-0.2186509740982154	0.7102245793892763	0.8615485582359591	1.477207803476874	-3.183740064477904	1.2144121046166938	-1.1409494022999778	0.2336821586821709	0.9332969851529518	0.2487437008394304	0.9705990771424168	0.266130745614378	0.3555124721619573	-0.0508088868965777	-0.0278027002959309	-0.2789311840973861	-0.1394823729495813	0.0057250725404016	-0.0492047338664212
6	5.949785405599519	-0.6030333223239503	-2.7982626295368123	0.926066582285372	-0.2114822778971316	-0.1338318774225273	0.8058169629650451	-0.4747692807713518	-0.7971451996715202	-0.1493979573691051	0.9195580070373668	-0.0040240726073508	0.2724485011760882	0.2879297716888362	-0.9203370944043404	0.2394897563990933	-0.2218666515272483	0.3702687555167279	-0.0312057986281524	-0.0473467197310701
7	5.454636515377668	1.1007970101628273	0.6925733384515489	-1.5085863853705814	0.0252647783840252	0.8854749815281009	0.0734229975214569	-0.1687089867606884	0.2199332455577969	0.7169318565306162	-0.3918557687206989	1.5757241204112906	-0.4938651577841833	-1.6140178482156184	0.5996307530221736	0.7022731810149399	0.201741284308616	-0.0560709375037278	0.0714582832044867	0.0367892152386029
8	5.730984026195396	2.896726970530098	-3.1606152399724614	-1.092286357561751	-1.6526439324024893	1.3334205790769316	-0.1734077759939167	0.2364949254164509	-2.0201026891811416	-1.914865344401578	0.2713929154886545	0.1035337145937018	-0.9732341977491978	0.0510272363516849	-0.1323168107455948	0.0216639155317554	0.3001657494672171	0.0277891815617847	0.3685048441266132	-0.3128614455776526
9	4.6260953500801945	2.2897676590234166	-0.6524846486566354	0.3875228199914241	-0.8687202528683238	1.2584806669130009	0.1702905597420697	-1.1705006919309937	0.8540763790230357	0.193881928192477	-0.4670873628810843	-0.2569200130866991	-1.064492048281531	0.5497110247714818	-1.3048856820008068	0.181104164134032	-0.4871466726774488	-0.0648320130983763	0.1853532747099122	-0.075008024618185
10	5.308426080006863	-0.6435061687847552	-1.2851248313787735	-1.2151186269327965	2.5747666877558486	1.7127619522968829	0.6518361667413317	-0.0631200738714815	0.7817112718403529	0.5884372297406789	-0.145561311377232	0.4845612232910523	-0.0300636784199654	-0.6132329437499575	-1.142607099442886	0.5073469271536108	-0.5931500884712245	-0.111896388446089	-0.5745293775729885	0.0140349874808907
