label_id	feature 1_NLStdTomato_TFOR_pca_measured	feature 2_NLStdTomato_TFOR_pca_measured	feature 3_NLStdTomato_TFOR_pca_measured	feature 4_NLStdTomato_TFOR_pca_measured	feature 5_NLStdTomato_TFOR_pca_measured	feature 6_NLStdTomato_TFOR_pca_measured	feature 7_NLStdTomato_TFOR_pca_measured	feature 8_NLStdTomato_TFOR_pca_measured	feature 9_NLStdTomato_TFOR_pca_measured	feature 10_NLStdTomato_TFOR_pca_measured	feature 11_NLStdTomato_TFOR_pca_measured	feature 12_NLStdTomato_TFOR_pca_measured	feature 13_NLStdTomato_TFOR_pca_measured	feature 14_NLStdTomato_TFOR_pca_measured	feature 15_NLStdTomato_TFOR_pca_measured	feature 16_NLStdTomato_TFOR_pca_measured	feature 17_NLStdTomato_TFOR_pca_measured	feature 18_NLStdTomato_TFOR_pca_measured	feature 19_NLStdTomato_TFOR_pca_measured	feature 20_NLStdTomato_TFOR_pca_measured
1	-5.399833898251732	3.5132270738588174	5.843021085913915	-6.314696981738979	-1.9669463031902363	-6.118123244493862	-0.5678076938120548	-8.798827332609504	-6.775481629428628	-3.3679282183084918	-2.7993601337114944	-3.888763958312224	2.4080392806173867	3.4625136628832967	-1.5752727860448623	-1.0323596174523748	-0.8796519726214271	2.868296311265096	3.0880458989615325	-0.0562691967173563
2	2.125741216749048	-1.799798506291714	1.0761165894162934	2.2309502138691144	3.79478428745832	-1.988781830172883	0.8687204484325587	-0.7004402549039503	-1.828421266108957	0.6372459752343638	0.2069197250315319	0.6206783414559987	-0.0762617158317296	1.5542251385950587	0.4927316368139716	0.4724603340113514	-0.1652711579673683	0.0411292095441824	-1.0178523958691437	-0.2616649895202472
3	0.2271896478599269	2.8997740056884065	-1.8688566140672327	-0.1127884371595126	3.834511494893949	-2.4291812701736606	-1.372307613233536	-1.876845648786539	-0.8136825815967582	-0.4862907266663262	-0.721794889818856	1.2721460991668658	-0.6417596719747525	2.0176255785907715	-0.001761752533712	1.5860102706462609	0.6719103490559768	-0.0883186020153953	0.3364592723757588	0.8080980146637243
4	1.5248028393281263	-1.0496918487184863	-2.1559489099385822	3.876159024193557	3.9432514924151056	-1.1263402189222118	1.2926583594774863	2.2934007668104543	-0.6580103468567068	0.3273154303917393	-1.0101366606782074	0.1035076523352598	1.4236420017727336	1.1033732721084892	-0.2727622138071036	0.1954597750527224	-0.2417886641136576	-0.0485972069297676	-0.2163293635769787	-0.1079790242307898
5	3.424827414731956	-1.5252103496269869	0.3747900320773712	2.395950109963008	5.860839828189339	-1.500748205632733	0.820377696325555	-0.3008815411474508	-1.4753411111383414	-0.0119087924634653	-0.6459870872300633	-0.5104847800752744	-0.8888943222774403	-0.3132835075833461	0.3344613201729572	-0.4498609903346968	0.4347207909066465	1.3065779827062332	-0.0906775254603292	-0.4541289601438614
6	5.609331829965014	-3.2897235872251684	1.341206647317508	-1.9895615915998308	3.7909947854921184	0.2328534890023016	3.5500411985020457	-0.6030601973045631	-0.2489826584956314	-0.1612348973371251	2.716147873984041	0.068289481377199	0.989297286468788	0.6593589002015193	1.87205075354568	1.202268883044107	0.1015592848150408	1.9587293028871704	0.7428279365264533	0.0711877859012379
7	5.253185533878959	-3.1135474908975462	-3.737801385950784	-1.5929080015534596	-0.3472698638586178	0.9834127359434522	2.929540409656328	0.8638306076439219	-0.9947311552754572	-1.5278966829489409	-0.0666707994962279	0.9135664968748806	0.6552361276715698	-1.455938519406805	-0.2946261810956365	-0.1737466993935545	-0.3187339584404698	1.7945948638828368	0.1921925049823583	0.8442513138707576
8	4.665521425991939	-5.912722705606482	0.7156941495218092	1.5809989561074311	3.737150982840842	-0.1429449699616457	2.1725133686598053	1.3180344573406848	-0.4548098732478056	-0.2857694318410727	0.2412422321247289	0.273124119562565	0.0595404944423188	0.9281687082390706	0.4470683673668471	-0.1103977480444815	0.1084519989905867	1.1299534893175902	-0.0451198892924309	-0.6041570630871477
9	4.877304570979102	-4.237251124583435	-1.9543018025016667	-1.6934528212804074	0.5625706084552744	1.61548214557862	0.6525102704173998	-3.3128462764526416	0.0378506152153975	-0.5481837436449879	2.0520152588682223	-2.2639045220455167	-0.9478389192217256	-0.2891865255273565	-0.135998331949436	-0.798331381276385	-0.439863313604116	1.7967481052557952	-0.1498968498210126	-0.2330486335365458
10	1.1472419595508647	0.1046188612149157	0.3958879192986112	0.3303972872365714	5.85290610647336	-0.0778087051849468	1.1853392173058617	0.2164623561559447	-1.0271412317200117	0.6666404625716738	1.1534015892625538	-0.962587373365728	-1.20002083962792	1.4986780818181982	-0.2819853515428566	-0.4974687547970849	0.1962698693819179	-0.3121888600990075	-0.6134071864728485	-0.8224608340949351
