label_id	PC 1_b4galT1tagRFPt_CFOR_pca_predicted	PC 2_b4galT1tagRFPt_CFOR_pca_predicted	PC 3_b4galT1tagRFPt_CFOR_pca_predicted	PC 4_b4galT1tagRFPt_CFOR_pca_predicted	PC 5_b4galT1tagRFPt_CFOR_pca_predicted	PC 6_b4galT1tagRFPt_CFOR_pca_predicted	PC 7_b4galT1tagRFPt_CFOR_pca_predicted	PC 8_b4galT1tagRFPt_CFOR_pca_predicted	PC 9_b4galT1tagRFPt_CFOR_pca_predicted	PC 10_b4galT1tagRFPt_CFOR_pca_predicted	PC 11_b4galT1tagRFPt_CFOR_pca_predicted	PC 12_b4galT1tagRFPt_CFOR_pca_predicted	PC 13_b4galT1tagRFPt_CFOR_pca_predicted	PC 14_b4galT1tagRFPt_CFOR_pca_predicted	PC 15_b4galT1tagRFPt_CFOR_pca_predicted	PC 16_b4galT1tagRFPt_CFOR_pca_predicted	PC 17_b4galT1tagRFPt_CFOR_pca_predicted	PC 18_b4galT1tagRFPt_CFOR_pca_predicted	PC 19_b4galT1tagRFPt_CFOR_pca_predicted	PC 20_b4galT1tagRFPt_CFOR_pca_predicted
1	-2.0283698937719103	4.659412278462292	2.2070298473050336	-0.2596058426725724	-0.2603953459778982	1.0528077097838675	-0.5494109572173265	0.1957594786420369	0.0106541880943239	0.0137209870565244	0.0971153244049594	0.2996221176789569	0.0192913637929374	0.0063889861454319	-0.0859741957636353	0.064685620242823	-0.0084409746643857	-0.0245077390083286	0.0595211176451498	-0.0160546454560121
2	-0.1746703993087208	2.096233485712325	0.5277632629441251	0.1945638181399469	0.3739795257342831	0.3266161810043371	0.2643625229330666	0.1168842273070878	0.0438715826432105	-0.0644250604955947	0.1603554832898251	-0.2086980803765142	0.1292046398261403	0.0334127317721915	0.0224820169146561	-0.1104868383492641	-0.1944451913149506	0.0309920995945237	0.0747287109575552	0.1052786729474318
3	0.3330410478104193	0.6516352826065384	-0.2852594122738838	0.3171615868593375	0.0906236511435359	-0.0701669200986764	0.1298160070416567	-0.2806513217297154	0.1897914789982435	-0.0112276607809338	0.1572818400490209	-0.0035464082760636	0.1031401614870938	-0.1144067911997764	0.0132679424508447	0.0608198451528755	-0.2133731977178381	0.1168911250755052	-0.0120553553638032	0.0527860637508264
4	0.5283332439485224	-1.478636941115643	-0.374302804136035	-0.148365202761841	0.0126344242496652	-0.1340306330577451	0.1188428802203457	0.0052735990243036	0.0067117431896665	0.0155875318634377	-0.0879751035895836	-0.0438070499014332	0.0100323179613461	0.0723958769106866	0.0295731011968123	-0.0545941805817666	0.1122467151151984	-0.0320624322262984	-0.0347144914562286	-0.030078610702445
5	0.1210342084539782	0.4344101996999195	0.0551174066698409	0.202750267738719	0.2118081042273467	0.4087300292535476	0.3265722430493371	-0.0881202525698798	-0.0301276108420394	0.0169743782131124	0.1330844162457407	-0.2197443073413989	0.0961356807834985	0.0559593207574138	0.0968968441037607	-0.1050471409093863	-0.1661111573612678	0.0198950416877131	0.0565567705149569	0.0793691269903383
6	2.183414220449732	-6.119293723545228	-2.25584321609016	-0.298733493532252	-0.0639379797390715	-1.725654007192913	0.0509075092361966	0.0643676058471839	0.137432905622116	-0.0582379567810281	-0.3868928485236141	0.076848048202487	-0.1316066152605538	0.0139350778678853	-0.053041899667912	0.0268506926647372	0.4284061288058418	-0.0370291466000038	-0.2028830758135103	-0.1670014287021156
7	0.0740843247922607	-0.7244083649650168	-0.3981604586340651	0.0474621959377573	-0.0636336609804832	-0.3162869255255264	-0.0801469220248782	-0.0331889791007913	-0.0524182475102822	-0.0090714018911002	-0.034934689161838	0.0387366515515359	-0.0729718379736163	-0.0665340993457831	-0.028574574470465	0.0704349476585585	0.0153047553780163	0.0033549537985245	-0.0129239173247138	-0.0153460000572712
8	-1.9867549381870344	5.808780603739683	2.133646569873312	-0.1095221672825803	0.1057973179934445	0.1896946063843645	-0.5828880015250111	0.5603349480350889	0.1822199251546046	-0.2158815016448075	0.0905810991030803	0.2729195543446453	-0.0062656738328534	-0.0869604650536315	-0.2272968133150311	0.0716855076966858	-0.0052733465797377	0.0388842743288331	0.0415252265102208	0.0244133713571509
9	-0.1632175360668441	0.765175064487945	0.1141188919713696	0.0736060166567589	-0.1417795504272447	0.0730439344964109	-0.1255119623684489	-0.2142157761236402	0.1245143888523819	0.0249769028298858	0.0654940676664975	0.1468434688906492	0.0327862220406695	-0.0942854919021286	-0.022406061515081	0.1014480852343695	-0.07529372821958	0.0657856849900702	-0.0232564761384441	-0.0022103226948803
10	-0.4669271682056629	1.2883989852879143	0.5470512031536015	-0.1172367130962821	0.1236029138602219	0.0486115922298073	-0.0484554214035605	0.2351268179536983	-0.0297626388873845	-0.0625366690668674	-0.0194959283591646	-0.0216658404653478	-0.0030223086794171	0.0234168050595984	-0.0573825470149572	-0.0324599317241329	0.0369692809288196	-0.0295468153962752	0.0313997751257565	0.0237363743382727
11	1.177494932850344	-3.4398422965007884	-1.2719226453278374	-0.0088290529546038	-0.1444089354779159	-0.4498546793843512	0.1568198498486356	-0.2729989466890031	0.0256348499424259	0.077602565569757	-0.1114404670369783	-0.0082461496823905	-0.027678649449508	0.0082671702148658	0.068356062725735	0.014124137942546	0.0982322737461862	0.0037029704301235	-0.081067870538334	-0.0591964125289339
12	-2.5966405312120693	6.514688181773004	2.6908115994557598	-0.2366034508919325	0.0682798142163029	0.5827794122337989	-0.6503481314502517	0.6999338975762938	0.0060464723458443	-0.1870226676237415	0.0730783899240943	0.2404925507509972	-0.0451539928457733	-0.0240758640680623	-0.2206878858253032	0.0332785710719248	0.025988380882982	-0.0317240474261397	0.0972031714918966	0.0304943182604621
13	-1.1225627275866248	3.915375274312893	1.2612211326301004	0.1755649199515742	0.3228899329908947	0.5556486302104829	0.0362312988696878	0.2281138545637561	-0.0015153510883245	-0.1087329579237679	0.2061929073001245	-0.1173793181181009	0.0849946077021186	-0.0085258480277989	-0.0328544757208873	-0.0580740512068978	-0.2119598839167491	0.0338709690518517	0.1074967275748093	0.1186829306628061
14	-0.0203654606135545	0.3866795505390801	-0.1173446293263217	0.1185453107623937	-0.0403093454184994	-0.2253393047978942	-0.0931088250492627	-0.0787753087757791	0.0784210055949962	-0.0180217232770811	0.0257309042984029	0.0815361786044665	-0.012269077265355	-0.0967519525002203	-0.0440869923102592	0.0799220548044145	-0.0535087638898891	0.0505952604043931	-0.0148969315803472	0.0054027534487638
15	-0.3934646548260497	0.4822950585065541	0.6494193729147563	-0.2160099715418272	0.2478120015570141	0.4863454210395415	0.2001168446948085	0.3674992221177183	-0.2236056272803057	-0.0252489828967419	-0.0353081443373855	-0.246689884393484	0.0106958439095296	0.2009924837836209	0.0500201823872364	-0.2004593764171316	0.0791206400501841	-0.1193337657829284	0.0821046436681352	0.0375996508618321
16	-1.6124514846217972	4.582482422285062	1.8093783773548733	-0.1431371777856749	0.0790706576032151	0.367669248441038	-0.4107040538629479	0.4459127596857335	0.077349602351597	-0.1316795367622399	0.067703229699147	0.1711403826612631	0.0091238337168178	-0.0238050992156898	-0.1527279750063099	0.0218180492358943	-0.0046313343255011	-0.0016665908116489	0.0549978214188732	0.023917967786546
17	0.6416759325511171	-1.6285901403549905	-0.7377672395512425	0.1744118503935907	-0.2950763868825997	0.0993316363183929	0.0413844608863134	-0.5398946737432812	0.1099395973741001	0.1380587117690658	0.0655977215223877	0.1096432563770609	0.0439212654162483	-0.07076900441071	0.0931419624965656	0.098048460995398	-0.0953660566009377	0.0762822042983213	-0.0602914383889955	-0.0357243194048459
