label_id	Predicted Archetype
1	2
2	1
3	1
4	2
5	4
6	2
7	1
8	2
9	2
10	2
11	1
12	1
13	1
14	1
15	3
16	1
17	1
18	1
19	1
20	4
21	1
22	4
23	3
24	2
25	1
26	1
27	1
28	1
29	4
30	2
31	2
32	1
33	1
34	3
35	3
36	4
37	1
38	2
39	2
40	4
41	1
42	4
43	1
44	2
45	2
46	2
47	2
48	2
49	3
50	1
51	1
52	1
53	1
54	2
55	3
56	2
57	2
58	2
59	2
60	2
61	2
62	2
