label_id	PC 1_lysotrackerdeepred_CFOR_pca_predicted	PC 2_lysotrackerdeepred_CFOR_pca_predicted	PC 3_lysotrackerdeepred_CFOR_pca_predicted	PC 4_lysotrackerdeepred_CFOR_pca_predicted	PC 5_lysotrackerdeepred_CFOR_pca_predicted	PC 6_lysotrackerdeepred_CFOR_pca_predicted	PC 7_lysotrackerdeepred_CFOR_pca_predicted	PC 8_lysotrackerdeepred_CFOR_pca_predicted	PC 9_lysotrackerdeepred_CFOR_pca_predicted	PC 10_lysotrackerdeepred_CFOR_pca_predicted	PC 11_lysotrackerdeepred_CFOR_pca_predicted	PC 12_lysotrackerdeepred_CFOR_pca_predicted	PC 13_lysotrackerdeepred_CFOR_pca_predicted	PC 14_lysotrackerdeepred_CFOR_pca_predicted	PC 15_lysotrackerdeepred_CFOR_pca_predicted	PC 16_lysotrackerdeepred_CFOR_pca_predicted	PC 17_lysotrackerdeepred_CFOR_pca_predicted	PC 18_lysotrackerdeepred_CFOR_pca_predicted	PC 19_lysotrackerdeepred_CFOR_pca_predicted	PC 20_lysotrackerdeepred_CFOR_pca_predicted
1	0.0567731132638639	0.4994113688079299	0.3433012313813019	0.2329384866826865	-0.5287721715939562	-0.227150119056788	-0.0047281184316584	0.0867569257436559	-0.1605000106622757	0.0100106560072718	-0.0240403379970288	0.1508377244308889	0.0722980288611174	-0.266212667464219	-0.0262583701899611	-0.0332531168552591	-0.0638779310185019	-0.0733418031374389	0.1150600616890257	0.1784963095375465
2	0.5719174514443887	-0.1137919444009119	0.3624765323597123	0.2084129513813326	-0.1106766202354898	0.0269859016760503	-0.1136461152880062	-0.0488812072241673	-0.0534684482427184	-0.0594157119773306	-0.0241697274816513	0.0701672970085431	-0.0431934114590871	-0.0062101925921362	0.0143356204701626	0.008658113149383	-0.0345650386268664	-0.0962712980682376	0.0605418070114068	0.0458323941065743
3	-0.151390647919452	0.1879387864572239	0.0441081264488711	-0.0513464154347004	-0.1884429677294296	0.0952178296006148	0.0051781596862586	0.0031092078150784	0.0314624831571442	0.0050893660769455	-0.011032170017073	0.034872660284539	0.0476497664904013	0.0121950179767342	0.0217134855939375	-0.0064767138408445	0.0044084236884559	-0.01129718056687	0.0079914674560104	0.0033126180445995
4	-1.1591241502696774	1.7231477180177333	-0.0112476904590934	-0.5312062971118431	-0.5210420859416683	0.2274543789730498	-0.0940402050330932	-0.1120825096261675	-0.0383911081524464	0.0014923441902772	-0.048560656453703	0.1740402615007934	0.0029553728347466	-0.0320778118666216	0.0143680261024391	0.0353990050940676	-0.0062143554497602	-0.0454448010398317	-0.0261013667045859	-0.0199092158977255
5	-3.679186790322051	5.654386676814664	-1.3435039242315705	-1.7663302312403006	-1.2468501847029223	0.6272816213084815	0.0630882177724281	-0.2970167668469329	0.2111330490157464	0.0576086032177021	0.148582742968161	0.2571907052891655	0.3079491328881643	0.0103017033751203	-0.1150623812716777	0.1432769152732814	0.0205981152405291	-0.0330685505458354	-0.2335961485831937	-0.132521238470447
6	-2.231902109128592	4.189745474442871	-0.3398894023113273	-1.0471455224452109	-1.0694245979223382	0.2825591370990849	-0.0149353136904848	-0.1532851989346634	-0.0572051762889296	-0.0821063865942931	-0.0984388083158248	0.2620438753565015	0.0595884725196814	-0.1144128043596537	-0.0567212695372508	0.0666567317408156	-0.0092489133211307	-0.1266110833749103	-0.0821605885612315	0.0390567109433701
7	-0.6084751358556933	0.8045496472409095	0.062215077586668	-0.1371675873239788	-0.3357975268008739	-0.1066802757858089	0.0313959111934004	0.0556949846742963	-0.1044028993648356	0.0219808931855875	-0.0626127666800824	0.0884668583297606	0.0148159046278248	-0.1559705795765667	-0.012517127874397	-0.0183785697461502	-0.0144180340185951	-0.0034273951245284	0.0233286534856648	0.0752767626689249
8	-0.970995110919892	1.910704258248016	0.1711117089114383	-0.3354015694246656	-0.6185682602855354	0.0717654422505073	-0.1726776811551102	-0.0801348217200826	-0.1302720294254932	-0.2003982984771189	-0.0353757043514045	0.2286276044561186	-0.014997440370025	-0.0981131450999842	0.0066930931679997	-0.010378529068667	-0.0765455703261699	-0.0736595953834285	0.0106295709644601	0.0580416060755862
9	-0.9053599803234164	0.7136759554690031	-0.0140414045558284	-0.370755333090961	-0.0927165702156825	0.1163475023060789	-0.0860338464358259	-0.0312482616215851	-0.0348645114751253	-0.1237473463692341	-0.059780263068814	0.0598774308826548	-0.0690676362294243	0.070004908851752	0.0479802515681255	-0.0205409947390931	-0.0122462004383919	0.0449395497158764	-0.0535242133308476	-0.0637043058026991
10	-1.094052761968726	2.197987085177568	0.2367702080513592	-0.4477769131199207	-0.6541275635575103	-0.0033007816601685	-0.1440920201126705	-0.0740326439544599	-0.2280041613947933	-0.0787597425731997	-0.1399078761696328	0.2445857872027386	-0.0942435306117022	-0.17919878994922	-0.0094322238040302	0.0210582405047463	-0.0573017094164543	-0.1121510492507983	0.0286921280145485	0.0910843441819735
