label_id	Predicted Archetype_archetype_CFOR_classifications
1	1
2	1
3	2
4	1
5	1
6	1
7	1
8	1
9	1
10	1
11	2
12	1
13	1
14	2
15	1
16	4
17	1
18	1
19	1
20	4
21	1
22	3
23	1
24	1
25	1
26	4
27	1
28	2
29	1
30	1
31	1
32	2
33	3
34	1
35	2
36	4
37	1
38	1
39	2
40	4
41	2
42	2
43	2
44	1
45	1
46	1
47	2
48	1
49	1
50	1
51	1
52	2
53	2
54	1
55	1
56	2
57	1
58	1
59	4
60	2
61	2
62	1
63	1
64	1
65	4
66	2
67	1
68	2
69	1
70	4
71	2
72	1
73	2
74	1
75	2
76	1
77	4
78	1
