label_id	feature 1_b4galT1tagRFPt_TFOR_pca_measured	feature 2_b4galT1tagRFPt_TFOR_pca_measured	feature 3_b4galT1tagRFPt_TFOR_pca_measured	feature 4_b4galT1tagRFPt_TFOR_pca_measured	feature 5_b4galT1tagRFPt_TFOR_pca_measured	feature 6_b4galT1tagRFPt_TFOR_pca_measured	feature 7_b4galT1tagRFPt_TFOR_pca_measured	feature 8_b4galT1tagRFPt_TFOR_pca_measured	feature 9_b4galT1tagRFPt_TFOR_pca_measured	feature 10_b4galT1tagRFPt_TFOR_pca_measured	feature 11_b4galT1tagRFPt_TFOR_pca_measured	feature 12_b4galT1tagRFPt_TFOR_pca_measured	feature 13_b4galT1tagRFPt_TFOR_pca_measured	feature 14_b4galT1tagRFPt_TFOR_pca_measured	feature 15_b4galT1tagRFPt_TFOR_pca_measured	feature 16_b4galT1tagRFPt_TFOR_pca_measured	feature 17_b4galT1tagRFPt_TFOR_pca_measured	feature 18_b4galT1tagRFPt_TFOR_pca_measured	feature 19_b4galT1tagRFPt_TFOR_pca_measured	feature 20_b4galT1tagRFPt_TFOR_pca_measured
1	0.1154153447632328	1.8198521498814888	2.514993621788794	-2.4492669721488376	3.1502304222633186	-1.1427610432860331	-2.0015816659712766	-1.0924850204602177	0.9536762364887464	-0.6346966267904053	0.4951319675256761	1.53442317565262	-1.003604643308667	0.6507876305324367	0.6487052957670036	-0.8437400549421635	-0.5095671244304608	1.0695412024855917	0.9139257004462684	0.1549822965578001
2	-5.115252688464902	0.4893382014555074	-1.0768757465050756	-2.397972005284436	1.7470944153791752	2.129412097583746	0.7398641581653302	2.123886045597209	-1.6029251925249188	0.7694532460666383	1.2696442496410176	0.3510370264143651	-0.7798478605268708	0.1155108559776748	-0.9442897422710346	-1.6282802151175972	0.4709879944966898	-1.0154167549153763	-0.2343563201010332	0.0948606778729629
3	-1.0094220211012548	2.176839511635289	1.1200931497774125	-2.869773813693221	-1.083861333917478	-2.0027986774588693	2.156839473080066	0.2117152362284648	-1.8570642152420649	-1.0756457081390478	-0.013331177180691	2.6645941881741564	-0.2590042318754097	-0.2979445796165768	0.7601432810281642	0.2117293093602575	0.2924865927014168	-0.6373177047700286	-0.6828476324101505	0.493286538344544
4	-4.785370264692691	1.0677648835822948	1.0797313916042854	0.3864211786178672	-1.385662839873694	-2.4117054425302333	-1.0157156480119809	0.7064568483972279	1.0521985269173386	-0.314508856296844	0.3367430884865461	0.2069903157431188	-0.5518751950161398	0.9293004525892148	-0.0952491683530862	-0.7017366025747016	-1.5266867160888569	0.1651058695547395	1.2739415666454756	0.2747669348126057
5	-1.9887275857068407	1.0835872779257116	-1.5861937523815195	-3.1331240021405065	4.687942223974397	0.3775542099378829	1.6146272532112078	0.9636140237381332	-1.0399367402997703	-2.122889927923075	0.328977626443534	-0.0603094776104752	-2.7139631684105163	-0.4180020109494953	-0.0041536456281854	0.4323532837947892	-0.4942079790972689	1.838201217818156	-0.6499668474057526	-1.1203820328445102
6	-3.923148150029788	1.904845683527296	1.3272055792908368	1.0793950406357913	3.557850546356263	0.92304114675361	0.7965793773497148	1.2021932756201008	0.4073568684832694	-1.3534959012347567	1.9104640184944008	-1.514188868374709	0.2358869277610644	-2.200094874256583	0.5126779582983382	-0.3813927917469325	1.2127699832671055	0.3234760543157691	-0.2768902404926804	0.9285863284053512
7	0.0616477356640894	0.7956683512676926	-0.3093356438899288	0.1951847490802677	1.937097094735282	-2.7182885052974823	-0.3555524154194829	0.8662229666788656	-0.360593782262572	-0.0864683962500257	0.1137371765571128	0.1887982816738525	-0.4246998939882857	0.4452606105623562	-0.0929131174080873	-0.0664271450151491	0.2853257823976275	0.2321975405906996	1.0234963786517353	-0.4273971404509173
8	-4.756828259397962	1.763769065504444	-0.0303273701316426	-1.112683378059025	0.9360284114974156	-2.39972311510942	2.015612077384932	3.158949266466504	-0.4253283201023031	1.6849051865358118	1.0110516102014375	-1.2007988606519744	1.8180391733258432	0.9562759157682827	-1.471604423242109	1.4373932918304997	-0.1428556127888984	1.2720680265916542	1.2720160612699811	0.5547027404186471
9	-2.6856876869821886	2.697323061981596	0.7340680634907996	2.0166152305293235	-2.1651179733808927	0.984597089877606	-0.8593649084596191	-2.747988955098108	1.3829101588849495	-0.1276740357348589	0.5674044455918344	0.2830710691537653	-0.9419485411763928	0.7348727757692067	-0.3102584112800085	-1.1136300260747287	1.3870775286118384	0.0992469091490681	0.1468378061555988	0.3768297932267094
10	-4.108504423554017	2.8217635876256644	0.8861831082729781	-3.840667518830516	1.2839062526763731	1.9096381043418973	4.494623164300753	-0.2253501942821203	-2.313037725763333	1.976234146714324	1.1711595918428237	0.0793254785721579	-0.8434952465620081	0.6627858340743922	-0.6292111064601075	-2.453897340255724	-0.1537283470980081	-0.5886605911413201	-0.5680008774646582	-0.0664328568479554
