label_id	PC 1_NLStdTomato_TFOR_pca_predicted	PC 2_NLStdTomato_TFOR_pca_predicted	PC 3_NLStdTomato_TFOR_pca_predicted	PC 4_NLStdTomato_TFOR_pca_predicted	PC 5_NLStdTomato_TFOR_pca_predicted	PC 6_NLStdTomato_TFOR_pca_predicted	PC 7_NLStdTomato_TFOR_pca_predicted	PC 8_NLStdTomato_TFOR_pca_predicted	PC 9_NLStdTomato_TFOR_pca_predicted	PC 10_NLStdTomato_TFOR_pca_predicted	PC 11_NLStdTomato_TFOR_pca_predicted	PC 12_NLStdTomato_TFOR_pca_predicted	PC 13_NLStdTomato_TFOR_pca_predicted	PC 14_NLStdTomato_TFOR_pca_predicted	PC 15_NLStdTomato_TFOR_pca_predicted	PC 16_NLStdTomato_TFOR_pca_predicted	PC 17_NLStdTomato_TFOR_pca_predicted	PC 18_NLStdTomato_TFOR_pca_predicted	PC 19_NLStdTomato_TFOR_pca_predicted	PC 20_NLStdTomato_TFOR_pca_predicted
1	1.8610803159006577	0.0126668661436988	2.3842186392618085	1.8127801552361804	2.1153678203381943	0.1705576099490137	1.2987361731494598	1.340747561582094	-1.3041833366738402	0.7183541578602636	0.54294123891217	0.1399381714512109	0.8919916577727642	1.1962871458596536	0.0706049763515609	0.8083967714869997	0.219510177631879	0.622857668881009	0.0978892750305972	0.1539518313149282
2	5.9003078645337546	-1.4072991130417232	0.3355350678030648	2.7532452877171893	0.9286174494631082	-1.78411737332431	1.4247129007201635	2.168742623496259	-0.7687091520170329	-0.533345083432916	-0.6553236882519288	-0.181809724552111	0.0543659408122469	0.2481579758078936	0.3064797874092627	0.2153916331846954	0.3996042992986264	-0.0559522093242152	-0.3200691251806659	0.3082312552072209
3	1.8802879782170137	-2.0368314058137567	-0.1619814524404794	2.125829939820912	2.2539579487073857	1.2660096088405564	0.1921182027780978	-1.2001703925598692	0.1234833848742465	1.2461105385786004	0.7803498809820587	-0.8556300214428294	0.1597374219233799	-0.4692959027085347	0.7849543516984775	-0.72557473380366	-1.0308960589434952	0.3254971432870928	-0.6935868069814031	-0.2550089101355198
4	6.006452584011903	-0.7784488823464204	-0.3477746461580462	-0.8213779184347176	0.9184041725247768	-0.110929465836924	1.0033653321053186	-0.4957994604118195	-0.9525614247073982	0.8259977913541391	-0.1657623675442899	0.132591615965733	-0.7181748479319858	0.2893409450344079	0.4017527092420182	0.7216060398049318	0.5386757689807911	0.4094910657471065	-0.1190751285145585	0.1191392342557896
5	2.595259669832581	-1.9015860099997108	-0.1728711338836273	5.234093997345874	1.4071468272711332	-1.0703479057045493	0.6886075250640011	3.3151434434126834	-0.0269294578322724	0.4895047471690169	-0.6799140897915533	-0.5216310376112847	1.0913320233937036	0.2319807198951246	-0.0983635582119431	-0.0653164699552624	0.2093441806346097	0.0166114874933951	-0.3458022035770812	0.4583501782624825
6	4.7416576460022215	-2.3376257950480297	2.660237215807405	0.8059867994190109	2.0910377983023856	-2.534162868880665	0.4515213640310545	1.1023319968930014	-2.3044279782707084	0.343300979296591	0.197055767478307	0.0976097957421864	-0.4213794571365597	0.2735526757784342	0.0701922119880019	-0.2165433519283059	0.1393427862301082	0.1362807624727073	0.3185886690758358	-0.3269639668820624
7	1.7531117406407783	-0.6570019948444776	0.6628474645101294	0.2930443783647929	2.702573340180108	-1.0183707490669034	0.640531398043511	-0.0787941054183852	1.1365282331229647	-0.1231968107108227	-0.1476019495182966	0.3652155141451145	-0.1888676528332689	0.3867520779822918	0.0551236886219471	0.0471106051883785	0.2481873366276086	-0.2350179082178431	0.1063599998370996	0.0092205053167165
8	5.475123936515367	-1.2916243076213705	0.2364744351990346	2.5607811208647666	0.5381996015304772	-1.8413078701005967	0.8244123636406318	-0.8620307505380643	-0.3137511911514624	0.3360819872034332	-0.4949105277014064	-0.6271728701060519	-0.4486819953114435	-0.5926573559534661	-0.7801568888400884	0.8624649719516562	-0.0290890583529486	0.195849170343493	0.446799931040739	-0.1016902092613588
9	4.431966334652894	-1.0980893864116823	0.7071100803021528	-2.4617509966751285	-0.2414467541530539	-0.6141177670409661	-0.4038458087864918	0.6466735007122201	-1.7274821280583286	1.3719786893362056	0.4969598748893117	0.9653207185179278	-0.0719842144410629	0.7328225899047102	0.045658842627467	0.1235715341017931	0.2694452371488522	0.2650882146970019	0.0891163560776233	0.0741652705412284
10	3.076692643016563	-1.5743623936437916	-0.1515007596932116	3.3347192266042103	1.2340248531976106	0.4079561260061812	1.4869695179503644	1.5740801365463666	-0.7983704976031384	0.7770194593920466	-0.1872123102217412	-0.5740360219045069	0.8502927540323693	0.4678163631645976	1.2496955257591422	0.3693130708553362	-0.0941966093405839	0.1179111268460451	-0.1547931471270942	0.258040072592519
