label_id	feature 1_shape_CFOR_raw_measured	feature 2_shape_CFOR_raw_measured	feature 3_shape_CFOR_raw_measured	feature 4_shape_CFOR_raw_measured	feature 5_shape_CFOR_raw_measured	feature 6_shape_CFOR_raw_measured	feature 7_shape_CFOR_raw_measured	feature 8_shape_CFOR_raw_measured	feature 9_shape_CFOR_raw_measured	feature 10_shape_CFOR_raw_measured	feature 11_shape_CFOR_raw_measured	feature 12_shape_CFOR_raw_measured	feature 13_shape_CFOR_raw_measured	feature 14_shape_CFOR_raw_measured	feature 15_shape_CFOR_raw_measured	feature 16_shape_CFOR_raw_measured	feature 17_shape_CFOR_raw_measured	feature 18_shape_CFOR_raw_measured	feature 19_shape_CFOR_raw_measured	feature 20_shape_CFOR_raw_measured	feature 21	feature 22	feature 23	feature 24	feature 25	feature 26	feature 27	feature 28	feature 29	feature 30	feature 31	feature 32	feature 33	feature 34	feature 35	feature 36	feature 37	feature 38	feature 39	feature 40	feature 41	feature 42	feature 43	feature 44	feature 45	feature 46	feature 47	feature 48	feature 49	feature 50	feature 51	feature 52	feature 53	feature 54	feature 55	feature 56	feature 57	feature 58	feature 59	feature 60
1	-0.92371979859138	-0.4755208493291334	-0.5991354931748036	0.9619683717036976	0.9335190429551236	-0.8555777971642248	0.0442063966713352	-0.0771088222383966	0.0991389679784182	1.0478802915352283	-0.523371381358487	-1.61342521557397	0.2212939611126551	0.4913968013419211	0.1737428339552338	0.3295475232211363	0.5883113887069444	-1.1811926519054028	0.0564530627196526	-0.1072558339821009	-0.1823714780384723	0.0705122808164392	-1.5397253266576418	-1.7976711286110416	-2.703416706324962	-1.445142148290222	-1.0409898782271163	-0.0713050206676968	0.2214213680926063	-0.1544614453976738	1.2263512087350237	-0.376241785546814	-0.9860374139634628	0.1355258731607722	-0.2597768715164199	-1.3253935205381784	-1.0690295724668586	-0.3982728982472248	-0.2019000593989354	-0.0180859419302152	0.3780506275702198	-0.8015809590842369	0.4553419992565711	0.6148010052440921	-0.1848941851221808	-0.2258314026418789	-0.0275082089942924	-0.0448135352192723	-1.3657845466845857	-1.5925838365593037	-1.840735488779988	0.4097336257971846	0.5869591668046347	0.5461378571650195	0.8223969613720125	-1.3278536544333583	-1.5875545799793058	0.2988375645840466	-0.0558079986719671	-0.0795779040013397
2	-1.7155285817953203	-0.9538990324836224	0.062809976892856	0.4059686397337716	0.3928071994174821	-0.1366068023527225	-0.0404416097156889	-0.225942254077916	-0.0372671078201957	0.3295496116328633	-0.6081898218481743	-0.7728563347777448	-0.330317279714775	0.0713834557973838	0.1199919507332152	-0.0027167603017144	0.1307216764903362	-0.3727031789261614	-0.2753970849762317	-0.5957819830983224	0.3628345955248973	-0.7523094219249087	-2.0415152314609166	-1.024848971762207	-3.439895226981301	-1.997840374476291	-0.4016601703933722	-0.5053417447403221	0.2139073657816802	0.0144769974294862	0.3534430974082394	-0.3355117671258074	-0.2196527076443111	-0.2801099181180098	-0.6080367143922658	-0.5652690677391448	-1.4372036376366732	-1.0872878939887698	-0.2849227306918109	-0.3048523134336477	0.0668212634794153	-0.2408669984529747	0.0511423223097713	0.107580183377441	0.0968420093348185	-0.6350722387158552	-0.4440850973074933	0.5392330321438386	-2.097035609106796	-2.163049670287768	-1.0899277952940392	0.2502631400784712	0.1507676067678549	-0.0227071049082885	0.2237366982190637	-1.6593845123853412	-0.7387342436139936	0.1263909557157008	-0.0908460607776571	0.1994481079646219
3	-0.5237592075252113	-0.0978920973841224	-0.171604945067294	1.2198158078836403	0.8283291909565572	-0.5120383203505723	-0.0419975654383933	-0.0697817279712212	0.0190868698927572	0.9779251630948168	-0.6787175280781012	-1.4506820059182044	0.1638263666389542	0.2425119121201142	0.1188388863953679	0.3188792740209132	0.3156812000347169	-1.021795689464093	0.1893016151910092	-0.3204302280580513	0.0621045615939295	0.4151327483814271	-1.2610891143366465	-1.3242212498712849	-2.0100310520192064	-1.1941942451854273	-0.8418457151236602	-0.2333154134513111	0.1054259496341216	-0.0365876264047926	1.2181660962896252	-0.3420555506248098	-0.8336117009082025	0.220537088226694	-0.1637190482943999	-1.0729710001827024	-0.7868154134607013	0.1537267541758067	-0.0432023923467461	-0.1414700695103745	0.4758751336389976	-0.6348470939602805	0.7560631820842885	0.4869854893155201	0.1106314118664136	-0.0079178292989747	-0.0426888505979805	-0.1308883023911017	-0.9080661150895392	-1.3207986883645184	-1.3644328825163698	0.6140735769525753	0.564434036485469	0.6718142944721913	1.1337648448025877	-1.32782480012153	-1.2100942362338656	0.3941383869247399	0.0794391127933289	0.0614555703592446
4	-1.148154146127196	-0.2165787489568362	0.1630406003337283	0.6101348242303346	0.4364272333316468	-0.2995942717890323	0.0534059562252229	-0.0090565582984026	-0.0102592579313938	0.7845472474736426	-0.1988255635085045	-0.7914482358689843	-0.0517751962880077	0.1214329076735543	0.0637343054871726	0.1150509619887207	0.2376973792271176	-0.617275481336246	-0.0134716925744717	-0.3585737378700897	0.3977653025615308	-0.2899564601154804	-1.1630680205285937	-0.8381610799909409	-2.9339974770611548	-1.1862419974555738	-0.2398891583154179	-0.437420132611733	0.0700903684663742	-0.2954152124736915	0.9067344366839044	-0.2912306558009022	-0.3453757157690811	-0.0882493767607137	0.1500772122608165	-0.4627758305432736	-1.568276064477505	-0.3325495348273299	0.0544689440400495	-0.3872647180129349	0.3147469671242743	-0.3359896493297428	0.1995676384239492	0.4415118621892503	-0.0419515889958939	-0.4272804143750826	-0.2962323097013871	-0.0095692785315205	-1.5946839466625793	-1.2843257560731938	-0.9178479305584812	0.5022276100396059	0.3376404639431174	0.1939594241410049	0.6701649911433247	-1.00382128393015	-0.5896417296843324	0.0918665960770248	-0.1735100887824805	0.1528479122907138
5	-1.0399566732424987	-1.0687377461151586	-0.6422710341662113	0.5221720084292125	0.2830207581140741	-0.0758188804032128	-0.0747027729453292	0.0958602567807763	0.0615479274145587	0.2179486859903832	0.4146504646178814	-0.8009018219095956	-0.24643065422631	0.0974840397956517	0.078330000077788	0.1859613358540862	-0.2266132110875979	-0.5045377935561457	-0.3120537853892676	-0.3147585262243173	0.2318729813288521	-0.6502149372978137	-0.0360964692337582	-0.4599429518457381	-2.600493861793613	-0.6492026922526324	-0.3062108924596383	-0.3316072758118664	0.3313177989405878	-0.0891505714135589	0.7234354556775001	0.4214564921644919	-0.3874072034956638	-0.6015745550115223	0.2809341542840688	-0.7150652801291983	-0.9250895921644487	-0.5180782412989948	-0.1788716318109267	-0.0321641447314196	0.2807186184149279	-0.0177617996841197	0.3266059067949056	0.5291653904012416	0.0502269811542483	-0.1240340144273671	-0.5041309732025127	0.0171978228139307	-1.6389247711528347	-0.2502307713687024	-0.6364513123981075	0.4385981399759263	0.4302990959089454	0.2221694902401065	-0.0032798635483373	-0.1933089338906448	-0.4095920582241729	0.2253168572694968	-0.1689900473307043	0.096855885398015
6	-1.2637169000917892	-0.2367972729156211	0.3329655223792938	-0.0607872939092022	0.4879047137371715	-0.1651727752643959	0.0567513806915594	-0.1890057203247372	0.0363004121350486	0.7218069188184383	-0.2869508259264162	-0.6425941528557964	-0.3077480511700718	0.2203395536364918	0.1741138637565902	-0.018967650489343	0.2093994957785673	-0.3933431180169111	-0.1815594295254871	-0.4165167685846479	0.7324374085296799	-0.4319947592518469	-1.1241715558207437	-0.6182545261248977	-2.9577266595048224	-1.2536113480064546	-0.1439622239612836	-0.4555044130920784	0.0013527608121581	0.100193062776789	0.6117070438844089	-0.5691636187796443	-0.1324420175109897	-0.0701230385322546	0.1155045974432464	-0.2581937031181778	-1.302324753148966	-0.6128721096428676	-0.133450062236193	-0.0504698059619275	0.2120024964193475	-0.2512716937867325	0.1768536778656968	0.1575446633030388	0.0333085747204603	-0.264282711968083	-0.5757391929721587	0.2005091100859334	-1.7699430614306777	-1.2088831367991308	-0.7196827756635804	0.2869609681539303	0.3000908303356895	0.1702999005777505	0.6878453661411021	-0.9931810843894552	-0.3853911194467434	0.1745399776687115	-0.3245539030859903	0.2465698977457349
7	-0.668619805008474	-1.0772163632201512	-1.174778622630884	1.1279303290375624	1.0652632110686382	-0.8970048725713993	-0.0096002105970599	0.1326319438579706	0.0079035718358981	1.0609448618927435	-1.033074847461425	-1.908301000230088	-0.021777241392728	1.21908794116591	0.6208646731905543	0.3981252909680995	0.3578636297276714	-1.4648454030252072	0.2787641734652772	-0.7507708744131374	-0.3241060246109055	-0.1757738854234497	-2.2828435606329585	-2.171892020695492	-2.269967762006834	-2.1227508378758304	-1.6913157557468683	-0.00804391470242	0.6758278809731569	-0.1814268151720608	1.4114075574878502	-0.5954973806381385	-1.2155674203773408	0.0618924006150967	-0.8599868946003199	-1.7132519409406763	-0.70778426322942	-0.1082828882069253	-0.2734145684533521	-0.2054120261762982	0.5006597631894653	-0.933031126548012	0.3642299392209948	1.083028245218105	-0.0362049629895167	-0.044190911398853	-0.1692883343492986	-0.2519360797170258	-1.1390399946991747	-2.3020463506494147	-2.3375104123820907	0.3812275734263823	1.1490768723006468	0.5713780913908101	0.91737679218783	-2.020617338260739	-1.806198163555854	0.5130554368029216	-0.0810319227374837	-0.2053126894581072
8	-1.4411788230368752	-0.7249053490950836	0.1353479695233079	0.9309969861505988	0.4181158146032355	-0.0041367730524175	-0.0439674141638466	-0.2802264707926565	0.0021712529765968	0.4505983008755527	-0.371620381701121	-0.6037082719222302	-0.4794008179706005	0.1943968898371024	0.2859546796557124	0.0607315263108281	0.1421626031896509	-0.4019222196757852	-0.0906658556878977	-0.6480637477245257	0.5266598156693758	-0.5757519074000004	-1.7615471978868171	-0.7940849617524017	-3.2272933665174084	-1.711659407494474	-0.2801271002557488	-0.8762984253643805	0.0312928915105108	-0.147928417502124	0.8059735102711538	-0.042455407367881	0.0219605113813636	-0.3980974049393511	-0.4041979822943455	-0.357296404939281	-1.6545508831929705	-0.2495886664944412	0.6149436843325616	-0.1254589356603166	0.2540823681736583	-0.2073053106653613	0.4161128864206034	0.0915254331700314	0.0458179429833293	-0.5553694335106071	-0.4269946470507224	0.3838295867335669	-1.9332412717322267	-1.8179244503567256	-0.9054204727226152	0.1420058024125817	0.1537640145401149	0.009607824511904	0.2925389281454762	-1.427908447743908	-0.4391731943268606	0.3874167876041623	-0.3646242740714188	0.4022296802010136
9	-1.1640383302921782	-0.5679005527563203	-0.100600597660855	0.6240029919610943	0.1293633090820666	-0.0396739434750847	-0.0616808397283412	-0.0299914570149299	-0.0325960611503691	0.5240675619101689	-0.3797795323102393	-0.6722397349360001	-0.1646073959040288	0.2282652102912368	0.3479189581957105	-0.0926017829736789	0.1355319869201929	-0.3066108351070573	-0.1571074371392456	-0.3827304209025648	0.1613128106531168	-0.1882558370316785	-0.0706730495714849	-0.4039111527254841	-1.571943958295967	0.5157062294077295	0.6379892547732149	-0.2393997763746027	0.1473635421352651	-0.1330985807781708	0.9532802815710208	-0.4568775283235867	-0.0160521537065581	-0.1249457618930671	-0.1968506608720006	-0.4873871611932716	-1.171683783837329	-0.5481438240276653	-0.0688454957137949	-0.3920327635129168	0.0941338397387991	-0.4230568104849412	0.2153728155213055	0.2847610149539265	0.1616805306733626	-0.1996608466295719	-0.2624134497190211	-0.1440793086325741	-0.7251145619324859	0.1946865750270827	-0.2162755989242542	0.1004029598843039	0.3735373215284179	0.1139058214019528	0.525612326295781	-0.3327770258152287	-0.4254089631404767	0.4296106030095108	-0.3165307111222326	-0.1665458527503856
10	-0.8793653360881133	0.0369536708097204	-0.2116216559172905	0.5967083148141124	0.2727673051201734	-0.3926007836663095	0.1009745388229162	-0.0381979433228823	0.1126204094744531	0.6338726750088333	-0.0533570625627417	-1.2952745970303996	0.1290533234221141	0.2159853926026502	0.137378518732524	0.0080891000849312	0.1287875635792332	-0.8871812394405962	-0.0380981161166149	-0.2139986907253706	0.0571096198791389	0.0145161993948217	-0.6017023031350743	-1.1250370337336244	-2.01636194178832	-0.2733232500330249	-0.2814880435644049	-0.251017697557728	0.2209312779012568	-0.2400520385838913	0.8932605505994968	-0.2271893785313393	-0.678785098988047	-0.0993602061072691	0.1228793606025044	-1.0010442325327362	-1.1949170783292211	-0.2567339811921627	-0.1782889300636102	-0.3625090321018621	0.5280802339003181	-0.5742525260675022	0.1689515475503378	0.2174918526511997	0.3368657601245853	-0.214888628544685	0.0382848757737463	-0.011945594514531	-0.6680433145802149	-0.3908523443810385	-1.0000330752202495	0.44746719931863	0.5320764875095841	0.6677676191656832	0.5022832220507805	-0.6812329588370254	-1.0460150586365309	0.2113573816582219	-0.0890295607758815	0.1114792075370043
