label_id	archetype 1_archetype_CFOR_probabilities	archetype 2_archetype_CFOR_probabilities	archetype 3_archetype_CFOR_probabilities	archetype 4_archetype_CFOR_probabilities
1	0.6532910941991308	0.1686288454842952	0.0682954587905489	0.1097846015260251
2	0.9381284550907418	0.015963129118042	0.0425886906731403	0.0033197251180758
3	0.0743335705609304	0.6284584843363643	0.1357931428679229	0.1614148022347824
4	0.4302672942517191	0.2507237332280266	0.2332373587346571	0.0857716137855968
5	0.9624426583325012	0.0067205603290981	0.0286961961113216	0.002140585227079
6	0.5168085703283037	0.2421752956812465	0.2046135849944376	0.0364025489960122
7	0.8677047189836197	0.0133958425407081	0.0867280048453724	0.0321714336302997
8	0.5991542797962469	0.1722929458756851	0.1798290422454046	0.0487237320826632
9	0.7234890813043068	0.0944830522312055	0.1593693336120971	0.0226585328523907
10	0.7278179053583513	0.0744462560695656	0.1800641017804912	0.0176717367915919
11	0.3289681460305334	0.3552931767182284	0.1072114330009068	0.2085272442503313
12	0.5207003361789495	0.377498757229866	0.0814417034866672	0.0203592031045174
13	0.6929158798760906	0.1529605046435926	0.126880827023698	0.0272427884566187
14	0.0282556166038079	0.5936377097258136	0.165474629033867	0.212632044636511
15	0.4543858725705559	0.1508470139317471	0.2902342238650489	0.1045328896326482
16	0.1470968677238308	0.2974867869626846	0.2225182814428359	0.3328980638706485
17	0.6480683271443157	0.0812263871841077	0.1694918033016429	0.101213482369933
18	0.8581498983383865	0.04030733360562	0.0946971224405061	0.0068456456154873
19	0.7433340274854571	0.1576023946979643	0.0809467663492018	0.0181168114673765
20	0.1257813873342048	0.3137002653604978	0.129924306854369	0.4305940404509281
21	0.6979470257188324	0.0732682644631059	0.2115868397447125	0.0171978700733488
22	0.1826758591172223	0.1723871243824947	0.3330739055292021	0.311863110971081
23	0.6256850695559146	0.0658363844827788	0.1545961207627032	0.1538824251986032
24	0.3760908230719534	0.1303405694561009	0.2933428205097388	0.2002257869622065
25	0.4607518087350098	0.1912508140802641	0.296363667665395	0.0516337095193309
26	0.0415520647102148	0.294082846180156	0.2999633040631718	0.3644017850464573
27	0.6481987010390343	0.1556905298487808	0.1789836420254499	0.0171271270867345
28	0.0332628231983447	0.4012935467542785	0.2944826540305654	0.2709609760168112
29	0.3982366495646618	0.2218103931411256	0.1342467451987174	0.2457062120954949
30	0.8167514422620725	0.0776656047410442	0.0754873949026289	0.0300955580942543
31	0.964312779448575	0.0024676930617808	0.0310957211063571	0.0021238063832872
32	0.2265521324539539	0.540966288163032	0.1401226139609521	0.0923589654220616
33	0.1872122118293463	0.2378387431451323	0.4021761800773605	0.1727728649481605
34	0.3949765012164238	0.2378776640559074	0.1726875391053922	0.1944582956222764
35	0.2171038911304434	0.3309930924014548	0.2273421116261282	0.2245609048419736
36	0.0363711154074298	0.077397690466448	0.1101136280003594	0.7761175661257625
37	0.7051727028463826	0.173341867976549	0.110738472521038	0.0107469566560303
38	0.924667427007212	0.0115636052827428	0.0559344087938892	0.0078345589161561
39	0.1001240997452309	0.4737672304559162	0.1683177278379178	0.257790941960935
40	0.0160926929723802	0.1227119297323968	0.0956921849812351	0.7655031923139878
41	0.0388066468365477	0.6226856473583552	0.1470767761804536	0.1914309296246436
42	0.3506679833845687	0.3551556882960058	0.1221354202456153	0.1720409080738102
43	0.0091641370916166	0.6430325400548816	0.129691865942984	0.2181114569105175
44	0.3829723935621316	0.3284358763680822	0.2571063656734467	0.0314853643963393
