label_id	PC 1	PC 2	PC 3	PC 4	PC 5	PC 6	PC 7	PC 8	PC 9	PC 10	PC 11	PC 12	PC 13	PC 14	PC 15	PC 16	PC 17	PC 18	PC 19	PC 20	PC 21	PC 22	PC 23	PC 24	PC 25	PC 26	PC 27	PC 28	PC 29	PC 30	PC 31	PC 32	PC 33	PC 34	PC 35	PC 36	PC 37	PC 38	PC 39	PC 40	PC 41	PC 42	PC 43	PC 44	PC 45	PC 46	PC 47	PC 48	PC 49	PC 50	PC 51	PC 52	PC 53	PC 54	PC 55	PC 56	PC 57	PC 58	PC 59	PC 60
1	-4.988906467646412	4.726692383564018	2.514463827474746	3.870491257639092	-0.9768233905763826	-0.8817772100724155	0.1776485217294165	1.02784883425874	-1.0048835726436656	-1.3084671393402654	0.4550731130145217	0.934604219085013	-1.982325403261038	1.0925104028813482	0.0591090641468911	-0.7591681964546806	0.0921452552033656	-0.2559331223314847	-0.3119903321947813	-0.9924678323076088	0.3469256753973165	0.6530576064033226	0.0366066754286972	-0.025730933579168	-0.2967225454556336	0.1882849434266526	-0.1320077199259287	-1.1011829048029227	-0.2459459151661299	-0.2756267134044234	0.0512076635880359	-0.1089969264942524	-0.4440423741217879	0.2534922741737369	0.1970069964252669	0.1806997022774698	0.2985229094036266	0.2371051226779125	0.3164250425682806	-0.0628877924874964	-0.0404223578216257	0.3276701796377281	0.076945060969892	-0.1305299989635725	-0.0429784142391407	-0.2841274329182041	-0.2786360844337716	0.0130456843846408	-0.3742168599633103	-0.064990039748126	0.0893713323147175	-0.0471448004764134	0.0029175610326545	0.177320493595813	-0.3185023523159946	-0.2585076534758355	0.1115105461550405	-0.4068473372322674	-0.0532671397561226	0.0574088514582206
2	-6.391494996648162	0.7603708759817952	1.075136190661999	3.9915770063291007	-2.258014435435012	-1.864959151973402	0.6820698137894158	-0.5464621516368783	-0.7595648176896708	-1.297867963084432	0.374476539080999	0.9692717446990649	-0.6839849348482362	-0.3527290120619599	-0.611964698054225	-0.0222492355282932	-0.5081742141436653	0.4776254787159324	-0.1963856753034216	0.2829034281748907	-0.319665201587917	-0.0546970000429858	-0.6200886081237618	-0.0905054307175373	-0.1946292185783955	-0.4979427651501119	0.4147519323529331	-0.4848742273562516	-0.0824068677890204	-0.6387740793812625	-0.2843192457699815	0.4016869774818165	-0.4411659112690482	0.2520516993518482	0.3239636368952068	-0.327422784326118	-0.0922492714030836	-0.1172066068980528	0.0421873952969737	-0.1147173874266561	0.4310234899586327	0.0742468487881094	-0.2511288062230731	0.1383441314726899	-0.0268348221841444	-0.161874968043212	-0.0173833379020819	0.1367778698379275	0.0824296015595119	-0.2183220439268222	0.1366119852191636	-0.2417860098754525	0.0268304025502516	0.0188867203345859	0.0308065966769619	0.2292397870373396	-0.0896203323917853	-0.0400750314846972	-0.1397835863816595	-0.0747077995198394
3	-6.745062073296419	-0.5534967446102127	-4.577481485765481	-0.5050791338086453	2.5535209268710504	0.1480562033086584	-0.3263747949174992	1.2191469170916422	-0.5250789860321344	-0.7634826245169125	-1.0185197510677	0.4103368428358822	-0.1500638276947104	-0.132086752158935	0.3510044356321713	-0.3750476710886024	-1.1091112811275892	0.0521799532977715	0.212706052552482	0.5202236568402728	0.492763531894809	0.2147974416415247	-0.3362506442697602	-0.2249590116088656	-0.1602112706218971	1.3588901087180465	-0.039635019413617	0.1578105653094597	-0.3646851801677188	0.0819239058170914	0.5934176888374393	0.1542716954099178	0.0905792754218597	-0.042249847506616	0.2180489682507708	-0.3478961289569931	-0.2771713712421565	0.0965912609890367	-0.1443477210612545	-0.6972672392836976	-0.0977166564799612	-0.3264120388875473	0.0239952367489009	-0.1588159972979202	0.0054922777154228	-0.0444914816799279	-0.0118305012311745	-0.1508921873924479	0.1683709695709559	0.1941331908246311	0.109462266110432	0.286338655812394	-0.2044411540191847	-0.075685857667816	-0.1022287799769191	0.215483086198428	0.0765151726927809	-0.016933141666362	0.0567812774127216	-0.2134580996595038
4	-7.247695337333777	2.0672661697259165	-3.5258071403006346	-2.0124803686631183	0.7699963038311537	-0.6539383445944184	-0.2614971085604466	0.54531621748173	-0.7937941379501059	-1.7334623063082035	-0.0351420666315496	1.4302741260464689	-1.002370905066701	0.1952995625733124	0.651663227507556	-0.2040358655806678	-0.1111759745318322	1.2365902513616334	0.1614551225581612	0.1496233304505447	0.3098396375170313	0.0272748028383547	0.202571888821356	-0.206378010128042	-0.5133498382619506	0.7953971905525266	0.2283147743276991	-0.0746677393855763	0.0093108970686808	0.531024690304019	0.5720434051430306	0.061022044477915	0.056974590493218	-0.1772041242223295	0.2006457505065604	-0.0024815056022961	-0.0821960114133901	0.0440546850631458	0.5287903583215336	-0.27728615915948	-0.6185459129061622	0.1733463710818691	0.2725635458714572	-0.3927881494117336	0.7030207841235241	-0.0263401219506662	0.3431738732004492	-0.1657074839683159	-0.3178174078981117	0.0745049262704526	-0.1043019092084645	0.1882772527139042	0.0120123505401276	0.2821267290362793	0.1471120235718549	-0.0268491333881898	-0.0043818824765372	0.1440413851404136	0.305543802081582	-0.196171199175022
5	-5.246333228560576	5.76653665619005	0.4250878042632794	-1.2072634339767896	-0.2701512817757062	0.3808714833456592	0.660601454532989	1.0295034702006158	-0.9913769538521028	-0.5147425853265257	0.9690206833487256	1.0930634643806745	0.2770526219365469	-0.0482119994063603	-0.4686545149752937	0.3427725736299015	0.0993501971675373	0.2073055471012048	-0.4179349553152003	0.3161720055885255	-0.3720169577343989	-0.5207599654424233	-0.0450588482676571	0.0008136366848364	-0.3581059012889447	0.2411416298911825	-1.0383012692600049	-0.3760479900701519	-0.4825972229292218	0.225638108204377	0.3878505787625605	0.173433255587164	-0.4640929882793455	0.0917966202248648	0.1544396994867895	-0.1896913792262965	-0.2097162870712063	0.0533826360475271	0.5352756941203274	0.5854725446750997	0.2703833547145689	-0.1761315337581747	-0.1348747096314426	-0.3055644591227222	0.2925209587223866	0.283355062421879	0.1561335055331971	-0.0142531748462252	-0.1539663325050309	0.2254962292851389	0.0769932713900486	-0.0190743389175332	0.2522491754580184	-0.0261345712180803	0.0842912928175158	0.0449885288253124	0.0713646586162129	-0.090433355649316	-0.0656719327191861	0.2571736131357818
6	-6.446724842037182	-2.5189178720725973	3.371464549778429	1.187143333807028	-1.926613969116029	-1.7985595038375697	1.689298131380635	0.1078913405631317	-0.3906391926540476	-1.251211246569186	-1.889049419322048	0.6623164559728275	-0.1463031163530475	0.4722773636314414	-0.6926716234819348	0.2229349496992512	-0.8252029779933604	0.4095095988712425	-0.4615840264653184	0.5712199792346269	0.4976541299144051	0.1271029670144839	-0.452607441539035	0.2015698369314045	0.1354796265532071	-0.6450495025594356	-0.1607815039534738	-0.2137909715319643	-0.2256623055992153	-0.6530934376982964	-0.4054021069554255	-0.1206153613175839	-0.3751399159134508	0.553113539739066	-0.2609635602596311	0.2377915206031704	0.0547356268901206	0.436564992741877	0.0388610921342275	-0.0838493725227724	0.3586609940507498	-0.0333480694736464	0.2515372153119845	0.261248553958221	0.3015981252592075	0.0536319503972584	-0.0848904929636806	0.1889296441423736	0.2146915600978575	0.0252157881919041	-0.0087806440377153	-0.0765203425538404	-0.0061598508650777	0.1908836488435464	0.0483257002607468	-0.0940428128208736	-0.0197293174863493	0.1581219586302901	-0.0044084792265872	-0.123251163191716
7	-6.381127010178559	-0.2890347676530063	0.9272184693702968	-1.3371738866974463	-1.9076545926120403	-1.86392438966504	1.0753170071753535	0.2958232171409398	0.1930510923570088	-1.46236553144982	-0.5024217168040653	-0.8634415540554377	-0.637270904706833	-0.6771363337393258	-0.1702389312705672	-0.0659378958587255	-0.2671013211701808	0.2869111380538408	0.8917038977438566	0.7581821598805087	0.2612788351676883	-0.4155722547709836	0.2838157776197539	0.322154534189393	-0.4022637928687848	-0.1846043406779215	-0.3704351670132784	-0.3511871859776772	-0.0156043736276177	0.1918101713263624	0.169524290756916	0.4460426249007315	0.0035220600651331	-0.0659510664259815	0.2979140504818067	0.0030047903977142	0.0544837575239519	0.0604794364036539	0.0209466881223834	-0.0889930465902958	-0.0556087670877978	0.2770534291338547	-0.3760571494721523	-0.2066568516058816	0.2900334202007525	0.0500193503433175	-0.0210605850132773	0.1459207003650159	-0.0882114788879536	-0.0157378118908009	-0.0961683010010614	0.3181329873846292	0.1372587504865988	-0.1717776341396856	0.017838615141275	-0.0289737519775146	0.1909635361723778	-0.0920685091953883	-0.2260798364476167	-0.026438416173919
8	-8.530099251373878	-1.6459696085158666	-0.98947348007713	0.3554499743465268	-1.264457929959733	0.0336054020003832	-0.2384530787088405	2.0036045555635584	-0.9786850188124708	-1.4195315732908702	-1.794046917888232	-1.6766972231502926	0.1224559945741516	-0.3249436166744021	-1.0013239720819678	1.146491079591639	-0.5085958079999598	0.698004220241288	0.1358510989995945	0.6299087653950579	0.2489426728341984	-0.4205867294621	0.1973219822558919	0.3450053573995077	-0.3042487854431923	-0.4166395543631271	0.0322595299725336	-0.4607910232621723	-0.1188604790230017	0.0052846907875071	0.0113901246814206	-0.679266317198847	-0.0866555848702811	0.4706869402649988	0.3068367613199468	0.2726988722690291	-0.1881660744041336	0.2891716356090171	-0.019872931167158	-0.2043221325871803	0.3671006829548079	-0.2810291558362653	0.6521821100770111	-0.1937294595915358	-0.2467290417576295	-0.0591295107744811	0.1098646921069076	0.2791616631891602	0.1528610880436916	0.0715569093283289	-0.1037747523114022	0.1567001668830731	0.0259199411104054	-0.2153652247940397	-0.0449540033884197	-0.0726529415704552	-0.0446505586969555	0.087512078741875	-0.0176950354647402	-0.1315296132704058
9	-2.4208449398493945	3.2082117369167635	-0.4979437783489149	1.135028510214895	2.1887771836463905	-1.0771507737941886	0.5732508190933867	-0.5577894035952641	-1.80206836582638	0.0785773112842092	2.290165017749307	-1.7059167430905977	-0.0509097679970126	0.9607960639705568	-0.7419066888747532	-0.6815709313799381	-1.084334826542043	-0.0458658274717933	1.340748545585832	0.9504316418157842	-1.1878614236978418	1.2863617729322925	-0.4526561323262725	-0.6324414735563693	-0.0648393780522859	0.1834370167980352	-0.2537373894623175	0.6394624659139277	-0.2503655583893611	-0.1911209378298654	0.3642389657417846	0.30509527583301	-0.3298033978735127	-0.2615999037781507	-0.1234582661679086	-0.3642009711244143	0.0288750716057177	0.6620487224198971	0.2161053944543447	-0.2789304882803807	0.5146617798626285	-0.1262970507068917	-0.1838298879008393	0.1659689488324213	-0.3994810892247875	0.0502748978604098	-0.4034794557464843	-0.4378316703015207	0.279060915350188	0.4162592307974685	0.0835007043310221	0.2034817179901902	-0.1297542136858247	0.0351034916192632	-0.070398254443338	0.0016482098476638	0.0321690479791499	-0.0759899467611637	0.3882047378336208	0.1022644457894392
10	-8.081183768123735	-3.551521143982328	-3.111009724007596	-0.7962151400647816	-1.6942334340052445	1.2090262249974906	-2.5340026395529955	0.9075951773023364	-1.5030436303912778	-0.0474486011955787	-1.1791519438922755	-0.5054354957297866	-0.0499594825597793	0.3429981974698522	0.301537404791575	0.6520722125946905	0.0960924698520273	1.9298286852775184	-0.31083380234895	0.5607674997593911	0.6470847682238786	0.1785404514375704	0.9578257310014446	-0.7489194598642488	-0.2959984554821514	-0.2531025339667029	-0.0971634549477791	0.296986604749076	-0.4109309550054206	0.4984640960959798	0.1504724013038073	-0.3554524403850509	0.1619427968837157	-0.2021916849775049	0.176599503631679	-0.0704688441915595	0.2673204227120111	-0.5722372167509246	0.4562196603629385	0.1549284011559232	0.0986130314366227	-0.1476732727672473	-0.1313047145706217	-0.0461111533708696	0.1113735308251697	-0.0280029452832663	0.0114195903027928	-0.339798340021837	-0.231727241764998	-0.2561514573092691	0.4216445120077005	0.0826146608258996	-0.0501814205487093	0.0512674702100985	0.0638527174495465	0.1581589741176718	0.1109272408381904	0.0051341317302723	-0.0459796467097735	-0.0228731819993777
