label_id	anchor_x	anchor_y	anchor_z	bb_min_x	bb_min_y	bb_min_z	bb_max_x	bb_max_y	bb_max_z	n_pixels
0.0	73.36997785988768	37.80324133086587	12.383069767932312	0.0	12.698919143402344	0.0	152.2878194150203	57.04592583950272	25.1482896	37067284.0
1.0	20.740371371355142	33.07019054039702	8.604102062517383	15.972859235060762	28.274937155231783	2.9189979	24.802576451957705	38.692019265054014	16.3912959	197067.0
2.0	25.77427698111056	32.880871652672745	9.5596263092147	22.02468788933844	29.16782990750226	3.1435362	30.55677418881189	36.80702345470523	16.8403725	116227.0
3.0	2.4400446486681893	27.42321656389037	9.143617468183377	0.0	24.10810431130289	3.3680745	8.43287599366562	30.35835357719623	14.3704512	85540.0
4.0	6.354246958233313	29.769572520213842	7.719114725371728	1.7857855045409547	26.191520733267335	3.3680745	11.905236696939697	32.838611222392	14.145912899999999	95555.0
5.0	73.07851879578448	37.32851710290097	9.021188505282678	68.15748008997977	33.235452445623324	3.8171511	77.97930036495502	41.96595935671243	17.2894491	171997.0
6.0	66.8713724520876	38.931909510296386	10.735950123884471	62.20486174150992	35.814920396626924	3.8171511	71.03457895840687	42.958062414790746	17.7385257	167159.0
7.0	9.675947867755735	27.11022486056423	9.551862541514552	4.365253455544556	23.31442186484024	3.8171511	15.179176788598115	30.655984494619723	16.3912959	111597.0
8.0	3.306151397141389	36.02790885072665	10.230741790705695	0.0	32.54098030496851	4.490766	8.135245076242127	39.38649140570883	15.717680999999999	100158.0
9.0	80.50927014561644	40.22331226220472	11.825414631320658	75.39983241395142	36.31097192566608	4.490766	85.51928360635016	44.24779639029254	19.3102938	182688.0
10.0	17.220778137358945	26.721426555285234	9.702268383083776	8.730506911089112	22.322318806761935	3.8171511	22.2231085009541	31.64808755269803	17.2894491	189179.0
11.0	70.20471656099367	43.14889144640932	8.457595161020926	63.29617510539606	39.287281099901	4.9398425999999995	77.78087975333936	46.43042311806482	15.2686044	158808.0
12.0	3.438871245189242	31.81863735869936	10.085787950186708	0.0	28.572568072655276	3.8171511	10.417082109822235	34.1283451978938	15.0440661	91871.0
13.0	13.848250518341573	31.619531414137146	8.069589402639417	8.43287599366562	28.175726849423953	4.0416894	18.949168409295687	36.013341008242584	15.0440661	114684.0
14.0	60.08859502733891	33.01658836410595	8.610769836315418	56.351453698847905	28.175726849423953	4.9398425999999995	63.79222663443522	37.00544406632089	13.6968363	85154.0
15.0	8.34307979785043	36.16660108720409	9.61927559248374	3.273940091658417	32.44176999916068	4.9398425999999995	15.972859235060762	39.48570171151666	15.9422193	109442.0
16.0	66.62226042397914	34.355339483075696	10.004599904673979	60.91512776600812	30.655984494619723	4.0416894	71.92747171067734	38.295178041822695	18.4121406	166563.0
17.0	85.91532971007139	38.122903076304326	11.251579356396151	80.06271678691947	34.1283451978938	4.9398425999999995	93.25768745936097	42.85885210898291	18.187602299999998	213738.0
18.0	6.509359447464732	24.25704599447674	10.582028768649232	0.5952618348469849	21.131795137067964	5.1643809	11.905236696939697	29.862302048157076	16.1667576	93532.0
19.0	12.673978251818577	24.253243377057252	10.765782316902142	8.333665687857788	20.9333745254523	5.1643809	16.86575198733124	30.060722659772736	15.9422193	85356.0
20.0	73.38134762217304	31.676081751355017	11.12208563262068	69.94326559452072	28.572568072655276	5.1643809	78.17772097657068	37.40228528955222	19.0857555	124556.0
21.0	60.915454966836904	39.66224320130232	10.244853452546572	55.75619186400092	34.22755550370163	4.9398425999999995	66.07406366801533	44.54542730771603	18.187602299999998	157972.0
22.0	98.22352984356999	44.1878499221855	10.759236790015562	92.36479470709048	39.88254293474799	5.6134575	103.87319018079886	48.31541892841361	17.2894491	180110.0
23.0	31.423968444722863	29.163551040869372	9.455494392832293	23.016790947416748	25.39783828680469	5.3889192	39.78333262894016	34.42597611531729	15.2686044	105891.0
24.0	18.344643547246807	37.38666992533619	10.963192918508993	12.500498531786683	32.04492877592935	5.8379958	23.711263088071565	40.27938415797931	16.1667576	98471.0
25.0	103.75830224638165	41.87929851665024	10.67407385742307	96.73004816263504	37.898336818591375	5.8379958	108.63528485957474	46.23200250644916	18.4121406	188642.0
26.0	79.06756934888983	47.606886507286106	11.827548114691234	72.22510262810083	42.75964180317508	5.8379958	85.91612482958149	51.688569325879854	18.6366789	175682.0
27.0	90.71610107099781	43.78653909899525	10.77118936381754	85.3208629947345	39.18807079409317	5.6134575	96.13478632778806	47.81936739937445	18.187602299999998	161252.0
28.0	24.77805088252711	26.039035065471836	10.122895816127338	21.032584831260134	22.917580641608918	6.2870724	31.84650816431369	29.961512353964906	15.2686044	92582.0
29.0	66.50255937453758	30.15479252828635	11.711442781618832	61.311968989239446	26.48915165069083	5.6134575	71.1337892642147	36.7078131488974	19.0857555	148108.0
30.0	86.48577823874041	44.48896004770061	12.849657240864108	81.55087137403693	39.48570171151666	5.8379958	92.36479470709048	49.00989106906842	19.3102938	168172.0
31.0	70.83254607160812	46.41440336832179	11.904658270407964	65.08196060993701	37.20386467793656	6.5116107	77.48324883591587	50.69646626780155	18.187602299999998	182421.0
32.0	36.65963041717149	28.021084973978724	10.943648669299016	30.45756388300406	24.901786757765535	6.2870724	41.46990782767328	31.052825717851047	17.2894491	97228.0
33.0	79.35116772648614	33.61736811982569	15.090188569941848	71.43142018163819	28.572568072655276	6.2870724	85.71770421796582	39.78333262894016	19.9839087	209454.0
34.0	86.9334993193501	32.8666087315886	12.556682520794917	80.75718892757428	28.671778378463106	6.0625341	92.46400501289833	38.096757430207035	19.759370399999998	184622.0
