label_id	PC 1_b4galT1tagRFPt_TFOR_pca_predicted	PC 2_b4galT1tagRFPt_TFOR_pca_predicted	PC 3_b4galT1tagRFPt_TFOR_pca_predicted	PC 4_b4galT1tagRFPt_TFOR_pca_predicted	PC 5_b4galT1tagRFPt_TFOR_pca_predicted	PC 6_b4galT1tagRFPt_TFOR_pca_predicted	PC 7_b4galT1tagRFPt_TFOR_pca_predicted	PC 8_b4galT1tagRFPt_TFOR_pca_predicted	PC 9_b4galT1tagRFPt_TFOR_pca_predicted	PC 10_b4galT1tagRFPt_TFOR_pca_predicted	PC 11_b4galT1tagRFPt_TFOR_pca_predicted	PC 12_b4galT1tagRFPt_TFOR_pca_predicted	PC 13_b4galT1tagRFPt_TFOR_pca_predicted	PC 14_b4galT1tagRFPt_TFOR_pca_predicted	PC 15_b4galT1tagRFPt_TFOR_pca_predicted	PC 16_b4galT1tagRFPt_TFOR_pca_predicted	PC 17_b4galT1tagRFPt_TFOR_pca_predicted	PC 18_b4galT1tagRFPt_TFOR_pca_predicted	PC 19_b4galT1tagRFPt_TFOR_pca_predicted	PC 20_b4galT1tagRFPt_TFOR_pca_predicted
1	5.967438467927487	3.4229707324084657	-2.462074781089368	0.5895053546911622	1.28886632954771	2.2458420954225646	-1.8052864201850949	1.248065721914467	-2.1118625642962514	1.150056648732377	0.3622177243751057	-0.8577926106841041	-1.1516496732420831	0.4689822236394374	0.3720318539291525	0.9782390914605456	0.5939539233878979	-0.2574185139574749	0.6155079954955684	-0.2157488713296387
2	6.422781325537112	-2.3740520440973465	0.0210946600504826	0.1311713042186926	0.080219974361378	-0.8949728750737718	0.0734543532047946	-0.0797054390604163	-0.2820495025370548	-1.065066416042147	1.7788618526209834	-1.6980125024256871	0.3900634934087287	2.0813400088200966	-1.616484747343256	0.2356347756219121	-0.1870094052172948	0.3617651633976211	0.5605161099704208	0.3086371392152487
3	4.4220562507363566	4.50453464688842	-1.5425751037968218	-0.1384603362495053	1.6250714813291631	2.70667642886231	-0.5624994362808526	1.2353597504613016	-0.5554490238179057	0.1936632929554236	1.2294701645287265	-0.8914562645588582	0.3737662163629844	1.3817211512116083	-0.2041566671753298	0.6410101603860539	0.2983986321274028	-0.0465636437457417	0.7199283202903242	-0.1360070168800518
4	5.920991027826082	-1.6771147638836048	-2.868080852607908	0.3835161699263767	-3.2749603762254287	-0.7955720960820853	-0.4180027479727646	0.8798583857951303	-0.0083329082098821	0.9291772064930008	1.102607664257717	-0.1922914981916008	-1.3778108778812592	-0.1045598835972139	-0.8581323045201885	0.3030990900026444	0.3458759177844837	-0.1957573277893158	-0.0039799838310952	0.3004785452915137
5	4.9945355442865145	1.4668056097103097	-3.120006053036758	0.7790406211982162	-0.3716644026513893	-2.1344403142764774	-0.9856519531681908	1.4740452876164578	0.4768878261281144	1.7590524140203307	0.4666903065738335	-0.2369751222036846	-0.8737405550756383	0.569052150069955	-0.4063277181378724	0.3676544044369705	-0.2611571623503639	-0.315119053757076	0.3776005883324227	0.1901721169724255
6	7.880346111514389	-0.5293298906641474	1.133911439672626	0.7732962003531756	-1.268162588923263	0.9467702964714356	-0.1296772261452194	1.1517066748501026	-0.8784237292540262	0.4469802246773462	1.048649830011796	-0.0677676194182534	-1.256012626578812	-0.3852530132360268	-0.5522821477808137	0.8283361534312106	0.2027236447647429	-0.3274173324539331	-0.157648708909144	0.0461033983558487
7	4.139253718677816	2.8651885497645218	-3.8745638219307503	-0.2060909984991785	-0.8780533423134596	-2.2445591993520138	-0.4752149056442971	0.6012948081812606	-0.4549696508421577	0.2523263989323816	0.0593866333581682	-0.3123747713893312	0.0926365406980275	0.3157372187660325	-1.0459642548419643	0.5155669375335221	-0.8360143794590396	-0.1703828836425419	1.0780641069981438	-0.1088713540735368
8	6.728973497989238	4.009717710817757	-1.92920961191376	1.161053286021708	-1.5159930753661743	1.5326583605094133	-1.7116265555940309	0.9225429256129398	-2.1684523098623734	1.4961822367824482	-0.3751478203434726	-0.4824289918840314	0.5110042403933515	1.4322203062782546	0.2891371754961507	1.1735875563287386	-0.115622282492853	-0.3651767311596072	0.8744932437437984	0.1665473305138349
9	3.2818639192343984	1.6605616385797042	1.027508260940411	0.0800254371284761	-0.2259899145719426	0.1042577238573487	-0.7849608151091343	-0.2864769464527985	-0.2508388966214867	0.2545761587590072	-0.857881765144467	-0.5613174477412137	1.6861543977404063	0.4567624731653243	-0.4526724402773774	0.1194441397487096	-0.4384900105466147	-0.1060584119962333	0.2664425203552827	0.0995180146674585
10	7.160514332077823	1.8546757522137445	1.6046698493342495	-0.1515270174159479	-0.4501547271965431	-0.077123051398888	-1.1757795705726015	0.7052258884384192	-1.8632789260127065	0.9817582184384536	0.8739809957597611	-1.0297824151019306	-1.4766012143598066	0.579585998782677	-0.0188151280046064	0.8273328103713999	0.2121660808221055	-0.3191381484734952	0.2021348306357093	0.2421271528845729
