label_id	feature 1_mKate2rab11_CFOR_pca_measured	feature 2_mKate2rab11_CFOR_pca_measured	feature 3_mKate2rab11_CFOR_pca_measured	feature 4_mKate2rab11_CFOR_pca_measured	feature 5_mKate2rab11_CFOR_pca_measured	feature 6_mKate2rab11_CFOR_pca_measured	feature 7_mKate2rab11_CFOR_pca_measured	feature 8_mKate2rab11_CFOR_pca_measured	feature 9_mKate2rab11_CFOR_pca_measured	feature 10_mKate2rab11_CFOR_pca_measured	feature 11_mKate2rab11_CFOR_pca_measured	feature 12_mKate2rab11_CFOR_pca_measured	feature 13_mKate2rab11_CFOR_pca_measured	feature 14_mKate2rab11_CFOR_pca_measured	feature 15_mKate2rab11_CFOR_pca_measured	feature 16_mKate2rab11_CFOR_pca_measured	feature 17_mKate2rab11_CFOR_pca_measured	feature 18_mKate2rab11_CFOR_pca_measured	feature 19_mKate2rab11_CFOR_pca_measured	feature 20_mKate2rab11_CFOR_pca_measured
1	-3.383034184688708	2.0049879600175577	1.8164973156052333	-1.0372166480576	-2.1849583180768355	-0.5652454818365418	-0.1993694017704179	-0.0447796462028913	0.5759890104577708	-0.5492960710565682	-0.5994289222299984	0.122007358036224	0.0492310045789144	0.6157587280544887	0.4435219555437004	0.4612391133078609	0.4867836015801664	-0.6495296855718244	-0.067843743532764	-0.5237884537334659
2	-6.040796622200315	-0.5212142982854008	-2.988732362092541	-0.7118149368801534	-1.0845977066040997	0.9125428600333452	0.5088504115721498	-0.1874346646591957	-1.0511914066345385	-0.2749790788504269	0.5484741435745639	-0.3375911914191233	0.1337299928098619	0.0767619980868193	0.4860323941041249	0.1116194695980472	-0.3933027788452397	-0.0919028610760522	-0.4423434269828975	-0.0518104464424013
3	-5.67505113247785	-1.0475361265923595	-4.512510675259891	-1.46490265834833	-0.9324266194325924	0.6163650756309016	0.4661206195403357	-0.3734269891444819	0.7499424904371279	-0.2935680973223936	-0.2522747120484618	0.1307926803286265	0.1525992328530919	-0.2854350343310027	0.0320186295653346	0.0547080624035232	-0.0848112608465692	0.3221539794019198	0.057055590818693	0.2251336808863668
4	0.2673506833602692	2.4904147229763867	5.271467151590759	-1.3431214213428324	0.6081156109803049	0.9592146162334496	0.5947803969064619	0.0370120396309454	-0.7766324652727715	-1.1117796322618758	-0.6272648731991741	-0.3823220454981152	0.0307534015582952	-0.7740563621332891	-0.7212745905886128	0.3852935447263719	0.2748228313173273	-0.1159474116443461	-0.0057106807621505	0.2751391567491104
5	11.38661067445912	-3.85327546245352	-2.6459280886146868	-0.6743543428807869	-0.2942879930709845	-0.6666815598153992	1.6635056468431155	0.5967310541337076	-0.3130607816796672	-0.4822867011682451	-0.6453035112251966	-0.7137905930511095	0.2144742293784429	0.5632090283364317	0.5044648896351462	-0.3333153631585904	0.0670891172687484	0.4674122620611393	-0.1293026241985923	-0.1125700691381849
6	-5.372898927039079	0.8157478752714196	-2.7366537694690622	-1.2283630478105616	-0.2902606730821468	0.7239060626399919	0.0614793880067366	0.5716755435325176	-0.9050063661047496	-0.470603445469541	0.0558767837528713	0.1949588870425986	0.0645296325084077	0.3978332859742746	0.7551803812318831	0.6253235879779769	-0.036214608696214	0.0275512116823753	0.1603148985049322	-0.0799427656918057
7	-2.481081890864808	3.4968992022814174	0.5012271846483878	-0.118967527492541	1.2005304526434717	-0.4742777596908264	-0.3191867754522032	0.1174837800709244	-0.1669048262589086	-0.8772575318428782	-0.7145557849046033	0.6749337339753227	0.0282560429243014	0.05718710286283	-0.2828528938171379	0.1718298489897029	-0.3438272340951033	-0.0957808915705235	0.0766563361849957	-0.0317897102372115
8	-3.047571189653536	1.2818618613913098	2.6482538665441138	-0.1405339792911126	-2.14817071527312	-0.7248511522891532	-0.0468472462154015	-0.289040583632367	-0.5120537362846912	-0.2598614337125564	-0.2124049334292332	-0.3971863358002754	0.6601672266792886	0.4241508985488393	0.8029063386912239	0.1332711826916349	0.2665230625385968	-0.5779393499707213	0.2009476795536644	-0.6382380802137514
9	-4.57596132520939	-0.7933236921092077	-3.3522029845797108	-1.598706475991335	0.8704553585876722	0.174389331568814	1.0267040317677236	0.2274069720810322	0.4188878570834536	0.7536379591959976	0.8726125382503991	-0.2259598837586379	-0.1786902252771141	0.5513517033310303	-0.3660501100772075	-0.4616430337533352	-0.0247771173954542	0.2243831342026355	-0.1804682084498048	0.2635277287911354
10	-5.403540283937507	2.9364335601476883	-2.425797219763372	-1.0992845238846722	-0.1013277160689819	-0.7430171109648842	-0.1249960826158342	0.5172216092991723	0.7933297445331055	-0.3627290926291538	-0.4280758408062461	-0.1342234674170635	0.2928966558457134	-0.3607586407304134	0.5665446429140556	0.4752396542866471	0.1660143017082021	-0.0167948849985719	0.2763420242459381	0.2315166032740518
11	8.994441333362412	-0.8413793059823934	-2.583725484667867	2.2564313894898063	0.5288682438208254	0.8754408072368144	0.4173712957199514	-1.2680268072127174	-0.0850851232700524	-0.003029172260427	-0.2620397055268997	0.4465008415199414	-0.3897770433161563	0.3652900787715639	0.1310067891614596	0.0682551512267211	0.3773181945345369	0.7114107333152063	0.0974420151202135	0.2014763876523059
12	9.033880540940968	-2.4472593845659505	-1.3167900739364933	-4.755464752902075	1.6504424812018734	0.3252673461882334	-0.1012876955399071	-0.3295716266355828	0.70711139503748	0.6224329471413557	-0.4731176303683535	-0.1642455864978836	1.4046075070800133	0.8081889842314286	0.3284686660917921	-0.1551035114248	0.3228108603250665	0.2498383901362358	-0.0393928595040814	-0.2820176711199059
13	-4.912116997853039	1.5756543101602911	-2.423846778193295	-0.5899271305197094	0.16788669892572	-0.5877240696665164	-1.0530039076254498	0.3163460135697535	0.4584232060282802	-0.3842918763431092	0.5627985597574354	-1.2833894813120317	0.6549825242263703	0.5498691105373549	-0.0848103939075281	-0.0208332263559882	-0.1442125907027648	-0.1613107690928363	0.7935209938177389	0.6107645481119385
14	18.995076126196007	11.28397617103827	-2.90696802804901	3.1825590501381376	-3.809294014215598	-2.175001903012133	1.6855147135523192	2.6965466379651137	0.4979868384845072	-0.7358707575474954	1.0184290133752978	-0.3486130515615698	-0.7154935925834829	-0.2076338165760078	-0.8252936530848866	0.1519430133519992	0.0120287909850951	-0.8160769819322957	-0.1285921262726442	0.0150565037438197
15	-3.806836015412221	1.0032612257066151	1.2675576632667689	-0.8809258424591386	-1.9113224515978893	-2.0750664202383806	0.2928815457886445	-1.5148652246075358	0.3894728560773783	0.5645445102673065	0.6762192176567696	-1.5285003557338095	-0.2618378247776163	0.0477262013352746	0.0819386587741281	-0.0346332713651297	0.556434343193516	-0.6252646850555127	0.3900800873855577	-0.0329045447240212
16	-2.9426967701164584	5.211556339163099	-0.5482109999256076	0.2167226132285001	-0.5025763423741373	-0.9789787761392452	-2.2234890269288776	0.1815748604616577	1.4940839738702152	-1.9974632028549653	-0.7614774763506312	0.1982945518880972	-0.0418562629563989	0.735062931036246	0.1503001163253804	0.0718514569617952	0.0603482625573278	-0.1338195862038665	-0.2201750648582933	-0.2273801111527639
17	17.649939639665607	13.384683438038673	-3.213161453505572	1.4482775653427469	-3.2419800804992165	-1.2502961077071015	0.3414481816907745	1.0417318150207142	-0.0300600545705281	-0.2627912966070348	1.19446589377387	0.0724581874475639	-0.4722307477618519	-0.3049143327433866	-0.9889338518267218	0.4666001407572867	0.2505706787822268	-0.8851929784458171	-0.090884616798146	0.0822626187336117
18	-0.7914656887943322	-0.7466269395125833	2.33769291315062	-0.1592943397412931	-1.1653381992073697	0.4354947119819801	-2.344095456680064	0.8223523397151454	-0.0025356723768393	-0.5993986579905424	0.4683183477601941	-0.0303877954375451	-0.4118405104353871	0.1373126180404366	0.8042361245761969	-0.3016252276228792	0.5082450108030454	0.6926445752525654	0.0333564090392973	-0.3465306245564814
