label_id	feature 1_mKate2rab11_TFOR_pca_measured	feature 2_mKate2rab11_TFOR_pca_measured	feature 3_mKate2rab11_TFOR_pca_measured	feature 4_mKate2rab11_TFOR_pca_measured	feature 5_mKate2rab11_TFOR_pca_measured	feature 6_mKate2rab11_TFOR_pca_measured	feature 7_mKate2rab11_TFOR_pca_measured	feature 8_mKate2rab11_TFOR_pca_measured	feature 9_mKate2rab11_TFOR_pca_measured	feature 10_mKate2rab11_TFOR_pca_measured	feature 11_mKate2rab11_TFOR_pca_measured	feature 12_mKate2rab11_TFOR_pca_measured	feature 13_mKate2rab11_TFOR_pca_measured	feature 14_mKate2rab11_TFOR_pca_measured	feature 15_mKate2rab11_TFOR_pca_measured	feature 16_mKate2rab11_TFOR_pca_measured	feature 17_mKate2rab11_TFOR_pca_measured	feature 18_mKate2rab11_TFOR_pca_measured	feature 19_mKate2rab11_TFOR_pca_measured	feature 20_mKate2rab11_TFOR_pca_measured
1	-0.0868207604604686	-3.70337027704768	-2.3965978196186404	3.1856960365333857	-0.1455912639030874	-0.1609778547172659	1.3583410543463372	-0.0293385006824202	1.146687148508286	0.7284568367728329	-1.300687753345749	0.5442986592594329	-0.9690711174425178	-1.1784246644677956	-0.3438478157653614	1.1843325450739008	0.3230641022704419	-0.5614650459298784	-0.0209358934210893	0.0339302945194398
2	-0.5176270619563335	-3.0683823323904065	1.8481388499522788	1.0435320158847317	1.019368793421685	0.0855563070224849	-0.9959864266341388	-0.4231706461071156	-0.8263341199935429	-0.0877498739470944	2.0479562899534347	-0.9911458338782712	-0.1547180885348721	-0.180515418834296	-0.9604830080874514	-0.8851972396005341	-0.7686894712909326	0.6558874338594498	-1.113721283301679	0.0176872954988298
3	-1.391242295992292	-2.750868292442992	-2.3838371173090143	1.4050076476527822	1.0046693152171309	-1.0653120558832712	2.9500176829507763	0.5476021660706856	1.1377461639565785	-0.3074278267716968	1.0456540436267951	0.0898955566990867	0.656350767680033	0.5519284387118509	-0.0854026413592547	0.0250844273902178	0.1519824981547727	0.1218831331417523	-0.4867639732365135	-0.3292694169508519
4	2.071651299376363	-1.2887150529201843	1.7466910224255088	5.324503816821862	-0.6376985637152064	1.4866861313012618	2.284318698952058	1.1294951618529665	-0.7188190846327088	1.3523427598475075	0.4525333637740669	0.2612187985036885	-0.398998391160438	-1.1821994374662252	0.5897380874494881	0.5847120613204175	0.8186142872340324	-0.5083304420809107	0.1871640803614374	-0.3012377550979679
5	6.472961676052908	-3.985305420383725	0.4378060262279116	2.1608912893521746	-2.0111642836153627	-1.8206986723631933	2.0817092780824287	1.3305018452510171	-0.5023716014084955	1.481050942771594	1.8830376453769129	-0.3926204347236605	-0.6581165972395419	1.617301701050585	1.2639721107653594	-0.732710196305268	-0.4763139598064721	0.1758313784426614	-0.2476924094066724	0.9656264051436432
6	-0.3451196727610452	-4.331947374664986	2.008868651647713	2.0210838025896662	1.1252916210453707	0.8702110736031952	-0.8236007987391092	0.1383873718347465	0.1024649852758123	0.7768326250746209	-0.1662866804978691	0.2887979204910409	0.9102323395424854	0.4068306627100361	-0.9105951739571214	1.804805019508552	-0.1064061532573071	-1.1598392648631315	0.7693875384826638	-0.0835788801717591
7	-0.2989126409755637	-0.2806290032201968	-1.6326225044072786	3.4921072796792574	-1.5599335462744204	-0.1232633109713845	-0.3221214295575408	0.5550587260324993	-1.935043549056544	0.0862473463555992	-0.7062815294652407	-0.70431290568126	-0.3302641314163934	0.4213771234133041	-1.6761789601722843	0.004967038814621	-0.3074138647531619	-1.2018019848463817	-0.5597975548439879	1.0060572798984373
8	-0.1971911986976899	-3.1002815404702746	-2.0788740635054226	4.135398552088973	0.7787179521815931	1.4933242308020516	-0.1924630924941358	0.967927828746262	-0.2617593155171115	0.1855003013627733	-1.3481048582215522	-1.2867128590167056	0.1068140138758599	-0.4335039541993793	0.1639584989431955	0.401546510774788	0.5881962272374986	-0.2577910177392096	0.7654033576043119	0.721348749845218
9	-1.9494196969207007	-1.6772063844068967	-1.6100579501277124	-0.0584020260163625	1.2385500600322028	-0.4440472404513567	-0.6663962729274809	0.0240721652260768	0.573075066943394	-0.5696750767015553	-0.6444821667813443	-0.8419618474422477	-0.495973444725397	-0.4579050171109011	-0.7725570676586865	-1.1456616914787672	-0.7315983646338208	-0.0283479540825929	-0.1888131809070447	0.7487288763341635
10	-2.1753244858796097	-3.812977145431368	-0.6469324869181002	2.2941981671053604	1.5032564363535366	-0.1116228996211254	0.0273452758853086	0.5443883416446207	-0.2009596326778729	0.9828585825445878	-1.169566637076226	-0.5972103345753861	-0.3103808649548668	-1.704007043977826	-0.1056616611960009	0.6178073504092293	0.7318546378337643	-0.1345687632975616	-0.087858664285419	0.1438668230358175
