label_id	Predicted Archetype
1	1
2	1
3	1
4	1
5	2
6	1
7	1
8	3
9	3
10	1
11	1
12	2
13	2
14	3
15	2
16	1
17	1
18	3
19	1
20	2
21	1
22	2
23	1
24	1
25	1
26	1
27	1
28	1
29	1
30	1
31	3
32	3
33	2
34	1
35	3
36	1
37	1
38	1
39	2
40	2
41	1
42	1
43	1
44	3
45	2
46	4
47	4
48	3
49	3
50	2
51	1
52	3
53	1
54	1
55	3
56	2
57	3
58	4
59	2
60	2
61	2
62	2
63	2
64	2
65	2
66	4
67	2
68	2
69	2
70	2
71	2
72	4
73	2
74	2
75	2
76	2
