label_id	Predicted Archetype_archetype_CFOR_classifications
1	1
2	1
3	1
4	2
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	2
13	1
14	1
15	1
16	1
17	1
18	1
19	2
20	2
21	4
22	1
23	2
24	1
25	3
26	2
27	1
28	2
29	2
30	2
31	4
32	1
33	2
34	1
35	1
36	2
37	1
38	2
39	1
40	1
41	1
42	4
43	2
44	2
45	1
46	2
47	1
48	2
49	1
50	2
51	1
52	1
53	4
54	2
55	2
56	2
57	2
58	1
59	1
60	4
61	2
62	4
63	2
64	4
65	4
66	2
67	1
68	1
69	2
70	4
71	1
72	2
73	2
74	2
75	3
76	4
77	2
78	2
79	2
80	3
81	2
