label_id	Predicted Archetype
1	1
2	1
3	1
4	1
5	1
6	1
7	1
8	1
9	1
10	4
11	1
12	4
13	2
14	1
15	4
16	1
17	1
18	2
19	2
20	1
21	1
22	2
23	1
24	2
25	2
26	1
27	1
28	2
29	2
30	2
31	2
32	1
33	1
34	2
35	1
36	2
37	3
38	3
39	2
40	1
41	1
42	1
43	4
44	2
45	2
46	2
47	2
48	2
49	2
50	2
51	2
52	2
53	2
54	2
55	1
56	1
57	1
58	3
59	1
60	4
61	2
62	2
63	1
64	1
65	2
66	2
67	1
68	2
69	4
70	1
71	4
72	2
73	2
74	1
75	1
76	2
77	2
78	1
79	1
80	1
81	4
82	4
83	2
84	1
85	1
86	1
87	2
88	1
89	1
90	1
91	1
92	2
93	1
94	1
95	2
96	2
97	1
98	4
99	2
100	2
101	1
102	2
103	2
104	3
105	1
106	1
107	4
108	2
109	2
110	2
111	1
112	1
113	2
114	1
115	4
116	2
117	2
118	1
119	1
120	2
121	2
122	2
123	2
124	1
125	1
126	2
127	2
128	4
129	4
130	2
131	4
132	1
133	4
134	4
135	4
136	4
137	4
